Date,CL_CC_pair,DC_HO_pair,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,DC_HO_pair_CL_CC_pair_pair,sharpe,CAGR
1991-01-17,1.1370384020014832,1.0,-0.5254706488714739,0.6115677531300093,,False,False,0.0,False,False,0.0,0.0,-0.02298737368342394,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-01-18,1.351435683091521,1.0,-0.5296278406706297,0.8218078424208913,,False,False,0.0,False,False,0.0,0.0,0.11176660789764249,0.0,1.0,1.0,1.0837467386884374,0.0109
1991-01-19,1.3169678575109356,1.0,-0.5339057088639576,0.783062148646978,,False,False,0.0,False,False,0.0,0.0,-0.02093373338828344,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-01-20,1.3267649588495682,1.0,-0.5382578307525931,0.7885071280969751,,False,False,0.0,False,False,0.0,0.0,0.0029195243513129463,0.0,1.0,1.0,1.0837467386884374,0.0109
1991-01-21,1.336892377847855,1.0,-0.5426544962855381,0.7942378815623169,,False,False,0.0,False,False,0.0,0.0,0.003049008005178955,0.0,1.0,1.0,1.0837467386884374,0.0109
1991-01-22,1.3891869526595342,1.0,-0.5472183469447197,0.8419686057148145,,False,False,0.0,False,False,0.0,0.0,0.024649139393624037,0.0,1.0,1.0,1.0837467386884374,0.0109
1991-01-23,1.4471762177324257,1.0,-0.5520571854995904,0.8951190322328353,,False,False,0.0,False,False,0.0,0.0,0.026585403401171853,0.0,1.0,1.0,1.0837467386884374,0.0109
1991-01-24,1.4221316677798512,1.0,-0.5569922101236808,0.8651394576561704,,False,False,0.0,False,False,0.0,0.0,-0.015147902014310485,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-01-25,1.428051553550682,1.0,-0.5619822838035157,0.8660692697471662,,False,False,0.0,False,False,0.0,0.0,0.00046723431207182966,0.0,1.0,1.0,1.0837467386884374,0.0109
1991-01-26,1.4248105875421695,1.0,-0.5669701640384904,0.8578404235036791,,False,False,0.0,False,False,0.0,0.0,-0.004131401629901708,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-01-27,1.4287222008063882,1.0,-0.5719327833629172,0.856789417443471,,False,False,0.0,False,False,0.0,0.0,-0.0005253309883635012,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-01-28,1.432391300527395,1.0,-0.5768524156492091,0.8555388848781859,,False,False,0.0,False,False,0.0,0.0,-0.0006223896858390184,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-01-29,1.423983850119297,1.0,-0.581683595342841,0.842300254776456,,False,False,0.0,False,False,0.0,0.0,-0.006600610750143318,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-01-30,1.450418756000213,1.0,-0.5864827215977452,0.8639360344024679,,False,False,0.0,False,False,0.0,0.0,0.010621907767245668,0.0,1.0,1.0,1.0837467386884374,0.0109
1991-01-31,1.4443302021201398,1.0,-0.5912118482402277,0.8531183538799122,,False,False,0.0,False,False,0.0,0.0,-0.0053143979612902525,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-02-01,1.4563254169271007,1.0,-0.5958868605392359,0.8604385563878648,,False,False,0.0,False,False,0.0,0.0,0.0035669811492357664,0.0,1.0,1.0,1.0837467386884374,0.0109
1991-02-02,1.4563254169271007,1.0,-0.6004913890712936,0.8558340278558071,,False,False,0.0,False,False,0.0,0.0,-0.0022386673031012383,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-02-03,1.4563254169271007,1.0,-0.6050126849113335,0.8513127320157672,,False,False,0.0,False,False,0.0,0.0,-0.0021933790657668066,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-02-04,1.4563254169271007,1.0,-0.6094409094189687,0.846884507508132,,False,False,0.0,False,False,0.0,0.0,-0.002143623144185813,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-02-05,1.4563254169271007,1.0,-0.613768575221432,0.8425568417056687,,False,False,0.0,False,False,0.0,0.0,-0.0020905648820185732,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-02-06,1.4563254169271007,1.0,-0.6179901031383069,0.8383353137887938,,False,False,0.0,False,False,0.0,0.0,-0.002035142617426783,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-02-07,1.4563254169271007,1.0,-0.6221014686770848,0.8342239482500159,,False,False,0.0,False,False,0.0,0.0,-0.001978114105073627,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-02-08,1.4563254169271007,1.0,-0.626099918214056,0.8302254987130447,,False,False,0.0,False,False,0.0,0.0,-0.0019200926292515142,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-02-09,1.4563254169271007,1.0,-0.6299837397520333,0.8263416771750675,,False,False,0.0,False,False,0.0,0.0,-0.001861575273033516,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-02-10,1.4563254169271007,1.0,-0.6337520766944608,0.82257334023264,,False,False,0.0,False,False,0.0,0.0,-0.0018029651790077692,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-02-11,1.4563254169271007,1.0,-0.6374047757313744,0.8189206411957263,,False,False,0.0,False,False,0.0,0.0,-0.0017445891785491847,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-02-12,1.4563254169271007,1.0,-0.6409422619353411,0.8153831549917596,,False,False,0.0,False,False,0.0,0.0,-0.0016867118296913766,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-02-13,1.4563254169271007,1.0,-0.6443654356859565,0.8119599812411442,,False,False,0.0,False,False,0.0,0.0,-0.0016295466543100837,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-02-14,1.4563254169271007,1.0,-0.6476755872032582,0.8086498297238425,,False,False,0.0,False,False,0.0,0.0,-0.0015732651794384083,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-02-15,1.4563254169271007,1.0,-0.6508743253634864,0.8054510915636143,,False,False,0.0,False,False,0.0,0.0,-0.001518004248022106,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-02-16,1.4563254169271007,1.0,-0.6539635181610485,0.8023618987660522,,False,False,0.0,False,False,0.0,0.0,-0.0014638719590466865,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-02-17,1.4563254169271007,1.0,-0.6569452427171532,0.7993801742099476,,False,False,0.0,False,False,0.0,0.0,-0.001410952516894652,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-02-18,1.4563254169271007,1.0,-0.6598217431547555,0.7965036737723452,,False,False,0.0,False,False,0.0,0.0,-0.0013593102086015038,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-02-19,1.4563254169271007,1.0,-0.6625953949884636,0.7937300219386371,,False,False,0.0,False,False,0.0,0.0,-0.0013089926806659124,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-02-20,1.4563254169271007,1.0,-0.66526867493748,0.7910567419896207,,False,False,0.0,False,False,0.0,0.0,-0.001260033650766299,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-02-21,1.4563254169271007,1.0,-0.6678441352750946,0.7884812816520061,,False,False,0.0,False,False,0.0,0.0,-0.001212455161568677,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-02-22,1.4563254169271007,1.0,-0.6703243819916344,0.7860010349354664,,False,False,0.0,False,False,0.0,0.0,-0.0011662694618553733,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-02-23,1.4563254169271007,1.0,-0.6727120561782425,0.7836133607488582,,False,False,0.0,False,False,0.0,0.0,-0.0011214805830193032,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-02-24,1.4563254169271007,1.0,-0.675009818143464,0.7813155987836368,,False,False,0.0,False,False,0.0,0.0,-0.0010780856654609722,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-02-25,1.4563254169271007,1.0,-0.6772203338588092,0.7791050830682915,,False,False,0.0,False,False,0.0,0.0,-0.0010360760787674645,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-02-26,1.4563254169271007,1.0,-0.6793462633975023,0.7769791535295985,,False,False,0.0,False,False,0.0,0.0,-0.0009954383711123325,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-02-27,1.4563254169271007,1.0,-0.681390251085816,0.7749351658412847,,False,False,0.0,False,False,0.0,0.0,-0.0009561550766073902,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-02-28,1.4563254169271007,1.0,-0.683354917131355,0.7729704997957457,,False,False,0.0,False,False,0.0,0.0,-0.0009182054039878586,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-03-01,1.4563254169271007,1.0,-0.6852428505294132,0.7710825663976875,,False,False,0.0,False,False,0.0,0.0,-0.0008815658257303708,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-03-02,1.4563254169271007,1.0,-0.6870566030787298,0.7692688138483709,,False,False,0.0,False,False,0.0,0.0,-0.000846210583268614,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-03-03,1.4563254169271007,1.0,-0.6887986843628724,0.7675267325642283,,False,False,0.0,False,False,0.0,0.0,-0.000812112121203126,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-03-04,1.4563254169271007,1.0,-0.6904715575741096,0.7658538593529911,,False,False,0.0,False,False,0.0,0.0,-0.0007792414611660662,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-03-05,1.4563254169271007,1.0,-0.6920776360738087,0.764247780853292,,False,False,0.0,False,False,0.0,0.0,-0.0007475685241908799,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-03-06,1.4563254169271007,1.0,-0.6936192805977499,0.7627061363293508,,False,False,0.0,False,False,0.0,0.0,-0.0007170624089615276,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-03-07,1.4563254169271007,1.0,-0.6950987970268212,0.7612266199002795,,False,False,0.0,False,False,0.0,0.0,-0.0006876916321175979,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-03-08,1.4563254169271007,1.0,-0.6965184346537411,0.7598069822733596,,False,False,0.0,False,False,0.0,0.0,-0.0006594243358046767,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-03-09,1.4563254169271007,1.0,-0.6978803848851114,0.7584450320419893,,False,False,0.0,False,False,0.0,0.0,-0.0006322284668552003,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-03-10,1.4563254169271007,1.0,-0.699186780325477,0.7571386366016237,,False,False,0.0,False,False,0.0,0.0,-0.0006060719313167091,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-03-11,1.4563254169271007,1.0,-0.7004396941963996,0.7558857227307011,,False,False,0.0,False,False,0.0,0.0,-0.0005809227274962581,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-03-12,1.4563254169271007,1.0,-0.7016411400490062,0.7546842768780945,,False,False,0.0,False,False,0.0,0.0,-0.0005567490602311137,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-03-13,1.4563254169271007,1.0,-0.7027930717331974,0.7535323451939033,,False,False,0.0,False,False,0.0,0.0,-0.00053351943871589,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-03-14,1.4563254169271007,1.0,-0.7038973835908152,0.7524280333362855,,False,False,0.0,False,False,0.0,0.0,-0.0005112027598973007,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-03-15,1.4563254169271007,1.0,-0.704955910843667,0.7513695060834337,,False,False,0.0,False,False,0.0,0.0,-0.0004897683791788614,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-03-16,1.4563254169271007,1.0,-0.7059704301504631,0.7503549867766376,,False,False,0.0,False,False,0.0,0.0,-0.000469186169953222,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-03-17,1.4563254169271007,1.0,-0.7069426603095139,0.7493827566175868,,False,False,0.0,False,False,0.0,0.0,-0.0004494265732856973,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-03-18,1.4563254169271007,1.0,-0.7078742630865044,0.7484511538405964,,False,False,0.0,False,False,0.0,0.0,-0.00043046063891137413,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-03-19,1.4563254169271007,1.0,-0.7087668441488577,0.747558572778243,,False,False,0.0,False,False,0.0,0.0,-0.0004122600585666374,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-03-20,1.4563254169271007,1.0,-0.7096219540901592,0.7467034628369416,,False,False,0.0,False,False,0.0,0.0,-0.0003947971925558999,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-03-21,1.4563254169271007,1.0,-0.7104410895298624,0.7458843273972383,,False,False,0.0,False,False,0.0,0.0,-0.00037804509035109296,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-03-22,1.4563254169271007,1.0,-0.7112256942750724,0.7450997226520283,,False,False,0.0,False,False,0.0,0.0,-0.0003619775059305832,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-03-23,1.4563254169271007,1.0,-0.711977160532609,0.7443482563944918,,False,False,0.0,False,False,0.0,0.0,-0.0003465689084855084,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-03-24,1.4563254169271007,1.0,-0.7126968301608269,0.7436285867662739,,False,False,0.0,False,False,0.0,0.0,-0.00033179448905335576,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-03-25,1.4563254169271007,1.0,-0.7133859959518151,0.7429394209752856,,False,False,0.0,False,False,0.0,0.0,-0.0003176301635772752,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-03-26,1.4563254169271007,1.0,-0.7140459029356313,0.7422795139914694,,False,False,0.0,False,False,0.0,0.0,-0.00030405257283715637,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-03-27,1.4563254169271007,1.0,-0.7146777496991648,0.741647667227936,,False,False,0.0,False,False,0.0,0.0,-0.0002910390796506017,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-03-28,1.4563254169271007,1.0,-0.7152826897130636,0.7410427272140371,,False,False,0.0,False,False,0.0,0.0,-0.00027856776369969546,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-03-29,1.4563254169271007,1.0,-0.7158618326609326,0.7404635842661681,,False,False,0.0,False,False,0.0,0.0,-0.0002666174143038635,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-03-30,1.4563254169271007,1.0,-0.7164162457656941,0.7399091711614066,,False,False,0.0,False,False,0.0,0.0,-0.00025516752142283654,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-03-31,1.4563254169271007,1.0,-0.716946955108636,0.7393784618184647,,False,False,0.0,False,False,0.0,0.0,-0.00024419826514651146,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-04-01,1.4563254169271007,1.0,-0.717454946937236,0.7388704699898647,,False,False,0.0,False,False,0.0,0.0,-0.00023369050390026206,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-04-02,1.4563254169271007,1.0,-0.7179411689583612,0.7383842479687395,,False,False,0.0,False,False,0.0,0.0,-0.00022362576157018788,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-04-03,1.4563254169271007,1.0,-0.718406531613911,0.7379188853131897,,False,False,0.0,False,False,0.0,0.0,-0.00021398621373174462,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-04-04,1.4563254169271007,1.0,-0.7188519093363819,0.7374735075907188,,False,False,0.0,False,False,0.0,0.0,-0.00020475467314472006,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-04-05,1.4563254169271007,1.0,-0.7192781417822167,0.737047275144884,,False,False,0.0,False,False,0.0,0.0,-0.0001959145746606994,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-04-06,1.4563254169271007,1.0,-0.7196860350411354,0.7366393818859653,,False,False,0.0,False,False,0.0,0.0,-0.00018744995967264375,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-04-07,1.4563254169271007,1.0,-0.7200763628199517,0.736249054107149,,False,False,0.0,False,False,0.0,0.0,-0.00017934546022181522,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-04-08,1.4563254169271007,1.0,-0.720449867599656,0.7358755493274447,,False,False,0.0,False,False,0.0,0.0,-0.00017158628286498926,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-04-09,1.4563254169271007,1.0,-0.7208072617647859,0.7355181551623148,,False,False,0.0,False,False,0.0,0.0,-0.00016415819239122263,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-04-10,1.4563254169271007,1.0,-0.7211492287043316,0.7351761882227691,,False,False,0.0,False,False,0.0,0.0,-0.00015704749546993025,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-04-11,1.4563254169271007,1.0,-0.7214764238836148,0.7348489930434859,,False,False,0.0,False,False,0.0,0.0,-0.00015024102429876885,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-04-12,1.4684633596530356,1.0,-0.7218147654640844,0.7466485941889512,,False,False,0.0,False,False,0.0,0.0,0.005387261558316638,0.0,1.0,1.0,1.0837467386884374,0.0109
1991-04-13,1.459453472908807,1.0,-0.722142569421062,0.7373109034877449,,False,False,0.0,False,False,0.0,0.0,-0.004280210689800322,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-04-14,1.462820201275653,1.0,-0.7224669045011348,0.7403532967745182,,False,False,0.0,False,False,0.0,0.0,0.0013922167383547995,0.0,1.0,1.0,1.0837467386884374,0.0109
1991-04-15,1.4660499095296462,1.0,-0.7227936149459786,0.7432562945836676,,False,False,0.0,False,False,0.0,0.0,0.001326270140687576,0.0,1.0,1.0,1.0837467386884374,0.0109
1991-04-16,1.4517373477720514,1.0,-0.7230912061144946,0.7286461416575568,,False,False,0.0,False,False,0.0,0.0,-0.006717841229370281,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-04-17,1.4657040321142636,1.0,-0.72339145533594,0.7423125767783236,,False,False,0.0,False,False,0.0,0.0,0.006242959797375076,0.0,1.0,1.0,1.0837467386884374,0.0109
1991-04-18,1.4638618242823225,1.0,-0.7236889165201879,0.7401729077621346,,False,False,0.0,False,False,0.0,0.0,-0.0009781117193213358,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-04-19,1.4796205148145738,1.0,-0.7240155471111893,0.7556049677033845,,False,False,0.0,False,False,0.0,0.0,0.007002998456906599,0.0,1.0,1.0,1.0837467386884374,0.0109
1991-04-20,1.4671067933892306,1.0,-0.7243399931574503,0.7427668002317802,,False,False,0.0,False,False,0.0,0.0,-0.00585830673617901,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-04-21,1.469884785323464,1.0,-0.7246669829854133,0.7452178023380507,,False,False,0.0,False,False,0.0,0.0,0.0011168577299770037,0.0,1.0,1.0,1.0837467386884374,0.0109
1991-04-22,1.4725201225694848,1.0,-0.7250002997394907,0.7475198228299942,,False,False,0.0,False,False,0.0,0.0,0.0010475536284321428,0.0,1.0,1.0,1.0837467386884374,0.0109
1991-04-23,1.4603307489467918,1.0,-0.725312319495487,0.7350184294513048,,False,False,0.0,False,False,0.0,0.0,-0.005719778109789539,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-04-24,1.4846090605323792,1.0,-0.7256551681879891,0.75895389234439,,False,False,0.0,False,False,0.0,0.0,0.010829231447564376,0.0,1.0,1.0,1.0837467386884374,0.0109
1991-04-25,1.4803690916000594,1.0,-0.726014434235648,0.7543546573644113,,False,False,0.0,False,False,0.0,0.0,-0.002084512926299463,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-04-26,1.4657891522757986,1.0,-0.7263560507539766,0.7394331015218221,,False,False,0.0,False,False,0.0,0.0,-0.006806828225596594,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-04-27,1.4614202704656398,1.0,-0.7266718772460845,0.7347483932195553,,False,False,0.0,False,False,0.0,0.0,-0.002141001377462988,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-04-28,1.4646723128674746,1.0,-0.7269708451932572,0.7377014676742174,,False,False,0.0,False,False,0.0,0.0,0.0013474248505286346,0.0,1.0,1.0,1.0837467386884374,0.0109
1991-04-29,1.4678227502971213,1.0,-0.7272605408650872,0.7405622094320341,,False,False,0.0,False,False,0.0,0.0,0.0013032497533622292,0.0,1.0,1.0,1.0837467386884374,0.0109
1991-04-30,1.4646345884137228,1.0,-0.7275343698791363,0.7371002185345865,,False,False,0.0,False,False,0.0,0.0,-0.0015792536813145988,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-05-01,1.4859200481061476,1.0,-0.7278376448230579,0.7580824032830897,,False,False,0.0,False,False,0.0,0.0,0.00947808552648775,0.0,1.0,1.0,1.0837467386884374,0.0109
1991-05-02,1.4859200481061476,1.0,-0.7281651348507036,0.7577549132554441,,False,False,0.0,False,False,0.0,0.0,-0.0001479121174589567,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-05-03,1.4859200481061476,1.0,-0.728512213270913,0.7574078348352347,,False,False,0.0,False,False,0.0,0.0,-0.00015673471989321102,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-05-04,1.4859200481061476,1.0,-0.7288747953749217,0.7570452527312259,,False,False,0.0,False,False,0.0,0.0,-0.00016370911512456993,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-05-05,1.4859200481061476,1.0,-0.7292492823898583,0.7566707657162893,,False,False,0.0,False,False,0.0,0.0,-0.00016905570593681602,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-05-06,1.4859200481061476,1.0,-0.7296325109653315,0.7562875371408161,,False,False,0.0,False,False,0.0,0.0,-0.0001729720082261763,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-05-07,1.4859200481061476,1.0,-0.7300217076571262,0.7558983404490215,,False,False,0.0,False,False,0.0,0.0,-0.0001756348923803481,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-05-08,1.4859200481061476,1.0,-0.7304144479235637,0.755505600182584,,False,False,0.0,False,False,0.0,0.0,-0.00017720261410950682,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-05-09,1.4859200481061476,1.0,-0.7308086191966775,0.7551114289094701,,False,False,0.0,False,False,0.0,0.0,-0.0001778166533991779,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-05-10,1.4859200481061476,1.0,-0.7312023876324691,0.7547176604736785,,False,False,0.0,False,False,0.0,0.0,-0.0001776033787960207,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-05-11,1.4859200481061476,1.0,-0.7315941681825907,0.7543258799235569,,False,False,0.0,False,False,0.0,0.0,-0.0001766755528527149,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-05-12,1.4859200481061476,1.0,-0.7319825976642217,0.753937450441926,,False,False,0.0,False,False,0.0,0.0,-0.00017513369325372854,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-05-13,1.4859200481061476,1.0,-0.732366510536028,0.7535535375701197,,False,False,0.0,False,False,0.0,0.0,-0.00017306730291927436,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-05-14,1.4859200481061476,1.0,-0.7327449171162277,0.75317513098992,,False,False,0.0,False,False,0.0,0.0,-0.0001705559812460427,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-05-15,1.4859200481061476,1.0,-0.7331169840042249,0.7528030641019228,,False,False,0.0,False,False,0.0,0.0,-0.00016767042758332562,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-05-16,1.4859200481061476,1.0,-0.7334820164902655,0.7524380316158822,,False,False,0.0,False,False,0.0,0.0,-0.00016447334706204452,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-05-17,1.4859200481061476,1.0,-0.7338394427583648,0.7520806053477829,,False,False,0.0,False,False,0.0,0.0,-0.00016102026799313764,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-05-18,1.4859200481061476,1.0,-0.7341887997065469,0.7517312483996007,,False,False,0.0,False,False,0.0,0.0,-0.0001573602792162023,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-05-19,1.4859200481061476,1.0,-0.7345297202254322,0.7513903278807155,,False,False,0.0,False,False,0.0,0.0,-0.00015353669501895492,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-05-20,1.4859200481061476,1.0,-0.7348619217915676,0.75105812631458,,False,False,0.0,False,False,0.0,0.0,-0.00014958765454618168,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-05-21,1.4859200481061476,1.0,-0.7351851962457853,0.7507348518603624,,False,False,0.0,False,False,0.0,0.0,-0.00014554666197817744,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-05-22,1.4859200481061476,1.0,-0.7354994006394258,0.7504206474667219,,False,False,0.0,False,False,0.0,0.0,-0.0001414430731746423,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-05-23,1.4859200481061476,1.0,-0.735804449042614,0.7501155990635336,,False,False,0.0,False,False,0.0,0.0,-0.0001373025339459133,-0.0,1.0,1.0,1.0837467386884374,0.0109
1991-05-24,1.4859200481061476,1.0,-0.7361003052190325,0.7498197428871152,,False,False,0.0,False,False,0.0,0.0,-0.00013314737462946058,-0.0,1.0,1.0,1.0837467386884374,0.0109
