Date,NG_CT_pair,DC_KC_pair,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,DC_KC_pair_NG_CT_pair_pair,sharpe,CAGR
1996-10-29,1.6559923709680715,2.4770762706357994,-0.4320311693377765,0.5858182132264285,1.4940810127391078,False,False,0.0,False,False,-1.0,-1.0,-0.00043151823670613596,0.00043151823670613596,1.5609311551134244,1.5609311551134244,1.377742354472066,0.0213
1996-10-30,1.6559923709680715,2.4770762706357994,-0.43249691227611514,0.5846645324456536,1.4046195691915577,False,False,0.0,False,False,-1.0,-1.0,-0.0004230089216368002,0.0004230089216368002,1.5613541640350612,1.5613541640350612,1.377742354472066,0.0213
1996-10-31,1.6559923709680715,2.4770762706357994,-0.4329511313432405,0.5835393971728071,1.3199279583936392,False,False,0.0,False,False,-1.0,-1.0,-0.00041237229655561095,0.00041237229655561095,1.5617665363316169,1.5617665363316169,1.377742354472066,0.0213
1996-11-01,1.6559923709680715,2.4770762706357994,-0.433392010823287,0.5824473050745738,1.2402876477704774,False,False,0.0,False,False,-1.0,-1.0,-0.00040010152763797437,0.00040010152763797437,1.562166637859255,1.562166637859255,1.377742354472066,0.0213
1996-11-02,1.6559923709680715,2.4770762706357994,-0.43381818984548737,0.5813916271316384,1.1651596605345163,False,False,0.0,False,False,-1.0,-1.0,-0.0003866112227456321,0.0003866112227456321,1.5625532490820007,1.5625532490820007,1.377742354472066,0.0213
1996-11-03,1.6559923709680715,2.4770762706357994,-0.4342286889741438,0.580374789480927,1.0937954444749687,False,False,0.0,False,False,-1.0,-1.0,-0.0003722484792521041,0.0003722484792521041,1.5629254975612525,1.5629254975612525,1.377742354472066,0.0213
1996-11-04,1.6559923709680715,2.4770762706357994,-0.4346228471941335,0.5793984295073142,1.0259273676896985,False,False,0.0,False,False,-1.0,-1.0,-0.0003573025192916805,0.0003573025192916805,1.5632828000805443,1.5632828000805443,1.377742354472066,0.0213
1996-11-05,1.6559923709680715,2.4770762706357994,-0.4350002679367607,0.5784635295417067,0.9613314245157109,False,False,0.0,False,False,-1.0,-1.0,-0.00034201306409056706,0.00034201306409056706,1.5636248131446349,1.5636248131446349,1.377742354472066,0.0213
1996-11-06,1.6559923709680715,2.4770762706357994,-0.4353607729466101,0.5775705311363637,0.8998185462384023,False,False,0.0,False,False,-1.0,-1.0,-0.0003265775908477924,0.0003265775908477924,1.5639513907354825,1.5639513907354825,1.377742354472066,0.0213
1996-11-07,1.6559923709680715,2.4770762706357994,-0.4357043629334036,0.5767194325332494,0.8412271560455228,False,False,0.0,False,False,-1.0,-1.0,-0.00031115760514656237,0.00031115760514656237,1.5642625483406292,1.5642625483406292,1.377742354472066,0.0213
1996-11-08,1.6559923709680715,2.4680381768336783,-0.4360399597057589,0.5798291037892398,0.9583534944186837,False,False,0.0,False,False,-1.0,-1.0,0.0011381750045907065,-0.0011381750045907065,1.5631243733360385,1.5631243733360385,1.377742354472066,0.0213
1996-11-09,1.6559923709680715,2.479079873372382,-0.4363556376947965,0.5742318919263303,0.6875696637325569,False,False,0.0,False,False,-1.0,-1.0,-0.0020444547662107084,0.0020444547662107084,1.5651688281022493,1.5651688281022493,1.377742354472066,0.0213
1996-11-10,1.6559923709680715,2.483399644214052,-0.4366479187842462,0.5716210848124683,0.5515493515959031,False,False,0.0,False,False,-1.0,-1.0,-0.0009527228647464654,0.0009527228647464654,1.5661215509669957,1.5661215509669957,1.377742354472066,0.0213
1996-11-11,1.6559923709680715,2.4875085947466222,-0.4369140593724132,0.5691648931135578,0.4220480216397308,False,False,0.0,False,False,-1.0,-1.0,-0.0008954987327968005,0.0008954987327968005,1.5670170496997926,1.5670170496997926,1.377742354472066,0.0213
1996-11-12,1.6559923709680715,2.5169606761145644,-0.4371241292757278,0.5557681270002455,-0.21482053048750327,False,False,0.0,False,True,0.0,0.0,-0.004860563585864561,0.004860563585864561,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1996-11-13,1.6559923709680715,2.5269379721716843,-0.4372712326414665,0.5510350890680313,-0.45312727665637165,False,False,0.0,False,False,0.0,0.0,-0.0017142789718376035,-0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1996-11-14,1.6559923709680715,2.52710284802292,-0.43736148096248595,0.5507349268122512,-0.4806164806980119,False,False,0.0,False,False,0.0,0.0,-0.0001087052153470744,-0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1996-11-15,1.6559923709680715,2.5149727646688054,-0.43741780593469337,0.5558985022611327,-0.2449512880767565,False,False,0.0,False,False,0.0,0.0,0.0018735173720436037,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1996-11-16,1.6559923709680715,2.5126761899018377,-0.4374481261352439,0.5568268801108682,-0.2045128487015873,False,False,0.0,False,False,0.0,0.0,0.000336959947957572,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1996-11-17,1.6559923709680715,2.514337359156336,-0.4374541678578071,0.5560850138045403,-0.24314992229946789,False,False,0.0,False,False,0.0,0.0,-0.0002691920532358575,-0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1996-11-18,1.6559923709680715,2.5159485840297737,-0.4374376535340234,0.5554217259578385,-0.2782889433020408,False,False,0.0,False,False,0.0,0.0,-0.00024062132549017266,-0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1996-11-19,1.6559923709680715,2.5301164857488616,-0.4373824045929847,0.5493639385308822,-0.5704311247009413,False,False,0.0,False,False,0.0,0.0,-0.0021927683377643927,-0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1996-11-20,1.6559923709680715,2.5194871636616765,-0.43731033559968613,0.5541945938880823,-0.3366274051768127,False,False,0.0,False,False,0.0,0.0,0.0017516399355546578,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1996-11-21,1.6559923709680715,2.5270215081308343,-0.4372139669161006,0.5511432729158823,-0.488437539953634,False,False,0.0,False,False,0.0,0.0,-0.001105214119115245,-0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1996-11-22,1.6559923709680715,2.542905453341203,-0.4370743455383317,0.5445536341831105,-0.8056105591851105,False,False,0.0,False,False,0.0,0.0,-0.0023811392140207902,-0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1996-11-23,1.6559923709680715,2.542905453341203,-0.436899326671755,0.5449986906133659,-0.7943932891416557,False,False,0.0,False,False,0.0,0.0,0.00016084520196356743,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1996-11-24,1.6559923709680715,2.542905453341203,-0.4366961382389364,0.5455153795872363,-0.7698021596673027,False,False,0.0,False,False,0.0,0.0,0.00018676837014802836,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1996-11-25,1.6559923709680715,2.542905453341203,-0.43647128293300635,0.5460871653708985,-0.7487130408327326,False,False,0.0,False,False,0.0,0.0,0.0002067270272431036,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1996-11-26,1.6559923709680715,2.542905453341203,-0.4362305034634488,0.546699444797089,-0.7252853615134548,False,False,0.0,False,False,0.0,0.0,0.00022141636771581051,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1996-11-27,1.6559923709680715,2.542905453341203,-0.4359787906004234,0.5473395268091525,-0.6999913151451423,False,False,0.0,False,False,0.0,0.0,0.00023152410608106083,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1996-11-28,1.6559923709680715,2.542905453341203,-0.4357204188962511,0.5479965416246813,-0.6934270023741967,False,False,0.0,False,False,0.0,0.0,0.00023770536193123954,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1996-11-29,1.6559923709680715,2.542905453341203,-0.43545899906731816,0.5486613075332862,-0.6617554484408537,False,False,0.0,False,False,0.0,0.0,0.00024056753557284328,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1996-11-30,1.6559923709680715,2.542905453341203,-0.4351975391701833,0.5493261753315406,-0.6137511001528119,False,False,0.0,False,False,0.0,0.0,0.0002406623121262173,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1996-12-01,1.6559923709680715,2.542905453341203,-0.4349385090905085,0.5499848643337251,-0.5694071286377633,False,False,0.0,False,False,0.0,0.0,0.00023848263264813997,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1996-12-02,1.6559923709680715,2.545836698958343,-0.43467922803065095,0.5493700399727581,-0.5880703877927126,False,False,0.0,False,False,0.0,0.0,-0.00022255161406691361,-0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1996-12-03,1.6559923709680715,2.5563297278619297,-0.4344053719282077,0.5455090047650759,-0.7649299955679917,False,False,0.0,False,False,0.0,0.0,-0.0013956512091555233,-0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1996-12-04,1.6559923709680715,2.562272031956387,-0.43411233374083213,0.5436784794966203,-0.8357062772688351,False,False,0.0,False,False,0.0,0.0,-0.0006612437696263054,-0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1996-12-05,1.6559923709680715,2.5729821623596623,-0.433788393603133,0.5398625719885581,-1.0031298628850343,False,False,0.0,False,False,0.0,0.0,-0.0013765293425485306,-0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1996-12-06,1.6559923709680715,2.577804600915078,-0.4334334679978144,0.5386855829727273,-1.0553291310397477,False,False,0.0,False,False,0.0,0.0,-0.0004244003074918108,-0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1996-12-07,1.6559923709680715,2.5840689176638527,-0.4330452006339509,0.536973728066372,-1.1299125833537924,False,False,0.0,False,False,0.0,0.0,-0.0006168822025567705,-0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1996-12-08,1.6559923709680715,2.5866475469274794,-0.43262823054558036,0.53693561969577,-1.1190502400009747,False,False,0.0,False,False,0.0,0.0,-1.373250307413091e-05,-0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1996-12-09,1.6559923709680715,2.5890178704610487,-0.4321871630479446,0.53705208245308,-1.100583446305731,False,False,0.0,False,False,0.0,0.0,4.196957966242233e-05,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1996-12-10,1.6559923709680715,2.5848017965022256,-0.4317379238177155,0.5400354098658995,-0.9450512703580141,False,False,0.0,False,False,0.0,0.0,0.0010762561127303754,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1996-12-11,1.6559923709680715,2.5655647311770178,-0.4313203015300713,0.5494122175218838,-0.48178439548046154,False,False,0.0,False,False,0.0,0.0,0.003394230404131202,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1996-12-12,1.6559923709680715,2.562828303519659,-0.430936952491512,0.5515749520903179,-0.36380646061930577,False,False,0.0,False,False,0.0,0.0,0.0007834831539830433,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1996-12-13,1.6559923709680715,2.5464158723878243,-0.4306119464858697,0.5594752755966366,0.02957650714484024,False,True,0.0,False,False,0.0,0.0,0.002870225735072615,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1996-12-14,1.6559923709680715,2.524429738127134,-0.4303702616509149,0.5695528840509463,0.5178613157516633,False,False,0.0,False,False,0.0,0.0,0.0036746978508632776,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1996-12-15,1.6559923709680715,2.529539423327193,-0.4301880373770751,0.567814770979008,0.425899263567857,False,False,0.0,False,False,0.0,0.0,-0.0006333838976206129,-0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1996-12-16,1.6559923709680715,2.534815196753339,-0.43004687569490163,0.5659030151403408,0.32574327644605655,False,False,0.0,False,False,0.0,0.0,-0.0006961758712468807,-0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1996-12-17,1.6559923709680715,2.5614581309913422,-0.42990331542154503,0.5548130281414192,-0.21896626717013756,False,False,0.0,False,True,0.0,0.0,-0.004022232980062872,-0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1996-12-18,1.6559923709680715,2.562901594364586,-0.4297570209465892,0.5545674167946832,-0.24083142583891554,False,False,0.0,False,False,0.0,0.0,-8.907296856972927e-05,-0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1996-12-19,1.6559923709680715,2.566836160807422,-0.42960425658601714,0.5532686303262926,-0.330534071884045,False,False,0.0,False,False,0.0,0.0,-0.0004707938098178389,-0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1996-12-20,1.6559923709680715,2.6392817161751707,-0.4293407850779156,0.5228410869036353,-1.8680590102248078,False,False,0.0,False,False,0.0,0.0,-0.010909277967004775,-0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1996-12-21,1.6559923709680715,2.6392817161751707,-0.428980181093602,0.523792822406214,-1.8110632213394973,False,False,0.0,False,False,0.0,0.0,0.00034134504727322424,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1996-12-22,1.6559923709680715,2.6392817161751707,-0.42853771104087196,0.5249606255263395,-1.7268422389511546,False,False,0.0,False,False,0.0,0.0,0.00041901435773357296,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1996-12-23,1.6559923709680715,2.6392817161751707,-0.42802894751214543,0.5263033958055643,-1.6381917004617361,False,False,0.0,False,False,0.0,0.0,0.0004820257999322011,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1996-12-24,1.6559923709680715,2.6392817161751707,-0.42746886070733436,0.5277816226689731,-1.546735212172837,False,False,0.0,False,False,0.0,0.0,0.0005309335562406452,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1996-12-25,1.6559923709680715,2.6392817161751707,-0.4268712623410028,0.5293588531108482,-1.4361698401450633,False,False,0.0,False,False,0.0,0.0,0.0005668136878223742,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1996-12-26,1.6559923709680715,2.6392817161751707,-0.42624850359849553,0.5310024888735358,-1.3367096628730242,False,False,0.0,False,False,0.0,0.0,0.0005910270591901778,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1996-12-27,1.6559923709680715,2.6392817161751707,-0.42561135087549357,0.5326841144057661,-1.2682569995617017,False,False,0.0,False,False,0.0,0.0,0.0006050534856045903,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1996-12-28,1.6559923709680715,2.6392817161751707,-0.4249689814345755,0.5343795083262108,-1.1852488582877698,False,False,0.0,False,False,0.0,0.0,0.0006103797256463549,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1996-12-29,1.6559923709680715,2.6392817161751707,-0.42432905600909476,0.5360684518013978,-1.1076514657063588,False,False,0.0,False,False,0.0,0.0,0.0006084273798850817,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1996-12-30,1.6559923709680715,2.6392817161751707,-0.42369783716719,0.5377344161497422,-1.0298378234531083,False,False,0.0,False,False,0.0,0.0,0.0006005097423470884,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1996-12-31,1.6559923709680715,2.6392817161751707,-0.42308033136661677,0.5393641879188273,-0.9526113341655237,False,False,0.0,False,False,0.0,0.0,0.000587809163689482,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1997-01-01,1.6559923709680715,2.6392817161751707,-0.42248043954251535,0.5409474714418612,-0.8903866974000083,False,False,0.0,False,False,0.0,0.0,0.0005713685412652036,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1997-01-02,1.6559923709680715,2.6392817161751707,-0.4219011062048903,0.5424764953274257,-0.8058084627159934,False,False,0.0,False,False,0.0,0.0,0.00055209219450306,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1997-01-03,1.6559923709680715,2.6392817161751707,-0.421344460760447,0.5439456394713371,-0.727783993140602,False,False,0.0,False,False,0.0,0.0,0.0005307526698604849,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1997-01-04,1.6559923709680715,2.6392817161751707,-0.4208119474362165,0.5453510921515983,-0.6576514087145127,False,False,0.0,False,False,0.0,0.0,0.0005080010070616346,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1997-01-05,1.6559923709680715,2.6392817161751707,-0.42030444203341477,0.5466905418820731,-0.5768780670632614,False,False,0.0,False,False,0.0,0.0,0.0004843787436608551,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1997-01-06,1.6559923709680715,2.6392817161751707,-0.41982235498899095,0.5479629054040258,-0.49979275757166663,False,False,0.0,False,False,0.0,0.0,0.00046033048839768726,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1997-01-07,1.6559923709680715,2.6392817161751707,-0.41936572103271447,0.549168091055811,-0.42628634850619374,False,False,0.0,False,False,0.0,0.0,0.0004362162981033011,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1997-01-08,1.6559923709680715,2.6392817161751707,-0.41893427622428897,0.550306795450227,-0.3569569741095322,False,False,0.0,False,False,0.0,0.0,0.0004123233832767971,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1997-01-09,1.6559923709680715,2.6392817161751707,-0.4185275234316668,0.5513803306587979,-0.2939722905075127,False,False,0.0,False,False,0.0,0.0,0.0003888768721028621,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1997-01-10,1.6559923709680715,2.6392817161751707,-0.4181447874378418,0.5523904787694225,-0.23032163749140636,False,False,0.0,False,False,0.0,0.0,0.0003660495037648878,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1997-01-11,1.6559923709680715,2.6392817161751707,-0.4177852608894629,0.5533393706150385,-0.16782348209908415,False,False,0.0,False,False,0.0,0.0,0.0003439702164985247,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1997-01-12,1.6559923709680715,2.6392817161751707,-0.4174480422628845,0.5542293855705205,-0.10074803266091517,False,False,0.0,False,False,0.0,0.0,0.0003227316568990188,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1997-01-13,1.6559923709680715,2.6392817161751707,-0.41713216694732796,0.5550630695154599,-0.03420226745624221,False,False,0.0,False,False,0.0,0.0,0.00030239667426148803,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1997-01-14,1.6559923709680715,2.6392817161751707,-0.4168366324483767,0.555843068315041,0.03192736460253325,False,True,0.0,False,False,0.0,0.0,0.00028300388439624064,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1997-01-15,1.6559923709680715,2.6392817161751707,-0.4165604186100261,0.5565720744483544,0.09772468395463169,False,False,0.0,False,False,0.0,0.0,0.0002645723966922364,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1997-01-16,1.6559923709680715,2.6392817161751707,-0.4163025036478132,0.5572527846924509,0.16324659490104776,False,False,0.0,False,False,0.0,0.0,0.00024710580000587,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1997-01-17,1.6559923709680715,2.6392817161751707,-0.41606187668408023,0.5578878670382499,0.22852547666684925,False,False,0.0,False,False,0.0,0.0,0.00023059549995769663,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1997-01-18,1.6559923709680715,2.6392817161751707,-0.4158375473820668,0.5584799352634564,0.29357121113938384,False,False,0.0,False,False,0.0,0.0,0.0002150234943377389,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1997-01-19,1.6559923709680715,2.6392817161751707,-0.41562855318976466,0.5590315298139863,0.3583729203387195,False,False,0.0,False,False,0.0,0.0,0.00020036466587991256,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1997-01-20,1.6559923709680715,2.6392817161751707,-0.4154339646278582,0.5595451038476027,0.4229004899509121,False,False,0.0,False,False,0.0,0.0,0.00018658866356577425,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1997-01-21,1.6559923709680715,2.6392817161751707,-0.415252888988552,0.5600230134716684,0.48710595349486796,False,False,0.0,False,False,0.0,0.0,0.00017366143544893996,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1997-01-22,1.6559923709680715,2.6392817161751707,-0.41508447275322796,0.5604675113622661,0.5509248071882632,False,False,0.0,False,False,0.0,0.0,0.00016154646812989158,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1997-01-23,1.6559923709680715,2.6392817161751707,-0.4149279029860249,0.5608807430861511,0.6142773193475712,False,False,0.0,False,False,0.0,0.0,0.00015020578068212026,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1997-01-24,1.6559923709680715,2.6392817161751707,-0.41478240791684456,0.5612647455620323,0.6770698905456444,False,False,0.0,False,False,0.0,0.0,0.0001396007141357152,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1997-01-25,1.6559923709680715,2.6565802905976907,-0.4146243031952566,0.5545096190967516,0.2255227656217899,False,False,0.0,False,False,0.0,0.0,-0.0024497506466440782,-0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1997-01-26,1.6559923709680715,2.6609741567236544,-0.41445112083897884,0.5531486491903963,0.15455924662600598,False,False,0.0,False,False,0.0,0.0,-0.0004933130713832099,-0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1997-01-27,1.6559923709680715,2.665188607554234,-0.4142610825951736,0.5519084530823313,0.08874830451026582,False,False,0.0,False,False,0.0,0.0,-0.00044933399597445526,-0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1997-01-28,1.6559923709680715,2.670344208207505,-0.41405143999666955,0.5503325062729876,-0.007688937481031424,False,False,0.0,False,True,0.0,0.0,-0.0005706536069213892,-0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1997-01-29,1.6559923709680715,2.6627915624104785,-0.4138380094020684,0.5540280113274956,0.32241394908647064,False,True,0.0,False,False,0.0,0.0,0.0013399430866678044,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1997-01-30,1.6559923709680715,2.6473930127095926,-0.41364494577828603,0.5609116317719989,0.9343914938918482,False,False,0.0,False,False,0.0,0.0,0.002502158310177583,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1997-01-31,1.6559923709680715,2.6683331524543967,-0.41344127173982126,0.5527933189917993,0.27533780098555405,False,False,0.0,False,False,0.0,0.0,-0.002942279652180313,-0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1997-02-01,1.6559923709680715,2.6982486327604684,-0.41318780226464874,0.5411089484341802,-0.7421958043072201,False,False,0.0,False,True,0.0,0.0,-0.004216851071065804,-0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1997-02-02,1.6559923709680715,2.7006495487282223,-0.4128904709424308,0.5409199069432125,-0.7451721628970696,False,False,0.0,False,False,0.0,0.0,-6.821980077137012e-05,-0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1997-02-03,1.6559923709680715,2.7024599365338213,-0.41255593516496764,0.5410764846055018,-0.714559321969121,False,False,0.0,False,False,0.0,0.0,5.650770352109038e-05,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1997-02-04,1.6559923709680715,2.6813142772005483,-0.4122263181415749,0.5506840586972515,0.2426092360618784,False,True,0.0,False,False,0.0,0.0,0.003479365412853311,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1997-02-05,1.6559923709680715,2.677076109520756,-0.4119104137957346,0.5532768429327015,0.5037089446724082,False,False,0.0,False,False,0.0,0.0,0.0009398545733626539,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1997-02-06,1.6559923709680715,2.6900469028719263,-0.41158900590808795,0.5487986403688845,0.061191097563859466,False,False,0.0,False,False,0.0,0.0,-0.0016206662885561822,-0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1997-02-07,1.6559923709680715,2.67008733534018,-0.4112964013836309,0.5577950585626472,0.9429126886193934,False,False,0.0,False,False,0.0,0.0,0.0032664482944193534,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1997-02-08,1.6559923709680715,2.6720975598015095,-0.41102686401029465,0.5576884906332962,0.92863449587724,False,False,0.0,False,False,0.0,0.0,-3.869152757283581e-05,-0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1997-02-09,1.6559923709680715,2.6750691217679154,-0.41077425304752063,0.5571428506233691,0.8740899455037554,False,False,0.0,False,False,0.0,0.0,-0.0001980658170066731,-0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1997-02-10,1.6559923709680715,2.6779802026761383,-0.41053361626001783,0.556591474090701,0.818666769648753,False,False,0.0,False,False,0.0,0.0,-0.0002001081076529118,-0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1997-02-11,1.6559923709680715,2.655074595556337,-0.4103370155401867,0.566516985390916,1.7571726060622985,False,False,0.0,False,False,0.0,0.0,0.0036152350638802744,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1997-02-12,1.6559923709680715,2.6426664893909195,-0.41019358753795027,0.5719875230184897,2.196114185629623,False,False,0.0,True,False,-1.0,-1.0,0.0019965486058904154,0.0,1.5718776132856571,1.5718776132856571,1.377742354472066,0.0213
1997-02-13,1.6559923709680715,2.6206718722100897,-0.4101203139617928,0.5812015999464302,2.883531015413927,False,False,0.0,False,False,-1.0,-1.0,0.0033741518270934264,-0.0033741518270934264,1.5685034614585636,1.5685034614585636,1.377742354472066,0.0213
1997-02-14,1.6559923709680715,2.6010728733712933,-0.41012338163200174,0.5892315682697693,3.318682622544715,False,False,0.0,False,False,-1.0,-1.0,0.0029492090583173314,-0.0029492090583173314,1.5655542524002461,1.5655542524002461,1.377742354472066,0.0213
1997-02-15,1.6559923709680715,2.6150289976987415,-0.41016970677674586,0.5833866937692911,2.6726809704856045,False,False,0.0,False,False,-1.0,-1.0,-0.0021420797044126613,0.0021420797044126613,1.567696332104659,1.567696332104659,1.377742354472066,0.0213
1997-02-16,1.6559923709680715,2.6219772201428198,-0.4102425647088303,0.5803457115685517,2.3198127836337616,False,False,0.0,False,False,-1.0,-1.0,-0.0011132445271621852,0.0011132445271621852,1.5688095766318213,1.5688095766318213,1.377742354472066,0.0213
1997-02-17,1.6559923709680715,2.6286958797511644,-0.4103295739119195,0.5773607106857579,2.0110067416379795,False,False,0.0,False,False,-1.0,-1.0,-0.0010915580528373348,0.0010915580528373348,1.5699011346846585,1.5699011346846585,1.377742354472066,0.0213
1997-02-18,1.6559923709680715,2.635053907665407,-0.4104214028865916,0.5745098495022398,1.7393881059786722,False,False,0.0,False,False,-1.0,-1.0,-0.0010414200296037623,0.0010414200296037623,1.5709425547142621,1.5709425547142621,1.377742354472066,0.0213
1997-02-19,1.6559923709680715,2.6714667710204165,-0.41048105766887516,0.5594058652723561,0.6078836757984512,False,False,0.0,False,False,-1.0,-1.0,-0.005487212140561869,0.005487212140561869,1.5764297668548242,1.5764297668548242,1.377742354472066,0.0213
1997-02-20,1.6559923709680715,2.6537759218183687,-0.41053050917682493,0.5665363905427787,1.1110042981570931,False,False,0.0,False,False,-1.0,-1.0,0.0025972170508338655,-0.0025972170508338655,1.5738325498039902,1.5738325498039902,1.377742354472066,0.0213
