Date,NG_SB_pair,LE_KC_pair,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,LE_KC_pair_NG_SB_pair_pair,sharpe,CAGR
1991-01-26,1.0,1.032998326266989,-0.46365131624408923,0.5210489663483694,,False,False,0.0,False,False,0.0,0.0,0.0005091589211264625,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-01-27,1.0,1.034466429450324,-0.46501919601805236,0.518953252669345,,False,False,0.0,False,False,0.0,0.0,-0.001415021965242875,-0.0,1.0,1.0,1.0056952687000849,0.0187
1991-01-28,1.0,1.0358028450457653,-0.46630344682240155,0.5170015631267098,,False,False,0.0,False,False,0.0,0.0,-0.0013160428858914597,-0.0,1.0,1.0,1.0056952687000849,0.0187
1991-01-29,1.0,1.0185085279012336,-0.4675315535925653,0.5238151256030597,,False,False,0.0,False,False,0.0,0.0,0.0046156566122067975,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-01-30,1.0,1.024049696303661,-0.4687003594509748,0.5200275392468126,,False,False,0.0,False,False,0.0,0.0,-0.0025592275915185063,-0.0,1.0,1.0,1.0056952687000849,0.0187
1991-01-31,1.0,1.0233666368101355,-0.4698145359587294,0.5192074784114007,,False,False,0.0,False,False,0.0,0.0,-0.0005537986067974587,-0.0,1.0,1.0,1.0056952687000849,0.0187
1991-02-01,1.0,1.024294121248904,-0.4708764540973534,0.5176840162335514,,False,False,0.0,False,False,0.0,0.0,-0.0010277580452032018,-0.0,1.0,1.0,1.0056952687000849,0.0187
1991-02-02,1.0,1.0224274422645705,-0.4718913410098411,0.5175253431845099,,False,False,0.0,False,False,0.0,0.0,-0.00010703255419039499,-0.0,1.0,1.0,1.0056952687000849,0.0187
1991-02-03,1.0,1.0249760121008549,-0.47285907065341026,0.5153307954759512,,False,False,0.0,False,False,0.0,0.0,-0.0014781391719256953,-0.0,1.0,1.0,1.0056952687000849,0.0187
1991-02-04,1.0,1.0249760121008549,-0.47378244005212505,0.5143843639919605,,False,False,0.0,False,False,0.0,0.0,-0.0006370634914248635,-0.0,1.0,1.0,1.0056952687000849,0.0187
1991-02-05,1.0,1.0249760121008549,-0.47466398941336463,0.5134807970432071,,False,False,0.0,False,False,0.0,0.0,-0.000607840751035114,-0.0,1.0,1.0,1.0056952687000849,0.0187
1991-02-06,1.0,1.0152301952357718,-0.4755160994841028,0.5172416974830016,,False,False,0.0,False,False,0.0,0.0,0.002536421771107483,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-02-07,1.0,1.0205303582501923,-0.4763339038830389,0.5138867904235296,,False,False,0.0,False,False,0.0,0.0,-0.0022575043663249426,-0.0,1.0,1.0,1.0056952687000849,0.0187
1991-02-08,1.0,1.0156799063877755,-0.47712376987633226,0.5153949740766244,,False,False,0.0,False,False,0.0,0.0,0.0010158820876662168,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-02-09,1.0,0.9966273176639482,-0.47790548183805354,0.523706341538844,,False,False,0.0,False,False,0.0,0.0,0.005629887668069461,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-02-10,1.0,0.9977752786201224,-0.4786755697225273,0.5223893500514596,,False,False,0.0,False,False,0.0,0.0,-0.0008912980475812529,-0.0,1.0,1.0,1.0056952687000849,0.0187
1991-02-11,1.0,0.9988389354360236,-0.4794312680510955,0.5211253826051009,,False,False,0.0,False,False,0.0,0.0,-0.0008546819530821602,-0.0,1.0,1.0,1.0056952687000849,0.0187
1991-02-12,1.0,0.9941390141789846,-0.4801759595009538,0.5226383449892738,,False,False,0.0,False,False,0.0,0.0,0.0010240975045219256,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-02-13,1.0,1.0026432607261349,-0.48089972111521634,0.5178291355387505,,False,False,0.0,False,False,0.0,0.0,-0.003244706508430321,-0.0,1.0,1.0,1.0056952687000849,0.0187
1991-02-14,1.0,0.9826538709480316,-0.48162177228576236,0.5267325011305442,,False,False,0.0,False,False,0.0,0.0,0.0060432783582246965,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-02-15,1.0,0.9826378541975094,-0.48233924007665263,0.5260352041358207,,False,False,0.0,False,False,0.0,0.0,-0.0004730757455537508,-0.0,1.0,1.0,1.0056952687000849,0.0187
1991-02-16,1.0,0.9929404275991092,-0.48303990541743225,0.5203701497673816,,False,False,0.0,False,False,0.0,0.0,-0.003828696999826335,-0.0,1.0,1.0,1.0056952687000849,0.0187
1991-02-17,1.0,0.9944612073889496,-0.4837217437693096,0.5189574906508843,,False,False,0.0,False,False,0.0,0.0,-0.0009538275286360156,-0.0,1.0,1.0,1.0056952687000849,0.0187
1991-02-18,1.0,0.9944612073889496,-0.48438453695328654,0.5182983685408974,,False,False,0.0,False,False,0.0,0.0,-0.0004448413202716095,-0.0,1.0,1.0,1.0056952687000849,0.0187
1991-02-19,1.0,0.9944612073889496,-0.4850281751850348,0.5176582952878312,,False,False,0.0,False,False,0.0,0.0,-0.0004317987215980188,-0.0,1.0,1.0,1.0056952687000849,0.0187
1991-02-20,1.0,0.9944612073889496,-0.4856526411719144,0.5170372880885457,,False,False,0.0,False,False,0.0,0.0,-0.0004187611693116356,-0.0,1.0,1.0,1.0056952687000849,0.0187
1991-02-21,1.0,0.9944612073889496,-0.4862579965206347,0.5164352856775579,,False,False,0.0,False,False,0.0,0.0,-0.0004057810253748684,-0.0,1.0,1.0,1.0056952687000849,0.0187
1991-02-22,1.0,0.9944612073889496,-0.4868443700662739,0.5158521599333807,,False,False,0.0,False,False,0.0,0.0,-0.00039290273410431075,-0.0,1.0,1.0,1.0056952687000849,0.0187
1991-02-23,1.0,0.9944612073889496,-0.4874119478083402,0.5152877258867183,,False,False,0.0,False,False,0.0,0.0,-0.0003801639257003496,-0.0,1.0,1.0,1.0056952687000849,0.0187
1991-02-24,1.0,0.9944612073889496,-0.48796096419882073,0.5147417503841647,,False,False,0.0,False,False,0.0,0.0,-0.00036759634406666934,-0.0,1.0,1.0,1.0056952687000849,0.0187
1991-02-25,1.0,0.9944612073889496,-0.4884916945742116,0.5142139596142555,,False,False,0.0,False,False,0.0,0.0,-0.0003552266312665972,-0.0,1.0,1.0,1.0056952687000849,0.0187
1991-02-26,1.0,0.9944612073889496,-0.48900444856102826,0.5137040456654323,,False,False,0.0,False,False,0.0,0.0,-0.0003430769944143225,-0.0,1.0,1.0,1.0056952687000849,0.0187
1991-02-27,1.0,0.9944612073889496,-0.48949956431431313,0.5132116722556234,,False,False,0.0,False,False,0.0,0.0,-0.0003311657756661869,-0.0,1.0,1.0,1.0056952687000849,0.0187
1991-02-28,1.0,0.9944612073889496,-0.48997740347277174,0.5127364797491649,,False,False,0.0,False,False,0.0,0.0,-0.0003195079419269963,-0.0,1.0,1.0,1.0056952687000849,0.0187
1991-03-01,1.0,0.9944612073889496,-0.4904383467336193,0.5122780895574446,,False,False,0.0,False,False,0.0,0.0,-0.00030811550767843355,-0.0,1.0,1.0,1.0056952687000849,0.0187
1991-03-02,1.0,0.9944612073889496,-0.4908827899659658,0.5118361080039895,,False,False,0.0,False,False,0.0,0.0,-0.00029699790179849364,-0.0,1.0,1.0,1.0056952687000849,0.0187
1991-03-03,1.0,0.9944612073889496,-0.49131114079436644,0.5114101297219922,,False,False,0.0,False,False,0.0,0.0,-0.00028616228721061533,-0.0,1.0,1.0,1.0056952687000849,0.0187
1991-03-04,1.0,0.9944612073889496,-0.49172381559460926,0.5109997406418837,,False,False,0.0,False,False,0.0,0.0,-0.000275613840581464,-0.0,1.0,1.0,1.0056952687000849,0.0187
1991-03-05,1.0,0.9944612073889496,-0.4921212368523738,0.5106045206180452,,False,False,0.0,False,False,0.0,0.0,-0.000265355997993574,-0.0,1.0,1.0,1.0056952687000849,0.0187
1991-03-06,1.0,0.9944612073889496,-0.49250383084244254,0.5102240457367415,,False,False,0.0,False,False,0.0,0.0,-0.0002553906714730254,-0.0,1.0,1.0,1.0056952687000849,0.0187
1991-03-07,1.0,0.9944612073889496,-0.49287202559197807,0.5098578903415643,,False,False,0.0,False,False,0.0,0.0,-0.00024571844041182595,-0.0,1.0,1.0,1.0056952687000849,0.0187
1991-03-08,1.0,0.9992469498632516,-0.493221644370243,0.5071497762564973,,False,False,0.0,False,False,0.0,0.0,-0.001814056120295892,-0.0,1.0,1.0,1.0056952687000849,0.0187
1991-03-09,1.0,1.0125113491552455,-0.4935408729723152,0.5002842648435435,,False,False,0.0,False,False,0.0,0.0,-0.004577875161280171,-0.0,1.0,1.0,1.0056952687000849,0.0187
1991-03-10,1.0,1.0125113491552455,-0.49383232313076686,0.4999891682503981,,False,False,0.0,False,False,0.0,0.0,-0.00019672964147946705,-0.0,1.0,1.0,1.0056952687000849,0.0187
1991-03-11,1.0,1.0125113491552455,-0.4940984000927188,0.4997197623066729,,False,False,0.0,False,False,0.0,0.0,-0.00017957041421765585,-0.0,1.0,1.0,1.0056952687000849,0.0187
1991-03-12,1.0,1.0125113491552455,-0.4943413148296342,0.49947380837866906,,False,False,0.0,False,False,0.0,0.0,-0.00016391178599695492,-0.0,1.0,1.0,1.0056952687000849,0.0187
1991-03-13,1.0,1.0125113491552455,-0.49456309643310625,0.49924925198811976,,False,False,0.0,False,False,0.0,0.0,-0.0001496293710643044,-0.0,1.0,1.0,1.0056952687000849,0.0187
1991-03-14,1.0,1.0125113491552455,-0.49476560443990286,0.49904421033294344,,False,False,0.0,False,False,0.0,0.0,-0.00013660739149538945,-0.0,1.0,1.0,1.0056952687000849,0.0187
1991-03-15,1.0,1.0125113491552455,-0.49495054089452684,0.4988569600737641,,False,False,0.0,False,False,0.0,0.0,-0.00012473845209882064,-0.0,1.0,1.0,1.0056952687000849,0.0187
1991-03-16,1.0,1.0125113491552455,-0.4951194620099785,0.4986859255272573,,False,False,0.0,False,False,0.0,0.0,-0.0001139232286001618,-0.0,1.0,1.0,1.0056952687000849,0.0187
1991-03-17,1.0,1.0125113491552455,-0.4952737893293268,0.4985296673649324,,False,False,0.0,False,False,0.0,0.0,-0.00010407009644383999,-0.0,1.0,1.0,1.0056952687000849,0.0187
1991-03-18,1.0,1.0125113491552455,-0.49541482032389683,0.49838687188234765,,False,False,0.0,False,False,0.0,0.0,-9.509472174352933e-05,-0.0,1.0,1.0,1.0056952687000849,0.0187
1991-03-19,1.0,1.0125113491552455,-0.49554373838989807,0.4982563408774102,,False,False,0.0,False,False,0.0,0.0,-8.691963115309094e-05,-0.0,1.0,1.0,1.0056952687000849,0.0187
1991-03-20,1.0,1.0125113491552455,-0.4956616222254612,0.49813698215602065,,False,False,0.0,False,False,0.0,0.0,-7.947377355420878e-05,-0.0,1.0,1.0,1.0056952687000849,0.0187
1991-03-21,1.0,1.0125113491552455,-0.49576945458541444,0.49802780066776176,,False,False,0.0,False,False,0.0,0.0,-7.269208332047192e-05,-0.0,1.0,1.0,1.0056952687000849,0.0187
1991-03-22,1.0,1.0156132607261366,-0.49586494245691287,0.4963929889115567,,False,False,0.0,False,False,0.0,0.0,-0.001087259998223629,-0.0,1.0,1.0,1.0056952687000849,0.0187
1991-03-23,1.0,1.0285936180549615,-0.49593590584980385,0.4898834922785855,,False,False,0.0,False,False,0.0,0.0,-0.004310592328265607,-0.0,1.0,1.0,1.0056952687000849,0.0187
1991-03-24,1.0,1.0285936180549615,-0.4959852173820821,0.4898327707511876,,False,False,0.0,False,False,0.0,0.0,-3.358669584107209e-05,-0.0,1.0,1.0,1.0056952687000849,0.0187
1991-03-25,1.0,1.0285936180549615,-0.4960154897137033,0.4898016328240784,,False,False,0.0,False,False,0.0,0.0,-2.0618435157898957e-05,-0.0,1.0,1.0,1.0056952687000849,0.0187
1991-03-26,1.0,1.0285936180549615,-0.4960290915075162,0.4897876421057683,,False,False,0.0,False,False,0.0,0.0,-9.264073517187572e-06,-0.0,1.0,1.0,1.0056952687000849,0.0187
1991-03-27,1.0,1.0285936180549615,-0.49602816390972343,0.48978859622693804,,False,False,0.0,False,False,0.0,0.0,6.317798735691042e-07,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-03-28,1.0,1.0285936180549615,-0.49601463709878135,0.4898025098183457,,False,False,0.0,False,False,0.0,0.0,9.213093981505373e-06,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-03-29,1.0,1.0285936180549615,-0.4959902465671384,0.4898275977635347,,False,False,0.0,False,False,0.0,0.0,1.6612636512101706e-05,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-03-30,1.0,1.0285936180549615,-0.49595654889279994,0.48986225897630253,,False,False,0.0,False,False,0.0,0.0,2.2952351845967387e-05,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-03-31,1.0,1.0285936180549615,-0.4959149368312244,0.48990506087727326,,False,False,0.0,False,False,0.0,0.0,2.834384770244245e-05,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-04-01,1.0,1.0285936180549615,-0.4958666536158344,0.48995472468448253,,False,False,0.0,False,False,0.0,0.0,3.288895241826438e-05,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-04-02,1.0,1.0285936180549615,-0.495812806400311,0.4900101115867199,,False,False,0.0,False,False,0.0,0.0,3.6680313333480596e-05,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-04-03,1.0,1.0285936180549615,-0.4957543788102548,0.4900702098329701,,False,False,0.0,False,False,0.0,0.0,3.980201373704085e-05,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-04-04,1.0,1.0285936180549615,-0.4956922425977631,0.4901341227445891,,False,False,0.0,False,False,0.0,0.0,4.233019143076522e-05,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-04-05,1.0,1.0285936180549615,-0.4956271684116833,0.490201057637091,,False,False,0.0,False,False,0.0,0.0,4.433364643712911e-05,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-04-06,1.0,1.0285936180549615,-0.4955598357101453,0.49027031562417933,,False,False,0.0,False,False,0.0,0.0,4.5874428916047056e-05,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-04-07,1.0,1.0285936180549615,-0.4954908418515982,0.4903412822667659,,False,False,0.0,False,False,0.0,0.0,4.7008401139233776e-05,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-04-08,1.0,1.0285936180549615,-0.4954207104069035,0.4904134190232038,,False,False,0.0,False,False,0.0,0.0,4.7785769525876266e-05,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-04-09,1.0,1.0285936180549615,-0.4953498987388254,0.4904862554530728,,False,False,0.0,False,False,0.0,0.0,4.8251584413930446e-05,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-04-10,1.0,1.0285936180549615,-0.4952788048971115,0.49055938212494266,,False,False,0.0,False,False,0.0,0.0,4.844620649788621e-05,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-04-11,1.0,1.0285936180549615,-0.4952077738777569,0.4906324441781348,,False,False,0.0,False,False,0.0,0.0,4.840573981487697e-05,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-04-12,1.0,1.0285936180549615,-0.495137103294378,0.4907051354891825,,False,False,0.0,False,False,0.0,0.0,4.816243184612003e-05,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-04-13,1.0,1.0285936180549615,-0.4950670485081883,0.49077719339517145,,False,False,0.0,False,False,0.0,0.0,4.774504180139404e-05,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-04-14,1.0,1.0285936180549615,-0.49499782726110453,0.4908483939281556,,False,False,0.0,False,False,0.0,0.0,4.71791784852401e-05,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-04-15,1.0,1.0285936180549615,-0.49492962385420236,0.49091854751722486,,False,False,0.0,False,False,0.0,0.0,4.648760936915419e-05,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-04-16,1.0,1.0285936180549615,-0.4948625929112246,0.49098749511738393,,False,False,0.0,False,False,0.0,0.0,4.5690542613785905e-05,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-04-17,1.0,1.0285936180549615,-0.49479686276422896,0.49105510472709746,,False,False,0.0,False,False,0.0,0.0,4.480588384991904e-05,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-04-18,1.0,1.0285936180549615,-0.4947325384958279,0.4911212682590609,,False,False,0.0,False,False,0.0,0.0,4.3849469524357646e-05,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-04-19,1.0,1.0285936180549615,-0.49466970466987337,0.4911858987314357,,False,False,0.0,False,False,0.0,0.0,4.283527859427917e-05,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-04-20,1.0,1.0285936180549615,-0.4946084277799241,0.4912489277493718,,False,False,0.0,False,False,0.0,0.0,4.177562428642909e-05,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-04-21,1.0,1.0285936180549615,-0.4945487584424199,0.49131030324912206,,False,False,0.0,False,False,0.0,0.0,4.068132756686146e-05,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-04-22,1.0,1.0285936180549615,-0.49449073335920635,0.49136998747940264,,False,False,0.0,False,False,0.0,0.0,3.956187387579352e-05,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-04-23,1.0,1.0285936180549615,-0.4944343770719055,0.49142795519685756,,False,False,0.0,False,False,0.0,0.0,3.842555458628114e-05,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-04-24,1.0,1.0285936180549615,-0.4943797035286259,0.4914841920545514,,False,False,0.0,False,False,0.0,0.0,3.727959455091194e-05,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-04-25,1.0,1.0285936180549615,-0.49432671748164303,0.49153869316432397,,False,False,0.0,False,False,0.0,0.0,3.613026699829138e-05,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-04-26,1.0,1.0285936180549615,-0.49427541573296374,0.49159146181561053,,False,False,0.0,False,False,0.0,0.0,3.498299694728362e-05,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-04-27,1.0,1.0285936180549615,-0.49422578824310415,0.49164250833496026,,False,False,0.0,False,False,0.0,0.0,3.3842454213808356e-05,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-04-28,1.0,1.0285936180549615,-0.49417781911695813,0.4916918490719777,,False,False,0.0,False,False,0.0,0.0,3.2712636994700213e-05,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-04-29,1.0,1.0285936180549615,-0.4941314874793052,0.49173950549878154,,False,False,0.0,False,False,0.0,0.0,3.159694693162504e-05,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-04-30,1.0,1.0285936180549615,-0.49408676825129216,0.4917855034113201,,False,False,0.0,False,False,0.0,0.0,3.0498256476518343e-05,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-05-01,1.0,1.0285936180549615,-0.49404363283812,0.4918298722220211,,False,False,0.0,False,False,0.0,0.0,2.941896930845112e-05,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-05-02,1.0,1.0285936180549615,-0.49400204973716016,0.49187264433428735,,False,False,0.0,False,False,0.0,0.0,2.8361074484548586e-05,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-05-03,1.0,1.0285936180549615,-0.4939619850748158,0.49191385459028425,,False,False,0.0,False,False,0.0,0.0,2.7326194940745982e-05,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-05-04,1.0,1.0285936180549615,-0.49392340307961297,0.49195353978432177,,False,False,0.0,False,False,0.0,0.0,2.6315630906917876e-05,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-05-05,1.0,1.0285936180549615,-0.493886266498262,0.4919917382348957,,False,False,0.0,False,False,0.0,0.0,2.5330398740153803e-05,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-05-06,1.0,1.0285936180549615,-0.49385053696074965,0.492028489409157,,False,False,0.0,False,False,0.0,0.0,2.43712656394112e-05,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-05-07,1.0,1.0285936180549615,-0.49381617529991184,0.4920638335942006,,False,False,0.0,False,False,0.0,0.0,2.34387806533137e-05,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-05-08,1.0,1.0285936180549615,-0.49378314183038446,0.49209781161013866,,False,False,0.0,False,False,0.0,0.0,2.2533302358527642e-05,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-05-09,1.0,1.0285936180549615,-0.49375139659133105,0.49213046456043263,,False,False,0.0,False,False,0.0,0.0,2.1655023545825326e-05,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-05-10,1.0,1.0285936180549615,-0.49372089955689696,0.4921618336154211,,False,False,0.0,False,False,0.0,0.0,2.0803993218766134e-05,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-05-11,1.0,1.0285936180549615,-0.49369161081793467,0.49219195982539865,,False,False,0.0,False,False,0.0,0.0,1.998013618103933e-05,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-05-12,1.0,1.0285936180549615,-0.4936634907381792,0.4922208839599742,,False,False,0.0,False,False,0.0,0.0,1.9183270459086807e-05,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-05-13,1.0,1.0285936180549615,-0.4936365000877263,0.49224864637077725,,False,False,0.0,False,False,0.0,0.0,1.841312278461542e-05,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-05-14,1.0,1.0285936180549615,-0.49361060015636765,0.49227528687488087,,False,False,0.0,False,False,0.0,0.0,1.7669342335309744e-05,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-05-15,1.0,1.0285936180549615,-0.49358575284907386,0.4923008446565891,,False,False,0.0,False,False,0.0,0.0,1.6951512917964203e-05,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-05-16,1.0,1.0285936180549615,-0.4935619207656756,0.4923253581854775,,False,False,0.0,False,False,0.0,0.0,1.6259163753616107e-05,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-05-17,1.0,1.0285936180549615,-0.4935390672665782,0.4923488651487993,,False,False,0.0,False,False,0.0,0.0,1.5591779011980916e-05,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-05-18,1.0,1.0285936180549615,-0.4935171565261526,0.49237140239656796,,False,False,0.0,False,False,0.0,0.0,1.494880622754797e-05,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-05-19,1.0,1.0285936180549615,-0.49349615357527077,0.4923930058978053,,False,False,0.0,False,False,0.0,0.0,1.4329663713341515e-05,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-05-20,1.0,1.0285936180549615,-0.49347602433429905,0.4924137107066051,,False,False,0.0,False,False,0.0,0.0,1.37337470808996e-05,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-05-21,1.0,1.0285936180549615,-0.49345673563772124,0.49243355093680563,,False,False,0.0,False,False,0.0,0.0,1.316043495983031e-05,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-05-22,1.0,1.0285936180549615,-0.49343825525143875,0.492452559744195,,False,False,0.0,False,False,0.0,0.0,1.2609094003794099e-05,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-05-23,1.0,1.0285936180549615,-0.49342055188368167,0.492470769315288,,False,False,0.0,False,False,0.0,0.0,1.2079083259119814e-05,0.0,1.0,1.0,1.0056952687000849,0.0187
1991-05-24,1.0,1.0256483335560802,-0.4934066849681447,0.4939382557969926,,False,False,0.0,False,False,0.0,0.0,0.0009743866659870322,0.0,1.0,1.0,1.0056952687000849,0.0187
