Date,LE_CT_pair,LE_SB_pair,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,LE_SB_pair_LE_CT_pair_pair,sharpe,CAGR
1991-02-16,1.0515396864528552,1.0968573482274555,-0.4888641166713307,0.515325487797182,,False,False,0.0,False,False,0.0,0.0,-0.00039195466654541703,-0.0,1.0,1.0,1.403656447158931,0.0127
1991-02-17,1.0515396864528552,1.0968573482274555,-0.4894141852151151,0.5147221410729034,,False,False,0.0,False,False,0.0,0.0,-0.0003798558108886118,-0.0,1.0,1.0,1.403656447158931,0.0127
1991-02-18,1.0515396864528552,1.0968573482274555,-0.489946936268678,0.514137789165027,,False,False,0.0,False,False,0.0,0.0,-0.00036776173136632463,-0.0,1.0,1.0,1.403656447158931,0.0127
1991-02-19,1.0515396864528552,1.0968573482274555,-0.49046243606483764,0.5135723594255994,,False,False,0.0,False,False,0.0,0.0,-0.00035572648288575824,-0.0,1.0,1.0,1.403656447158931,0.0127
1991-02-20,1.0515396864528552,1.0968573482274555,-0.49096081769392935,0.5130257058735087,,False,False,0.0,False,False,0.0,0.0,-0.0003437956613823172,-0.0,1.0,1.0,1.403656447158931,0.0127
1991-02-21,1.0515396864528552,1.0968573482274555,-0.4914422706253028,0.512497620687906,,False,False,0.0,False,False,0.0,0.0,-0.000332007571988254,-0.0,1.0,1.0,1.403656447158931,0.0127
1991-02-22,1.0515396864528552,1.0968573482274555,-0.4919070316377887,0.5119878441561913,,False,False,0.0,False,False,0.0,0.0,-0.0003203942215162489,-0.0,1.0,1.0,1.403656447158931,0.0127
1991-02-23,1.0515396864528552,1.0968573482274555,-0.49235537695361625,0.5114960733019824,,False,False,0.0,False,False,0.0,0.0,-0.00030898216532635034,-0.0,1.0,1.0,1.403656447158931,0.0127
1991-02-24,1.0515396864528552,1.0968573482274555,-0.49278761540462973,0.5110219693808019,,False,False,0.0,False,False,0.0,0.0,-0.0002977932329141087,-0.0,1.0,1.0,1.403656447158931,0.0127
1991-02-25,1.0515396864528552,1.0968573482274555,-0.4932040824875761,0.5105651644005773,,False,False,0.0,False,False,0.0,0.0,-0.0002868451520149364,-0.0,1.0,1.0,1.403656447158931,0.0127
1991-02-26,1.0515396864528552,1.0968573482274555,-0.49360513518802357,0.510125266799065,,False,False,0.0,False,False,0.0,0.0,-0.000276152087386538,-0.0,1.0,1.0,1.403656447158931,0.0127
1991-02-27,1.0515396864528552,1.0968573482274555,-0.49399114747114736,0.5097018663898146,,False,False,0.0,False,False,0.0,0.0,-0.0002657251075272099,-0.0,1.0,1.0,1.403656447158931,0.0127
1991-02-28,1.0515396864528552,1.0707494187198008,-0.49438940339050974,0.5221725201512378,,False,False,0.0,False,False,0.0,0.0,0.007888291292870999,0.0,1.0,1.0,1.403656447158931,0.0127
1991-03-01,1.0515396864528552,1.1191204130015882,-0.49474669678699323,0.4978585588134239,,False,False,0.0,False,False,0.0,0.0,-0.01514680168881494,-0.0,1.0,1.0,1.403656447158931,0.0127
1991-03-02,1.0515396864528552,1.1082853916608435,-0.4950781282791859,0.5028518291502404,,False,False,0.0,False,False,0.0,0.0,0.0031203502003834603,0.0,1.0,1.0,1.403656447158931,0.0127
1991-03-03,1.0515396864528552,1.1102081742359693,-0.49538372395549396,0.5015606267340109,,False,False,0.0,False,False,0.0,0.0,-0.0008062362175378846,-0.0,1.0,1.0,1.403656447158931,0.0127
1991-03-04,1.0515396864528552,1.111951240907555,-0.49566379241475567,0.5003857174043229,,False,False,0.0,False,False,0.0,0.0,-0.0007330841584447663,-0.0,1.0,1.0,1.403656447158931,0.0127
1991-03-05,1.0515396864528552,1.111951240907555,-0.4959205379865786,0.5001002288471369,,False,False,0.0,False,False,0.0,0.0,-0.00017809873462432777,-0.0,1.0,1.0,1.403656447158931,0.0127
1991-03-06,1.0515396864528552,1.111951240907555,-0.49615597828127583,0.4998384307192887,,False,False,0.0,False,False,0.0,0.0,-0.00016329306529010184,-0.0,1.0,1.0,1.403656447158931,0.0127
1991-03-07,1.0444491070595292,1.111951240907555,-0.4963563123815879,0.49252508957452457,,False,False,0.0,False,False,0.0,0.0,-0.004581222918577203,-0.0,1.0,1.0,1.403656447158931,0.0127
1991-03-08,1.0408041871362117,1.111951240907555,-0.49651738603175766,0.4887010636060233,,False,False,0.0,False,False,0.0,0.0,-0.0024006581819889378,-0.0,1.0,1.0,1.403656447158931,0.0127
1991-03-09,1.0389209695805912,1.111951240907555,-0.49663968354499194,0.4866818571788021,,False,False,0.0,False,False,0.0,0.0,-0.0012690152613089234,-0.0,1.0,1.0,1.403656447158931,0.0127
1991-03-10,1.0408738700382312,1.111951240907555,-0.4967322741670799,0.48853180137931496,,False,False,0.0,False,False,0.0,0.0,0.0011611383966103606,0.0,1.0,1.0,1.403656447158931,0.0127
1991-03-11,1.0426432960480227,1.111951240907555,-0.49680271906127876,0.4902228961015864,,False,False,0.0,False,False,0.0,0.0,0.0010602051357059684,0.0,1.0,1.0,1.403656447158931,0.0127
1991-03-12,1.041581983516103,1.111951240907555,-0.49685139401770845,0.4891074593914637,,False,False,0.0,False,False,0.0,0.0,-0.0006997472829702832,-0.0,1.0,1.0,1.403656447158931,0.0127
1991-03-13,1.0529236727696891,1.111951240907555,-0.4969061159861046,0.5003883004843866,,False,False,0.0,False,False,0.0,0.0,0.007026551768897059,0.0,1.0,1.0,1.403656447158931,0.0127
1991-03-14,1.0529236727696891,1.111951240907555,-0.4969658105388845,0.5003219230523477,,False,False,0.0,False,False,0.0,0.0,-4.1343121142326666e-05,-0.0,1.0,1.0,1.403656447158931,0.0127
1991-03-15,1.0529236727696891,1.111951240907555,-0.49702952831596076,0.5002510719910599,,False,False,0.0,False,False,0.0,0.0,-4.412756958585385e-05,-0.0,1.0,1.0,1.403656447158931,0.0127
1991-03-16,1.0529236727696891,1.111951240907555,-0.4970964322985141,0.500176678024638,,False,False,0.0,False,False,0.0,0.0,-4.6332020586129585e-05,-0.0,1.0,1.0,1.403656447158931,0.0127
1991-03-17,1.0529236727696891,1.111951240907555,-0.49716578626146507,0.5000995597994728,,False,False,0.0,False,False,0.0,0.0,-4.802636245247692e-05,-0.0,1.0,1.0,1.403656447158931,0.0127
1991-03-18,1.0529236727696891,1.111951240907555,-0.4972369443111729,0.5000204355177996,,False,False,0.0,False,False,0.0,0.0,-4.927323186542131e-05,-0.0,1.0,1.0,1.403656447158931,0.0127
1991-03-19,1.0529236727696891,1.111951240907555,-0.49730934141912325,0.4999399334637761,,False,False,0.0,False,False,0.0,0.0,-5.01287019526851e-05,-0.0,1.0,1.0,1.403656447158931,0.0127
1991-03-20,1.0529236727696891,1.111951240907555,-0.49738248486720316,0.49985860151591943,,False,False,0.0,False,False,0.0,0.0,-5.064291275970257e-05,-0.0,1.0,1.0,1.403656447158931,0.0127
1991-03-21,1.0594901319474408,1.111951240907555,-0.4974704292482706,0.5063272708300123,,False,False,0.0,False,False,0.0,0.0,0.00401119728913227,0.0,1.0,1.0,1.403656447158931,0.0127
1991-03-22,1.0614581549814055,1.111951240907555,-0.49757508769107356,0.5081789187786308,,False,False,0.0,False,False,0.0,0.0,0.0011467177008024523,0.0,1.0,1.0,1.403656447158931,0.0127
1991-03-23,1.0511991329978247,1.111951240907555,-0.49767108110317976,0.49781315680133964,,False,False,0.0,False,False,0.0,0.0,-0.006460088603524397,-0.0,1.0,1.0,1.403656447158931,0.0127
1991-03-24,1.0527784022411306,1.111951240907555,-0.4977626550124076,0.49929060032264483,,False,False,0.0,False,False,0.0,0.0,0.0009197999170244468,0.0,1.0,1.0,1.403656447158931,0.0127
1991-03-25,1.0542217468104085,1.111951240907555,-0.4978531905605902,0.5006332737767748,,False,False,0.0,False,False,0.0,0.0,0.0008350944891121613,0.0,1.0,1.0,1.403656447158931,0.0127
1991-03-26,1.0611569250716444,1.111951240907555,-0.4979577048043707,0.5074522372949465,,False,False,0.0,False,False,0.0,0.0,0.004222630263743893,0.0,1.0,1.0,1.403656447158931,0.0127
1991-03-27,1.0611569250716444,1.111951240907555,-0.4980738119165439,0.5073231318474873,,False,False,0.0,False,False,0.0,0.0,-7.994191297605749e-05,-0.0,1.0,1.0,1.403656447158931,0.0127
1991-03-28,1.0611569250716444,1.111951240907555,-0.49819940300183807,0.5071834806843475,,False,False,0.0,False,False,0.0,0.0,-8.64643286886096e-05,-0.0,1.0,1.0,1.403656447158931,0.0127
1991-03-29,1.0611569250716444,1.111951240907555,-0.4983326173814827,0.5070353527895949,,False,False,0.0,False,False,0.0,0.0,-9.170424480687433e-05,-0.0,1.0,1.0,1.403656447158931,0.0127
1991-03-30,1.0611569250716444,1.111951240907555,-0.4984718167079026,0.5068805699258488,,False,False,0.0,False,False,0.0,0.0,-9.581507676083353e-05,-0.0,1.0,1.0,1.403656447158931,0.0127
1991-03-31,1.0611569250716444,1.111951240907555,-0.4986155616411537,0.506720732568946,,False,False,0.0,False,False,0.0,0.0,-9.893416551737792e-05,-0.0,1.0,1.0,1.403656447158931,0.0127
1991-04-01,1.0611569250716444,1.111951240907555,-0.49876259084271474,0.5065572432658206,,False,False,0.0,False,False,0.0,0.0,-0.0001011843630590663,-0.0,1.0,1.0,1.403656447158931,0.0127
1991-04-02,1.0611569250716444,1.111951240907555,-0.4989118020643832,0.5063913276627291,,False,False,0.0,False,False,0.0,0.0,-0.0001026754691412092,-0.0,1.0,1.0,1.403656447158931,0.0127
1991-04-03,1.0642616069825386,1.111951240907555,-0.49906906005373236,0.5093211463572238,,False,False,0.0,False,False,0.0,0.0,0.001809421290341553,0.0,1.0,1.0,1.403656447158931,0.0127
1991-04-04,1.0677195025615318,1.111951240907555,-0.4992401630815016,0.512588783712166,,False,False,0.0,False,False,0.0,0.0,0.002013517521106359,0.0,1.0,1.0,1.403656447158931,0.0127
1991-04-05,1.065056991710534,1.111951240907555,-0.4994166020123195,0.5097300813731007,,False,False,0.0,False,False,0.0,0.0,-0.0017642129963474807,-0.0,1.0,1.0,1.403656447158931,0.0127
1991-04-06,1.0570022688390528,1.111951240907555,-0.49957916915069245,0.501494591770375,,False,False,0.0,False,False,0.0,0.0,-0.005107248872247843,-0.0,1.0,1.0,1.403656447158931,0.0127
1991-04-07,1.0575750569208353,1.111951240907555,-0.4997303093310505,0.5018993193410575,,False,False,0.0,False,False,0.0,0.0,0.00025087703168168846,0.0,1.0,1.0,1.403656447158931,0.0127
1991-04-08,1.0581024721598236,1.111951240907555,-0.49987208219695284,0.5022690900658786,,False,False,0.0,False,False,0.0,0.0,0.00022911116563062477,0.0,1.0,1.0,1.403656447158931,0.0127
1991-04-09,1.0460850158952948,1.111951240907555,-0.49997876405531233,0.4901330087765646,,False,False,0.0,False,False,0.0,0.0,-0.007575406257766452,-0.0,1.0,1.0,1.403656447158931,0.0127
1991-04-10,1.0484913238826241,1.1140118235087868,-0.5000577571549948,0.4914210699746743,,False,False,0.0,False,False,0.0,0.0,0.0008022496402051163,0.0,1.0,1.0,1.403656447158931,0.0127
1991-04-11,1.0488383771759595,1.1227104373032837,-0.5001037874286035,0.4873666352949636,,False,False,0.0,False,False,0.0,0.0,-0.0025177974302770124,-0.0,1.0,1.0,1.403656447158931,0.0127
1991-04-12,1.0546818141699883,1.1292047952475208,-0.5001268085715389,0.48993622369916767,,False,False,0.0,False,False,0.0,0.0,0.001586726516323224,0.0,1.0,1.0,1.403656447158931,0.0127
1991-04-13,1.0546818141699883,1.1292047952475208,-0.5001297525171645,0.4899328993816503,,False,False,0.0,False,False,0.0,0.0,-2.0527691971800576e-06,-0.0,1.0,1.0,1.403656447158931,0.0127
1991-04-14,1.0546818141699883,1.1292047952475208,-0.5001152718687211,0.48994925099931086,,False,False,0.0,False,False,0.0,0.0,1.0097241255453906e-05,0.0,1.0,1.0,1.403656447158931,0.0127
1991-04-15,1.0546818141699883,1.1292047952475208,-0.5000857586911336,0.48998257742096574,,False,False,0.0,False,False,0.0,0.0,2.057972806089393e-05,0.0,1.0,1.0,1.403656447158931,0.0127
1991-04-16,1.0546818141699883,1.1292047952475208,-0.5000433634975083,0.49003045027690273,,False,False,0.0,False,False,0.0,0.0,2.956331444666271e-05,0.0,1.0,1.0,1.403656447158931,0.0127
1991-04-17,1.0546818141699883,1.1292047952475208,-0.49999001400485693,0.49009069277982875,,False,False,0.0,False,False,0.0,0.0,3.72034272932394e-05,0.0,1.0,1.0,1.403656447158931,0.0127
1991-04-18,1.0546818141699883,1.1292047952475208,-0.49992743335022816,0.49016135915512526,,False,False,0.0,False,False,0.0,0.0,4.3642710142747266e-05,0.0,1.0,1.0,1.403656447158931,0.0127
1991-04-19,1.0546818141699883,1.1292047952475208,-0.4998571575508905,0.4902407149247272,,False,False,0.0,False,False,0.0,0.0,4.901157839496826e-05,0.0,1.0,1.0,1.403656447158931,0.0127
1991-04-20,1.0546818141699883,1.1236573134175627,-0.4997868371520259,0.49309267945428203,,False,False,0.0,False,False,0.0,0.0,0.0017645336826236087,0.0,1.0,1.0,1.403656447158931,0.0127
1991-04-21,1.0546818141699883,1.1276426988079764,-0.4997122840327885,0.49118490557575667,,False,False,0.0,False,False,0.0,0.0,-0.0011789636408433613,-0.0,1.0,1.0,1.403656447158931,0.0127
1991-04-22,1.0546818141699883,1.1312865711534097,-0.499630279946748,0.48945678792461356,,False,False,0.0,False,False,0.0,0.0,-0.001066800638177442,-0.0,1.0,1.0,1.403656447158931,0.0127
1991-04-23,1.0546818141699883,1.143427398146908,-0.49952835632059406,0.4835074054017299,,False,False,0.0,False,False,0.0,0.0,-0.0036592304036158637,-0.0,1.0,1.0,1.403656447158931,0.0127
1991-04-24,1.0546818141699883,1.143427398146908,-0.49940960869573797,0.4836431846894551,,False,False,0.0,False,False,0.0,0.0,8.351945640810513e-05,0.0,1.0,1.0,1.403656447158931,0.0127
1991-04-25,1.0546818141699883,1.143427398146908,-0.4992768202981079,0.48379501858146146,,False,False,0.0,False,False,0.0,0.0,9.340355805031405e-05,0.0,1.0,1.0,1.403656447158931,0.0127
1991-04-26,1.0546818141699883,1.140387569207157,-0.4991360125590618,0.48547331010400685,,False,False,0.0,False,False,0.0,0.0,0.001033500541076272,0.0,1.0,1.0,1.403656447158931,0.0127
1991-04-27,1.0546818141699883,1.1451362144316763,-0.4989833935234675,0.48327785984625327,,False,False,0.0,False,False,0.0,0.0,-0.0013501441930626296,-0.0,1.0,1.0,1.403656447158931,0.0127
1991-04-28,1.0546818141699883,1.146283030974667,-0.49881991673776266,0.48289300810129465,,False,False,0.0,False,False,0.0,0.0,-0.00023661770472198127,-0.0,1.0,1.0,1.403656447158931,0.0127
1991-04-29,1.0546818141699883,1.1473245933602494,-0.49864658131908435,0.4825723280275913,,False,False,0.0,False,False,0.0,0.0,-0.00019712428609727634,-0.0,1.0,1.0,1.403656447158931,0.0127
1991-04-30,1.0546818141699883,1.1685224462007218,-0.49844044129074316,0.4722429704275618,,False,False,0.0,False,False,0.0,0.0,-0.006309466287720698,-0.0,1.0,1.0,1.403656447158931,0.0127
1991-05-01,1.0546818141699883,1.1685224462007218,-0.4982066820060391,0.4725161233987464,,False,False,0.0,False,False,0.0,0.0,0.00016687747047907392,0.0,1.0,1.0,1.403656447158931,0.0127
1991-05-02,1.0546818141699883,1.2103621823447903,-0.4978988580829147,0.45204386571377264,,False,False,0.0,False,False,0.0,0.0,-0.012352629918883735,-0.0,1.0,1.0,1.403656447158931,0.0127
1991-05-03,1.0546818141699883,1.2103621823447903,-0.4975271775898384,0.4524937337265075,,False,False,0.0,False,False,0.0,0.0,0.0002715168005631382,0.0,1.0,1.0,1.403656447158931,0.0127
1991-05-04,1.0546818141699883,1.2103621823447903,-0.4971012594585503,0.4530092489253935,,False,False,0.0,False,False,0.0,0.0,0.0003112348452076076,0.0,1.0,1.0,1.403656447158931,0.0127
1991-05-05,1.0546818141699883,1.2103621823447903,-0.49663003784227366,0.4535795977492382,,False,False,0.0,False,False,0.0,0.0,0.0003444584639707949,0.0,1.0,1.0,1.403656447158931,0.0127
1991-05-06,1.0546818141699883,1.2103621823447903,-0.49612171078253003,0.45419485759861433,,False,False,0.0,False,False,0.0,0.0,0.0003717203104917091,0.0,1.0,1.0,1.403656447158931,0.0127
1991-05-07,1.0546818141699883,1.2103621823447903,-0.4955837223085379,0.45484601850207185,,False,False,0.0,False,False,0.0,0.0,0.000393565411202429,0.0,1.0,1.0,1.403656447158931,0.0127
1991-05-08,1.0604513803769584,1.2103621823447903,-0.49503686499973654,0.461277480114754,,False,False,0.0,False,False,0.0,0.0,0.00387524924313351,0.0,1.0,1.0,1.403656447158931,0.0127
1991-05-09,1.0570507104475897,1.2103621823447903,-0.4944768360863417,0.458554648003178,,False,False,0.0,False,False,0.0,0.0,-0.0016446724164848477,-0.0,1.0,1.0,1.403656447158931,0.0127
1991-05-10,1.0049773096783012,1.2103621823447903,-0.49378038501151017,0.407324205276719,,False,False,0.0,False,False,0.0,0.0,-0.03196647354023412,-0.0,1.0,1.0,1.403656447158931,0.0127
1991-05-11,1.0003654237908746,1.2217316374407297,-0.4929422745994129,0.39812225148077607,,False,False,0.0,False,False,0.0,0.0,-0.0057418597518636635,-0.0,1.0,1.0,1.403656447158931,0.0127
1991-05-12,1.004215253359022,1.2217316374407297,-0.49199526822146167,0.4031290687017247,,False,False,0.0,False,False,0.0,0.0,0.0031189265158421578,0.0,1.0,1.0,1.403656447158931,0.0127
1991-05-13,1.0077443410636768,1.2217316374407297,-0.4909677518627611,0.4079135056497919,,False,False,0.0,False,False,0.0,0.0,0.0029761824007201966,0.0,1.0,1.0,1.403656447158931,0.0127
1991-05-14,1.0175937166367122,1.2217316374407297,-0.4899005346492015,0.4190667342566543,,False,False,0.0,False,False,0.0,0.0,0.00690123492239652,0.0,1.0,1.0,1.403656447158931,0.0127
1991-05-15,1.0320393586660477,1.2217316374407297,-0.4888405665574455,0.4348073728383658,,False,False,0.0,False,False,0.0,0.0,0.009661152290506061,0.0,1.0,1.0,1.403656447158931,0.0127
1991-05-16,1.0320393586660477,1.2217316374407297,-0.4877923630104909,0.43608799627415784,,False,False,0.0,False,False,0.0,0.0,0.0007866282155219205,0.0,1.0,1.0,1.403656447158931,0.0127
1991-05-17,1.0320393586660477,1.2217316374407297,-0.4867597234481624,0.4373496046975275,,False,False,0.0,False,False,0.0,0.0,0.0007755491763016433,0.0,1.0,1.0,1.403656447158931,0.0127
1991-05-18,1.0320393586660477,1.2217316374407297,-0.48574580686442304,0.43858833866560776,,False,False,0.0,False,False,0.0,0.0,0.0007620678561607368,0.0,1.0,1.0,1.403656447158931,0.0127
1991-05-19,1.0320393586660477,1.2217316374407297,-0.4847532030067339,0.43980103420199224,,False,False,0.0,False,False,0.0,0.0,0.0007466060446311892,0.0,1.0,1.0,1.403656447158931,0.0127
1991-05-20,1.0320393586660477,1.2217316374407297,-0.4837839986027009,0.4409851418855463,,False,False,0.0,False,False,0.0,0.0,0.0007295375334279555,0.0,1.0,1.0,1.403656447158931,0.0127
