Date,NG_CT_pair,LE_SB_pair,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,LE_SB_pair_NG_CT_pair_pair,sharpe,CAGR
1993-12-09,1.2922779211102482,1.7557209249353791,-0.49444719449456304,0.42416663546055067,-2.100055636539222,True,False,1.0,False,False,0.0,1.0,-0.002368188236258672,-0.002368188236258672,1.285344848901151,1.285344848901151,1.4956744926273542,0.0207
1993-12-10,1.2882111005623005,1.7557209249353791,-0.49346518424041896,0.4218239508643048,-2.1446962293435683,False,False,1.0,False,False,0.0,1.0,-0.001087295321047834,-0.001087295321047834,1.2842575535801033,1.2842575535801033,1.4956744926273542,0.0207
1993-12-11,1.3039489300618752,1.7557209249353791,-0.4924845386360952,0.43928352037133667,-1.5584468099363489,False,False,1.0,False,False,0.0,1.0,0.008051025572866586,0.008051025572866586,1.2923085791529698,1.2923085791529698,1.4956744926273542,0.0207
1993-12-12,1.3046467248726643,1.7557209249353791,-0.49151374555929067,0.4416857569008539,-1.4681178924424207,False,False,1.0,False,False,0.0,1.0,0.001108243220139545,0.001108243220139545,1.2934168223731093,1.2934168223731093,1.4956744926273542,0.0207
1993-12-13,1.305286007517636,1.7557209249353791,-0.4905596776073966,0.4440001166127763,-1.3827901437347003,False,False,1.0,False,False,0.0,1.0,0.0010682127436470066,0.0010682127436470066,1.2944850351167563,1.2944850351167563,1.4956744926273542,0.0207
1993-12-14,1.302731502735433,1.7557209249353791,-0.4896186507464673,0.4430977923812329,-1.4012850674679695,False,False,1.0,False,False,0.0,1.0,-0.0004172857693423999,-0.0004172857693423999,1.294067749347414,1.294067749347414,1.4956744926273542,0.0207
1993-12-15,1.2996409739958326,1.7557209249353791,-0.4886859281477447,0.44164486422536997,-1.4366313522434622,False,False,1.0,False,False,0.0,1.0,-0.0006733885725243346,-0.0006733885725243346,1.2933943607748897,1.2933943607748897,1.4956744926273542,0.0207
1993-12-16,1.2869889110524244,1.7557209249353791,-0.4877298513508492,0.4306714053201165,-1.7680834943321861,False,False,1.0,False,False,0.0,1.0,-0.005119874050354051,-0.005119874050354051,1.2882744867245355,1.2882744867245355,1.4956744926273542,0.0207
1993-12-17,1.2936938897041892,1.7557209249353791,-0.4867797867663669,0.4390444322428969,-1.4896045467576509,False,False,1.0,False,False,0.0,1.0,0.0038974342410526526,0.0038974342410526526,1.2921719209655882,1.2921719209655882,1.4956744926273542,0.0207
1993-12-18,1.2847868410812004,1.7557209249353791,-0.4858155718805787,0.43183027587102063,-1.6997839334749996,False,False,1.0,False,False,0.0,1.0,-0.003374659629703458,-0.003374659629703458,1.2887972613358847,1.2887972613358847,1.4956744926273542,0.0207
1993-12-19,1.285766542994072,1.7557209249353791,-0.48484861415952063,0.4345076856882816,-1.6005393661317597,False,False,1.0,False,False,0.0,1.0,0.0012528675685769845,0.0012528675685769845,1.2900501289044617,1.2900501289044617,1.4956744926273542,0.0207
1993-12-20,1.2868383360463067,1.7557209249353791,-0.48388874384714864,0.4372647431331722,-1.501628253706115,False,False,1.0,False,False,0.0,1.0,0.0012905083553963685,0.0012905083553963685,1.2913406372598581,1.2913406372598581,1.4956744926273542,0.0207
1993-12-21,1.2914885021412743,1.7557209249353791,-0.48295424090418343,0.4435556355995175,-1.297575601105632,False,False,1.0,False,False,0.0,1.0,0.002940464444466958,0.002940464444466958,1.294281101704325,1.294281101704325,1.4956744926273542,0.0207
1993-12-22,1.28421438215604,1.7557209249353791,-0.4820267220267935,0.4379099799155892,-1.4601198967419267,False,False,1.0,False,False,0.0,1.0,-0.002649897163674862,-0.002649897163674862,1.2916312045406502,1.2916312045406502,1.4956744926273542,0.0207
1993-12-23,1.2787681777603943,1.7748752067686715,-0.48105485664033193,0.42495583961381156,-1.8367273408509315,False,False,1.0,False,False,0.0,1.0,-0.006074396818855078,-0.006074396818855078,1.285556807721795,1.285556807721795,1.4956744926273542,0.0207
1993-12-24,1.2723467692619033,1.7748752067686715,-0.48003296420784003,0.4203481626577349,-1.951443874309546,False,False,1.0,False,False,0.0,1.0,-0.00216898674218554,-0.00216898674218554,1.2833878209796095,1.2833878209796095,1.4956744926273542,0.0207
1993-12-25,1.2734355196624323,1.7748752067686715,-0.47897816788643083,0.4233090448973239,-1.8396764050343468,False,False,1.0,False,False,0.0,1.0,0.0013942998826305484,0.0013942998826305484,1.28478212086224,1.28478212086224,1.4956744926273542,0.0207
1993-12-26,1.2745101145720166,1.7748752067686715,-0.47790549795441456,0.4262874950742901,-1.731318681263979,False,False,1.0,False,False,0.0,1.0,0.0014031206704274283,0.0014031206704274283,1.2861852415326676,1.2861852415326676,1.4956744926273542,0.0207
1993-12-27,1.2755706653590615,1.7748752067686715,-0.4768279705903043,0.4292605224645092,-1.626554572012045,False,False,1.0,False,False,0.0,1.0,0.001401128366237502,0.001401128366237502,1.287586369898905,1.287586369898905,1.4956744926273542,0.0207
1993-12-28,1.2778605770039826,1.7748752067686715,-0.4757603340010787,0.4334453558214858,-1.4897363213621133,False,False,1.0,False,False,0.0,1.0,0.0019718612258372,0.0019718612258372,1.2895582311247422,1.2895582311247422,1.4956744926273542,0.0207
1993-12-29,1.2794307898095016,1.7748752067686715,-0.47471296794041434,0.43687451268048905,-1.3781058820548264,False,False,1.0,False,False,0.0,1.0,0.00161601213901395,0.00161601213901395,1.291174243263756,1.291174243263756,1.4956744926273542,0.0207
1993-12-30,1.2686414421953092,1.7748752067686715,-0.47365844499238235,0.42795681170172717,-1.6235734558603505,False,False,1.0,False,False,0.0,1.0,-0.004227748897729179,-0.004227748897729179,1.286946494366027,1.286946494366027,1.4956744926273542,0.0207
1993-12-31,1.2643786622188,1.7748752067686715,-0.47259257394215676,0.42558581982587584,-1.6758229978393333,False,False,1.0,False,False,0.0,1.0,-0.0011273411943117041,-0.0011273411943117041,1.2858191531717154,1.2858191531717154,1.4956744926273542,0.0207
1994-01-01,1.2656916482806042,1.7748752067686715,-0.47152813025815066,0.42878806059142405,-1.5675935668056549,False,False,1.0,False,False,0.0,1.0,0.0015229943979546913,0.0015229943979546913,1.28734214756967,1.28734214756967,1.4956744926273542,0.0207
1994-01-02,1.2670124164298142,1.7748752067686715,-0.47047591454708537,0.43197638031837626,-1.4639575941253968,False,False,1.0,False,False,0.0,1.0,0.0015167679522789903,0.0015167679522789903,1.288858915521949,1.288858915521949,1.4956744926273542,0.0207
1994-01-03,1.2683349258496697,1.7748752067686715,-0.4694449422365432,0.435128736931078,-1.3640747084822276,False,False,1.0,False,False,0.0,1.0,0.0015000213845682284,0.0015000213845682284,1.2903589369065172,1.2903589369065172,1.4956744926273542,0.0207
1994-01-04,1.2675589988297031,1.7748752067686715,-0.4684365743367446,0.43614253709576534,-1.3261670988934569,False,False,1.0,False,False,0.0,1.0,0.00048299762609663443,0.00048299762609663443,1.2908419345326139,1.2908419345326139,1.4956744926273542,0.0207
1994-01-05,1.2811056245150092,1.7748752067686715,-0.4674930474000007,0.4513638053480167,-0.8911466464839167,False,False,1.0,False,False,0.0,1.0,0.007210975050712579,0.007210975050712579,1.2980529095833264,1.2980529095833264,1.4956744926273542,0.0207
1994-01-06,1.270041920955003,1.7748752067686715,-0.4665786962955141,0.44192296089364513,-1.152663452086296,False,False,1.0,False,False,0.0,1.0,-0.004499580818511089,-0.004499580818511089,1.2935533287648153,1.2935533287648153,1.4956744926273542,0.0207
1994-01-07,1.2690234251233778,1.7748752067686715,-0.4656920930866084,0.4424780751157483,-1.1310489880953272,False,False,1.0,False,False,0.0,1.0,0.00026489907116910953,0.00026489907116910953,1.2938182278359844,1.2938182278359844,1.4956744926273542,0.0207
1994-01-08,1.2799706027685884,1.7748752067686715,-0.4648659394337451,0.4548915723964073,-0.7790541383949919,False,False,1.0,False,False,0.0,1.0,0.005897009308107309,0.005897009308107309,1.2997152371440919,1.2997152371440919,1.4956744926273542,0.0207
1994-01-09,1.2815700858575678,1.7757686077026027,-0.46409894320575307,0.45743775164483846,-0.7060889020889577,False,False,1.0,False,False,0.0,1.0,0.001209182847567865,0.001209182847567865,1.3009244199916596,1.3009244199916596,1.4956744926273542,0.0207
1994-01-10,1.2831888607645086,1.7765975129376206,-0.46338988437365997,0.45993154466581265,-0.6351907428555305,False,False,1.0,False,False,0.0,1.0,0.0011838864189199453,0.0011838864189199453,1.3021083064105796,1.3021083064105796,1.4956744926273542,0.0207
1994-01-11,1.293122456559631,1.776981261823096,-0.46276174714857937,0.47080350318808806,-0.33027206761181055,False,False,1.0,False,False,0.0,1.0,0.005139333318916701,0.005139333318916701,1.3072476397294963,1.3072476397294963,1.4956744926273542,0.0207
1994-01-12,1.279903934076526,1.7825703908679065,-0.4621587076206039,0.45607350599025953,-0.7437881517864219,False,False,1.0,False,False,0.0,1.0,-0.007001833246040158,-0.007001833246040158,1.3002458064834561,1.3002458064834561,1.4956744926273542,0.0207
1994-01-13,1.2771908360177795,1.7825703908679065,-0.46157333598322425,0.45440387407995997,-0.7888360729662497,False,False,1.0,False,False,0.0,1.0,-0.0007950712202409983,-0.0007950712202409983,1.2994507352632152,1.2994507352632152,1.4956744926273542,0.0207
1994-01-14,1.2786447718034295,1.7825703908679065,-0.4610109743043136,0.4568602591433948,-0.7183697223777643,False,False,1.0,False,False,0.0,1.0,0.0011694681090214753,0.0011694681090214753,1.3006202033722367,1.3006202033722367,1.4956744926273542,0.0207
1994-01-15,1.2781021753337312,1.7825703908679065,-0.46047031229914437,0.4572814307555785,-0.7052637774768935,False,False,1.0,False,False,0.0,1.0,0.0002006608285555203,0.0002006608285555203,1.3008208642007921,1.3008208642007921,1.4956744926273542,0.0207
1994-01-16,1.2799970503996894,1.7825703908679065,-0.4599569667374612,0.46009138042007647,-0.6256511333551268,False,False,1.0,False,False,0.0,1.0,0.0013381332559969413,0.0013381332559969413,1.302158997456789,1.302158997456789,1.4956744926273542,0.0207
1994-01-17,1.2819019830307552,1.7825703908679065,-0.4594755036595679,0.462854554878091,-0.5479205432648581,False,False,1.0,False,False,0.0,1.0,0.0013152027570516864,0.0013152027570516864,1.3034742002138406,1.3034742002138406,1.4956744926273542,0.0207
1994-01-18,1.2874942842084711,1.7825703908679065,-0.4590399363255482,0.46922328548865977,-0.36998587192261845,False,False,1.0,False,False,0.0,1.0,0.0030244256860918416,0.0030244256860918416,1.3064986258999327,1.3064986258999327,1.4956744926273542,0.0207
1994-01-19,1.272414961110968,1.7825703908679065,-0.458603561520004,0.45492183119884055,-0.7700456363582153,False,False,1.0,False,False,0.0,1.0,-0.006843102025035975,-0.006843102025035975,1.2996555238748966,1.2996555238748966,1.4956744926273542,0.0207
1994-01-20,1.27394014443199,1.7825703908679065,-0.4581736487310118,0.4572133643281754,-0.7043795942084639,False,False,1.0,False,False,0.0,1.0,0.0010960775733531189,0.0010960775733531189,1.3007516014482499,1.3007516014482499,1.4956744926273542,0.0207
1994-01-21,1.2621300586481108,1.7825703908679065,-0.45771893441185435,0.4462138388259299,-1.008601544167345,False,False,1.0,False,False,0.0,1.0,-0.005293205265063941,-0.005293205265063941,1.2954583961831858,1.2954583961831858,1.4956744926273542,0.0207
1994-01-22,1.2669903373212956,1.7825703908679065,-0.45725983648126783,0.451892491876687,-0.8468488451714264,False,False,1.0,False,False,0.0,1.0,0.0027273835458848897,0.0027273835458848897,1.2981857797290708,1.2981857797290708,1.4956744926273542,0.0207
1994-01-23,1.2692790565777106,1.7825703908679065,-0.4568064007924298,0.45498949216618745,-0.7574024799537599,False,False,1.0,False,False,0.0,1.0,0.001486392268678941,0.001486392268678941,1.2996721719977495,1.2996721719977495,1.4956744926273542,0.0207
1994-01-24,1.2715876776552528,1.7825703908679065,-0.45636708877742194,0.4580812178340352,-0.6682250190959883,False,False,1.0,False,False,0.0,1.0,0.0014827750998281514,0.0014827750998281514,1.3011549470975776,1.3011549470975776,1.4956744926273542,0.0207
1994-01-25,1.2808977102457633,1.7825703908679065,-0.4559682842340856,0.4681021475952406,-0.38597517267062686,False,False,1.0,False,False,0.0,1.0,0.0047862453831850225,0.0047862453831850225,1.3059411924807627,1.3059411924807627,1.4956744926273542,0.0207
1994-01-26,1.2600159737080412,1.7825703908679065,-0.4555486037625381,0.4479685210397246,-0.9410876936905055,False,False,1.0,False,False,0.0,1.0,-0.009716703793534854,-0.009716703793534854,1.2962244886872278,1.2962244886872278,1.4956744926273542,0.0207
1994-01-27,1.2814477826204105,1.7825703908679065,-0.45517295438922317,0.4700699514023131,-0.32412065717961436,False,False,1.0,False,False,0.0,1.0,0.010560569507772634,0.010560569507772634,1.3067850581950005,1.3067850581950005,1.4956744926273542,0.0207
1994-01-28,1.2787077919944492,1.7825703908679065,-0.4548293187982688,0.4679425154060355,-0.3813361064455879,False,False,1.0,False,False,0.0,1.0,-0.0010181686609248865,-0.0010181686609248865,1.3057668895340755,1.3057668895340755,1.4956744926273542,0.0207
1994-01-29,1.2678907086086262,1.7825703908679065,-0.4544853092167002,0.4577386533144916,-0.6642120926167842,False,False,1.0,False,False,0.0,1.0,-0.004910323439340621,-0.004910323439340621,1.300856566094735,1.300856566094735,1.4956744926273542,0.0207
1994-01-30,1.2706607914494696,1.7825703908679065,-0.4541507251228003,0.4611051558543764,-0.5734937613405816,False,False,1.0,False,False,0.0,1.0,0.0016183424455827927,0.0016183424455827927,1.3024749085403178,1.3024749085403178,1.4956744926273542,0.0207
1994-01-31,1.2734928192338089,1.7825703908679065,-0.45383390775751575,0.4645019328933846,-0.4830437661357142,False,False,1.0,False,False,0.0,1.0,0.001631118183501734,0.001631118183501734,1.3041060267238196,1.3041060267238196,1.4956744926273542,0.0207
1994-02-01,1.2597054432028187,1.7825703908679065,-0.45349674232451886,0.45131557798007893,-0.8509698885924278,False,False,1.0,False,False,0.0,1.0,-0.0063760866627295045,-0.0063760866627295045,1.29772994006109,1.29772994006109,1.4956744926273542,0.0207
1994-02-02,1.281214897798958,1.7825703908679065,-0.4532026347859216,0.47334929996625263,-0.23910454610930906,False,False,1.0,False,False,0.0,1.0,0.010547090948504353,0.010547090948504353,1.3082770310095944,1.3082770310095944,1.4956744926273542,0.0207
1994-02-03,1.2965506509519251,1.7825703908679065,-0.45298799592901084,0.4890676619902786,0.19570126310512656,False,True,0.0,False,False,0.0,0.0,0.007470584940206402,0.007470584940206402,1.315747615949801,1.315747615949801,1.4956744926273542,0.0207
1994-02-04,1.270433042601002,1.7825703908679065,-0.45277160096480046,0.4633357928952898,-0.5262086817762659,False,False,0.0,False,True,0.0,0.0,-0.012385797304749918,-0.0,1.315747615949801,1.315747615949801,1.4956744926273542,0.0207
1994-02-05,1.2624951807297426,1.779636693763483,-0.45253797850844607,0.4571419888545615,-0.6964232107467178,False,False,0.0,False,False,0.0,0.0,-0.002995289269167175,-0.0,1.315747615949801,1.315747615949801,1.4956744926273542,0.0207
1994-02-06,1.2651082547487515,1.7827796051334617,-0.45229383822888936,0.45876802442675435,-0.6471495778966823,False,False,0.0,False,False,0.0,0.0,0.0007849751436793942,0.0,1.315747615949801,1.315747615949801,1.4956744926273542,0.0207
1994-02-07,1.2676848155082865,1.7856403925974358,-0.4520451228504192,0.4604947848699078,-0.5958869099103218,False,False,0.0,False,False,0.0,0.0,0.0008322239032201338,0.0,1.315747615949801,1.315747615949801,1.4956744926273542,0.0207
1994-02-08,1.2848682476867224,1.797474158074958,-0.4518233833096446,0.4727273921736399,-0.2541679379240363,False,False,0.0,False,False,0.0,0.0,0.005833359180494968,0.0,1.315747615949801,1.315747615949801,1.4956744926273542,0.0207
1994-02-09,1.2750966341371717,1.797474158074958,-0.4515998679667661,0.4633575416768466,-0.512393424726045,False,False,0.0,False,False,0.0,0.0,-0.004489979914264961,-0.0,1.315747615949801,1.315747615949801,1.4956744926273542,0.0207
1994-02-10,1.2814734966443793,1.797474158074958,-0.45139376210622484,0.4701048741422049,-0.3216570371242544,False,False,0.0,False,False,0.0,0.0,0.003224004526490425,0.0,1.315747615949801,1.315747615949801,1.4956744926273542,0.0207
1994-02-11,1.2773332019123238,1.797474158074958,-0.4511925644498883,0.4663262269980796,-0.4239465205964122,False,False,0.0,False,False,0.0,0.0,-0.001809402120428177,-0.0,1.315747615949801,1.315747615949801,1.4956744926273542,0.0207
1994-02-12,1.2748694705190051,1.797474158074958,-0.45099008505931765,0.46422644707685445,-0.476667233221539,False,False,0.0,False,False,0.0,0.0,-0.001006841209201708,-0.0,1.315747615949801,1.315747615949801,1.4956744926273542,0.0207
1994-02-13,1.2769200891181989,1.797474158074958,-0.45079352448901977,0.4666303782216551,-0.40412481036062986,False,False,0.0,False,False,0.0,0.0,0.0011517438950237116,0.0,1.315747615949801,1.315747615949801,1.4956744926273542,0.0207
1994-02-14,1.2789089689728286,1.797474158074958,-0.45060881861010704,0.4689512621204749,-0.33423489004883444,False,False,0.0,False,False,0.0,0.0,0.0011110732559812388,0.0,1.315747615949801,1.315747615949801,1.4956744926273542,0.0207
1994-02-15,1.2800904253402634,1.797474158074958,-0.4504386895576068,0.47043852106331674,-0.2878721587953901,False,False,0.0,False,False,0.0,0.0,0.0007116948926015587,0.0,1.315747615949801,1.315747615949801,1.4956744926273542,0.0207
1994-02-16,1.282495820613923,1.797474158074958,-0.45028874116149825,0.47311344470402616,-0.20864260034043625,False,False,0.0,False,False,0.0,0.0,0.0012787186391418402,0.0,1.315747615949801,1.315747615949801,1.4956744926273542,0.0207
1994-02-17,1.2903171657476336,1.7980736052062438,-0.45017782500161074,0.48086430096308175,0.011916603731969946,False,True,0.0,False,False,0.0,0.0,0.00369128816315715,0.0,1.315747615949801,1.315747615949801,1.4956744926273542,0.0207
1994-02-18,1.2916220644084708,1.799678299196101,-0.45010224997738496,0.4815828127048324,0.03520314074690192,False,False,0.0,False,False,0.0,0.0,0.00034187798778150533,0.0,1.315747615949801,1.315747615949801,1.4956744926273542,0.0207
1994-02-19,1.2935389503206096,1.8012377936235229,-0.4500605115242428,0.4828729475456084,0.07428419701876308,False,False,0.0,False,False,0.0,0.0,0.000613122233591369,0.0,1.315747615949801,1.315747615949801,1.4956744926273542,0.0207
1994-02-20,1.2950282374015891,1.8015696195423463,-0.4500515516235422,0.4842290347687216,0.11495359962205043,False,False,0.0,False,False,0.0,0.0,0.0006439688254280757,0.0,1.315747615949801,1.315747615949801,1.4956744926273542,0.0207
1994-02-21,1.2964504149021059,1.801866560576744,-0.45007409428815603,0.4854769546224129,0.15231475489055202,False,False,0.0,False,False,0.0,0.0,0.0005921541785625225,0.0,1.315747615949801,1.315747615949801,1.4956744926273542,0.0207
1994-02-22,1.2978030099868392,1.801866560576744,-0.4501269985878368,0.4867342232186408,0.18965761874918338,False,False,0.0,False,False,0.0,0.0,0.0005961806678634814,0.0,1.315747615949801,1.315747615949801,1.4956744926273542,0.0207
1994-02-23,1.273435636936099,1.801866560576744,-0.45013721010235425,0.46234845038135874,-0.4909628029957613,False,False,0.0,False,True,0.0,0.0,-0.01169849164637329,-0.0,1.315747615949801,1.315747615949801,1.4956744926273542,0.0207
1994-02-24,1.2691618886391711,1.8158775675700047,-0.45008102540067524,0.4518698510251794,-0.778287782281339,False,False,0.0,False,False,0.0,0.0,-0.005022205007419803,-0.0,1.315747615949801,1.315747615949801,1.4956744926273542,0.0207
1994-02-25,1.271416520038929,1.8158775675700047,-0.44997427339032614,0.4543183310058232,-0.7012539019118171,False,False,0.0,False,False,0.0,0.0,0.001172354673878115,0.0,1.315747615949801,1.315747615949801,1.4956744926273542,0.0207
1994-02-26,1.2796827896198764,1.8158775675700047,-0.44984844957006104,0.46281308123945597,-0.45487054210620576,False,False,0.0,False,False,0.0,0.0,0.004051770819826889,0.0,1.315747615949801,1.315747615949801,1.4956744926273542,0.0207
1994-02-27,1.2810148859511474,1.8158775675700047,-0.4497109846552262,0.4643947970259036,-0.4041899478659153,False,False,0.0,False,False,0.0,0.0,0.0007540472033466259,0.0,1.315747615949801,1.315747615949801,1.4956744926273542,0.0207
1994-02-28,1.2823164431022722,1.8158775675700047,-0.44956828123047127,0.46595548612485627,-0.35344895825227124,False,False,0.0,False,False,0.0,0.0,0.0007436536453355924,0.0,1.315747615949801,1.315747615949801,1.4956744926273542,0.0207
1994-03-01,1.2738547941708556,1.8158775675700047,-0.4493975959442418,0.45780378077581796,-0.5778455579702053,False,False,0.0,False,False,0.0,0.0,-0.0039005132764966923,-0.0,1.315747615949801,1.315747615949801,1.4956744926273542,0.0207
1994-03-02,1.2753177498225925,1.8158775675700047,-0.44920853437014596,0.45961004909884495,-0.5193592896211741,False,False,0.0,False,False,0.0,0.0,0.000863819387064397,0.0,1.315747615949801,1.315747615949801,1.4956744926273542,0.0207
1994-03-03,1.2962052403591529,1.8198346132099716,-0.4490600864446164,0.47899015163617786,0.0397250216319124,False,True,0.0,False,False,0.0,0.0,0.009170018036946686,0.0,1.315747615949801,1.315747615949801,1.4956744926273542,0.0207
1994-03-04,1.3052809198074478,1.82256848453598,-0.44896993099830557,0.4870024730656425,0.2748365281898848,False,False,0.0,False,False,0.0,0.0,0.003773062131285975,0.0,1.315747615949801,1.315747615949801,1.4956744926273542,0.0207
1994-03-05,1.2907373936148268,1.821313900825669,-0.44888929422677026,0.4731690821077864,-0.11523331706860258,False,False,0.0,False,True,0.0,0.0,-0.0065613781361258785,-0.0,1.315747615949801,1.315747615949801,1.4956744926273542,0.0207
1994-03-06,1.2915283098500072,1.822907038180937,-0.4488174306241104,0.473375856707032,-0.10123632186775976,False,False,0.0,False,False,0.0,0.0,9.801226937871573e-05,0.0,1.315747615949801,1.315747615949801,1.4956744926273542,0.0207
1994-03-07,1.2922793373516253,1.8243456902511928,-0.44875375595286116,0.4735973566949875,-0.08330748576246795,False,False,0.0,False,False,0.0,0.0,0.00010492849208838135,0.0,1.315747615949801,1.315747615949801,1.4956744926273542,0.0207
1994-03-08,1.2932453602989384,1.8243456902511928,-0.448700322005826,0.47466086163328736,-0.04002043691169742,False,False,0.0,False,False,0.0,0.0,0.0005035940437082852,0.0,1.315747615949801,1.315747615949801,1.4956744926273542,0.0207
1994-03-09,1.3006465795381796,1.8243456902511928,-0.4486776948423093,0.48210336064077286,0.197045077661793,False,True,0.0,False,False,0.0,0.0,0.0035119549051149893,0.0,1.315747615949801,1.315747615949801,1.4956744926273542,0.0207
1994-03-10,1.2928535622222328,1.8243456902511928,-0.4486584159000544,0.4743455147800414,-0.02686070270671382,False,False,0.0,False,True,0.0,0.0,-0.0036743331058124566,-0.0,1.315747615949801,1.315747615949801,1.4956744926273542,0.0207
1994-03-11,1.2845360071543317,1.8243456902511928,-0.44861771372485393,0.4661022145500511,-0.2714422611477561,False,False,0.0,False,False,0.0,0.0,-0.003919837665256303,-0.0,1.315747615949801,1.315747615949801,1.4956744926273542,0.0207
1994-03-12,1.2898556867884747,1.8243456902511928,-0.44857477274883534,0.4715002333687288,-0.091313326079529,False,False,0.0,False,False,0.0,0.0,0.0025604735292996303,0.0,1.315747615949801,1.315747615949801,1.4956744926273542,0.0207
1994-03-13,1.2903867710012982,1.8243456902511928,-0.44853178894592305,0.4721097348971459,-0.060528161177362774,False,False,0.0,False,False,0.0,0.0,0.0002890463270452577,0.0,1.315747615949801,1.315747615949801,1.4956744926273542,0.0207
1994-03-14,1.2908927141847275,1.8243456902511928,-0.44849053574841263,0.4726909381736625,-0.030201017264940476,False,False,0.0,False,False,0.0,0.0,0.00027557005113725724,0.0,1.315747615949801,1.315747615949801,1.4956744926273542,0.0207
1994-03-15,1.2949432194415318,1.8243456902511928,-0.4484627677522948,0.47679210185451115,0.1163695084333978,False,True,0.0,False,False,0.0,0.0,0.0019408332174207414,0.0,1.315747615949801,1.315747615949801,1.4956744926273542,0.0207
1994-03-16,1.2931348999952577,1.8243456902511928,-0.44844131016888156,0.47502292845806016,0.07008563324359608,False,False,0.0,False,False,0.0,0.0,-0.0008379756154081763,-0.0,1.315747615949801,1.315747615949801,1.4956744926273542,0.0207
1994-03-17,1.2974377042143272,1.8243456902511928,-0.44843769383790655,0.47933233011495857,0.22783134469496663,False,False,0.0,False,False,0.0,0.0,0.0020370190997639477,0.0,1.315747615949801,1.315747615949801,1.4956744926273542,0.0207
1994-03-18,1.3015432576752155,1.8243456902511928,-0.44846087746354923,0.4833955886283212,0.37994068149903104,False,False,0.0,False,False,0.0,0.0,0.0019169108392826245,0.0,1.315747615949801,1.315747615949801,1.4956744926273542,0.0207
1994-03-19,1.3063587369111929,1.8243456902511928,-0.4485201889566939,0.4881028631973978,0.5566303993364549,False,False,0.0,False,False,0.0,0.0,0.002215589851230424,0.0,1.315747615949801,1.315747615949801,1.4956744926273542,0.0207
1994-03-20,1.306665074938809,1.8243456902511928,-0.4486103372606489,0.48824473955521,0.5761927367222082,False,False,0.0,False,False,0.0,0.0,6.67626614549244e-05,0.0,1.315747615949801,1.315747615949801,1.4956744926273542,0.0207
1994-03-21,1.306932026800446,1.8243456902511928,-0.44872655288201596,0.4882996739488663,0.592480759076202,False,False,0.0,False,False,0.0,0.0,2.584461528534341e-05,0.0,1.315747615949801,1.315747615949801,1.4956744926273542,0.0207
1994-03-22,1.3052912910067322,1.8243456902511928,-0.4488592676500491,0.48641682054005864,0.539344376000509,False,False,0.0,False,False,0.0,0.0,-0.0008863966470778863,-0.0,1.315747615949801,1.315747615949801,1.4956744926273542,0.0207
1994-03-23,1.3071265351517949,1.8243456902511928,-0.44901012431229187,0.4879768499835129,0.6091491359994785,False,False,0.0,False,False,0.0,0.0,0.0007336908669464397,0.0,1.315747615949801,1.315747615949801,1.4956744926273542,0.0207
1994-03-24,1.2878836874900383,1.8243456902511928,-0.4491213471388679,0.4685310934374348,-0.08685877953448455,False,False,0.0,False,True,0.0,0.0,-0.009228085486380494,-0.0,1.315747615949801,1.315747615949801,1.4956744926273542,0.0207
1994-03-25,1.2825489216036472,1.8243456902511928,-0.44918364272347594,0.4630826788697423,-0.2778584417127403,False,False,0.0,False,False,0.0,0.0,-0.0025919958429080022,-0.0,1.315747615949801,1.315747615949801,1.4956744926273542,0.0207
1994-03-26,1.2920977461026668,1.8243456902511928,-0.4492309289068185,0.47254523702397255,0.0838444038028944,False,True,0.0,False,False,0.0,0.0,0.00448111998235122,0.0,1.315747615949801,1.315747615949801,1.4956744926273542,0.0207
1994-03-27,1.2923880923347886,1.8243456902511928,-0.4492660891661974,0.4727714387884282,0.10302433028138559,False,False,0.0,False,False,0.0,0.0,0.0001071028674991321,0.0,1.315747615949801,1.315747615949801,1.4956744926273542,0.0207
1994-03-28,1.2926860424633821,1.8243456902511928,-0.4492916443823776,0.47302276736852,0.12319681549219685,False,False,0.0,False,False,0.0,0.0,0.00011898059568212165,0.0,1.315747615949801,1.315747615949801,1.4956744926273542,0.0207
1994-03-29,1.293828505321306,1.8243456902511928,-0.4493120940175771,0.47412792302260065,0.17619725696531036,False,False,0.0,False,False,0.0,0.0,0.0005228958809008555,0.0,1.315747615949801,1.315747615949801,1.4956744926273542,0.0207
1994-03-30,1.2888443586624216,1.8243456902511928,-0.44931446647427786,0.4691394481825588,-0.006523595022625337,False,False,0.0,False,True,0.0,0.0,-0.00236583271401149,-0.0,1.315747615949801,1.315747615949801,1.4956744926273542,0.0207
1994-03-31,1.2806988544658315,1.8243456902511928,-0.44927938061883016,0.4610579527151435,-0.3128765129783802,False,False,0.0,False,False,0.0,0.0,-0.0038477086592757035,-0.0,1.315747615949801,1.315747615949801,1.4956744926273542,0.0207
1994-04-01,1.2817471806656646,1.8243456902511928,-0.44921584710531254,0.46222218600654896,-0.2583858507040705,False,False,0.0,False,False,0.0,0.0,0.0005540611564161229,0.0,1.315747615949801,1.315747615949801,1.4956744926273542,0.0207
