Date,Asset_pair.1,Asset_1_sym,Asset_2_sym,spread,portfolio_rets,cummulative_rets,CAGR,numunitsshort_New,numUnits_New,zScore_New,hedge_ratio_New,longexit_New,shortexit_New,feature01,sharpe_New,FAC1_Asset2,FAC2_short,FAC3_hedge,FAC4_cumret_feat1,FAC5_portRisk_shortexit,FAC6_Sharpe,FAC7_longexit,FAC8_Asset1_portRisk
8/18/1990,CL_PL,CL,PL,35.1443779957246, , ,.0546,0,0,44.9402289267758,-.0878834513510321,1,1,1.89138908433511E-016,-.33666294073874, , , , , , , , 
8/19/1990,CL_PL,CL,PL,28.3451902994705,0,1,.0546,0,0,44.9402289267758,-.0907698831277886,1,1,3.64393359662442E-005,-.33666294073874,1.29083899482626,.275540813169339,-.326408348238047,-1.89545366261881,-.454976665518704,-.888258168802802,-.261967132288138,-.618529156409605
8/20/1990,CL_PL,CL,PL,24.89380631502,0,1,.0546,0,0,44.9402289267758,-.0922312092938151,1,1,7.28786719322992E-005,-.33666294073874,1.29039243702183,.274579999517158,-.31947772113201,-1.89605123408059,-.450160650054721,-.891855607311944,-.258373737370759,-.615985283826952
8/21/1990,CL_PL,CL,PL,20.8777253990585,0,1,.0546,0,0,44.9402289267758,-.0930347519836897,1,1,.000109318007898354,-.33666294073874,1.30349943564068,.277455595172844,-.325303807790812,-1.90476920782393,-.452422428186518,-.848529001389062,-.256361380583639,-.619991356327397
8/22/1990,CL_PL,CL,PL,18.6106861526529,0,1,.0546,0,0,44.9402289267758,-.0934626389472703,1,1,.000145757343864409,-.33666294073874,1.27804522035326,.271985840988722,-.309109920763436,-1.89242355441713,-.447375442201521,-.940592284837131,-.260604554554977,-.614468155117229
8/23/1990,CL_PL,CL,PL,-22.2212631726384,0,1,.0546,0,0,44.9402289267758,-.0917909305253599,1,1,.000182196679830464,-.33666294073874,1.20262818595753,.301264819729302,-.364369371617101,-1.91371385603508,-.632532792339804,-1.00304736639482,-.406222893744519,-.724771672908217
8/24/1990,CL_PL,CL,PL,-24.6351264981171,0,1,.0546,0,0,44.9402289267758,-.0893485370302239,1,1,.000218636015796519,-.33666294073874,1.35476449766183,.284051144378581,-.290557905574435,-1.94231153934929,-.445781210770231,-.694880921761951,-.240131760982234,-.635652310857128
8/25/1990,CL_PL,CL,PL,-1.93372630175713,0,1,.0546,0,0,44.9402289267758,-.0876349417854858,1,1,.000255075351762574,-.33666294073874,1.45915272018133,.317168144476278,-.36942254072358,-1.98919576059932,-.528355017017189,-.276216335735242,-.262366632912992,-.684009737555575
8/26/1990,CL_PL,CL,PL,1.22365798442428,0,1,.0546,0,0,44.9402289267758,-.08638992673603,1,1,.000291514687728629,-.33666294073874,1.39695809070995,.293715702071817,-.336499620143694,-1.95387209277093,-.457535725050512,-.526365790612946,-.233803229530244,-.641022793888883
8/27/1990,CL_PL,CL,PL,3.59851467198393,0,1,.0546,0,0,44.9402289267758,-.0854522390670737,1,1,.000327954023694684,-.33666294073874,1.38338177837845,.290707265867328,-.329097331551913,-1.94532086909561,-.455078384444427,-.572539977592061,-.23603774332436,-.637420259269113
8/28/1990,CL_PL,CL,PL,46.285100896399,0,1,.0546,0,0,44.9402289267758,-.0859949696631676,1,1,.000364393359660739,-.33666294073874,1.32693261909903,.344140068579334,-.577599000323283,-1.97508782738005,-.714025526767834,-.441969762172638,-.41956816122809,-.776281820937407
8/29/1990,CL_PL,CL,PL,26.1858881192781,0,1,.0546,0,0,44.9402289267758,-.0864978415164818,1,1,.000400832695626794,-.33666294073874,1.36572494026924,.298460114948292,-.370680647158361,-1.93464685294669,-.510814596014807,-.606639379980354,-.279035077973939,-.658926328211065
8/30/1990,CL_PL,CL,PL,56.9861610902379,0,1,.0546,0,0,44.9402289267758,-.0878646729976514,1,1,.000437272031592849,-.33666294073874,1.26027345873987,.30438478847516,-.402885745915074,-1.89402203674899,-.61795462455162,-.809681334832656,-.373622754969777,-.695370832634032
8/31/1990,CL_PL,CL,PL,43.1910031737896,0,1,.0546,0,0,44.9402289267758,-.0891715480459711,1,1,.000473711367558904,-.33666294073874,1.32364993177662,.288364982252113,-.393184330913657,-1.91220305563542,-.48686745743829,-.76647644037245,-.2762039461539,-.639815442365103
9/1/1990,CL_PL,CL,PL,28.8031029311414,0,1,.0546,0,0,44.9402289267758,-.0900420402795876,1,1,.00051015070352496,-.33666294073874,1.28108740082501,.27969052471936,-.35993287112765,-1.89615826230706,-.480823448288331,-.927238467511604,-.286179918283147,-.635166634997126
9/2/1990,CL_PL,CL,PL,27.3491833523452,0,1,.0546,0,0,44.9402289267758,-.0906880465204524,1,1,.000546590039491015,-.33666294073874,1.28048066122891,.273456075042073,-.321030073865999,-1.88952893036638,-.453214967129083,-.924763749769621,-.263976955254969,-.616792544082086
9/3/1990,CL_PL,CL,PL,26.1811172002317,0,1,.0546,0,0,44.9402289267758,-.0912066738242136,1,1,.00058302937545707,-.33666294073874,1.27972013600378,.273324933041859,-.320460911658066,-1.889755207421,-.452866059827495,-.928473409199848,-.264005669835257,-.616745991342933
9/4/1990,CL_PL,CL,PL,25.1955188737123,0,1,.0546,0,0,44.9402289267758,-.0916440292367476,1,1,.000619468711423061,-.33666294073874,1.27923674545425,.273253712095881,-.320127226962779,-1.89002510247014,-.452618496109972,-.931050444944369,-.264019775686505,-.616760180730767
9/5/1990,CL_PL,CL,PL,-2.18354177383196,0,1,.0546,0,0,44.9402289267758,-.0913237361836971,1,1,.000655908047389117,-.33666294073874,1.24287582130848,.288250226355726,-.272915656755832,-1.88801715377515,-.572201038298497,-.963392008164309,-.3519949288551,-.676646702973102
9/6/1990,CL_PL,CL,PL,-13.0486192979079,0,1,.0546,0,0,44.9402289267758,-.090410598352856,1,1,.000692347383355172,-.33666294073874,1.43666846628225,.306409334158189,-.378610296976053,-1.98568386285597,-.480838514194226,-.399541002427343,-.241015797728295,-.664619218940665
9/7/1990,CL_PL,CL,PL,-38.1073720516121,0,1,.0546,0,0,44.9402289267758,-.0886057560791483,1,1,.000728786719321227,-.33666294073874,1.34469727314586,.301287749183885,-.249587462271133,-1.94077543057554,-.561140466535611,-.651280375525938,-.317065416024899,-.690312048837162
9/8/1990,CL_PL,CL,PL,-11.4107417750517,0,1,.0546,0,0,44.9402289267758,-.087152346218087,1,1,.000765226055287282,-.33666294073874,1.43505794208991,.324889156185978,-.345823641674486,-1.98385953316621,-.592598118786522,-.291640391048483,-.309236165188298,-.71425777435068
9/9/1990,CL_PL,CL,PL,-8.38421315852025,0,1,.0546,0,0,44.9402289267758,-.0859236613375455,1,1,.000801665391253337,-.33666294073874,1.36682075246993,.288336456378877,-.318599021627153,-1.94185756987462,-.456751132234244,-.64013871584977,-.243944037728099,-.640500876689844
9/10/1990,CL_PL,CL,PL,-5.76086777945551,0,1,.0546,0,0,44.9402289267758,-.0848571786086982,1,1,.000838104727219392,-.33666294073874,1.36309806292385,.287386740566163,-.316701130702715,-1.93824849903425,-.455961527342492,-.651091731149423,-.244372903786973,-.639036982316896
9/11/1990,CL_PL,CL,PL,-45.8531571113764,0,1,.0546,0,0,44.9402289267758,-.0828327294431929,1,1,.000874544063185447,-.33666294073874,1.28505707630149,.322457441820871,-.398346355517633,-1.96565014813429,-.6662741220034,-.695425109701037,-.407853441923778,-.76492014638805
9/12/1990,CL_PL,CL,PL,-36.4687951149742,0,1,.0546,0,0,44.9402289267758,-.0806792985625969,1,1,.000910983399151502,-.33666294073874,1.40358699548933,.296306397363375,-.315274762907626,-1.96970542623587,-.467876289973799,-.529190179320894,-.245123747530993,-.661668995414027
9/13/1990,CL_PL,CL,PL,-32.3356652662767,0,1,.0546,0,0,44.9402289267758,-.0785854191424423,1,1,.000947422735117557,-.33666294073874,1.42040701815981,.297183457862104,-.309593032560486,-1.97287427248611,-.460089172198553,-.463487138840307,-.23326220355823,-.657460561250447
9/14/1990,CL_PL,CL,PL,-26.3867214404503,0,1,.0546,0,0,44.9402289267758,-.0766721603708266,1,1,.000983862071083612,-.33666294073874,1.30897570776414,.274653258606211,-.255972070601239,-1.91310833988507,-.446463397328747,-.855438345590197,-.257476771028662,-.634922683923624
9/15/1990,CL_PL,CL,PL,-32.7927978531102,0,1,.0546,0,0,44.9402289267758,-.0746708567020101,1,1,.00102030140704967,-.33666294073874,1.31912018175252,.276117507813039,-.251047534744034,-1.91919981150875,-.446588032383438,-.823035523850834,-.255339486089557,-.638495844059033
9/16/1990,CL_PL,CL,PL,-27.9098135281108,0,1,.0546,0,0,44.9402289267758,-.072766880433094,1,1,.00105674074301572,-.33666294073874,1.29136714292368,.269960660928858,-.235770494312634,-1.90177241682786,-.441572333744607,-.917377149111834,-.259892453932,-.631093370030975
9/17/1990,CL_PL,CL,PL,-23.4384616110622,0,1,.0546,0,0,44.9402289267758,-.0710196451967924,1,1,.00109318007898178,-.33666294073874,1.28611565804608,.268577981485674,-.233154457326333,-1.89626729238499,-.440423328629716,-.932166566944051,-.260412671786638,-.62881206257201
9/18/1990,CL_PL,CL,PL,-43.7696991061246,0,1,.0546,0,0,44.9402289267758,-.068818544350612,1,1,.00112961941494783,-.33666294073874,1.27761864235432,.274707777594521,-.221263981834984,-1.90141753038524,-.485169137964652,-.959439828020179,-.296511229527117,-.657370171969246
9/19/1990,CL_PL,CL,PL,-32.2379878101023,0,1,.0546,0,0,44.9402289267758,-.0667494234794133,1,1,.00116605875091389,-.33666294073874,1.34797379229108,.282989484696199,-.26645194974246,-1.93150078685398,-.459874364243121,-.719333979537889,-.258056649595252,-.652234234968646
9/20/1990,CL_PL,CL,PL,-26.863723169799,0,1,.0546,0,0,44.9402289267758,-.0648754133936538,1,1,.00120249808687994,-.33666294073874,1.32591301064629,.275218988944581,-.237237883780375,-1.91359977673432,-.443309126381084,-.790437150419239,-.251329521274629,-.637498145195041
9/21/1990,CL_PL,CL,PL,-47.3407740209672,0,1,.0546,0,0,44.9402289267758,-.062561939991731,1,1,.001238937422846,-.33666294073874,1.30163913353855,.279060116602731,-.210898115169151,-1.90991669159146,-.492633253206443,-.866500095363722,-.294490105366246,-.665341593373243
9/22/1990,CL_PL,CL,PL,-52.2423062553823,0,1,.0546,0,0,44.9402289267758,-.0599729216075281,1,1,.00127537675881199,-.33666294073874,1.30296197285301,.267965079137019,-.186124184122563,-1.90659912797868,-.432363388416539,-.887145229930075,-.253297631552417,-.636425210563996
9/23/1990,CL_PL,CL,PL,-45.2181467823085,0,1,.0546,0,0,33.7029874556682,-.0574744061943572,1,1,.00131181609477804,-.33666294073874,1.32516515453533,.696227687585408,-.252671744059448,-1.92261451141486,-.252064783329095,-.889630395540365,-.445589164063093,-.654958512536433
9/24/1990,CL_PL,CL,PL,-38.7930234011382,0,1,.0546,0,0,35.7474046535841,-.0551826669110449,1,1,.0013482554307441,-.33666294073874,1.31841948038687,.616143444993116,-.232771728699731,-1.9123451901739,-.278831097428451,-.891115126367923,-.406124489161278,-.645529431625782
9/25/1990,CL_PL,CL,PL,-61.1135071799935,0,1,.0546,0,0,30.9684238281219,-.0524101713713388,1,1,.00138469476671015,-.33666294073874,1.3811381071235,.823579808867824,-.260285164121902,-1.95633536760125,-.297326558170737,-.66876633746433,-.53711914122296,-.713260469296799
9/26/1990,CL_PL,CL,PL,-52.2383772562274,0,1,.0546,0,0,33.7602625830802,-.0497161191426419,1,1,.00142113410267621,-.33666294073874,1.33100583346734,.693862767453192,-.235246515067239,-1.9234029605329,-.252635548497945,-.870621878132211,-.444351367245515,-.659149947185412
9/27/1990,CL_PL,CL,PL,-62.5290543533862,0,1,.0546,0,0,31.9976184486487,-.0468071873528693,1,1,.00145757343864226,-.33666294073874,1.33193817207334,.761534921786698,-.24001090221278,-1.92911491248581,-.230364269717302,-.888824627301504,-.481848368573597,-.669843214183327
9/28/1990,CL_PL,CL,PL,-74.6313021483529,0,1,.0546,0,0,30.1119974478027,-.0435432515325176,1,1,.00149401277460832,-.33666294073874,1.3372442090252,.833218151983388,-.21680812845448,-1.9326429420276,-.204980703936711,-.880607016621188,-.516702494279808,-.677335321919034
9/29/1990,CL_PL,CL,PL,-68.5681626568472,0,1,.0546,0,0,32.2084747810611,-.0403328729360449,1,1,.00153045211057437,-.33666294073874,1.37588872753633,.758895984315682,-.229332677052968,-1.94683627709182,-.227960260913242,-.730432090107044,-.460948792338259,-.673623995522818
9/30/1990,CL_PL,CL,PL,-59.5294463383589,0,1,.0546,0,0,34.6572768911943,-.037384164893449,1,1,.00156689144654043,-.33666294073874,1.32240469534443,.655481120265386,-.193766536260475,-1.91281371701507,-.261653937585235,-.894413991056739,-.429418788987609,-.658176628674687
10/1/1990,CL_PL,CL,PL,-51.445492076673,0,1,.0546,0,0,36.8168033529837,-.0347387185126062,1,1,.00160333078250648,-.33666294073874,1.3210596875386,.571588566958117,-.176202307000142,-1.90414169418841,-.288277021517766,-.87640378922819,-.384856679795992,-.647837320421648
10/2/1990,CL_PL,CL,PL,-22.8367249973536,0,1,.0546,0,0,43.2842642529529,-.0329109592688348,1,1,.00163977011847254,-.33666294073874,1.40805136411473,.37974025157344,-.26353234660328,-1.95463612396582,-.575799286289609,-.328403790095965,-.358961726514472,-.737337420486412
10/3/1990,CL_PL,CL,PL,32.5810942871163,0,1,.0546,0,0,55.1464617979338,-.0326999574621793,0,1,.00167620945443859,-.33666294073874,1.22320923557969,.123018956239854,-.752160019204123,-1.94146186401434,-1.59885177715212,-.558815955068312,2.76745775238464,-1.23282247675233
10/4/1990,CL_PL,CL,PL,-10.1399096228128,0,1,.0546,0,0,46.3331170461837,-.0319769880379196,1,1,.00171264879040465,-.33666294073874,1.26858418928422,.272870747880325,-.396464902650875,-1.93492217009839,-.729451679249019,-.617076023429586,-.41748318034308,-.791324355351784
10/5/1990,CL_PL,CL,PL,-1.04224471866667,0,1,.0546,0,0,48.6828178894624,-.0313092966251067,1,1,.0017490881263707,-.33666294073874,1.36489548437507,.137410635088766,-.207357267091036,-1.90170033249711,-.509480696994766,-.595284085729427,-.179941522041471,-.64032335844658
10/6/1990,CL_PL,CL,PL,-6.29123370080123,0,1,.0546,0,0,48.2060965317261,-.030532155610844,1,1,.00178552746233676,-.33666294073874,1.342715264269,.147878105812333,-.174958688233225,-1.88893851806712,-.485875156121824,-.6787842623755,-.183243712484627,-.629713564415705
10/7/1990,CL_PL,CL,PL,-4.08267915610696,0,1,.0546,0,0,49.4425217690188,-.0297755804352998,1,1,.00182196679830281,-.33666294073874,1.29410734156105,.0917263288779423,-.147597079812957,-1.86243030906078,-.501524387327786,-.840771423848177,-.173291397793663,-.619236760496776
10/8/1990,CL_PL,CL,PL,-2.04548480504985,0,1,.0546,0,0,50.4901648072304,-.029077150060033,1,1,.00185840613426887,-.33666294073874,1.33014973838885,.060437207092519,-.167972912747772,-1.8799268499691,-.527965727211044,-.703619570700844,-.150857207016949,-.627530819918727
