Date,Asset_pair.1,Asset_1_sym,Asset_2_sym,spread,portfolio_rets,cummulative_rets,CAGR,numunitsshort_New,numUnits_New,zScore_New,hedge_ratio_New,longexit_New,shortexit_New,feature01,sharpe_New,FAC1_Asset2,FAC2_short,FAC3_hedge,FAC4_cumret_feat1,FAC5_portRisk_shortexit,FAC6_Sharpe,FAC7_longexit,FAC8_Asset1_portRisk
8/18/1990,SI_CT,SI,CT,22.8772415649302, , ,.0487,0,0,44.9402289267758,.00924795217764797,1,1,1.89138908433511E-016,1.02761449108792, , , , , , , , 
8/19/1990,SI_CT,SI,CT,18.5079690039244,0,1,.0487,0,0,44.9402289267758,-.0021339386636066,1,1,3.64393359662442E-005,1.02761449108792,-.186512063943323,.360289227700821,-.868633929581851,-1.68119311453478,-.447213045529532,1.60835150251068,-.326028248930442,.610552774329065
8/20/1990,SI_CT,SI,CT,16.6350176979102,0,1,.0487,0,0,44.9402289267758,-.00697176054568067,1,1,7.28786719322992E-005,1.02761449108792,-.144297545579993,.342538404713625,-.99266503168071,-1.71556945907394,-.277250781845797,1.58857478163589,-.213115463286755,.67310831924561
8/21/1990,SI_CT,SI,CT,16.8571902083628,0,1,.0487,0,0,44.9402289267758,-.0100246731122826,1,1,.000109318007898354,1.02761449108792,-.143557265941568,.339034284966675,-.970824442133586,-1.71212718046481,-.260250289727381,1.59297561203914,-.198444518056928,.685761663045916
8/22/1990,SI_CT,SI,CT,16.7205784849882,0,1,.0487,0,0,44.9402289267758,-.0122715384804259,1,1,.000145757343864409,1.02761449108792,-.145546648474173,.339084171587398,-.974060050139061,-1.71243113957662,-.26061337437161,1.58523564520833,-.199010647608764,.686233661896247
8/23/1990,SI_CT,SI,CT,15.7420913855482,0,1,.0487,0,0,44.9402289267758,-.0139969605784587,1,1,.000182196679830464,1.02761449108792,-.147038353471659,.340266089159436,-.983398031198224,-1.71445356698047,-.265695497175589,1.57820470358311,-.20344730895382,.682970958742896
8/24/1990,SI_CT,SI,CT,15.1474988730693,0,1,.0487,0,0,44.9402289267758,-.01538241811797,1,1,.000218636015796519,1.02761449108792,-.147350346941153,.339793606024362,-.98074487658945,-1.71436103613954,-.263186422411655,1.5768482256391,-.201300564594157,.684953532594943
8/25/1990,SI_CT,SI,CT,15.9251157518428,0,1,.0487,0,0,44.9402289267758,-.0166168748830172,1,1,.000255075351762574,1.02761449108792,-.146939708651362,.340431264211394,-.985787680353335,-1.71528940286455,-.264888756256788,1.57851834347628,-.202238151340658,.684293003316452
8/26/1990,SI_CT,SI,CT,15.4901661878167,0,1,.0487,0,0,44.9402289267758,-.0177236558436612,1,1,.000291514687728629,1.02761449108792,-.147550824728139,.34034926775555,-.985893348521402,-1.71546167939028,-.264397209531566,1.57602398364709,-.201860786437613,.684878712924345
8/27/1990,SI_CT,SI,CT,15.0971959544001,0,1,.0487,0,0,44.9402289267758,-.0187224834143251,1,1,.000327954023694684,1.02761449108792,-.147762378158061,.34051318571712,-.987251365689595,-1.71599396941191,-.264715384444205,1.5749139564644,-.202028889833997,.684843852212643
8/28/1990,SI_CT,SI,CT,19.0717209477472,0,1,.0487,0,0,44.9402289267758,-.0198287920558263,1,1,.000364393359660739,1.02761449108792,-.147814801429146,.362912773512806,-.942466912642881,-1.71174478566804,-.402812063637582,1.6955070519991,-.285567019917019,.627342513267612
8/29/1990,SI_CT,SI,CT,17.6609943912947,0,1,.0487,0,0,44.9402289267758,-.0209422025957648,1,1,.000400832695626794,1.02761449108792,-.148709376401785,.343106934596921,-1.00818841226385,-1.71863212347853,-.275049613064955,1.57175428964685,-.210068810623002,.679094664662515
8/30/1990,SI_CT,SI,CT,17.8841515424659,0,1,.0487,0,0,44.9402289267758,-.0220684671732119,1,1,.000437272031592849,1.02761449108792,-.148958263307829,.341075805060683,-.995481614902289,-1.71612893276851,-.266101473577768,1.57221300597351,-.20257647884255,.685785037769441
8/31/1990,SI_CT,SI,CT,18.1591424918812,0,1,.0487,0,0,44.9402289267758,-.0232136984187005,1,1,.000473711367558904,1.02761449108792,-.149271312792856,.341335895084448,-.998174528323275,-1.71655414417495,-.266798366979486,1.57110939702444,-.202991977926753,.685731526629207
9/1/1990,SI_CT,SI,CT,17.622907806931,0,1,.0487,0,0,44.9402289267758,-.0243494623092481,1,1,.00051015070352496,1.02761449108792,-.146099977287439,.342664767454765,-1.00322417692241,-1.71933372643161,-.269780898261981,1.58243026070386,-.204072224483001,.683698244733274
9/2/1990,SI_CT,SI,CT,17.2185039077826,0,1,.0487,0,0,44.9402289267758,-.0254617180845103,1,1,.000546590039491015,1.02761449108792,-.149138226714021,.342399959523398,-1.00418177480686,-1.71866036687412,-.270255995024246,1.57113619988968,-.205260681908414,.683867446323059
9/3/1990,SI_CT,SI,CT,16.8258514617209,0,1,.0487,0,0,44.9402289267758,-.0265403650005421,1,1,.00058302937545707,1.02761449108792,-.149374920445632,.342602393362229,-1.00587995862343,-1.71926546814287,-.27070584727445,1.56988870584763,-.205533185411079,.683760316479939
9/4/1990,SI_CT,SI,CT,16.447617314581,0,1,.0487,0,0,44.9402289267758,-.0275782043217595,1,1,.000619468711423061,1.02761449108792,-.149603093971038,.342797719033198,-1.0075031291263,-1.71984291350442,-.271143949887847,1.5686982140764,-.205797644020384,.683655951521397
9/5/1990,SI_CT,SI,CT,17.19264907393,0,1,.0487,0,0,44.9402289267758,-.0286105441211608,1,1,.000655908047389117,1.02761449108792,-.149673570470773,.343501489993928,-1.01322420376039,-1.72067779873857,-.273586988904982,1.56858482553766,-.207530232809909,.682468840374912
9/6/1990,SI_CT,SI,CT,16.953706963658,0,1,.0487,0,0,44.9402289267758,-.0296293721763778,1,1,.000692347383355172,1.02761449108792,-.149913441422701,.343181163765089,-1.0114955944493,-1.72052416495492,-.271881707711904,1.56776745647576,-.206029825342406,.683910404749348
9/7/1990,SI_CT,SI,CT,15.73508956803,0,1,.0487,0,0,44.9402289267758,-.0305929328581164,1,1,.000728786719321227,1.02761449108792,-.149510552989121,.345049650488912,-1.02310648264486,-1.72372216809066,-.278936154236045,1.56730544645836,-.211616793066939,.678816394365209
9/8/1990,SI_CT,SI,CT,15.2733085802109,0,1,.0487,0,0,44.9402289267758,-.0314961151017854,1,1,.000765226055287282,1.02761449108792,-.149937489548714,.343792396442193,-1.01500936020016,-1.72235411519593,-.273511244648904,1.56624050719772,-.20717003325948,.682798375522074
9/9/1990,SI_CT,SI,CT,14.9615603787635,0,1,.0487,0,0,44.9402289267758,-.0323397092829713,1,1,.000801665391253337,1.02761449108792,-.15015115727545,.344105474971367,-1.01731140798917,-1.72299059593709,-.274547114375186,1.56513160428747,-.207940486158283,.6822496051076
9/10/1990,SI_CT,SI,CT,14.6710095113186,0,1,.0487,0,0,44.9402289267758,-.033125237866508,1,1,.000838104727219392,1.02761449108792,-.150337595082276,.344264876664527,-1.01853300422619,-1.72340535573595,-.274953970075378,1.56424714267379,-.208192845759614,.682133858132077
9/11/1990,SI_CT,SI,CT,14.0743118546785,0,1,.0487,0,0,44.9402289267758,-.0338423314200735,1,1,.000874544063185447,1.02761449108792,-.149713497494893,.344885076973954,-1.02187656074482,-1.7247106127288,-.276757062868249,1.565865477332,-.209373285205605,.680843536107629
9/12/1990,SI_CT,SI,CT,13.3510363594889,0,1,.0487,0,0,44.9402289267758,-.0344797065620896,1,1,.000910983399151502,1.02761449108792,-.150305279169818,.345114847692579,-1.02348134148995,-1.72523099205717,-.277842762238941,1.56317578538598,-.210381686196769,.680126987446197
9/13/1990,SI_CT,SI,CT,13.5415643763883,0,1,.0487,0,0,44.9402289267758,-.0350612190538327,1,1,.000947422735117557,1.02761449108792,-.150489905083842,.344720731810595,-1.02119325964884,-1.72466720804227,-.27604467892743,1.56303548469365,-.208802395132904,.681663949829879
9/14/1990,SI_CT,SI,CT,13.6067770117848,0,1,.0487,0,0,44.9402289267758,-.0356003807109492,1,1,.000983862071083612,1.02761449108792,-.150675329146119,.344829577177604,-1.02215228083468,-1.72478802317704,-.276380810700148,1.56250646791687,-.208992661607648,.681652312876974
