Date,NG,DC,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,DC_NG_pair,sharpe,CAGR
1995-08-07,1.456,11.23,-0.1183756915843631,0.12664098350760233,-0.15662172323695225,False,False,0.0,False,False,0.0,0.0,0.000447345300727442,0.0,2.3610706687966694,2.3610706687966694,1.5560964551752645,0.0642
1995-08-08,1.4780000000000002,11.23,-0.11832309643131313,0.14923162707635385,0.21709974110398386,False,True,0.0,False,False,0.0,0.0,0.008048631225390415,0.0,2.3610706687966694,2.3610706687966694,1.5560964551752645,0.0642
1995-08-09,1.471,11.23,-0.11829162935565758,0.14258500233596538,0.12212011990485756,False,False,0.0,False,False,0.0,0.0,-0.002374290609264694,-0.0,2.3610706687966694,2.3610706687966694,1.5560964551752645,0.0642
1995-08-10,1.539,11.23,-0.11844312762408585,0.20888367678151587,1.203407865374619,False,False,0.0,False,False,0.0,0.0,0.02310769832126525,0.0,2.3610706687966694,2.3610706687966694,1.5560964551752645,0.0642
1995-08-11,1.504,11.23,-0.11861959209647933,0.17190198075653695,0.6115999407826804,False,False,0.0,False,False,0.0,0.0,-0.013039639594277452,-0.0,2.3610706687966694,2.3610706687966694,1.5560964551752645,0.0642
1995-08-12,1.503,11.23,-0.11880447797047354,0.16882571239158195,0.5625065461787454,False,False,0.0,False,False,0.0,0.0,-0.0010842719033479359,-0.0,2.3610706687966694,2.3610706687966694,1.5560964551752645,0.0642
1995-08-13,1.503,11.23,-0.11898952803618264,0.16674760015366874,0.526408620909292,False,False,0.0,False,False,0.0,0.0,-0.0007319223320990003,-0.0,2.3610706687966694,2.3610706687966694,1.5560964551752645,0.0642
1995-08-14,1.503,11.23,-0.11916949029479063,0.1647266239895011,0.4893871062614407,False,False,0.0,False,False,0.0,0.0,-0.0007112924019318879,-0.0,2.3610706687966694,2.3610706687966694,1.5560964551752645,0.0642
1995-08-15,1.55,11.23,-0.11945825167490402,0.2084838336908279,1.1902428913457064,False,False,0.0,False,False,0.0,0.0,0.015132963879354672,0.0,2.3610706687966694,2.3610706687966694,1.5560964551752645,0.0642
1995-08-16,1.5590000000000002,11.23,-0.11983039071725866,0.2133047122451852,1.2509598553961288,False,False,0.0,False,False,0.0,0.0,0.0016596847781867028,0.0,2.3610706687966694,2.3610706687966694,1.5560964551752645,0.0642
1995-08-17,1.527,11.23,-0.12016515794328596,0.17754527629689854,0.66272642391189,False,False,0.0,False,False,0.0,0.0,-0.012431774313572563,-0.0,2.3610706687966694,2.3610706687966694,1.5560964551752645,0.0642
1995-08-18,1.53,11.23,-0.12047426005039127,0.17707405963410605,0.648714856383793,False,False,0.0,False,False,0.0,0.0,-0.00016345083867561248,-0.0,2.3610706687966694,2.3610706687966694,1.5560964551752645,0.0642
1995-08-19,1.577,11.23,-0.12087572649548729,0.21956559145567756,1.314802193036823,False,False,0.0,False,False,0.0,0.0,0.01448031405910694,0.0,2.3610706687966694,2.3610706687966694,1.5560964551752645,0.0642
1995-08-20,1.577,11.23,-0.12132449284649655,0.21452594533384373,1.2164275642420628,False,False,0.0,False,False,0.0,0.0,-0.0017144720545615414,-0.0,2.3610706687966694,2.3610706687966694,1.5560964551752645,0.0642
1995-08-21,1.577,11.23,-0.12179061154701619,0.2092914323270081,1.1177922398851643,False,False,0.0,False,False,0.0,0.0,-0.0017775996797442432,-0.0,2.3610706687966694,2.3610706687966694,1.5560964551752645,0.0642
1995-08-22,1.618,11.23,-0.12235709930852837,0.24392977476522648,1.635817591218496,False,False,0.0,False,False,0.0,0.0,0.011576714391955985,0.0,2.3610706687966694,2.3610706687966694,1.5560964551752645,0.0642
1995-08-23,1.567,11.23,-0.1228437038015415,0.1874652063086888,0.7413219549383671,False,False,0.0,False,False,0.0,0.0,-0.019163041474151724,-0.0,2.3610706687966694,2.3610706687966694,1.5560964551752645,0.0642
1995-08-24,1.568,11.23,-0.12326834802848696,0.1836964516400914,0.6797486939643109,False,False,0.0,False,False,0.0,0.0,-0.0012765471459366157,-0.0,2.3610706687966694,2.3610706687966694,1.5560964551752645,0.0642
1995-08-25,1.575,11.23,-0.12365917427001633,0.18630747294771655,0.7212026160534575,False,False,0.0,False,False,0.0,0.0,0.0008810027638805315,0.0,2.3610706687966694,2.3610706687966694,1.5560964551752645,0.0642
1995-08-26,1.694,11.23,-0.12431542300222112,0.29793779968505674,2.417642644957227,False,False,0.0,True,False,-1.0,-1.0,0.03612559214049565,0.0,2.3610706687966694,2.3610706687966694,1.5560964551752645,0.0642
1995-08-27,1.694,11.23,-0.12512154503371944,0.28888504927133063,2.2284903813874943,False,False,0.0,False,False,-1.0,-1.0,-0.0029210760354654187,0.0029210760354654187,2.3639917448321346,2.3639917448321346,1.5560964551752645,0.0642
1995-08-28,1.694,11.23,-0.12599995268464806,0.27902053135140226,2.0337814508306535,False,False,0.0,False,False,-1.0,-1.0,-0.0031729118893847994,0.0031729118893847994,2.3671646567215197,2.3671646567215197,1.5560964551752645,0.0642
1995-08-29,1.656,11.23,-0.12680414101571913,0.2319894963934741,1.317726837355524,False,False,0.0,False,False,-1.0,-1.0,-0.015269764470886496,0.015269764470886496,2.3824344211924062,2.3824344211924062,1.5560964551752645,0.0642
1995-08-30,1.693,11.23,-0.1276311548078644,0.2597021315076826,1.6973964017583727,False,False,0.0,False,False,-1.0,-1.0,0.008864361708301698,-0.008864361708301698,2.3735700594841043,2.3735700594841043,1.5560964551752645,0.0642
1995-08-31,1.702,11.23,-0.1284717677900639,0.25926204771758243,1.6702099263811814,False,False,0.0,False,False,-1.0,-1.0,-0.00013994291313868597,0.00013994291313868597,2.3737100023972433,2.3737100023972433,1.5560964551752645,0.0642
1995-09-01,1.7480000000000002,11.55,-0.12931999308178982,0.25435407990532766,1.5745447438838978,False,False,0.0,False,False,-1.0,-1.0,-0.0015140357501202471,0.0015140357501202471,2.3752240381473633,2.3752240381473633,1.5560964551752645,0.0642
1995-09-02,1.74,11.55,-0.130125999150492,0.23704470981181736,1.3071531537710592,False,False,0.0,False,False,-1.0,-1.0,-0.005337529674208327,0.005337529674208327,2.3805615678215717,2.3805615678215717,1.5560964551752645,0.0642
1995-09-03,1.74,11.55,-0.13087999644848797,0.22833604101996396,1.165999557320526,False,False,0.0,False,False,-1.0,-1.0,-0.0026782191830748334,0.0026782191830748334,2.3832397870046464,2.3832397870046464,1.5560964551752645,0.0642
1995-09-04,1.74,11.55,-0.1315777567082243,0.22027691002000926,1.038378948962164,False,False,0.0,False,False,-1.0,-1.0,-0.002472336078094342,0.002472336078094342,2.3857121230827407,2.3857121230827407,1.5560964551752645,0.0642
1995-09-05,1.74,11.55,-0.13221859906159458,0.21287518083858248,0.9226478254163643,False,False,0.0,False,False,-1.0,-1.0,-0.0022655177231112366,0.0022655177231112366,2.387977640805852,2.387977640805852,1.5560964551752645,0.0642
1995-09-06,1.7009999999999998,11.55,-0.13270389231908034,0.16827004371462184,0.30274687539387607,False,False,0.0,False,False,-1.0,-1.0,-0.01379371120252696,0.01379371120252696,2.401771352008379,2.401771352008379,1.5560964551752645,0.0642
1995-09-07,1.644,11.55,-0.1329303306253435,0.10865468127728217,-0.5294049094922526,False,False,0.0,False,True,0.0,0.0,-0.01875082963976048,0.01875082963976048,2.4205221816481393,2.4205221816481393,1.5560964551752645,0.0642
1995-09-08,1.626,11.55,-0.1329409683692573,0.09053181533507781,-0.7753904335427443,False,False,0.0,False,False,0.0,0.0,-0.005732420787946398,-0.0,2.4205221816481393,2.4205221816481393,1.5560964551752645,0.0642
1995-09-09,1.642,11.55,-0.13285649181559525,0.1075075195298747,-0.5216803004141866,False,False,0.0,False,False,0.0,0.0,0.005344166340442416,0.0,2.4205221816481393,2.4205221816481393,1.5560964551752645,0.0642
1995-09-10,1.642,11.55,-0.13271478019220753,0.10914428878000271,-0.4888256476127845,False,False,0.0,False,False,0.0,0.0,0.0005155413029775305,0.0,2.4205221816481393,2.4205221816481393,1.5560964551752645,0.0642
1995-09-11,1.642,11.55,-0.13254135460640265,0.11114735429604927,-0.4514234651643281,False,False,0.0,False,False,0.0,0.0,0.0006313137544407301,0.0,2.4205221816481393,2.4205221816481393,1.5560964551752645,0.0642
1995-09-12,1.655,11.55,-0.13238623904809202,0.12593893899453712,-0.23173394560500918,False,False,0.0,False,False,0.0,0.0,0.004645509120298391,0.0,2.4205221816481393,2.4205221816481393,1.5560964551752645,0.0642
1995-09-13,1.653,11.55,-0.13224216412271214,0.1256030043826748,-0.23034739959877185,False,False,0.0,False,False,0.0,0.0,-0.00010562662847601978,-0.0,2.4205221816481393,2.4205221816481393,1.5560964551752645,0.0642
1995-09-14,1.72,11.55,-0.13227914275528133,0.19217590117650052,0.7306136120202058,False,True,0.0,False,False,0.0,0.0,0.020497691613884282,0.0,2.4205221816481393,2.4205221816481393,1.5560964551752645,0.0642
1995-09-15,1.651,11.55,-0.13225404161566492,0.12346581933907008,-0.25317791023896846,False,False,0.0,False,True,0.0,0.0,-0.021616908276614215,-0.0,2.4205221816481393,2.4205221816481393,1.5560964551752645,0.0642
1995-09-16,1.658,11.55,-0.13220839880351073,0.13099299381945073,-0.13700342098937793,False,False,0.0,False,False,0.0,0.0,0.0023633148893468887,0.0,2.4205221816481393,2.4205221816481393,1.5560964551752645,0.0642
1995-09-17,1.658,11.55,-0.13215120489601404,0.13165358345103773,-0.12351394661440163,False,False,0.0,False,False,0.0,0.0,0.00020744904767707674,0.0,2.4205221816481393,2.4205221816481393,1.5560964551752645,0.0642
1995-09-18,1.658,11.55,-0.1320884443181011,0.13237846812593212,-0.1083378702781704,False,False,0.0,False,False,0.0,0.0,0.00022769184956092736,0.0,2.4205221816481393,2.4205221816481393,1.5560964551752645,0.0642
1995-09-19,1.604,11.55,-0.13188791491923402,0.08069458268284713,-0.8479594006522487,False,False,0.0,False,False,0.0,0.0,-0.01652665107695924,-0.0,2.4205221816481393,2.4205221816481393,1.5560964551752645,0.0642
1995-09-20,1.589,11.55,-0.13156898145602614,0.06937826418289794,-0.9977279062465321,False,False,0.0,False,False,0.0,0.0,-0.0036403008991297194,-0.0,2.4205221816481393,2.4205221816481393,1.5560964551752645,0.0642
1995-09-21,1.596,11.55,-0.13120267375097008,0.08060911817629557,-0.8219634088463998,False,False,0.0,False,False,0.0,0.0,0.003609592757697739,0.0,2.4205221816481393,2.4205221816481393,1.5560964551752645,0.0642
1995-09-22,1.614,11.55,-0.13086263642024723,0.10253654934614453,-0.4926135785995093,False,False,0.0,False,False,0.0,0.0,0.007015737510947916,0.0,2.4205221816481393,2.4205221816481393,1.5560964551752645,0.0642
1995-09-23,1.644,11.55,-0.1306244774504561,0.1352872854472318,-0.008832749383565429,False,False,0.0,False,False,0.0,0.0,0.01038811305258213,0.0,2.4205221816481393,2.4205221816481393,1.5560964551752645,0.0642
1995-09-24,1.644,11.55,-0.13045729116718233,0.13721828701904393,0.03020776811806384,False,True,0.0,False,False,0.0,0.0,0.0006128642818563333,0.0,2.4205221816481393,2.4205221816481393,1.5560964551752645,0.0642
1995-09-25,1.644,11.55,-0.13033958222542236,0.13857782529637164,0.0602181661446795,False,False,0.0,False,False,0.0,0.0,0.00043167863878257204,0.0,2.4205221816481393,2.4205221816481393,1.5560964551752645,0.0642
1995-09-26,1.764,11.55,-0.13055754504786016,0.2560603546972151,1.7852938049307352,False,False,0.0,False,False,0.0,0.0,0.03590608083786082,0.0,2.4205221816481393,2.4205221816481393,1.5560964551752645,0.0642
1995-09-27,1.763,11.55,-0.13097748414936342,0.2502100580748523,1.6835475967985714,False,False,0.0,False,False,0.0,0.0,-0.0017859193434499182,-0.0,2.4205221816481393,2.4205221816481393,1.5560964551752645,0.0642
1995-09-28,1.726,11.55,-0.13141924681069836,0.20810769933643392,1.0639636363796117,False,False,0.0,False,False,0.0,0.0,-0.01297896318253414,-0.0,2.4205221816481393,2.4205221816481393,1.5560964551752645,0.0642
1995-09-29,1.75,11.55,-0.1319219728012999,0.22630121414498583,1.3262893829371984,False,False,0.0,False,False,0.0,0.0,0.005557479780107561,0.0,2.4205221816481393,2.4205221816481393,1.5560964551752645,0.0642
1995-09-30,1.75,11.55,-0.13244831531124673,0.22022195815510015,1.2513139319853444,False,False,0.0,False,False,0.0,0.0,-0.00185355713475844,-0.0,2.4205221816481393,2.4205221816481393,1.5560964551752645,0.0642
1995-10-01,1.75,12.08,-0.1328052394704312,0.14571270719719087,0.16625426562810264,False,False,0.0,False,False,0.0,0.0,-0.022213139321065757,-0.0,2.4205221816481393,2.4205221816481393,1.5560964551752645,0.0642
1995-10-02,1.75,12.08,-0.13304013494477976,0.1428751698670605,0.13229114418451357,False,False,0.0,False,False,0.0,0.0,-0.0008452284242340802,-0.0,2.4205221816481393,2.4205221816481393,1.5560964551752645,0.0642
1995-10-03,1.894,12.08,-0.13356311425743714,0.2805575797701594,2.135571749027596,False,False,0.0,True,False,-1.0,-1.0,0.039254360701401515,0.0,2.4205221816481393,2.4205221816481393,1.5560964551752645,0.0642
1995-10-04,1.809,12.08,-0.13402933253407126,0.18992566298841917,0.8107156847441033,False,False,0.0,False,False,-1.0,-1.0,-0.026438142196399526,0.026438142196399526,2.446960323844539,2.446960323844539,1.5560964551752645,0.0642
1995-10-05,1.829,12.08,-0.1344967453637233,0.2042793160062224,1.0177851347824043,False,False,0.0,False,False,-1.0,-1.0,0.0041559970626243855,-0.0041559970626243855,2.4428043267819146,2.4428043267819146,1.5560964551752645,0.0642
1995-10-06,1.795,12.08,-0.13486158578954266,0.16587204366232466,0.4526744531099927,False,False,0.0,False,False,-1.0,-1.0,-0.01121665803195532,0.01121665803195532,2.45402098481387,2.45402098481387,1.5560964551752645,0.0642
1995-10-07,1.802,12.08,-0.1351690898863289,0.169157394173147,0.49688068260497736,False,False,0.0,False,False,-1.0,-1.0,0.00095647774522451,-0.00095647774522451,2.453064507068645,2.453064507068645,1.5560964551752645,0.0642
1995-10-08,1.802,12.08,-0.13543120982603632,0.16599098530148138,0.4492877923688868,False,False,0.0,False,False,-1.0,-1.0,-0.000921000747272125,0.000921000747272125,2.4539855078159176,2.4539855078159176,1.5560964551752645,0.0642
1995-10-09,1.802,12.08,-0.1356568850761468,0.16326482828014677,0.4032607570519233,False,False,0.0,False,False,-1.0,-1.0,-0.0007923181777375608,0.0007923181777375608,2.4547778259936552,2.4547778259936552,1.5560964551752645,0.0642
1995-10-10,1.845,12.08,-0.13596306626273502,0.20256615954616097,0.9627991515251617,False,False,0.0,False,False,-1.0,-1.0,0.011269412715482426,-0.011269412715482426,2.443508413278173,2.443508413278173,1.5560964551752645,0.0642
1995-10-11,1.802,12.08,-0.13619943952937805,0.15671077048511317,0.29095364511737704,False,False,0.0,False,False,-1.0,-1.0,-0.013301868804173625,0.013301868804173625,2.4568102820823468,2.4568102820823468,1.5560964551752645,0.0642
1995-10-12,1.761,12.08,-0.13628075366776782,0.11472849569336474,-0.3150166050032125,False,False,0.0,False,True,0.0,0.0,-0.012321376426470493,0.012321376426470493,2.469131658508817,2.469131658508817,1.5560964551752645,0.0642
1995-10-13,1.735,12.08,-0.13619763575963514,0.08973256002360763,-0.6752524114473678,False,False,0.0,False,False,0.0,0.0,-0.007394662142452159,-0.0,2.469131658508817,2.469131658508817,1.5560964551752645,0.0642
1995-10-14,1.75,12.08,-0.13605358531525524,0.10647268939171672,-0.4305300496511074,False,False,0.0,False,False,0.0,0.0,0.0049329584930048655,0.0,2.469131658508817,2.469131658508817,1.5560964551752645,0.0642
1995-10-15,1.75,12.08,-0.13587637996371815,0.10861333003828477,-0.39746301578725346,False,False,0.0,False,False,0.0,0.0,0.0006311992275986075,0.0,2.469131658508817,2.469131658508817,1.5560964551752645,0.0642
1995-10-16,1.75,12.08,-0.13568419291301062,0.11093494961083161,-0.3611402297287461,False,False,0.0,False,False,0.0,0.0,0.0006850324611739888,0.0,2.469131658508817,2.469131658508817,1.5560964551752645,0.0642
1995-10-17,1.709,12.08,-0.13538532356975364,0.07354529127737619,-0.8936346630458605,False,False,0.0,False,False,0.0,0.0,-0.01117959774905607,-0.0,2.469131658508817,2.469131658508817,1.5560964551752645,0.0642
1995-10-18,1.721,12.08,-0.13505998345519604,0.08947539986123187,-0.6571679278764236,False,False,0.0,False,False,0.0,0.0,0.004751675374193019,0.0,2.469131658508817,2.469131658508817,1.5560964551752645,0.0642
1995-10-19,1.727,12.08,-0.13474339138941485,0.09929983201586867,-0.5099793838771915,False,False,0.0,False,False,0.0,0.0,0.002928557445579521,0.0,2.469131658508817,2.469131658508817,1.5560964551752645,0.0642
1995-10-20,1.723,12.08,-0.13443189358056123,0.09906272554682038,-0.5083372373996212,False,False,0.0,False,False,0.0,0.0,-7.08428182559906e-05,-0.0,2.469131658508817,2.469131658508817,1.5560964551752645,0.0642
1995-10-21,1.754,12.08,-0.1342108225207113,0.13273326394980756,-0.023769776899093823,False,False,0.0,False,False,0.0,0.0,0.009975667417144382,0.0,2.469131658508817,2.469131658508817,1.5560964551752645,0.0642
1995-10-22,1.754,12.08,-0.13405239289377474,0.13464709384320117,0.000616473496391406,False,True,0.0,False,False,0.0,0.0,0.0005673375856705153,0.0,2.469131658508817,2.469131658508817,1.5560964551752645,0.0642
1995-10-23,1.754,12.08,-0.13393751299143938,0.13603484306341218,0.012617415913221368,False,False,0.0,False,False,0.0,0.0,0.0004115550296705238,0.0,2.469131658508817,2.469131658508817,1.5560964551752645,0.0642
1995-10-24,1.763,12.08,-0.1338755487744816,0.14578337080426218,0.1454720208168722,False,False,0.0,False,False,0.0,0.0,0.002883994965485241,0.0,2.469131658508817,2.469131658508817,1.5560964551752645,0.0642
1995-10-25,1.7719999999999998,12.08,-0.13387065194854395,0.15484252446158897,0.2685722063492441,False,False,0.0,False,False,0.0,0.0,0.0026729810351723564,0.0,2.469131658508817,2.469131658508817,1.5560964551752645,0.0642
1995-10-26,1.81,12.08,-0.13399601428056235,0.19132814749080684,0.7871507758175623,False,False,0.0,False,False,0.0,0.0,0.010641328362326865,0.0,2.469131658508817,2.469131658508817,1.5560964551752645,0.0642
1995-10-27,1.83,12.08,-0.13424794027744105,0.2082848814485121,1.018492881926003,False,False,0.0,False,False,0.0,0.0,0.0049125531439631505,0.0,2.469131658508817,2.469131658508817,1.5560964551752645,0.0642
1995-10-28,1.839,12.08,-0.13459285179030991,0.21311835037305626,1.0741767171117793,False,False,0.0,False,False,0.0,0.0,0.0013949881737128252,0.0,2.469131658508817,2.469131658508817,1.5560964551752645,0.0642
1995-10-29,1.839,12.08,-0.13498474530681678,0.20838427669365323,0.9902721003873597,False,False,0.0,False,False,0.0,0.0,-0.0013644374642422176,-0.0,2.469131658508817,2.469131658508817,1.5560964551752645,0.0642
1995-10-30,1.839,12.08,-0.1353937737052733,0.20344321364029838,0.9055734100902264,False,False,0.0,False,False,0.0,0.0,-0.0014220700242264866,-0.0,2.469131658508817,2.469131658508817,1.5560964551752645,0.0642
1995-10-31,1.85,12.08,-0.13582836141093238,0.20919339415593696,0.9787785924297532,False,False,0.0,False,False,0.0,0.0,0.0016472354859223748,0.0,2.469131658508817,2.469131658508817,1.5560964551752645,0.0642
1995-11-01,1.866,12.61,-0.13613171152256237,0.14937911770048862,0.06354985578230704,False,False,0.0,False,False,0.0,0.0,-0.016695675713545344,-0.0,2.469131658508817,2.469131658508817,1.5560964551752645,0.0642
1995-11-02,1.849,12.61,-0.1362974529066115,0.13028911884762917,-0.23675276081683158,False,False,0.0,False,True,0.0,0.0,-0.005350769579931146,-0.0,2.469131658508817,2.469131658508817,1.5560964551752645,0.0642
1995-11-03,1.844,12.61,-0.13635861178468184,0.12451790539516217,-0.3315297900933219,False,False,0.0,False,False,0.0,0.0,-0.0016195432723528213,-0.0,2.469131658508817,2.469131658508817,1.5560964551752645,0.0642
1995-11-04,1.833,12.61,-0.13632469679868447,0.11394557336858879,-0.5054499842034512,False,False,0.0,False,False,0.0,0.0,-0.002976399220492699,-0.0,2.469131658508817,2.469131658508817,1.5560964551752645,0.0642
1995-11-05,1.833,12.61,-0.1362334707554647,0.1150959337735904,-0.500004490820765,False,False,0.0,False,False,0.0,0.0,0.0003239626820513085,0.0,2.469131658508817,2.469131658508817,1.5560964551752645,0.0642
1995-11-06,1.833,12.61,-0.1361102061085106,0.11665030097168128,-0.49331116345769666,False,False,0.0,False,False,0.0,0.0,0.0004379301364744101,0.0,2.469131658508817,2.469131658508817,1.5560964551752645,0.0642
1995-11-07,1.824,12.61,-0.1359484629958035,0.10968988162291815,-0.6198930830631801,False,False,0.0,False,False,0.0,0.0,-0.0019671592132675083,-0.0,2.469131658508817,2.469131658508817,1.5560964551752645,0.0642
1995-11-08,1.844,12.61,-0.1358196092674009,0.13131472713807502,-0.287270258117255,False,False,0.0,False,False,0.0,0.0,0.00608005596676149,0.0,2.469131658508817,2.469131658508817,1.5560964551752645,0.0642
1995-11-09,1.868,12.61,-0.13577604600661755,0.15586405985655283,0.09852568350925185,False,True,0.0,False,False,0.0,0.0,0.0068570951296039835,0.0,2.469131658508817,2.469131658508817,1.5560964551752645,0.0642
1995-11-10,1.856,12.61,-0.13575538622100383,0.14412457975314186,-0.10535129636866031,False,False,0.0,False,True,0.0,0.0,-0.003290327918063553,-0.0,2.469131658508817,2.469131658508817,1.5560964551752645,0.0642
1995-11-11,1.901,12.61,-0.13586312219630683,0.18776602910457085,0.6045554070169118,False,True,0.0,False,False,0.0,0.0,0.012074882174995657,0.0,2.469131658508817,2.469131658508817,1.5560964551752645,0.0642
1995-11-12,1.901,12.61,-0.1360454383640004,0.18546702222995504,0.5543596383444477,False,False,0.0,False,False,0.0,0.0,-0.0006356936017858144,-0.0,2.469131658508817,2.469131658508817,1.5560964551752645,0.0642
1995-11-13,1.901,12.61,-0.13626720193250907,0.1826705836310607,0.4944002296661972,False,False,0.0,False,False,0.0,0.0,-0.0007726399775182215,-0.0,2.469131658508817,2.469131658508817,1.5560964551752645,0.0642
1995-11-14,1.912,12.61,-0.13653341912205316,0.19031358487090966,0.6149026504615248,False,False,0.0,False,False,0.0,0.0,0.002103373920222401,0.0,2.469131658508817,2.469131658508817,1.5560964551752645,0.0642
1995-11-15,1.906,12.61,-0.13680306740822587,0.18091331998227167,0.4391102517883802,False,False,0.0,False,False,0.0,0.0,-0.0025888296581760735,-0.0,2.469131658508817,2.469131658508817,1.5560964551752645,0.0642
1995-11-16,1.919,12.61,-0.1370986795853682,0.1901856504285071,0.595133088695108,False,False,0.0,False,False,0.0,0.0,0.0025418866087098565,0.0,2.469131658508817,2.469131658508817,1.5560964551752645,0.0642
1995-11-17,1.969,12.61,-0.13752550224610882,0.234803416676568,1.3564924466923844,False,False,0.0,False,False,0.0,0.0,0.012048446590436933,0.0,2.469131658508817,2.469131658508817,1.5560964551752645,0.0642
1995-11-18,2.024,12.61,-0.13815563923070273,0.2818573893008387,2.122963845099953,False,False,0.0,True,False,-1.0,-1.0,0.012493943402619957,0.0,2.469131658508817,2.469131658508817,1.5560964551752645,0.0642
1995-11-19,2.024,12.61,-0.13888931993864068,0.27260567557374116,1.9240625238170839,False,False,0.0,False,False,-1.0,-1.0,-0.0024505291188367494,0.0024505291188367494,2.4715821876276536,2.4715821876276536,1.5560964551752645,0.0642
1995-11-20,2.024,12.61,-0.13966263964188153,0.262854114115874,1.7217264649531157,False,False,0.0,False,False,-1.0,-1.0,-0.00257627096863914,0.00257627096863914,2.474158458596293,2.474158458596293,1.5560964551752645,0.0642
1995-11-21,2.157,12.61,-0.14076600958759933,0.3819406191003727,3.5294554436601673,False,False,0.0,True,False,-1.0,-1.0,0.030286039311352552,-0.030286039311352552,2.4438724192849404,2.4438724192849404,1.5560964551752645,0.0642
1995-11-22,2.241,12.61,-0.14224361275295666,0.4473080431852168,4.2217394981912175,False,False,0.0,False,False,-1.0,-1.0,0.016201341957329717,-0.016201341957329717,2.4276710773276107,2.4276710773276107,1.5560964551752645,0.0642
1995-11-23,2.113,12.61,-0.14358455459719902,0.3023987665293204,1.998152904725653,False,False,0.0,False,False,-1.0,-1.0,-0.0369327227802186,0.0369327227802186,2.464603800107829,2.464603800107829,1.5560964551752645,0.0642
1995-11-24,2.113,12.61,-0.14480005899722595,0.28707125604498085,1.7336191471729991,False,False,0.0,False,False,-1.0,-1.0,-0.003891289099317251,0.003891289099317251,2.4684950892071464,2.4684950892071464,1.5560964551752645,0.0642
1995-11-25,2.113,12.61,-0.14590095460501729,0.2731889624307322,1.50233143296942,False,False,0.0,False,False,-1.0,-1.0,-0.003512005375998289,0.003512005375998289,2.4720070945831445,2.4720070945831445,1.5560964551752645,0.0642
1995-11-26,2.113,12.61,-0.14689747587264637,0.2606228292459294,1.298993791949449,False,False,0.0,False,False,-1.0,-1.0,-0.0031689629116448455,0.0031689629116448455,2.4751760574947896,2.4751760574947896,1.5560964551752645,0.0642
1995-11-27,2.113,12.61,-0.1477991633534649,0.24925255011280756,1.1181064951086814,False,False,0.0,False,False,-1.0,-1.0,-0.002859190651758479,0.002859190651758479,2.478035248146548,2.478035248146548,1.5560964551752645,0.0642
1995-11-28,2.088,12.61,-0.14855303003422193,0.21474629126846168,0.598259668768133,False,False,0.0,False,False,-1.0,-1.0,-0.008710943903513664,0.008710943903513664,2.4867461920500618,2.4867461920500618,1.5560964551752645,0.0642
1995-11-29,2.024,12.61,-0.1490352015980427,0.1446661078486815,-0.4565794079339339,False,False,0.0,False,True,0.0,0.0,-0.01795392998807887,0.01795392998807887,2.5047001220381406,2.5047001220381406,1.5560964551752645,0.0642
1995-11-30,2.031,12.61,-0.14935432362768214,0.14764197905492837,-0.4358642322780631,False,False,0.0,False,False,0.0,0.0,0.0007602450236599425,0.0,2.5047001220381406,2.5047001220381406,1.5560964551752645,0.0642
1995-12-01,2.018,12.87,-0.14943702127839922,0.09474553614700199,-1.252998430868809,False,False,0.0,False,False,0.0,0.0,-0.013421219916923218,-0.0,2.5047001220381406,2.5047001220381406,1.5560964551752645,0.0642
1995-12-02,2.069,12.87,-0.1494988133373729,0.14495027234801094,-0.4855630072739399,False,False,0.0,False,False,0.0,0.0,0.012573030546887421,0.0,2.5047001220381406,2.5047001220381406,1.5560964551752645,0.0642
1995-12-03,2.069,12.87,-0.14954577262586682,0.14434590630509403,-0.49538389865721305,False,False,0.0,False,False,0.0,0.0,-0.00015133159475956494,-0.0,2.5047001220381406,2.5047001220381406,1.5560964551752645,0.0642
1995-12-04,2.069,12.87,-0.1495821564109911,0.14387764699054473,-0.4983417496895698,False,False,0.0,False,False,0.0,0.0,-0.00011723709820668916,-0.0,2.5047001220381406,2.5047001220381406,1.5560964551752645,0.0642
1995-12-05,2.12,12.87,-0.14973855516919637,0.1928647949724429,0.25369301227424546,False,True,0.0,False,False,0.0,0.0,0.012104154049769292,0.0,2.5047001220381406,2.5047001220381406,1.5560964551752645,0.0642
1995-12-06,2.225,12.87,-0.15022495187503754,0.29160486936826713,1.7382334639319998,False,False,0.0,False,False,0.0,0.0,0.023744755198581588,0.0,2.5047001220381406,2.5047001220381406,1.5560964551752645,0.0642
1995-12-07,2.207,12.87,-0.15084998646651107,0.2655606741760024,1.3482243880966602,False,False,0.0,False,False,0.0,0.0,-0.006278070654219256,-0.0,2.5047001220381406,2.5047001220381406,1.5560964551752645,0.0642
1995-12-08,2.208,12.87,-0.1515408576564419,0.25766916196159295,1.2080439559694718,False,False,0.0,False,False,0.0,0.0,-0.0018977595871453206,-0.0,2.5047001220381406,2.5047001220381406,1.5560964551752645,0.0642
1995-12-09,2.216,12.87,-0.15226890072411056,0.25629924768069734,1.1696526635458413,False,False,0.0,False,False,0.0,0.0,-0.00032806811650349293,-0.0,2.5047001220381406,2.5047001220381406,1.5560964551752645,0.0642
