Date,CT,DC,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,DC_CT_pair,sharpe,CAGR
1999-12-29,50.4,9.79,-2.806762678868194,22.92179337388038,0.8593791298927274,False,False,0.0,False,False,-1.0,-1.0,0.0001953772986415846,-0.0001953772986415846,2.541156574045192,2.541156574045192,1.858755449607573,0.0497
1999-12-30,51.11,9.79,-2.810033084087821,23.599776106780237,1.0916784524408145,False,False,0.0,False,False,-1.0,-1.0,0.00862351567226109,-0.00862351567226109,2.5325330583729304,2.5325330583729304,1.858755449607573,0.0497
1999-12-31,52.16,9.79,-2.816315633103185,24.58826995191982,1.4267995198680266,False,False,0.0,False,False,-1.0,-1.0,0.01239774735282299,-0.01239774735282299,2.5201353110201077,2.5201353110201077,1.858755449607573,0.0497
2000-01-01,52.16,9.63,-2.825464984529024,24.950772198985494,1.5478121129756195,False,False,0.0,False,False,-1.0,-1.0,0.004567289579463948,-0.004567289579463948,2.515568021440644,2.515568021440644,1.858755449607573,0.0497
2000-01-02,52.16,9.63,-2.8362788917684534,24.84663427226979,1.5091779989549219,False,False,0.0,False,False,-1.0,-1.0,-0.0013103500243398965,0.0013103500243398965,2.5168783714649834,2.5168783714649834,1.858755449607573,0.0497
2000-01-03,52.16,9.63,-2.847940194868037,24.734335923420797,1.4671951407448276,False,False,0.0,False,False,-1.0,-1.0,-0.0014110374041854494,0.0014110374041854494,2.518289408869169,2.518289408869169,1.858755449607573,0.0497
2000-01-04,52.36,9.63,-2.860380586333131,24.814534953611943,1.4892750848388705,False,False,0.0,False,False,-1.0,-1.0,0.0010036739057158036,-0.0010036739057158036,2.517285734963453,2.517285734963453,1.858755449607573,0.0497
2000-01-05,52.12,9.63,-2.87246219620509,24.458189050544977,1.3645151895909262,False,False,0.0,False,False,-1.0,-1.0,-0.004466505570959347,0.004466505570959347,2.5217522405344126,2.5217522405344126,1.858755449607573,0.0497
2000-01-06,52.83,9.63,-2.885761128374369,25.040120333754825,1.5575448674545143,False,False,0.0,False,False,-1.0,-1.0,0.0072182107641311334,-0.0072182107641311334,2.5145340297702816,2.5145340297702816,1.858755449607573,0.0497
2000-01-07,53.36,9.63,-2.9008616032097483,25.42470276109012,1.6799899236818467,False,False,0.0,False,False,-1.0,-1.0,0.004730684804621461,-0.004730684804621461,2.5098033449656603,2.5098033449656603,1.858755449607573,0.0497
2000-01-08,55.09,9.63,-2.9210711956839015,26.96008438556403,2.1749434008950637,False,False,0.0,True,False,-1.0,-1.0,0.01844968975440262,-0.01844968975440262,2.4913536552112574,2.4913536552112574,1.858755449607573,0.0497
2000-01-09,55.09,9.63,-2.9442170656819173,26.73718965748314,2.083673386555718,False,False,0.0,False,False,-1.0,-1.0,-0.002671227481025043,0.002671227481025043,2.4940248826922824,2.4940248826922824,1.858755449607573,0.0497
2000-01-10,55.09,9.63,-2.968774771927452,26.500698946338638,1.988049458386796,False,False,0.0,False,False,-1.0,-1.0,-0.0028261554311124807,0.0028261554311124807,2.4968510381233946,2.4968510381233946,1.858755449607573,0.0497
2000-01-11,54.87,9.63,-2.9931418084205568,26.046044384910033,1.8240918683351652,False,False,0.0,False,False,-1.0,-1.0,-0.005432346435142453,0.005432346435142453,2.5022833845585373,2.5022833845585373,1.858755449607573,0.0497
2000-01-12,55.56,9.63,-3.0185149676280445,26.491700861741933,1.9525275666670059,False,False,0.0,False,False,-1.0,-1.0,0.005266045535239064,-0.005266045535239064,2.497017339023298,2.497017339023298,1.858755449607573,0.0497
2000-01-13,55.1,9.63,-3.0427994403497025,25.797841389432364,1.7111686932948011,False,False,0.0,False,False,-1.0,-1.0,-0.00822087353844874,0.00822087353844874,2.505238212561747,2.505238212561747,1.858755449607573,0.0497
2000-01-14,55.95,9.63,-3.0678967981198,26.406153834106323,1.888984894937386,False,False,0.0,False,False,-1.0,-1.0,0.007115277554522228,-0.007115277554522228,2.498122935007225,2.498122935007225,1.858755449607573,0.0497
2000-01-15,56.25,9.63,-3.09368160295481,26.457846163545174,1.8924105763950396,False,False,0.0,False,False,-1.0,-1.0,0.0006007791196987586,-0.0006007791196987586,2.497522155887526,2.497522155887526,1.858755449607573,0.0497
2000-01-16,56.25,9.63,-3.1192983329815958,26.21115705338723,1.800082698139274,False,False,0.0,False,False,-1.0,-1.0,-0.00285887609259719,0.00285887609259719,2.5003810319801234,2.5003810319801234,1.858755449607573,0.0497
2000-01-17,56.25,9.63,-3.144177417709745,25.971571467455153,1.7108331701310135,False,False,0.0,False,False,-1.0,-1.0,-0.0027688655623968003,0.0027688655623968003,2.50314989754252,2.50314989754252,1.858755449607573,0.0497
2000-01-18,56.25,9.63,-3.167954742313137,25.742595831524486,1.625620814679767,False,False,0.0,False,False,-1.0,-1.0,-0.0026392633357957005,0.0026392633357957005,2.5057891608783156,2.5057891608783156,1.858755449607573,0.0497
2000-01-19,56.2,9.63,-3.190286323652495,25.477542703226472,1.5295375027298368,False,False,0.0,False,False,-1.0,-1.0,-0.0030493055136840046,0.0030493055136840046,2.5088384663919996,2.5088384663919996,1.858755449607573,0.0497
2000-01-20,59.03,9.63,-3.218271055782724,28.038049732812368,2.3251715697223183,False,False,0.0,True,False,-1.0,-1.0,0.028443141056000678,-0.028443141056000678,2.4803953253359987,2.4803953253359987,1.858755449607573,0.0497
2000-01-21,58.76,9.63,-3.248659791572344,27.475406207158322,2.121750442639856,False,False,0.0,False,False,-1.0,-1.0,-0.006248498682202671,0.006248498682202671,2.4866438240182016,2.4866438240182016,1.858755449607573,0.0497
2000-01-22,57.38,9.63,-3.276401539690474,25.828253172780734,1.5853305492272838,False,False,0.0,False,False,-1.0,-1.0,-0.018521541442087647,0.018521541442087647,2.5051653654602895,2.5051653654602895,1.858755449607573,0.0497
2000-01-23,57.38,9.63,-3.301690659506152,25.584718948955754,1.4959567421754207,False,False,0.0,False,False,-1.0,-1.0,-0.0027309611021644033,0.0027309611021644033,2.5078963265624536,2.5078963265624536,1.858755449607573,0.0497
2000-01-24,57.38,9.63,-3.324716917964153,25.362976080005204,1.4148332724789145,False,False,0.0,False,False,-1.0,-1.0,-0.002480427862442006,0.002480427862442006,2.510376754424896,2.510376754424896,1.858755449607573,0.0497
2000-01-25,57.56,9.63,-3.346120960778197,25.33685514770596,1.3957535673094512,False,False,0.0,False,False,-1.0,-1.0,-0.0002909335860557732,0.0002909335860557732,2.510667688010951,2.510667688010951,1.858755449607573,0.0497
2000-01-26,58.93,9.63,-3.36940421051815,26.482637452710215,1.7394085841294347,False,False,0.0,False,False,-1.0,-1.0,0.012539017028547811,-0.012539017028547811,2.4981286709824033,2.4981286709824033,1.858755449607573,0.0497
2000-01-27,58.65,9.63,-3.392650689691845,25.97877385826753,1.5685846913753363,False,False,0.0,False,False,-1.0,-1.0,-0.0055174860843488615,0.0055174860843488615,2.5036461570667523,2.5036461570667523,1.858755449607573,0.0497
2000-01-28,58.82,9.63,-3.415729932641541,25.926520748661957,1.5395243785441528,False,False,0.0,False,False,-1.0,-1.0,-0.0005697429650703237,0.0005697429650703237,2.5042159000318227,2.5042159000318227,1.858755449607573,0.0497
2000-01-29,58.94,9.63,-3.4384310986361086,25.827908520134272,1.496728340153265,False,False,0.0,False,False,-1.0,-1.0,-0.0010712654861215628,0.0010712654861215628,2.5052871655179443,2.5052871655179443,1.858755449607573,0.0497
2000-01-30,58.94,9.63,-3.4603159148718556,25.617157739784027,1.4204400488117948,False,False,0.0,False,False,-1.0,-1.0,-0.002284243311688244,0.002284243311688244,2.507571408829633,2.507571408829633,1.858755449607573,0.0497
2000-01-31,58.94,9.63,-3.481111822499455,25.416893149330242,1.3491278600168009,False,False,0.0,False,False,-1.0,-1.0,-0.0021658864521740184,0.0021658864521740184,2.5097372952818064,2.5097372952818064,1.858755449607573,0.0497
2000-02-01,59.28,10.05,-3.4983143766517895,24.121940514649516,0.9419940193686847,False,False,0.0,False,False,-1.0,-1.0,-0.013712190209516141,0.013712190209516141,2.523449485491323,2.523449485491323,1.858755449607573,0.0497
2000-02-02,58.53,10.05,-3.5104540346834896,23.249936951430925,0.6664708410920562,False,False,0.0,False,False,-1.0,-1.0,-0.00929541602340808,0.00929541602340808,2.5327449015147305,2.5327449015147305,1.858755449607573,0.0497
2000-02-03,58.51,10.05,-3.5187107476409687,23.14695698620826,0.6291857256871342,False,False,0.0,False,False,-1.0,-1.0,-0.0010970131777611172,0.0010970131777611172,2.5338419146924918,2.5338419146924918,1.858755449607573,0.0497
2000-02-04,57.72,10.05,-3.5219492248829973,22.324410289925872,0.3687055587393967,False,False,0.0,False,False,-1.0,-1.0,-0.008833608838686186,0.008833608838686186,2.542675523531178,2.542675523531178,1.858755449607573,0.0497
2000-02-05,57.69,10.05,-3.5216606307559273,22.297310660902923,0.35587215253251375,False,False,0.0,False,False,-1.0,-1.0,-0.00029113500281696865,0.00029113500281696865,2.542966658533995,2.542966658533995,1.858755449607573,0.0497
2000-02-06,57.69,10.05,-3.519040664005209,22.323641326747648,0.3594771364791625,False,False,0.0,False,False,-1.0,-1.0,0.000282953967038184,-0.000282953967038184,2.542683704566957,2.542683704566957,1.858755449607573,0.0497
2000-02-07,57.69,10.05,-3.5149556124928965,22.364696094446387,0.3691691925526879,False,False,0.0,False,False,-1.0,-1.0,0.00044137648295409094,-0.00044137648295409094,2.5422423280840025,2.5422423280840025,1.858755449607573,0.0497
2000-02-08,57.84,10.05,-3.5104288672567074,22.56018988407009,0.42712499036907675,False,False,0.0,False,False,-1.0,-1.0,0.0020993791694841656,-0.0020993791694841656,2.540142948914519,2.540142948914519,1.858755449607573,0.0497
2000-02-09,57.08,10.05,-3.5036807397050866,21.868008565963876,0.20775395572256447,False,False,0.0,False,False,-1.0,-1.0,-0.007499906626253024,0.007499906626253024,2.5476428555407717,2.5476428555407717,1.858755449607573,0.0497
2000-02-10,57.67,10.05,-3.4972539158954246,22.52259814525098,0.40935472020248326,False,False,0.0,False,False,-1.0,-1.0,0.007052444543874214,-0.007052444543874214,2.5405904109968978,2.5405904109968978,1.858755449607573,0.0497
2000-02-11,59.59,10.05,-3.496372094444823,24.45146045082953,1.008022171531679,False,False,0.0,False,False,-1.0,-1.0,0.020361997712181962,-0.020361997712181962,2.5202284132847153,2.5202284132847153,1.858755449607573,0.0497
2000-02-12,58.89,10.05,-3.497276060052508,23.742375596472293,0.7825983277420552,False,False,0.0,False,False,-1.0,-1.0,-0.007540437764723414,0.007540437764723414,2.527768851049439,2.527768851049439,1.858755449607573,0.0497
2000-02-13,58.89,10.05,-3.4993255199028392,23.721778524976465,0.7740869765393235,False,False,0.0,False,False,-1.0,-1.0,-0.00021898214927759126,0.00021898214927759126,2.5279878331987167,2.5279878331987167,1.858755449607573,0.0497
2000-02-14,58.89,10.05,-3.502069848268425,23.694198024902327,0.761669795721041,False,False,0.0,False,False,-1.0,-1.0,-0.00029314199905993327,0.00029314199905993327,2.5282809751977764,2.5282809751977764,1.858755449607573,0.0497
2000-02-15,59.36,10.05,-3.5064388299350315,24.120289759152932,0.8899518750949059,False,False,0.0,False,False,-1.0,-1.0,0.004504154750218498,-0.004504154750218498,2.5237768204475577,2.5237768204475577,1.858755449607573,0.0497
2000-02-16,57.85,10.05,-3.507772097750817,22.596890417604293,0.4126857523755586,False,False,0.0,False,False,-1.0,-1.0,-0.016362496895986487,0.016362496895986487,2.5401393173435443,2.5401393173435443,1.858755449607573,0.0497
2000-02-17,57.63,10.05,-3.5065002582277427,22.389672404811186,0.3452053373872172,False,False,0.0,False,False,-1.0,-1.0,-0.002231261783595143,0.002231261783595143,2.5423705791271396,2.5423705791271396,1.858755449607573,0.0497
2000-02-18,57.93,10.05,-3.504340630998504,22.711376658465028,0.4419917734399868,False,False,0.0,False,False,-1.0,-1.0,0.003453666217634733,-0.003453666217634733,2.538916912909505,2.538916912909505,1.858755449607573,0.0497
2000-02-19,59.75,10.05,-3.506418130735063,24.510497786112616,0.9963846060180505,False,False,0.0,False,False,-1.0,-1.0,0.018940210083389173,-0.018940210083389173,2.5199767028261157,2.5199767028261157,1.858755449607573,0.0497
2000-02-20,59.75,10.05,-3.5112209891029478,24.462229059515373,0.9745677244873453,False,False,0.0,False,False,-1.0,-1.0,-0.0005078899275475461,0.0005078899275475461,2.520484592753663,2.520484592753663,1.858755449607573,0.0497
2000-02-21,59.75,10.05,-3.5176852219505466,24.397263519397008,0.9479488017349154,False,False,0.0,False,False,-1.0,-1.0,-0.0006831090515635725,0.0006831090515635725,2.5211677018052265,2.5211677018052265,1.858755449607573,0.0497
2000-02-22,59.75,10.05,-3.5250688871620333,24.323057684021563,0.9186993309919314,False,False,0.0,False,False,-1.0,-1.0,-0.0007796618967763023,0.0007796618967763023,2.521947363702003,2.521947363702003,1.858755449607573,0.0497
2000-02-23,61.17,10.05,-3.5365472859039118,25.627699776665686,1.3151731996370104,False,False,0.0,False,False,-1.0,-1.0,0.013489929301974606,-0.013489929301974606,2.5084574344000288,2.5084574344000288,1.858755449607573,0.0497
2000-02-24,60.65,10.05,-3.5490644658888018,24.98190211781754,1.1069057506536029,False,False,0.0,False,False,-1.0,-1.0,-0.006704842319852431,0.006704842319852431,2.515162276719881,2.515162276719881,1.858755449607573,0.0497
2000-02-25,60.33,10.05,-3.5611058322144404,24.54088638624487,0.9635499865982385,False,False,0.0,False,False,-1.0,-1.0,-0.004588220958266907,0.004588220958266907,2.5197504976781477,2.5197504976781477,1.858755449607573,0.0497
2000-02-26,58.88,10.05,-3.568769094976779,23.013870595483368,0.4852949228868946,False,False,0.0,False,False,-1.0,-1.0,-0.016116920029967036,0.016116920029967036,2.535867417708115,2.535867417708115,1.858755449607573,0.0497
2000-02-27,58.88,10.05,-3.5733534649415697,22.967797677337224,0.46621529963010505,False,False,0.0,False,False,-1.0,-1.0,-0.00048604122509272597,0.00048604122509272597,2.5363534589332075,2.5363534589332075,1.858755449607573,0.0497
2000-02-28,58.88,10.05,-3.575793624340015,22.943274075382853,0.45404422689161084,False,False,0.0,False,False,-1.0,-1.0,-0.00025864215111021945,0.00025864215111021945,2.5366121010843177,2.5366121010843177,1.858755449607573,0.0497
2000-02-29,59.59,10.05,-3.5785899071997957,23.625171432642055,0.6615423550465006,False,False,0.0,False,False,-1.0,-1.0,0.007136189426351424,-0.007136189426351424,2.529475911657966,2.529475911657966,1.858755449607573,0.0497
2000-03-01,58.53,9.54,-3.5833442874418204,24.344895497805034,0.8800496263498592,False,False,0.0,False,False,-1.0,-1.0,0.0077627487886392805,-0.0077627487886392805,2.521713162869327,2.521713162869327,1.858755449607573,0.0497
2000-03-02,61.51,9.54,-3.5964370478443866,27.199990563564555,1.7552825465586426,False,False,0.0,False,False,-1.0,-1.0,0.029796438995902192,-0.029796438995902192,2.4919167238734246,2.4919167238734246,1.858755449607573,0.0497
2000-03-03,60.68,9.54,-3.612555252658369,26.216222889639162,1.4380892090599195,False,False,0.0,False,False,-1.0,-1.0,-0.010339800497769634,0.010339800497769634,2.5022565243711945,2.5022565243711945,1.858755449607573,0.0497
2000-03-04,61.06,9.54,-3.631178837468058,26.418553890554733,1.4888472270575503,False,False,0.0,False,False,-1.0,-1.0,0.002114189587941887,-0.002114189587941887,2.500142334783252,2.500142334783252,1.858755449607573,0.0497
2000-03-05,61.06,9.54,-3.6510348292994683,26.22912772848308,1.4191628161009315,False,False,0.0,False,False,-1.0,-1.0,-0.0019754347581205736,0.0019754347581205736,2.502117769541373,2.502117769541373,1.858755449607573,0.0497
2000-03-06,61.06,9.54,-3.6712678437013038,26.03610477108957,1.3493226579171758,False,False,0.0,False,False,-1.0,-1.0,-0.002008900210942231,0.002008900210942231,2.5041266697523152,2.5041266697523152,1.858755449607573,0.0497
2000-03-07,61.32,9.54,-3.691919765905583,26.09908543326074,1.3583972516435368,False,False,0.0,False,False,-1.0,-1.0,0.0006523727525662909,-0.0006523727525662909,2.503474296999749,2.503474296999749,1.858755449607573,0.0497
2000-03-08,61.64,9.54,-3.71315204060515,26.216529532626872,1.3838711204033094,False,False,0.0,False,False,-1.0,-1.0,0.0012099721841865288,-0.0012099721841865288,2.5022643248155623,2.5022643248155623,1.858755449607573,0.0497
2000-03-09,62.79,9.54,-3.737043160623537,27.13860824765146,1.6530268584409447,False,False,0.0,False,False,-1.0,-1.0,0.00936677853300049,-0.00936677853300049,2.492897546282562,2.492897546282562,1.858755449607573,0.0497
2000-03-10,63.01,9.54,-3.7627051239853335,27.113793117179917,1.6312355087431074,False,False,0.0,False,False,-1.0,-1.0,-0.00025089558333730115,0.00025089558333730115,2.493148441865899,2.493148441865899,1.858755449607573,0.0497
2000-03-11,63.6,9.54,-3.790394115619009,27.439640136994655,1.715388075940273,False,False,0.0,False,False,-1.0,-1.0,0.003266297558090239,-0.003266297558090239,2.489882144307809,2.489882144307809,1.858755449607573,0.0497
2000-03-12,63.6,9.54,-3.818809813369223,27.168554380457614,1.6194014057040482,False,False,0.0,False,False,-1.0,-1.0,-0.002710005387386708,0.002710005387386708,2.492592149695196,2.492592149695196,1.858755449607573,0.0497
2000-03-13,63.6,9.54,-3.847057556875517,26.89907090740757,1.525999363104001,False,False,0.0,False,False,-1.0,-1.0,-0.0026867495195510294,0.0026867495195510294,2.495278899214747,2.495278899214747,1.858755449607573,0.0497
2000-03-14,64.4,9.54,-3.8764918550230583,27.418267703080033,1.6694963043004185,False,False,0.0,False,False,-1.0,-1.0,0.005121206591261188,-0.005121206591261188,2.4901576926234856,2.4901576926234856,1.858755449607573,0.0497
2000-03-15,64.5,9.54,-3.906281320709368,27.234076200432632,1.6008786076364916,False,False,0.0,False,False,-1.0,-1.0,-0.0018099526420078968,0.0018099526420078968,2.4919676452654937,2.4919676452654937,1.858755449607573,0.0497
2000-03-16,64.54,9.54,-3.935708034982716,26.993345346264903,1.5157264899425626,False,False,0.0,False,False,-1.0,-1.0,-0.0023581030741408643,0.0023581030741408643,2.4943257483396346,2.4943257483396346,1.858755449607573,0.0497
2000-03-17,63.93,9.54,-3.9626865938647615,26.12596989453018,1.246169363042095,False,False,0.0,False,False,-1.0,-1.0,-0.008525912625652369,0.008525912625652369,2.5028516609652867,2.5028516609652867,1.858755449607573,0.0497
2000-03-18,64.13,9.54,-3.9878768832398492,26.085654533891834,1.225867301435576,False,False,0.0,False,False,-1.0,-1.0,-0.0003945742001520172,0.0003945742001520172,2.503246235165439,2.503246235165439,1.858755449607573,0.0497
2000-03-19,64.13,9.54,-4.011265984338528,25.86252250941044,1.1517113798339933,False,False,0.0,False,False,-1.0,-1.0,-0.002179077355708303,0.002179077355708303,2.5054253125211474,2.5054253125211474,1.858755449607573,0.0497
2000-03-20,64.13,9.54,-4.032886385103477,25.656263886112832,1.0833779600687217,False,False,0.0,False,False,-1.0,-1.0,-0.0020102447640762936,0.0020102447640762936,2.5074355572852234,2.5074355572852234,1.858755449607573,0.0497
2000-03-21,62.54,9.54,-4.048818074367724,23.914275570531913,0.5611409451664873,False,False,0.0,False,False,-1.0,-1.0,-0.017219155256436865,0.017219155256436865,2.5246547125416603,2.5246547125416603,1.858755449607573,0.0497
2000-03-22,62.69,9.54,-4.060925302715996,23.948772612089392,0.5681499421956383,False,False,0.0,False,False,-1.0,-1.0,0.0003401027715611659,-0.0003401027715611659,2.524314609770099,2.524314609770099,1.858755449607573,0.0497
2000-03-23,61.28,9.54,-4.066625983726482,22.484388115249367,0.13111466342638028,False,False,0.0,False,False,-1.0,-1.0,-0.014632780847010406,0.014632780847010406,2.5389473906171096,2.5389473906171096,1.858755449607573,0.0497
2000-03-24,60.53,9.54,-4.066000252580117,21.740357590385692,-0.09138879839634133,False,False,0.0,False,True,0.0,0.0,-0.0074912726910065,0.0074912726910065,2.546438663308116,2.546438663308116,1.858755449607573,0.0497
2000-03-25,60.36,9.54,-4.06071785602905,21.62075165348287,-0.12818238229572057,False,False,0.0,False,False,0.0,0.0,-0.001206930818330728,-0.0,2.546438663308116,2.546438663308116,1.858755449607573,0.0497
2000-03-26,60.36,9.54,-4.052441927760262,21.6997040091671,-0.10658604922303365,False,False,0.0,False,False,0.0,0.0,0.0007973350805933665,0.0,2.546438663308116,2.546438663308116,1.858755449607573,0.0497
2000-03-27,60.36,9.54,-4.042361053597268,21.79587554868207,-0.080734941539339,False,False,0.0,False,False,0.0,0.0,0.0009721747859623167,0.0,2.546438663308116,2.546438663308116,1.858755449607573,0.0497
2000-03-28,60.85,9.54,-4.032560310235613,22.379374640352253,0.0902473153029297,False,True,0.0,False,False,0.0,0.0,0.005874903521371198,0.0,2.546438663308116,2.546438663308116,1.858755449607573,0.0497
2000-03-29,60.68,9.54,-4.022754706849638,22.302920096654454,0.06427418546908208,False,False,0.0,False,False,0.0,0.0,-0.0007718231122136837,-0.0,2.546438663308116,2.546438663308116,1.858755449607573,0.0497
2000-03-30,59.47,9.54,-4.01010699482002,21.213579269417018,-0.26286451218994694,False,False,0.0,False,True,0.0,0.0,-0.011146840527809612,-0.0,2.546438663308116,2.546438663308116,1.858755449607573,0.0497
2000-03-31,59.24,9.54,-3.9952796831700903,21.125031822557347,-0.29041639869252095,False,False,0.0,False,False,0.0,0.0,-0.0009095318761573774,-0.0,2.546438663308116,2.546438663308116,1.858755449607573,0.0497
2000-04-01,60.01,9.54,-3.981319626483535,22.028210763347076,-0.022641880682378716,False,False,0.0,False,False,0.0,0.0,0.009216883861652193,0.0,2.546438663308116,2.546438663308116,1.858755449607573,0.0497
2000-04-02,60.01,9.54,-3.9682831932565237,22.152578336332766,0.01065113298683849,False,True,0.0,False,False,0.0,0.0,0.0012707760240490851,0.0,2.546438663308116,2.546438663308116,1.858755449607573,0.0497
2000-04-03,60.01,9.54,-3.9561856876483183,22.267988539835045,0.042309572524371654,False,False,0.0,False,False,0.0,0.0,0.0011806427487101867,0.0,2.546438663308116,2.546438663308116,1.858755449607573,0.0497
2000-04-04,60.21,9.54,-3.945525602127125,22.569685755707233,0.1299012985739311,False,False,0.0,False,False,0.0,0.0,0.0030832523962975957,0.0,2.546438663308116,2.546438663308116,1.858755449607573,0.0497
2000-04-05,59.1,9.54,-3.933251674333193,21.576779026861345,-0.1716914432371987,False,False,0.0,False,True,0.0,0.0,-0.010276067376411692,-0.0,2.546438663308116,2.546438663308116,1.858755449607573,0.0497
2000-04-06,58.4,9.54,-3.91840882738478,21.0183797867492,-0.3424202161632223,False,False,0.0,False,False,0.0,0.0,-0.005829920593000095,-0.0,2.546438663308116,2.546438663308116,1.858755449607573,0.0497
2000-04-07,57.66,9.54,-3.9003181001231697,20.450965324824963,-0.5155067673528624,False,False,0.0,False,False,0.0,0.0,-0.005981029151050441,-0.0,2.546438663308116,2.546438663308116,1.858755449607573,0.0497
2000-04-08,58.34,9.54,-3.8822418653294517,21.303412604757035,-0.26177744148487647,False,False,0.0,False,False,0.0,0.0,0.0089376995257705,0.0,2.546438663308116,2.546438663308116,1.858755449607573,0.0497
2000-04-09,58.34,9.54,-3.8646216310397326,21.471509639880956,-0.213955844648314,False,False,0.0,False,False,0.0,0.0,0.001765567697671778,0.0,2.546438663308116,2.546438663308116,1.858755449607573,0.0497
2000-04-10,58.34,9.54,-3.8477417993224825,21.632543234463526,-0.16892130377339928,False,False,0.0,False,False,0.0,0.0,0.0016942441182809136,0.0,2.546438663308116,2.546438663308116,1.858755449607573,0.0497
2000-04-11,58.15,9.54,-3.8312873078215577,21.59951908338234,-0.18267572569318577,False,False,0.0,False,False,0.0,0.0,-0.00034872210533189597,-0.0,2.546438663308116,2.546438663308116,1.858755449607573,0.0497
2000-04-12,57.16,9.54,-3.8129845831722187,20.784127076537033,-0.4343786767627646,False,False,0.0,False,False,0.0,0.0,-0.008717425532688549,-0.0,2.546438663308116,2.546438663308116,1.858755449607573,0.0497
2000-04-13,57.72,9.54,-3.795334900853888,21.512505045853914,-0.2168789720890143,False,False,0.0,False,False,0.0,0.0,0.007754683223186817,0.0,2.546438663308116,2.546438663308116,1.858755449607573,0.0497
2000-04-14,58.7,9.54,-3.7810741913200476,22.628552214806753,0.12011989525601878,False,True,0.0,False,False,0.0,0.0,0.011776196259895129,0.0,2.546438663308116,2.546438663308116,1.858755449607573,0.0497
2000-04-15,58.22,9.54,-3.768201382774075,22.27135880833533,0.005113365223128303,False,False,0.0,False,False,0.0,0.0,-0.0037931247807262733,-0.0,2.546438663308116,2.546438663308116,1.858755449607573,0.0497
2000-04-16,58.22,9.54,-3.7565757437698504,22.38226740443563,0.03350847004405648,False,False,0.0,False,False,0.0,0.0,0.0011791544728937265,0.0,2.546438663308116,2.546438663308116,1.858755449607573,0.0497
2000-04-17,58.22,9.54,-3.7460722968926015,22.48247028764458,0.058477445413773116,False,False,0.0,False,False,0.0,0.0,0.001066469962713101,0.0,2.546438663308116,2.546438663308116,1.858755449607573,0.0497
2000-04-18,58.33,9.54,-3.736862262086003,22.68033401969953,0.11439610014405893,False,False,0.0,False,False,0.0,0.0,0.0021053887560786104,0.0,2.546438663308116,2.546438663308116,1.858755449607573,0.0497
2000-04-19,58.73,9.54,-3.729773312098117,23.147962602583966,0.255639600628774,False,False,0.0,False,False,0.0,0.0,0.004958312807027211,0.0,2.546438663308116,2.546438663308116,1.858755449607573,0.0497
2000-04-20,57.71,9.54,-3.721657790384581,22.205384679731104,-0.04719988132886834,False,False,0.0,False,True,0.0,0.0,-0.01011191130934062,-0.0,2.546438663308116,2.546438663308116,1.858755449607573,0.0497
2000-04-21,57.92,9.54,-3.7135963801105776,22.49229053374509,0.03890013719685331,False,True,0.0,False,False,0.0,0.0,0.0030735178790616564,0.0,2.546438663308116,2.546438663308116,1.858755449607573,0.0497
2000-04-22,57.92,9.54,-3.7057709548905815,22.566945090343857,0.05688566294623803,False,False,0.0,False,False,0.0,0.0,0.0008003871715263967,0.0,2.546438663308116,2.546438663308116,1.858755449607573,0.0497
2000-04-23,57.92,9.54,-3.6982973460321653,22.63824331885315,0.0736318143490748,False,False,0.0,False,False,0.0,0.0,0.0007649880329317274,0.0,2.546438663308116,2.546438663308116,1.858755449607573,0.0497
2000-04-24,57.92,9.54,-3.6912443311126726,22.705529081185105,0.08837890327415522,False,False,0.0,False,False,0.0,0.0,0.0007224582012239987,0.0,2.546438663308116,2.546438663308116,1.858755449607573,0.0497
2000-04-25,57.59,9.54,-3.6837990444975754,22.446557115493135,-0.0024000798871218606,False,False,0.0,False,True,0.0,0.0,-0.002792649098712981,-0.0,2.546438663308116,2.546438663308116,1.858755449607573,0.0497
2000-04-26,57.59,9.54,-3.676275987151916,22.51832708257073,0.014298055383115207,False,True,0.0,False,False,0.0,0.0,0.0007745377869612499,0.0,2.546438663308116,2.546438663308116,1.858755449607573,0.0497
2000-04-27,57.91,9.54,-3.6697103389007757,22.9009633668866,0.13321134706720644,False,False,0.0,False,False,0.0,0.0,0.00411795363125313,0.0,2.546438663308116,2.546438663308116,1.858755449607573,0.0497
2000-04-28,57.55,9.54,-3.6630220837959113,22.604769320587003,0.029417642469465106,False,False,0.0,False,False,0.0,0.0,-0.003202262907221679,-0.0,2.546438663308116,2.546438663308116,1.858755449607573,0.0497
2000-04-29,55.81,9.54,-3.651942753057636,20.970466135830158,-0.5211404909546145,False,False,0.0,False,True,0.0,0.0,-0.018028809582250047,-0.0,2.546438663308116,2.546438663308116,1.858755449607573,0.0497
2000-04-30,55.81,9.54,-3.6382012955189693,21.101559640749038,-0.48371335505343555,False,False,0.0,False,False,0.0,0.0,0.0014482519185990614,0.0,2.546438663308116,2.546438663308116,1.858755449607573,0.0497
2000-05-01,55.81,9.41,-3.6243789967400466,21.704593640676165,-0.28635714750073543,False,False,0.0,False,False,0.0,0.0,0.0067066815837683825,0.0,2.546438663308116,2.546438663308116,1.858755449607573,0.0497
