Date,QS,LE,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,LE_QS_pair,sharpe,CAGR
1990-09-04,260.0,76.32,-3.2747706786607704,10.069501804610013,1.2121079838649957,False,True,0.0,False,False,0.0,0.0,0.03427478839737953,0.03427478839737953,1.057527517675287,1.057527517675287,1.5267168719654864,0.042
1990-09-05,261.0,77.02,-3.2822082136387665,8.20432338554221,1.2990824607476457,False,False,0.0,False,False,0.0,0.0,-0.0036301948497464613,-0.0,1.057527517675287,1.057527517675287,1.5267168719654864,0.042
1990-09-06,260.75,77.27,-3.2877823055840505,6.703061247520424,0.9214808053349258,False,False,0.0,False,False,0.0,0.0,-0.0029162219605653305,-0.0,1.057527517675287,1.057527517675287,1.5267168719654864,0.042
1990-09-07,268.25,77.82,-3.299013919990941,11.520736746304976,1.0951599970285335,False,False,0.0,False,False,0.0,0.0,0.009176887233460917,0.0,1.057527517675287,1.057527517675287,1.5267168719654864,0.042
1990-09-08,260.75,77.97,-3.300923420691122,3.377000888713212,0.18383992114438472,False,False,0.0,False,False,0.0,0.0,-0.015717765610791933,-0.0,1.057527517675287,1.057527517675287,1.5267168719654864,0.042
1990-09-09,260.75,77.97,-3.3015470745485596,3.3283745974488284,-0.008925505327996058,False,False,0.0,False,True,0.0,0.0,-9.38420571111117e-05,-0.0,1.057527517675287,1.057527517675287,1.5267168719654864,0.042
1990-09-10,260.75,77.97,-3.3019613771755902,3.2960714216192173,-0.26958804866878483,False,False,0.0,False,False,0.0,0.0,-6.233680226668728e-05,-0.0,1.057527517675287,1.057527517675287,1.5267168719654864,0.042
1990-09-11,248.25,78.55,-3.286466560660826,-9.901948339907904,-2.174182957711667,True,False,1.0,False,False,0.0,1.0,-0.026062340014277208,-0.0,1.057527517675287,1.057527517675287,1.5267168719654864,0.042
1990-09-12,258.0,78.95,-3.279738485264116,-0.935353411601966,-0.6364700469636255,False,False,1.0,False,False,0.0,1.0,0.017345679433858383,0.017345679433858383,1.0748731971091452,1.0748731971091452,1.5267168719654864,0.042
1990-09-13,255.0,78.85,-3.27173149028677,-2.976028009111758,-0.73866827151941,False,False,1.0,False,False,0.0,1.0,-0.003978109085194024,-0.003978109085194024,1.0708950880239512,1.0708950880239512,1.5267168719654864,0.042
1990-09-14,259.5,78.7,-3.2697082014694323,2.1739645443556697,0.15215686941278822,False,True,0.0,False,False,0.0,0.0,0.00996465386835067,0.00996465386835067,1.0808597418923018,1.0808597418923018,1.5267168719654864,0.042
1990-09-15,261.5,78.62,-3.271006179518792,4.333494166232526,0.8263773524188062,False,False,0.0,False,False,0.0,0.0,0.00416361881399179,0.0,1.0808597418923018,1.0808597418923018,1.5267168719654864,0.042
1990-09-16,261.5,78.62,-3.2725747769524314,4.210171035999849,0.7661814721069381,False,False,0.0,False,False,0.0,0.0,-0.00023771308408059553,-0.0,1.0808597418923018,1.0808597418923018,1.5267168719654864,0.042
1990-09-17,261.5,78.62,-3.2740381412933406,4.095121331517532,0.7129852726831098,False,False,0.0,False,False,0.0,0.0,-0.00022171636693325394,-0.0,1.0808597418923018,1.0808597418923018,1.5267168719654864,0.042
1990-09-18,269.0,79.37,-3.280783823329047,8.604187942373528,1.2964680757854148,False,False,0.0,False,False,0.0,0.0,0.008517382472918333,0.0,1.0808597418923018,1.0808597418923018,1.5267168719654864,0.042
1990-09-19,275.5,79.47,-3.2941612982188393,13.713001630548831,1.826108504743367,False,False,0.0,False,False,0.0,0.0,0.009508537715744916,0.0,1.0808597418923018,1.0808597418923018,1.5267168719654864,0.042
1990-09-20,273.5,79.67,-3.3042811611047185,10.24791989478706,0.9076423939205351,False,False,0.0,False,False,0.0,0.0,-0.006455646590289047,-0.0,1.0808597418923018,1.0808597418923018,1.5267168719654864,0.042
1990-09-21,284.25,79.4,-3.3255809700757366,20.198870975986495,1.919910789148126,False,False,0.0,False,False,0.0,0.0,0.018148697047026544,0.0,1.0808597418923018,1.0808597418923018,1.5267168719654864,0.042
1990-09-22,300.75,79.57,-3.363292015592704,33.13285431928858,2.063257194525738,False,False,0.0,True,False,-1.0,-1.0,0.022756388087512614,0.0,1.0808597418923018,1.0808597418923018,1.5267168719654864,0.042
1990-09-23,300.75,79.57,-3.399601738031793,30.243689704810265,1.3053959980504244,False,False,0.0,False,False,-1.0,-1.0,-0.005057562712935946,0.005057562712935946,1.085917304605238,1.085917304605238,1.5267168719654864,0.042
1990-09-24,300.75,79.57,-3.4326270866804385,27.615862712837554,0.8366200239059064,False,False,0.0,False,False,-1.0,-1.0,-0.00457902008651929,0.00457902008651929,1.0904963246917572,1.0904963246917572,1.5267168719654864,0.042
1990-09-25,336.5,79.25,-3.5015817149323194,58.99964909161366,2.046886211652208,False,False,0.0,True,False,-1.0,-1.0,0.051113629385301146,-0.051113629385301146,1.039382695306456,1.039382695306456,1.5267168719654864,0.042
1990-09-26,327.0,78.55,-3.5612751027380756,47.26184067992415,1.035467188771882,False,False,0.0,False,False,-1.0,-1.0,-0.019345756042183273,0.019345756042183273,1.0587284513486392,1.0587284513486392,1.5267168719654864,0.042
1990-09-27,322.25,78.47,-3.6102069085103343,38.957063889194046,0.36836990973845696,False,False,0.0,False,False,-1.0,-1.0,-0.01371459610125886,0.01371459610125886,1.072443047449898,1.072443047449898,1.5267168719654864,0.042
1990-09-28,331.25,79.0,-3.6613477527957374,42.00352752913676,0.3842034388844091,False,False,0.0,False,False,-1.0,-1.0,0.004909719515102914,-0.004909719515102914,1.0675333279347952,1.0675333279347952,1.5267168719654864,0.042
1990-09-29,339.75,79.05,-3.717240128716749,45.90216782494099,0.5214470375074587,False,False,0.0,False,False,-1.0,-1.0,0.006153178085254336,-0.006153178085254336,1.061380149849541,1.061380149849541,1.5267168719654864,0.042
1990-09-30,339.75,79.05,-3.768952661300567,41.81429212419022,0.02168620523958384,False,False,0.0,False,False,-1.0,-1.0,-0.006410486624151989,0.006410486624151989,1.0677906364736929,1.0677906364736929,1.5267168719654864,0.042
1990-10-01,339.75,79.05,-3.815840570398325,38.107802910012424,-0.5000799289253518,False,False,0.0,False,True,0.0,0.0,-0.005778818686903625,0.005778818686903625,1.0735694551605965,1.0735694551605965,1.5267168719654864,0.042
1990-10-02,313.0,80.17,-3.8253801036708204,6.319277088710351,-2.2260960791375797,True,False,1.0,False,False,0.0,1.0,-0.05129823253490614,-0.0,1.0735694551605965,1.0735694551605965,1.5267168719654864,0.042
1990-10-03,307.25,79.92,-3.8248584000696293,1.5673166664352038,-1.7237425532001303,False,False,1.0,False,False,0.0,1.0,-0.007752825965211382,-0.007752825965211382,1.0658166291953852,1.0658166291953852,1.5267168719654864,0.042
1990-10-04,307.75,79.92,-3.8237873248151337,2.1529170007744938,-1.256508814441762,False,False,1.0,False,False,0.0,1.0,0.0009547617500286203,0.0009547617500286203,1.0667713909454137,1.0667713909454137,1.5267168719654864,0.042
1990-10-05,318.25,79.75,-3.8345090823725037,12.447900680792827,-0.5725781825391035,False,False,1.0,False,False,0.0,1.0,0.016496993906837856,0.016496993906837856,1.0832683848522515,1.0832683848522515,1.5267168719654864,0.042
1990-10-06,326.75,79.77,-3.8545125559580864,19.275533411223478,-0.09090586252692977,False,False,1.0,False,False,0.0,1.0,0.010765325354213439,0.010765325354213439,1.094033710206465,1.094033710206465,1.5267168719654864,0.042
1990-10-07,326.75,79.77,-3.8738516585749347,17.732853195477446,0.019852249885179595,False,True,0.0,False,False,0.0,0.0,-0.0024264862119721246,-0.0024264862119721246,1.091607223994493,1.091607223994493,1.5267168719654864,0.042
1990-10-08,326.75,79.77,-3.891480738025664,16.32658152769278,0.1758619461372295,False,False,0.0,False,False,0.0,0.0,-0.0022070469781309376,-0.0,1.091607223994493,1.091607223994493,1.5267168719654864,0.042
1990-10-09,328.75,79.52,-3.910563864789362,17.781961471949955,0.8303165279147852,False,False,0.0,False,False,0.0,0.0,0.0022750334625640848,0.0,1.091607223994493,1.091607223994493,1.5267168719654864,0.042
1990-10-10,343.0,79.57,-3.9429975282508227,29.255686677082053,1.6012761801681936,False,False,0.0,False,False,0.0,0.0,0.017470612188598463,0.0,1.091607223994493,1.091607223994493,1.5267168719654864,0.042
1990-10-11,335.0,79.2,-3.9673089756702344,20.78912912691743,0.497473879862081,False,False,0.0,False,False,0.0,0.0,-0.013041305883831684,-0.0,1.091607223994493,1.091607223994493,1.5267168719654864,0.042
1990-10-12,341.75,78.52,-3.99866176310748,27.775078360800705,1.3331390013554767,False,False,0.0,False,False,0.0,0.0,0.01065378027179386,0.0,1.091607223994493,1.091607223994493,1.5267168719654864,0.042
1990-10-13,326.0,79.0,-4.009594955322262,9.24199852954132,-1.6470322168976264,False,False,0.0,False,True,0.0,0.0,-0.02883368202163279,-0.0,1.091607223994493,1.091607223994493,1.5267168719654864,0.042
1990-10-14,326.0,79.0,-4.017354907942635,8.62896227253185,-1.3047843765169385,False,False,0.0,False,False,0.0,0.0,-0.0009528502544579121,-0.0,1.091607223994493,1.091607223994493,1.5267168719654864,0.042
1990-10-15,326.0,79.0,-4.024118063927988,8.09467294968897,-1.0917485425092295,False,False,0.0,False,False,0.0,0.0,-0.0008297637873108237,-0.0,1.091607223994493,1.091607223994493,1.5267168719654864,0.042
1990-10-16,316.75,78.97,-4.0205848318255715,-0.7555841692653757,-1.504830266191686,False,False,0.0,False,False,0.0,0.0,-0.013953770908530868,-0.0,1.091607223994493,1.091607223994493,1.5267168719654864,0.042
1990-10-17,313.5,78.87,-4.0131984989858625,-3.0209656150149726,-1.2707615392616332,False,False,0.0,False,False,0.0,0.0,-0.0035957239034706927,-0.0,1.091607223994493,1.091607223994493,1.5267168719654864,0.042
1990-10-18,312.0,79.02,-4.00378095136655,-4.378770776984766,-1.113428269384657,False,False,0.0,False,False,0.0,0.0,-0.002160806865405206,-0.0,1.091607223994493,1.091607223994493,1.5267168719654864,0.042
1990-10-19,289.0,79.3,-3.969491191086093,-25.780651453127177,-1.8452900231664424,False,False,0.0,False,False,0.0,0.0,-0.03544645000570027,-0.0,1.091607223994493,1.091607223994493,1.5267168719654864,0.042
1990-10-20,280.75,79.3,-3.9266147626574055,-30.63055067873222,-1.6702701934814983,False,False,0.0,False,False,0.0,0.0,-0.008190591112121854,-0.0,1.091607223994493,1.091607223994493,1.5267168719654864,0.042
1990-10-21,280.75,79.3,-3.88637626915451,-27.439638143952664,-1.1192917405680936,False,False,0.0,False,False,0.0,0.0,0.005418063801641438,0.0,1.091607223994493,1.091607223994493,1.5267168719654864,0.042
1990-10-22,280.75,79.3,-3.849799962353714,-24.539137014649498,-0.7305245165623738,False,False,0.0,False,False,0.0,0.0,0.004949330080715515,0.0,1.091607223994493,1.091607223994493,1.5267168719654864,0.042
1990-10-23,237.25,76.75,-3.7810397815273387,-52.94480323222325,-1.7917748488852003,False,False,0.0,False,False,0.0,0.0,-0.0538552395312298,-0.0,1.091607223994493,1.091607223994493,1.5267168719654864,0.042
1990-10-24,250.0,77.32,-3.725356093577866,-38.04453315544055,-0.7418796056608535,False,False,0.0,False,False,0.0,0.0,0.02769337695784752,0.0,1.091607223994493,1.091607223994493,1.5267168719654864,0.042
1990-10-25,259.75,77.62,-3.684766841107602,-26.261602206772068,0.1825175623276336,False,True,0.0,False,False,0.0,0.0,0.021589886318540037,0.0,1.091607223994493,1.091607223994493,1.5267168719654864,0.042
1990-10-26,285.25,77.87,-3.6752235502539814,-0.9396578582775419,1.8821097954144488,False,False,0.0,False,False,0.0,0.0,0.044312542891054664,0.0,1.091607223994493,1.091607223994493,1.5267168719654864,0.042
1990-10-27,286.75,77.87,-3.6715377611086772,0.8473545424672579,1.4453811194195,False,False,0.0,False,False,0.0,0.0,0.0031205869996759187,0.0,1.091607223994493,1.091607223994493,1.5267168719654864,0.042
1990-10-28,286.75,77.87,-3.6688125167631123,1.0595693196564184,1.1127949234227306,False,False,0.0,False,False,0.0,0.0,0.00037071940732233736,0.0,1.091607223994493,1.091607223994493,1.5267168719654864,0.042
1990-10-29,286.75,77.87,-3.6664190373539203,1.2459495612501996,0.8866422242410286,False,False,0.0,False,False,0.0,0.0,0.0003256949277176502,0.0,1.091607223994493,1.091607223994493,1.5267168719654864,0.042
1990-10-30,295.75,77.32,-3.67596856784262,11.524110334408647,1.0586440545073375,False,False,0.0,False,False,0.0,0.0,0.017721703533374013,0.0,1.091607223994493,1.091607223994493,1.5267168719654864,0.042
1990-10-31,298.0,77.05,-3.689544189690675,13.720620184333484,1.01265397526233,False,False,0.0,False,False,0.0,0.0,0.003772261093326353,0.0,1.091607223994493,1.091607223994493,1.5267168719654864,0.042
1990-11-01,286.0,77.45,-3.688121495759742,0.35499015340798223,0.013377514893548133,False,False,0.0,False,False,0.0,0.0,-0.023380996598767356,-0.0,1.091607223994493,1.091607223994493,1.5267168719654864,0.042
1990-11-02,297.0,77.0,-3.6986100799628856,12.207023842857836,1.1509646439792454,False,False,0.0,False,False,0.0,0.0,0.020371565445383825,0.0,1.091607223994493,1.091607223994493,1.5267168719654864,0.042
1990-11-03,289.0,77.1,-3.7006692810077255,3.67839843430437,-0.3260434098202915,False,False,0.0,False,True,0.0,0.0,-0.014849912288346851,-0.0,1.091607223994493,1.091607223994493,1.5267168719654864,0.042
1990-11-04,289.0,77.1,-3.701601543288737,3.6065210124384066,-0.4148222816087607,False,False,0.0,False,False,0.0,0.0,-0.00012513620800963122,-0.0,1.091607223994493,1.091607223994493,1.5267168719654864,0.042
1990-11-05,289.0,77.1,-3.7023292973280433,3.5504111760079127,-0.5026902998479765,False,False,0.0,False,False,0.0,0.0,-9.767582312202795e-05,-0.0,1.091607223994493,1.091607223994493,1.5267168719654864,0.042
1990-11-06,283.5,77.2,-3.696697666746593,-1.8850598728369619,-1.3211494900376113,False,False,0.0,False,False,0.0,0.0,-0.009554603262142034,-0.0,1.091607223994493,1.091607223994493,1.5267168719654864,0.042
1990-11-07,280.0,77.57,-3.685597966858848,-5.891834289240819,-1.443041027815198,False,False,0.0,False,False,0.0,0.0,-0.007080459857556275,-0.0,1.091607223994493,1.091607223994493,1.5267168719654864,0.042
1990-11-08,290.25,77.6,-3.6856372775238166,4.244547264151834,0.3335277738327641,False,True,0.0,False,False,0.0,0.0,0.017590083538938945,0.0,1.091607223994493,1.091607223994493,1.5267168719654864,0.042
1990-11-09,301.0,77.35,-3.6994332114435657,14.848841094840225,1.5674355424297992,False,False,0.0,False,False,0.0,0.0,0.018060585710946816,0.0,1.091607223994493,1.091607223994493,1.5267168719654864,0.042
1990-11-10,304.0,78.3,-3.713102702074941,13.26405842753212,1.2773017685586059,False,False,0.0,False,False,0.0,0.0,-0.0026646828559208583,-0.0,1.091607223994493,1.091607223994493,1.5267168719654864,0.042
1990-11-11,304.0,78.3,-3.725604901529376,12.285136210249846,0.9121662986492847,False,False,0.0,False,False,0.0,0.0,-0.001643273110653443,-0.0,1.091607223994493,1.091607223994493,1.5267168719654864,0.042
1990-11-12,304.0,78.3,-3.7369211795393364,11.399071642069941,0.6427030595022626,False,False,0.0,False,False,0.0,0.0,-0.0014851880479279287,-0.0,1.091607223994493,1.091607223994493,1.5267168719654864,0.042
1990-11-13,288.0,78.65,-3.7286743169264445,-5.260235026264866,-1.222233076543717,False,False,0.0,False,True,0.0,0.0,-0.02866066808712975,-0.0,1.091607223994493,1.091607223994493,1.5267168719654864,0.042
1990-11-14,281.0,78.9,-3.710443597412866,-11.753999835875163,-1.52696751618761,False,False,0.0,False,False,0.0,0.0,-0.011318029698211893,-0.0,1.091607223994493,1.091607223994493,1.5267168719654864,0.042
1990-11-15,278.5,79.12,-3.689100229606525,-13.381610166468306,-1.417903408536832,False,False,0.0,False,False,0.0,0.0,-0.0028535462952918797,-0.0,1.091607223994493,1.091607223994493,1.5267168719654864,0.042
1990-11-16,274.75,78.97,-3.665819678586599,-14.739780017983719,-1.1729170215080784,False,False,0.0,False,False,0.0,0.0,-0.0024070792234325,-0.0,1.091607223994493,1.091607223994493,1.5267168719654864,0.042
1990-11-17,264.0,79.05,-3.63255234707011,-23.153263035892166,-1.3447685839414276,False,False,0.0,False,False,0.0,0.0,-0.015265233070679552,-0.0,1.091607223994493,1.091607223994493,1.5267168719654864,0.042
1990-11-18,264.0,79.05,-3.600979412576429,-20.657422564166723,-0.9267442956275673,False,False,0.0,False,False,0.0,0.0,0.004548996093156016,0.0,1.091607223994493,1.091607223994493,1.5267168719654864,0.042
1990-11-19,264.0,79.05,-3.5722721115162335,-18.388110415358256,-0.5829984373527947,False,False,0.0,False,False,0.0,0.0,0.004153297089651824,0.0,1.091607223994493,1.091607223994493,1.5267168719654864,0.042
1990-11-20,265.5,79.32,-3.5468903245985315,-15.839340547155473,-0.0794067635327435,False,False,0.0,False,False,0.0,0.0,0.004660911677737998,0.0,1.091607223994493,1.091607223994493,1.5267168719654864,0.042
1990-11-21,262.5,79.12,-3.521606656946391,-16.129518697598485,0.16516337696041208,False,True,0.0,False,False,0.0,0.0,-0.000536245280319245,-0.0,1.091607223994493,1.091607223994493,1.5267168719654864,0.042
1990-11-22,262.5,79.15,-3.4983580650144988,-14.395040845897597,0.7948599811682671,False,False,0.0,False,False,0.0,0.0,0.003215598439653469,0.0,1.091607223994493,1.091607223994493,1.5267168719654864,0.042
1990-11-23,270.75,79.15,-3.4860396296636327,-5.170036687876518,2.036994363226001,False,False,0.0,True,False,-1.0,-1.0,0.016874903577874585,0.0,1.091607223994493,1.091607223994493,1.5267168719654864,0.042
1990-11-24,276.0,79.35,-3.4808066442955594,-0.20200722485259348,1.8054174687508315,False,False,0.0,False,False,-1.0,-1.0,0.008996760964327642,-0.008996760964327642,1.0826104630301654,1.0826104630301654,1.5267168719654864,0.042
1990-11-25,276.0,79.35,-3.4768097651002714,0.11514513929347459,1.3791575925071755,False,False,0.0,False,False,-1.0,-1.0,0.0005746712586017893,-0.0005746712586017893,1.0820357917715635,1.0820357917715635,1.5267168719654864,0.042
1990-11-26,276.0,79.35,-3.473288894383035,0.3945262307062194,1.1012944061471888,False,False,0.0,False,False,-1.0,-1.0,0.0005064871628333307,-0.0005064871628333307,1.0815293046087302,1.0815293046087302,1.5267168719654864,0.042
1990-11-27,294.75,79.75,-3.4884617890582152,16.545172322607357,1.8744619549064896,False,False,0.0,False,False,-1.0,-1.0,0.028188341055387537,-0.028188341055387537,1.0533409635533426,1.0533409635533426,1.5267168719654864,0.042
1990-11-28,289.5,79.1,-3.5012871222661777,12.548188628745379,1.1628154181142263,False,False,0.0,False,False,-1.0,-1.0,-0.007056176030554416,0.007056176030554416,1.0603971395838971,1.0603971395838971,1.5267168719654864,0.042
1990-11-29,286.75,78.75,-3.511170205973474,10.245346279588887,0.7627440898601651,False,False,0.0,False,False,-1.0,-1.0,-0.004088456853300282,0.004088456853300282,1.0644855964371973,1.0644855964371973,1.5267168719654864,0.042
1990-11-30,294.75,79.12,-3.5269800531963784,15.695338191102508,1.1208923664956714,False,False,0.0,False,False,-1.0,-1.0,0.00949799169343227,-0.00949799169343227,1.054987604743765,1.054987604743765,1.5267168719654864,0.042
1990-12-01,277.25,78.55,-3.5257661734224937,0.3010670776631059,-0.8849410843233886,False,False,0.0,False,True,0.0,0.0,-0.027777518502722722,0.027777518502722722,1.0827651232464879,1.0827651232464879,1.5267168719654864,0.042
1990-12-02,277.25,78.55,-3.5227534733574153,0.5377146677750488,-0.8770404333086387,False,False,0.0,False,False,0.0,0.0,0.0004271907968789238,0.0,1.0827651232464879,1.0827651232464879,1.5267168719654864,0.042
1990-12-03,277.25,78.55,-3.51978916459406,0.770561121136609,-0.8665510779970407,False,False,0.0,False,False,0.0,0.0,0.0004205058229033382,0.0,1.0827651232464879,1.0827651232464879,1.5267168719654864,0.042
1990-12-04,279.0,78.7,-3.5183683494846854,2.1044108955552474,-0.7341303601474618,False,False,0.0,False,False,0.0,0.0,0.0023994609789357896,0.0,1.0827651232464879,1.0827651232464879,1.5267168719654864,0.042
1990-12-05,279.5,78.6,-3.518139048811683,2.974270763401762,-0.4320541270435313,False,False,0.0,False,False,0.0,0.0,0.0015644237705345013,0.0,1.0827651232464879,1.0827651232464879,1.5267168719654864,0.042
1990-12-06,271.0,79.07,-3.507324510614137,-6.324149054259806,-1.4237528886148165,False,False,0.0,False,False,0.0,0.0,-0.016957888565913657,-0.0,1.0827651232464879,1.0827651232464879,1.5267168719654864,0.042
1990-12-07,257.75,79.27,-3.4814882281163095,-18.227571842779867,-1.8894228694104342,False,False,0.0,False,False,0.0,0.0,-0.02230243183319458,-0.0,1.0827651232464879,1.0827651232464879,1.5267168719654864,0.042
1990-12-08,253.5,79.92,-3.449286746426716,-22.166996774423126,-1.7445104608262147,False,False,0.0,False,False,0.0,0.0,-0.007444577903868378,-0.0,1.0827651232464879,1.0827651232464879,1.5267168719654864,0.042
1990-12-09,253.5,79.92,-3.4191247208299,-19.756447688725586,-1.133636916645833,False,False,0.0,False,False,0.0,0.0,0.004576211826688445,0.0,1.0827651232464879,1.0827651232464879,1.5267168719654864,0.042
1990-12-10,253.5,79.92,-3.39175855736099,-17.56934390429035,-0.7236657681588097,False,False,0.0,False,False,0.0,0.0,0.004169332062291239,0.0,1.0827651232464879,1.0827651232464879,1.5267168719654864,0.042
1990-12-11,267.5,80.7,-3.379000583127939,-5.185347058424668,0.526774088456506,False,True,0.0,False,False,0.0,0.0,0.022925458665812845,0.0,1.0827651232464879,1.0827651232464879,1.5267168719654864,0.042
1990-12-12,257.0,80.72,-3.3578515717796935,-14.04577887405685,-0.17201070093144932,False,False,0.0,False,True,0.0,0.0,-0.01677966602540623,-0.0,1.0827651232464879,1.0827651232464879,1.5267168719654864,0.042
1990-12-13,250.75,80.85,-3.3305794636512034,-18.5273496361998,-0.5262847237918566,False,False,0.0,False,False,0.0,0.0,-0.008617952046710935,-0.0,1.0827651232464879,1.0827651232464879,1.5267168719654864,0.042
1990-12-14,233.25,80.92,-3.2863885977819773,-32.68456533251759,-1.841151422864348,False,False,0.0,False,False,0.0,0.0,-0.028360683962428537,-0.0,1.0827651232464879,1.0827651232464879,1.5267168719654864,0.042
1990-12-15,241.5,80.97,-3.252613225909479,-21.8640929018905,-0.37133779136150746,False,False,0.0,False,False,0.0,0.0,0.02143244604390952,0.0,1.0827651232464879,1.0827651232464879,1.5267168719654864,0.042
1990-12-16,241.5,80.97,-3.2228817022086425,-19.4567314278338,-0.10684237458993336,False,False,0.0,False,False,0.0,0.0,0.004791181655016718,0.0,1.0827651232464879,1.0827651232464879,1.5267168719654864,0.042
1990-12-17,241.5,80.97,-3.196141431752097,-17.291571728967313,0.13500217950882135,False,True,0.0,False,False,0.0,0.0,0.004327795671999574,0.0,1.0827651232464879,1.0827651232464879,1.5267168719654864,0.042
1990-12-18,240.75,81.1,-3.1708011981604063,-16.401977170808948,0.23103363352028986,False,False,0.0,False,False,0.0,0.0,0.0017866861329076077,0.0,1.0827651232464879,1.0827651232464879,1.5267168719654864,0.042
1990-12-19,237.75,80.95,-3.145146653699331,-16.84962161696086,0.48529602430849345,False,False,0.0,False,False,0.0,0.0,-0.0009092003456441601,-0.0,1.0827651232464879,1.0827651232464879,1.5267168719654864,0.042
1990-12-20,242.25,80.5,-3.127804005066999,-9.538222407893414,1.4578313535771086,False,False,0.0,False,False,0.0,0.0,0.014799258189846952,0.0,1.0827651232464879,1.0827651232464879,1.5267168719654864,0.042
1990-12-21,245.0,80.35,-3.1161806830760224,-5.385117885158365,1.4779358265735403,False,False,0.0,False,False,0.0,0.0,0.008383587582253195,0.0,1.0827651232464879,1.0827651232464879,1.5267168719654864,0.042
1990-12-22,243.5,76.57,-3.1168757809464362,4.840821452931408,1.978709261647762,False,False,0.0,False,False,0.0,0.0,0.021208637713595893,0.0,1.0827651232464879,1.0827651232464879,1.5267168719654864,0.042
1990-12-23,243.5,76.57,-3.118864695570876,4.688530260138066,1.4262694875383908,False,False,0.0,False,False,0.0,0.0,-0.00031575279119006115,-0.0,1.0827651232464879,1.0827651232464879,1.5267168719654864,0.042
1990-12-24,243.5,76.57,-3.120842120570423,4.537118827922711,1.0902586691958416,False,False,0.0,False,False,0.0,0.0,-0.0003138302201560487,-0.0,1.0827651232464879,1.0827651232464879,1.5267168719654864,0.042
