Date,CC,DC,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,DC_CC_pair,sharpe,CAGR
1990-09-08,1230.0,13.09,-87.74580309821494,81.40743744436645,,False,False,0.0,False,False,0.0,0.0,-0.021331935366235472,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-09-09,1230.0,13.09,-87.93399014435049,78.94406901045204,,False,False,0.0,False,False,0.0,0.0,-0.0010345697477550033,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-09-10,1230.0,13.09,-88.05747469754346,77.3276562091562,,False,False,0.0,False,False,0.0,0.0,-0.0006784033085825456,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-09-11,1235.0,13.09,-88.15047298325891,81.11030864914096,,False,False,0.0,False,False,0.0,0.0,0.0015834353732112933,0.0,1.0,1.0,1.5876896103490727,0.0506
1990-09-12,1214.0,13.09,-88.1702397648191,59.85156147851808,,False,False,0.0,False,False,0.0,0.0,-0.008976948752374436,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-09-13,1252.0,13.09,-88.23919499122545,96.94893756485885,,False,False,0.0,False,False,0.0,0.0,0.01541196057918708,0.0,1.0,1.0,1.5876896103490727,0.0506
1990-09-14,1264.0,13.09,-88.36486569961538,107.30390799203474,,False,False,0.0,False,False,0.0,0.0,0.0042776829612619595,0.0,1.0,1.0,1.5876896103490727,0.0506
1990-09-15,1302.0,13.09,-88.61378738835323,142.04552308645611,,False,False,0.0,False,False,0.0,0.0,0.014111396218006268,0.0,1.0,1.0,1.5876896103490727,0.0506
1990-09-16,1302.0,13.09,-88.92838296336456,137.9274670095581,,False,False,0.0,False,False,0.0,0.0,-0.0016698844100519366,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-09-17,1302.0,13.09,-89.2720404527216,133.42899047387436,,False,False,0.0,False,False,0.0,0.0,-0.0018208246265087372,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-09-18,1326.0,13.09,-89.68074063723185,152.07910505863515,,False,False,0.0,False,False,0.0,0.0,0.0074602818923189245,0.0,1.0,1.0,1.5876896103490727,0.0506
1990-09-19,1291.0,13.09,-90.02936596718605,112.51559948953468,,False,False,0.0,False,False,0.0,0.0,-0.016020957881297947,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-09-20,1261.0,13.09,-90.25720133135033,79.53323457262422,,False,False,0.0,False,False,0.0,0.0,-0.013503710831921718,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-09-21,1254.0,13.09,-90.38812325743204,70.81946656021455,,False,False,0.0,False,False,0.0,0.0,-0.003575347781114616,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-09-22,1260.0,13.09,-90.47140370831882,75.72932545810659,,False,False,0.0,False,False,0.0,0.0,0.0020087214354082305,0.0,1.0,1.0,1.5876896103490727,0.0506
1990-09-23,1260.0,13.09,-90.52343736648535,75.04820487270672,,False,False,0.0,False,False,0.0,0.0,-0.0002785824189897394,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-09-24,1260.0,13.09,-90.55506249270915,74.63423197043721,,False,False,0.0,False,False,0.0,0.0,-0.00016928874513651154,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-09-25,1295.0,13.09,-90.65900508899168,108.27362338509897,,False,False,0.0,False,False,0.0,0.0,0.013554834945400475,0.0,1.0,1.0,1.5876896103490727,0.0506
1990-09-26,1288.0,13.09,-90.7858200155258,99.6136159967673,,False,False,0.0,False,False,0.0,0.0,-0.0034970340025582912,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-09-27,1274.0,13.09,-90.88803361485321,84.27563998157143,,False,False,0.0,False,False,0.0,0.0,-0.006225524358204234,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-09-28,1307.0,13.09,-91.05285050624987,115.11818687318919,,False,False,0.0,False,False,0.0,0.0,0.012342539262801298,0.0,1.0,1.0,1.5876896103490727,0.0506
1990-09-29,1281.0,13.09,-91.18633999838396,87.37080942115404,,False,False,0.0,False,False,0.0,0.0,-0.011212741512010009,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-09-30,1281.0,13.09,-91.29675511184686,85.92547558592446,,False,False,0.0,False,False,0.0,0.0,-0.0005837198440428977,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-10-01,1281.0,12.5,-91.52097799887318,136.98777501408517,,False,False,0.0,False,False,0.0,0.0,0.021056512170142688,0.0,1.0,1.0,1.5876896103490727,0.0506
1990-10-02,1240.0,12.5,-91.70698838055348,93.66264524308144,,False,False,0.0,False,False,0.0,0.0,-0.01815549242634933,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-10-03,1260.0,12.5,-91.91341207853492,111.08234901831361,,False,False,0.0,False,False,0.0,0.0,0.007231340501877786,0.0,1.0,1.0,1.5876896103490727,0.0506
1990-10-04,1245.0,12.5,-92.08946252176129,93.8817184779839,,False,False,0.0,False,False,0.0,0.0,-0.007178539837943166,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-10-05,1267.0,12.5,-92.29566782564169,113.30415217947893,,False,False,0.0,False,False,0.0,0.0,0.00802349197193942,0.0,1.0,1.0,1.5876896103490727,0.0506
1990-10-06,1241.0,12.5,-92.45041789702238,85.36977628722025,,False,False,0.0,False,False,0.0,0.0,-0.01165568873156564,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-10-07,1241.0,12.5,-92.56938659191961,83.88266760100487,,False,False,0.0,False,False,0.0,0.0,-0.0006201150653157265,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-10-08,1241.0,12.5,-92.66310224281456,82.71122196481792,,False,False,0.0,False,False,0.0,0.0,-0.0004882470367515584,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-10-09,1251.0,12.5,-92.76316473373839,91.46044082827007,,False,False,0.0,False,False,0.0,0.0,0.0036295686706997693,0.0,1.0,1.0,1.5876896103490727,0.0506
1990-10-10,1214.0,12.5,-92.7734169201105,54.33228849861871,,False,False,0.0,False,False,0.0,0.0,-0.015641680657216855,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-10-11,1202.0,12.5,-92.69944008755934,43.256998905508226,,False,False,0.0,False,False,0.0,0.0,-0.004691442307771637,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-10-12,1203.0,12.5,-92.57901516146086,45.76231048173918,,False,False,0.0,False,False,0.0,0.0,0.0010614657953124634,0.0,1.0,1.0,1.5876896103490727,0.0506
1990-10-13,1221.0,12.5,-92.47819050643446,65.02261866956928,,False,False,0.0,False,False,0.0,0.0,0.008102857157626722,0.0,1.0,1.0,1.5876896103490727,0.0506
1990-10-14,1221.0,12.5,-92.3923521978868,66.09559752641508,,False,False,0.0,False,False,0.0,0.0,0.00045160859827891273,0.0,1.0,1.0,1.5876896103490727,0.0506
1990-10-15,1221.0,12.5,-92.31824654732785,67.02191815840183,,False,False,0.0,False,False,0.0,0.0,0.000390033339283902,0.0,1.0,1.0,1.5876896103490727,0.0506
1990-10-16,1168.0,12.5,-92.12339909611325,16.45751129858445,,False,False,0.0,False,False,0.0,0.0,-0.02179930184772154,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-10-17,1152.0,12.5,-91.82176020158529,4.227997480183831,,False,False,0.0,False,False,0.0,0.0,-0.005317707061830901,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-10-18,1175.0,12.5,-91.52088826067559,30.98889674155521,,False,False,0.0,False,False,0.0,0.0,0.011539789190215439,0.0,1.0,1.0,1.5876896103490727,0.0506
1990-10-19,1163.0,12.5,-91.20022485145363,22.997189356829722,,False,False,0.0,False,False,0.0,0.0,-0.003470124894243445,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-10-20,1199.0,12.5,-90.9658491628973,61.92688546378372,,False,False,0.0,False,False,0.0,0.0,0.016664588049369666,0.0,1.0,1.0,1.5876896103490727,0.0506
1990-10-21,1199.0,12.5,-90.79122257967424,64.10971775407188,,False,False,0.0,False,False,0.0,0.0,0.0009352763096419415,0.0,1.0,1.0,1.5876896103490727,0.0506
1990-10-22,1199.0,12.5,-90.65835854508238,65.77051818647033,,False,False,0.0,False,False,0.0,0.0,0.0007121084976196323,0.0,1.0,1.0,1.5876896103490727,0.0506
1990-10-23,1184.0,12.5,-90.5181338803125,52.52332649609366,,False,False,0.0,False,False,0.0,0.0,-0.005721151001849778,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-10-24,1185.0,12.5,-90.38020376148856,55.24745298139305,,False,False,0.0,False,False,0.0,0.0,0.0011768542986627486,0.0,1.0,1.0,1.5876896103490727,0.0506
1990-10-25,1227.0,12.5,-90.35124597223327,97.6094253470842,,False,False,0.0,False,False,0.0,0.0,0.01797748336857562,0.0,1.0,1.0,1.5876896103490727,0.0506
1990-10-26,1214.0,12.5,-90.35760418664326,84.52994766695929,,False,False,0.0,False,False,0.0,0.0,-0.0055812437914893095,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-10-27,1218.0,12.5,-90.39513286081215,88.06083923984806,,False,False,0.0,False,False,0.0,0.0,0.0015038258366735708,0.0,1.0,1.0,1.5876896103490727,0.0506
1990-10-28,1218.0,12.5,-90.45050254229301,87.3687182213373,,False,False,0.0,False,False,0.0,0.0,-0.0002946912203207158,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-10-29,1218.0,12.5,-90.51503822427722,86.56202219653483,,False,False,0.0,False,False,0.0,0.0,-0.0003433570208806587,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-10-30,1174.0,12.5,-90.47486954333361,43.06413070832991,,False,False,0.0,False,False,0.0,0.0,-0.018871627652517833,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-10-31,1148.0,12.5,-90.30810653774282,19.1486682782147,,False,False,0.0,False,False,0.0,0.0,-0.010503743523750416,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-11-01,1153.0,10.48,-90.52892679282012,204.25684721124514,,False,False,0.0,False,False,0.0,0.0,0.08807364434013483,0.0,1.0,1.0,1.5876896103490727,0.0506
1990-11-02,1161.0,10.48,-90.99941655943016,207.3261144571719,,False,False,0.0,False,False,0.0,0.0,0.0014514139825105462,0.0,1.0,1.0,1.5876896103490727,0.0506
1990-11-03,1147.0,10.48,-91.57993746716961,187.24225534406241,,False,False,0.0,False,False,0.0,0.0,-0.009533065281974062,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-11-04,1147.0,10.48,-92.21647698233505,180.5713212251286,,False,False,0.0,False,False,0.0,0.0,-0.003156451024787301,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-11-05,1147.0,10.48,-92.87397163225386,173.68077729397953,,False,False,0.0,False,False,0.0,0.0,-0.0032497672319147927,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-11-06,1142.0,10.48,-93.51743030279415,161.93733042671727,,False,False,0.0,False,False,0.0,0.0,-0.005533977405871669,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-11-07,1151.0,10.48,-94.15925068990117,164.21105276983565,,False,False,0.0,False,False,0.0,0.0,0.0010635859756241782,0.0,1.0,1.0,1.5876896103490727,0.0506
1990-11-08,1158.0,10.48,-94.80218433788737,164.47310813894035,,False,False,0.0,False,False,0.0,0.0,0.0001217997181889854,0.0,1.0,1.0,1.5876896103490727,0.0506
1990-11-09,1172.0,10.48,-95.46508410744846,171.52591855394007,,False,False,0.0,False,False,0.0,0.0,0.0032464416838083408,0.0,1.0,1.0,1.5876896103490727,0.0506
1990-11-10,1165.0,10.48,-96.10737224542063,157.79473886799167,,False,False,0.0,False,False,0.0,0.0,-0.006321308548342541,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-11-11,1165.0,10.48,-96.72085428580975,151.36544708471376,,False,False,0.0,False,False,0.0,0.0,-0.002951064819326722,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-11-12,1165.0,10.48,-97.30083127769366,145.2872882097704,,False,False,0.0,False,False,0.0,0.0,-0.0027821318758028896,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-11-13,1160.0,10.48,-97.83251972941403,134.71519323574103,,False,False,0.0,False,False,0.0,0.0,-0.004837856805348599,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-11-14,1166.0,10.48,-98.33491974710734,135.45004105031512,,False,False,0.0,False,False,0.0,0.0,0.0003345463696739566,0.0,1.0,1.0,1.5876896103490727,0.0506
1990-11-15,1179.0,10.48,-98.8383430748877,143.17416457517675,,False,False,0.0,False,False,0.0,0.0,0.003487463168127651,0.0,1.0,1.0,1.5876896103490727,0.0506
1990-11-16,1243.0,10.48,-99.48974897357427,200.34743075694155,,False,False,0.0,False,False,0.0,0.0,0.02501397935588212,0.0,1.0,1.0,1.5876896103490727,0.0506
1990-11-17,1312.0,10.48,-100.39259811452264,259.8855717598026,,False,False,0.0,False,False,0.0,0.0,0.025184119808946862,0.0,1.0,1.0,1.5876896103490727,0.0506
1990-11-18,1312.0,10.48,-101.43431630654108,248.96836510744947,,False,False,0.0,False,False,0.0,0.0,-0.004596657363196353,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-11-19,1312.0,10.48,-102.53879126305415,237.39346756319242,,False,False,0.0,False,False,0.0,0.0,-0.004849939605435793,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-11-20,1292.0,10.48,-103.60500954289171,206.2194999904948,,False,False,0.0,False,False,0.0,0.0,-0.01311053210023928,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-11-21,1308.0,10.48,-104.65914708031012,211.17213859834987,,False,False,0.0,False,False,0.0,0.0,0.002059456598680806,0.0,1.0,1.0,1.5876896103490727,0.0506
1990-11-22,1313.0,10.48,-105.69066933022108,205.36178541928302,,False,False,0.0,False,False,0.0,0.0,-0.0024003393584667806,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-11-23,1313.0,10.48,-106.68068554218449,194.98641551790638,,False,False,0.0,False,False,0.0,0.0,-0.004267919343440044,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-11-24,1313.0,10.48,-107.6179830517125,185.16353761805294,,False,False,0.0,False,False,0.0,0.0,-0.004024390020078426,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-11-25,1313.0,10.48,-108.49661263353643,175.95549960053813,,False,False,0.0,False,False,0.0,0.0,-0.0037583146004137907,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-11-26,1313.0,10.48,-109.3141955536089,167.3872305981788,,False,False,0.0,False,False,0.0,0.0,-0.003485001423971284,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-11-27,1310.0,10.48,-110.06316336093334,156.5380479774185,,False,False,0.0,False,False,0.0,0.0,-0.0044040390442615825,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-11-28,1280.0,10.48,-110.67216753512851,120.15568423185323,,False,False,0.0,False,False,0.0,0.0,-0.014911756258559004,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-11-29,1284.0,10.48,-111.18452314411297,118.78619744969592,,False,False,0.0,False,False,0.0,0.0,-0.0005591536274747831,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-11-30,1252.0,10.48,-111.53980086321013,83.06288695355784,,False,False,0.0,False,False,0.0,0.0,-0.014755984491965935,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-12-01,1245.0,10.25,-111.83061298957439,98.73621685686248,,False,False,0.0,False,False,0.0,0.0,0.0065544127811375235,0.0,1.0,1.0,1.5876896103490727,0.0506
1990-12-02,1245.0,10.25,-112.07250976487475,96.25677491003376,,False,False,0.0,False,False,0.0,0.0,-0.0010358011339063075,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-12-03,1245.0,10.25,-112.2765914120003,94.16493802699688,,False,False,0.0,False,False,0.0,0.0,-0.0008731138951252428,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-12-04,1217.0,10.25,-112.3801895340135,65.1030572763616,,False,False,0.0,False,False,0.0,0.0,-0.012268106824951783,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-12-05,1197.0,10.25,-112.365226050905,45.256432978223756,,False,False,0.0,False,False,0.0,0.0,-0.008449889795037736,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-12-06,1197.0,10.25,-112.27345346149056,46.1971020197218,,False,False,0.0,False,False,0.0,0.0,0.0004006592897160407,0.0,1.0,1.0,1.5876896103490727,0.0506
1990-12-07,1224.0,10.25,-112.20231557256531,73.92626538120567,,False,False,0.0,False,False,0.0,0.0,0.011679992477544658,0.0,1.0,1.0,1.5876896103490727,0.0506
1990-12-08,1188.0,10.25,-112.0553254038834,39.43291461019521,,False,False,0.0,False,False,0.0,0.0,-0.014762405490812605,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-12-09,1188.0,10.25,-111.862669882048,41.407633709007996,,False,False,0.0,False,False,0.0,0.0,0.0008458517758070354,0.0,1.0,1.0,1.5876896103490727,0.0506
1990-12-10,1188.0,10.25,-111.64521196345463,43.63657737459016,,False,False,0.0,False,False,0.0,0.0,0.0009556588154144385,0.0,1.0,1.0,1.5876896103490727,0.0506
1990-12-11,1212.0,10.25,-111.47804989004864,69.3499886270015,,False,False,0.0,False,False,0.0,0.0,0.01092026888421427,0.0,1.0,1.0,1.5876896103490727,0.0506
1990-12-12,1210.0,10.25,-111.34298310394,68.73442318461503,,False,False,0.0,False,False,0.0,0.0,-0.00026180174985601017,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-12-13,1233.0,10.25,-111.29073380329739,92.26997851620172,,False,False,0.0,False,False,0.0,0.0,0.009915009339130665,0.0,1.0,1.0,1.5876896103490727,0.0506
1990-12-14,1214.0,10.25,-111.24570167932778,73.73155778689033,,False,False,0.0,False,False,0.0,0.0,-0.007874386963231984,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-12-15,1220.0,10.25,-111.22178919083663,79.97666079392457,,False,False,0.0,False,False,0.0,0.0,0.0026462039181083343,0.0,1.0,1.0,1.5876896103490727,0.0506
1990-12-16,1220.0,10.25,-111.21229606298128,80.07396535444195,,False,False,0.0,False,False,0.0,0.0,4.123203824563973e-05,0.0,1.0,1.0,1.5876896103490727,0.0506
1990-12-17,1220.0,10.25,-111.21247106185163,80.0721716160208,,False,False,0.0,False,False,0.0,0.0,-7.600818972437326e-07,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-12-18,1169.0,10.25,-111.08938055999272,30.333849260074658,,False,False,0.0,False,False,0.0,0.0,-0.021553517323118054,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-12-19,1156.0,10.25,-110.85592284941882,19.726790793457212,,False,False,0.0,False,False,0.0,0.0,-0.004627309879126066,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-12-20,1159.0,10.25,-110.56407241430685,25.718257753354692,,False,False,0.0,False,False,0.0,0.0,0.0026137567862950808,0.0,1.0,1.0,1.5876896103490727,0.0506
1990-12-21,1166.0,10.25,-110.2594967344372,35.84015847201863,,False,False,0.0,False,False,0.0,0.0,0.004408186457928952,0.0,1.0,1.0,1.5876896103490727,0.0506
1990-12-22,1176.0,10.25,-109.98001236510005,48.70487325772456,,False,False,0.0,False,False,0.0,0.0,0.005585352322566439,0.0,1.0,1.0,1.5876896103490727,0.0506
1990-12-23,1176.0,10.25,-109.72425902104558,51.32634503428267,,False,False,0.0,False,False,0.0,0.0,0.0011394366041007121,0.0,1.0,1.0,1.5876896103490727,0.0506
1990-12-24,1176.0,10.25,-109.49072947196434,53.72002291236549,,False,False,0.0,False,False,0.0,0.0,0.0010415083897289483,0.0,1.0,1.0,1.5876896103490727,0.0506
1990-12-25,1176.0,10.25,-109.27785888621878,55.90194641625749,,False,False,0.0,False,False,0.0,0.0,0.0009502745322598287,0.0,1.0,1.0,1.5876896103490727,0.0506
1990-12-26,1176.0,10.25,-109.08408492254206,57.88812954394393,,False,False,0.0,False,False,0.0,0.0,0.0008657743126064744,0.0,1.0,1.0,1.5876896103490727,0.0506
1990-12-27,1176.0,10.25,-108.90788710965997,59.694157125985384,,False,False,0.0,False,False,0.0,0.0,0.0007878650170769168,0.0,1.0,1.0,1.5876896103490727,0.0506
1990-12-28,1149.0,10.25,-108.67910932791726,35.039129388848096,,False,False,0.0,False,False,0.0,0.0,-0.01089503051392964,-0.0,1.0,1.0,1.5876896103490727,0.0506
1990-12-29,1150.0,10.25,-108.4245053578585,38.64882008195036,,False,False,0.0,False,False,0.0,0.0,0.0015962539233879982,0.0,1.0,1.0,1.5876896103490727,0.0506
1990-12-30,1150.0,10.25,-108.15970530791508,41.36302059387049,,False,False,0.0,False,False,0.0,0.0,0.001201698429923776,0.0,1.0,1.0,1.5876896103490727,0.0506
1990-12-31,1150.0,10.25,-107.89519996383761,44.074200370664585,,False,False,0.0,False,False,0.0,0.0,0.0012018036130619027,0.0,1.0,1.0,1.5876896103490727,0.0506
1991-01-01,1150.0,10.19,-107.65442863647469,53.00137219432304,,False,False,0.0,False,False,0.0,0.0,0.003972931586690087,0.0,1.0,1.0,1.5876896103490727,0.0506
1991-01-02,1150.0,10.19,-107.43539160803265,55.23335951414742,,False,False,0.0,False,False,0.0,0.0,0.0009943070605064306,0.0,1.0,1.0,1.5876896103490727,0.0506
1991-01-03,1146.0,10.19,-107.22607545935107,53.36629106921259,,False,False,0.0,False,False,0.0,0.0,-0.0008340214111341048,-0.0,1.0,1.0,1.5876896103490727,0.0506
1991-01-04,1141.0,10.19,-107.01584041931481,50.50858612718207,,False,False,0.0,False,False,0.0,0.0,-0.0012806255602260612,-0.0,1.0,1.0,1.5876896103490727,0.0506
1991-01-05,1150.0,10.19,-106.83337397049905,61.36791924061481,,False,False,0.0,False,False,0.0,0.0,0.004850878894645812,0.0,1.0,1.0,1.5876896103490727,0.0506
1991-01-06,1150.0,10.19,-106.67384131524055,62.99355699769876,,False,False,0.0,False,False,0.0,0.0,0.0007267023133389688,0.0,1.0,1.0,1.5876896103490727,0.0506
1991-01-07,1150.0,10.19,-106.53348514847215,64.4237863370688,,False,False,0.0,False,False,0.0,0.0,0.0006397587032054934,0.0,1.0,1.0,1.5876896103490727,0.0506
1991-01-08,1153.0,10.19,-106.41698470647155,68.61092584105495,,False,False,0.0,False,False,0.0,0.0,0.0018714400424790355,0.0,1.0,1.0,1.5876896103490727,0.0506
1991-01-09,1140.0,10.19,-106.2860571733398,56.94507740366748,,False,False,0.0,False,False,0.0,0.0,-0.0052476654169941895,-0.0,1.0,1.0,1.5876896103490727,0.0506
1991-01-10,1137.0,10.19,-106.14146145290307,55.41850779491779,,False,False,0.0,False,False,0.0,0.0,-0.0006880836309656651,-0.0,1.0,1.0,1.5876896103490727,0.0506
1991-01-11,1186.0,10.19,-106.11645055767946,104.67336881724646,,False,False,0.0,False,False,0.0,0.0,0.021723760637272986,0.0,1.0,1.0,1.5876896103490727,0.0506
1991-01-12,1197.0,10.19,-106.19844143201922,114.83788180772422,,False,False,0.0,False,False,0.0,0.0,0.0044597586583879235,0.0,1.0,1.0,1.5876896103490727,0.0506
1991-01-13,1197.0,10.19,-106.34838731225118,113.30993328816066,,False,False,0.0,False,False,0.0,0.0,-0.000669950091801143,-0.0,1.0,1.0,1.5876896103490727,0.0506
1991-01-14,1197.0,10.19,-106.53893237932931,111.36827905463429,,False,False,0.0,False,False,0.0,0.0,-0.0008506208932916392,-0.0,1.0,1.0,1.5876896103490727,0.0506
1991-01-15,1210.0,10.19,-106.78420440474325,121.86895711566626,,False,False,0.0,False,False,0.0,0.0,0.004569225107308419,0.0,1.0,1.0,1.5876896103490727,0.0506
1991-01-16,1198.0,10.19,-107.02834896677318,107.38112402858133,,False,False,0.0,False,False,0.0,0.0,-0.006330382589777201,-0.0,1.0,1.0,1.5876896103490727,0.0506
