Date,PL,DC,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,DC_PL_pair,sharpe,CAGR
1992-12-20,360.1,11.84,-27.718850755367807,31.908807056445198,-0.0778500859203152,False,False,0.0,False,False,0.0,0.0,1.0566683051011795e-05,0.0,1.035764700019786,1.035764700019786,1.0425251197289018,0.0436
1992-12-21,360.1,11.84,-27.711502672829976,31.99580835369312,-0.06832844477784232,False,False,0.0,False,False,0.0,0.0,0.00012641785432867018,0.0,1.035764700019786,1.035764700019786,1.0425251197289018,0.0436
1992-12-22,359.8,11.84,-27.699435151037985,31.83868781171026,-0.08696693351977368,False,False,0.0,False,False,0.0,0.0,-0.00022845213767977654,-0.0,1.035764700019786,1.035764700019786,1.0425251197289018,0.0436
1992-12-23,360.6,11.84,-27.68677220448944,32.788617098845066,0.020616517512673408,False,True,0.0,False,False,0.0,0.0,0.001379886083712829,0.0,1.035764700019786,1.035764700019786,1.0425251197289018,0.0436
1992-12-24,358.7,11.84,-27.669395073820287,31.09436232596778,-0.1732256121316279,False,False,0.0,False,True,0.0,0.0,-0.0024686592676395735,-0.0,1.035764700019786,1.035764700019786,1.0425251197289018,0.0436
1992-12-25,358.7,11.84,-27.649596853881114,31.328773250047618,-0.14713364041648894,False,False,0.0,False,False,0.0,0.0,0.00034167141098496035,0.0,1.035764700019786,1.035764700019786,1.0425251197289018,0.0436
1992-12-26,358.7,11.84,-27.628876853403,31.574098055708475,-0.11987901980747098,False,False,0.0,False,False,0.0,0.0,0.0003577071162890908,0.0,1.035764700019786,1.035764700019786,1.0425251197289018,0.0436
1992-12-27,358.7,11.84,-27.608195920445862,31.81896030192098,-0.09257808378313294,False,False,0.0,False,False,0.0,0.0,0.0003571601780590957,0.0,1.035764700019786,1.035764700019786,1.0425251197289018,0.0436
1992-12-28,358.7,11.84,-27.588151264593318,32.05628902721509,-0.0664583066504481,False,False,0.0,False,False,0.0,0.0,0.0003462915344437001,0.0,1.035764700019786,1.035764700019786,1.0425251197289018,0.0436
1992-12-29,359.1,11.84,-27.57008996803788,32.67013477843153,0.0034862672860088953,False,True,0.0,False,False,0.0,0.0,0.0008954325440191366,0.0,1.035764700019786,1.035764700019786,1.0425251197289018,0.0436
1992-12-30,356.0,11.84,-27.54609428507867,29.85424366466856,-0.317858514290873,False,False,0.0,False,True,0.0,0.0,-0.004127990370988583,-0.0,1.035764700019786,1.035764700019786,1.0425251197289018,0.0436
1992-12-31,355.0,11.84,-27.516628883247208,29.203114022353077,-0.39163251764066087,False,False,0.0,False,False,0.0,0.0,-0.0009564227682687443,-0.0,1.035764700019786,1.035764700019786,1.0425251197289018,0.0436
1993-01-01,354.1,11.34,-27.5165915756668,42.06185153193849,1.0743834839434998,False,True,0.0,False,False,0.0,0.0,0.019303409569256837,0.0,1.035764700019786,1.035764700019786,1.0425251197289018,0.0436
1993-01-02,354.1,11.34,-27.53461992210263,41.85741008335617,1.049166006612256,False,False,0.0,False,False,0.0,0.0,-0.00030681131849592564,-0.0,1.035764700019786,1.035764700019786,1.0425251197289018,0.0436
1993-01-03,354.1,11.34,-27.56336650839615,41.531423794787656,1.0102792335682578,False,False,0.0,False,False,0.0,0.0,-0.0004889780322691719,-0.0,1.035764700019786,1.035764700019786,1.0425251197289018,0.0436
1993-01-04,354.1,11.34,-27.59802448367,41.13840235518222,0.9635366745957133,False,False,0.0,False,False,0.0,0.0,-0.0005891831294037426,-0.0,1.035764700019786,1.035764700019786,1.0425251197289018,0.0436
1993-01-05,353.7,11.34,-27.634467806931482,40.32513506939699,0.868321762692671,False,False,0.0,False,False,0.0,0.0,-0.0012191544435868312,-0.0,1.035764700019786,1.035764700019786,1.0425251197289018,0.0436
1993-01-06,357.4,11.34,-27.68009489656777,43.507723872921474,1.2265600194273327,False,False,0.0,False,False,0.0,0.0,0.0047409882650310785,0.0,1.035764700019786,1.035764700019786,1.0425251197289018,0.0436
1993-01-07,361.1,11.34,-27.73931425048822,46.53617639946361,1.5647738580789996,False,False,0.0,False,False,0.0,0.0,0.004482188361667577,0.0,1.035764700019786,1.035764700019786,1.0425251197289018,0.0436
1993-01-08,360.5,11.34,-27.803993008454334,45.20271928412785,1.4096971414282538,False,False,0.0,False,False,0.0,0.0,-0.001973161410065501,-0.0,1.035764700019786,1.035764700019786,1.0425251197289018,0.0436
1993-01-09,358.9,11.34,-27.86639967029759,42.89502773882532,1.1460395972727049,False,False,0.0,False,False,0.0,0.0,-0.0034192836623664733,-0.0,1.035764700019786,1.035764700019786,1.0425251197289018,0.0436
1993-01-10,358.9,11.34,-27.925650247837897,42.22312618951821,1.0679006288293376,False,False,0.0,False,False,0.0,0.0,-0.000994559724221104,-0.0,1.035764700019786,1.035764700019786,1.0425251197289018,0.0436
1993-01-11,358.9,11.34,-27.98126824362972,41.592418117238935,0.9946368003953415,False,False,0.0,False,False,0.0,0.0,-0.0009327136949917053,-0.0,1.035764700019786,1.035764700019786,1.0425251197289018,0.0436
1993-01-12,356.6,11.34,-28.027372201343923,38.76959923675997,0.6743880276041286,False,False,0.0,False,False,0.0,0.0,-0.004185485822235225,-0.0,1.035764700019786,1.035764700019786,1.0425251197289018,0.0436
1993-01-13,358.0,11.34,-28.0696448495817,39.69022740574354,0.7770394287915288,False,False,0.0,False,False,0.0,0.0,0.0013612522046696617,0.0,1.035764700019786,1.035764700019786,1.0425251197289018,0.0436
1993-01-14,357.4,11.34,-28.106832885617553,38.66851507709691,0.6605615432991382,False,False,0.0,False,False,0.0,0.0,-0.0015111148518148528,-0.0,1.035764700019786,1.035764700019786,1.0425251197289018,0.0436
1993-01-15,356.9,11.34,-28.138529880793136,37.809071151805824,0.5626225625423591,False,False,0.0,False,False,0.0,0.0,-0.0012713838139151899,-0.0,1.035764700019786,1.035764700019786,1.0425251197289018,0.0436
1993-01-16,359.0,11.34,-28.1710757448781,39.540001053082335,0.7567020650688184,False,False,0.0,False,False,0.0,0.0,0.0025512630132405755,0.0,1.035764700019786,1.035764700019786,1.0425251197289018,0.0436
1993-01-17,359.0,11.34,-28.20324303887983,39.17522393910275,0.7149612651150707,False,False,0.0,False,False,0.0,0.0,-0.0005373656455150673,-0.0,1.035764700019786,1.035764700019786,1.0425251197289018,0.0436
1993-01-18,359.0,11.34,-28.234265314445345,38.82343133418976,0.6741345805106347,False,False,0.0,False,False,0.0,0.0,-0.0005179692897887456,-0.0,1.035764700019786,1.035764700019786,1.0425251197289018,0.0436
1993-01-19,359.4,11.34,-28.2646834893952,38.878489230258424,0.6789514612618981,False,False,0.0,False,False,0.0,0.0,8.097684099791092e-05,0.0,1.035764700019786,1.035764700019786,1.0425251197289018,0.0436
1993-01-20,360.4,11.34,-28.296348646556734,39.51940634804663,0.7496225086757239,False,False,0.0,False,False,0.0,0.0,0.000940753521764972,0.0,1.035764700019786,1.035764700019786,1.0425251197289018,0.0436
