Date,KC,LE,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,LE_KC_pair,sharpe,CAGR
1990-08-29,98.4,76.65,-1.2431206354318112,3.1148032941516703,-0.8312459516320163,False,False,0.0,False,False,0.0,0.0,0.00083690481550826,0.0,1.0,1.0,1.184796069143032,0.0378
1990-08-30,97.8,76.07,-1.2461606689988924,3.0045579092542596,-1.0480826974814983,False,False,0.0,False,False,0.0,0.0,-0.0005724194908281689,-0.0,1.0,1.0,1.184796069143032,0.0378
1990-08-31,100.4,76.2,-1.2518292104147801,5.010614166393751,0.0848126937650237,False,True,0.0,False,False,0.0,0.0,0.010245990856952582,0.0,1.0,1.0,1.184796069143032,0.0378
1990-09-01,99.65,76.32,-1.2560844796814425,3.7856325107123183,-0.36626982540729613,False,False,0.0,False,True,0.0,0.0,-0.0062654303691955,-0.0,1.0,1.0,1.184796069143032,0.0378
1990-09-02,99.65,76.32,-1.2597102561596125,3.5089132498983844,-0.34109124969566273,False,False,0.0,False,False,0.0,0.0,-0.0014133394191081087,-0.0,1.0,1.0,1.184796069143032,0.0378
1990-09-03,99.65,76.32,-1.2628844493954618,3.2666588221383677,-0.3527429136997399,False,False,0.0,False,False,0.0,0.0,-0.0012357817619412942,-0.0,1.0,1.0,1.184796069143032,0.0378
1990-09-04,99.65,76.32,-1.2656862549876613,3.052825019341711,-0.6813150353574242,False,False,0.0,False,False,0.0,0.0,-0.0010896146801488065,-0.0,1.0,1.0,1.184796069143032,0.0378
1990-09-05,98.1,77.02,-1.2653736807076186,0.6409191118992226,-1.936429645987209,False,False,0.0,False,False,0.0,0.0,-0.012333387416678363,-0.0,1.0,1.0,1.184796069143032,0.0378
1990-09-06,100.25,77.27,-1.2668001766604005,2.3643503494508593,-0.5382403555147584,False,False,0.0,False,False,0.0,0.0,0.008698239012470719,0.0,1.0,1.0,1.184796069143032,0.0378
1990-09-07,99.2,77.82,-1.2663314915853887,0.6540833248250664,-1.374922704706561,False,False,0.0,False,False,0.0,0.0,-0.008648810824423462,-0.0,1.0,1.0,1.184796069143032,0.0378
1990-09-08,95.5,77.97,-1.2613311978487223,-2.8459934962648674,-1.9317154827141663,False,False,0.0,False,False,0.0,0.0,-0.018055966790757404,-0.0,1.0,1.0,1.184796069143032,0.0378
1990-09-09,95.5,77.97,-1.2562561115808575,-2.450289019959456,-1.2495104056293524,False,False,0.0,False,False,0.0,0.0,0.0020455098739324403,0.0,1.0,1.0,1.184796069143032,0.0378
1990-09-10,95.5,77.97,-1.251636316397034,-2.090083589476748,-0.83564128577166,False,False,0.0,False,False,0.0,0.0,0.0018654786604605244,0.0,1.0,1.0,1.184796069143032,0.0378
1990-09-11,94.75,78.55,-1.245867180576758,-3.112867034304344,-0.9902964426810145,False,False,0.0,False,False,0.0,0.0,-0.005310047353406759,-0.0,1.0,1.0,1.184796069143032,0.0378
1990-09-12,95.5,78.95,-1.2407622704063654,-2.458181248582548,-0.4977374837178547,False,False,0.0,False,False,0.0,0.0,0.003384120441412413,0.0,1.0,1.0,1.184796069143032,0.0378
1990-09-13,93.95,78.85,-1.2346420764439046,-3.4015277276018594,-0.8564611309124662,False,False,0.0,False,False,0.0,0.0,-0.004931202015085638,-0.0,1.0,1.0,1.184796069143032,0.0378
1990-09-14,91.5,78.7,-1.226489945956677,-5.024758746790482,-2.021121179992297,True,False,1.0,False,False,0.0,1.0,-0.00863307061265585,-0.0,1.0,1.0,1.184796069143032,0.0378
1990-09-15,92.25,78.62,-1.2197390719575516,-3.645885837302714,-0.4802411348266001,False,False,1.0,False,False,0.0,1.0,0.007328743349084628,0.007328743349084628,1.0073287433490847,1.0073287433490847,1.184796069143032,0.0378
1990-09-16,92.25,78.62,-1.213740915783299,-3.1743107988829706,0.1042655831156101,False,True,0.0,False,False,0.0,0.0,0.002512730892216231,0.002512730892216231,1.0098414742413009,1.0098414742413009,1.184796069143032,0.0378
1990-09-17,92.25,78.62,-1.208351357546925,-2.750583730339244,0.7423951803682354,False,False,0.0,False,False,0.0,0.0,0.00226288783779675,0.0,1.0098414742413009,1.0098414742413009,1.184796069143032,0.0378
1990-09-18,94.0,79.37,-1.2044085051165467,-1.5939030511003267,1.4526331999930344,False,False,0.0,False,False,0.0,0.0,0.0061008326777637085,0.0,1.0098414742413009,1.0098414742413009,1.184796069143032,0.0378
1990-09-19,93.2,79.47,-1.1999903292869654,-2.1632314684351286,0.852407932899161,False,False,0.0,False,False,0.0,0.0,-0.003019297096794322,-0.0,1.0098414742413009,1.0098414742413009,1.184796069143032,0.0378
1990-09-20,97.1,79.67,-1.1998198468552301,1.5103528010438083,1.9125059166981384,False,False,0.0,False,False,0.0,0.0,0.01906477240931311,0.0,1.0098414742413009,1.0098414742413009,1.184796069143032,0.0378
1990-09-21,96.6,79.4,-1.199959688269904,1.3232007513696118,1.3441633949704677,False,False,0.0,False,False,0.0,0.0,-0.0009753761288861629,-0.0,1.0098414742413009,1.0098414742413009,1.184796069143032,0.0378
1990-09-22,97.5,79.57,-1.200864552911116,1.9472075248625202,1.1989505182128748,False,False,0.0,False,False,0.0,0.0,0.003232311563549498,0.0,1.0098414742413009,1.0098414742413009,1.184796069143032,0.0378
1990-09-23,97.5,79.57,-1.2017778018089385,1.8745403100627698,0.888320228070736,False,False,0.0,False,False,0.0,0.0,-0.0003762694722716395,-0.0,1.0098414742413009,1.0098414742413009,1.184796069143032,0.0378
1990-09-24,97.5,79.57,-1.2026133674693793,1.8080543504615036,0.6439720389446582,False,False,0.0,False,False,0.0,0.0,-0.00034414457278604955,-0.0,1.0098414742413009,1.0098414742413009,1.184796069143032,0.0378
1990-09-25,94.0,79.25,-1.2000610514222823,-1.1048383252158658,-1.1087348994524462,False,False,0.0,False,True,0.0,0.0,-0.01540358618782603,-0.0,1.0098414742413009,1.0098414742413009,1.184796069143032,0.0378
1990-09-26,94.65,78.55,-1.1989248201822995,0.4744553746803888,-0.5848469693632902,False,False,0.0,False,False,0.0,0.0,0.008363771453857027,0.0,1.0098414742413009,1.0098414742413009,1.184796069143032,0.0378
1990-09-27,94.35,78.47,-1.1978259712969053,0.35659603233183645,-0.53359250970728,False,False,0.0,False,False,0.0,0.0,-0.0006257683564473783,-0.0,1.0098414742413009,1.0098414742413009,1.184796069143032,0.0378
1990-09-28,94.5,79.0,-1.1963090063338506,-0.008411500374194247,-0.6662888171339718,False,False,0.0,False,False,0.0,0.0,-0.0019311708394803798,-0.0,1.0098414742413009,1.0098414742413009,1.184796069143032,0.0378
1990-09-29,93.0,79.05,-1.1932191378186034,-1.3239728445606005,-1.288404920147109,False,False,0.0,False,False,0.0,0.0,-0.007022920367368274,-0.0,1.0098414742413009,1.0098414742413009,1.184796069143032,0.0378
1990-09-30,93.0,79.05,-1.1902132776378342,-1.0863595972707998,-0.8494522426479025,False,False,0.0,False,False,0.0,0.0,0.0012700725365617034,0.0,1.0098414742413009,1.0098414742413009,1.184796069143032,0.0378
1990-10-01,93.0,79.05,-1.1874700292159608,-0.8695058095216979,-0.47563402227372475,False,False,0.0,False,False,0.0,0.0,0.0011604557244890644,0.0,1.0098414742413009,1.0098414742413009,1.184796069143032,0.0378
1990-10-02,92.4,80.17,-1.1829478947946799,-2.4369327256894877,-1.6621572707236014,False,False,0.0,False,False,0.0,0.0,-0.008371355444409787,-0.0,1.0098414742413009,1.0098414742413009,1.184796069143032,0.0378
1990-10-03,93.5,79.92,-1.18009070808641,-0.812849390265896,0.07724624900483468,False,True,0.0,False,False,0.0,0.0,0.008647349426283535,0.0,1.0098414742413009,1.0098414742413009,1.184796069143032,0.0378
1990-10-04,94.1,79.92,-1.178296739115042,-0.06947539007417447,1.0635166944217835,False,False,0.0,False,False,0.0,0.0,0.003948457383500593,0.0,1.0098414742413009,1.0098414742413009,1.184796069143032,0.0378
1990-10-05,93.15,79.75,-1.1759829759943146,-0.6346423355465873,0.5442430781616244,False,False,0.0,False,False,0.0,0.0,-0.0030233398069574578,-0.0,1.0098414742413009,1.0098414742413009,1.184796069143032,0.0378
1990-10-06,92.9,79.77,-1.1735193210445964,-0.7116362397274543,0.3214862797776446,False,False,0.0,False,False,0.0,0.0,-0.0004128101910054823,-0.0,1.0098414742413009,1.0098414742413009,1.184796069143032,0.0378
1990-10-07,92.9,79.77,-1.1712477561300778,-0.5304335064962942,0.453485679134521,False,False,0.0,False,False,0.0,0.0,0.0009724806078167717,0.0,1.0098414742413009,1.0098414742413009,1.184796069143032,0.0378
1990-10-08,92.9,79.77,-1.169189696974179,-0.36626212763025023,0.560102416113011,False,False,0.0,False,False,0.0,0.0,0.0008818535484882473,0.0,1.0098414742413009,1.0098414742413009,1.184796069143032,0.0378
1990-10-09,93.7,79.52,-1.1684787699328945,0.7825682149362336,2.0293338063905195,False,False,0.0,True,False,-1.0,-1.0,0.006156071978793742,0.0,1.0098414742413009,1.0098414742413009,1.184796069143032,0.0378
1990-10-10,93.45,79.57,-1.1676520823545045,0.5399238070520909,1.1534830303811905,False,False,0.0,False,False,-1.0,-1.0,-0.001302019256704536,0.001302019256704536,1.0111434934980055,1.0111434934980055,1.184796069143032,0.0378
1990-10-11,91.25,79.2,-1.1650208203085115,-1.0196489684341117,-1.1006176767948632,False,False,0.0,False,True,0.0,0.0,-0.008498124229490289,0.008498124229490289,1.0196416177274956,1.0196416177274956,1.184796069143032,0.0378
1990-10-12,91.55,78.52,-1.1635577973309643,0.1874417535726849,0.5154139135832075,False,True,0.0,False,False,0.0,0.0,0.006599277455736826,0.0,1.0196416177274956,1.0196416177274956,1.184796069143032,0.0378
1990-10-13,92.5,79.0,-1.1627572519134768,0.642177098835333,0.8909529053218715,False,False,0.0,False,False,0.0,0.0,0.002466590991945237,0.0,1.0196416177274956,1.0196416177274956,1.184796069143032,0.0378
1990-10-14,92.5,79.0,-1.162096688258301,0.694361627594219,0.7236948942424415,False,False,0.0,False,False,0.0,0.0,0.0002831412496097519,0.0,1.0196416177274956,1.0196416177274956,1.184796069143032,0.0378
1990-10-15,92.5,79.0,-1.1615065368409314,0.7409835895664116,0.5819239526192483,False,False,0.0,False,False,0.0,0.0,0.00025302404669491467,0.0,1.0196416177274956,1.0196416177274956,1.184796069143032,0.0378
1990-10-16,92.8,78.97,-1.161326219242289,1.0900684664364348,0.9913830241240423,False,False,0.0,False,False,0.0,0.0,0.0018919571102139962,0.0,1.0196416177274956,1.0196416177274956,1.184796069143032,0.0378
1990-10-17,91.85,78.87,-1.1603271131593313,0.3350005851235238,-0.06804185880023597,False,False,0.0,False,True,0.0,0.0,-0.0041178408296150115,-0.0,1.0196416177274956,1.0196416177274956,1.184796069143032,0.0378
1990-10-18,93.0,79.02,-1.1603492243049542,1.3092042954225178,1.51719699022921,False,True,0.0,False,False,0.0,0.0,0.005274782138343718,0.0,1.0196416177274956,1.0196416177274956,1.184796069143032,0.0378
1990-10-19,92.6,79.3,-1.1597186208454864,0.6343133669529237,-0.4458616118498087,False,False,0.0,False,True,0.0,0.0,-0.003656643554830483,-0.0,1.0196416177274956,1.0196416177274956,1.184796069143032,0.0378
1990-10-20,91.55,79.3,-1.157961431362592,-0.27634150705355864,-1.7899121030167704,False,False,0.0,False,False,0.0,0.0,-0.004966043419354913,-0.0,1.0196416177274956,1.0196416177274956,1.184796069143032,0.0378
1990-10-21,91.55,79.3,-1.156226332753139,-0.13874818732392669,-1.1235357471431084,False,False,0.0,False,False,0.0,0.0,0.0007508964184200336,0.0,1.0196416177274956,1.0196416177274956,1.184796069143032,0.0378
1990-10-22,91.55,79.3,-1.1546389744049805,-0.012870670314953259,-0.7027704761120954,False,False,0.0,False,False,0.0,0.0,0.0006874312905923978,0.0,1.0196416177274956,1.0196416177274956,1.184796069143032,0.0378
1990-10-23,93.0,76.75,-1.157838947313625,4.135860793679285,2.1242957125097592,False,True,0.0,True,False,-1.0,-1.0,0.022812256897373248,0.0,1.0196416177274956,1.0196416177274956,1.184796069143032,0.0378
1990-10-24,91.8,77.32,-1.1593507982872084,2.1589962764330437,0.654059102822429,False,False,0.0,False,False,-1.0,-1.0,-0.01089535703990085,0.01089535703990085,1.0305369747673965,1.0305369747673965,1.184796069143032,0.0378
1990-10-25,92.0,77.62,-1.1603954018030351,1.9301089120484107,0.4466712318831709,False,False,0.0,False,False,-1.0,-1.0,-0.0012571401180992935,0.0012571401180992935,1.0317941148854959,1.0317941148854959,1.184796069143032,0.0378
1990-10-26,91.3,77.87,-1.1602532314794591,0.9510808646945037,-0.18545284287242098,False,False,0.0,False,True,0.0,0.0,-0.005389671747095036,0.005389671747095036,1.0371837866325908,1.0371837866325908,1.184796069143032,0.0378
1990-10-27,91.6,77.87,-1.1603076360561064,1.246844380310975,-0.15037075801234678,False,False,0.0,False,False,0.0,0.0,0.0016254926418240528,0.0,1.0371837866325908,1.0371837866325908,1.184796069143032,0.0378
1990-10-28,91.6,77.87,-1.1603796804948991,1.2412342798621978,-0.32622504060764096,False,False,0.0,False,False,0.0,0.0,-3.083171303440154e-05,-0.0,1.0371837866325908,1.0371837866325908,1.184796069143032,0.0378
1990-10-29,91.6,77.87,-1.160447798032647,1.2359299671977624,-0.552283210904213,False,False,0.0,False,False,0.0,0.0,-2.9150329861709694e-05,-0.0,1.0371837866325908,1.0371837866325908,1.184796069143032,0.0378
1990-10-30,92.5,77.32,-1.1621449859904007,2.642949683222227,1.6331250207867873,False,True,0.0,False,False,0.0,0.0,0.0077157407052827936,0.0,1.0371837866325908,1.0371837866325908,1.184796069143032,0.0378
1990-10-31,92.35,77.05,-1.1640629975155574,2.6589460414263044,1.3427499911093321,False,False,0.0,False,False,0.0,0.0,8.787225659393092e-05,0.0,1.0371837866325908,1.0371837866325908,1.184796069143032,0.0378
1990-11-01,90.5,77.45,-1.1633841539021335,0.3958972802797547,-1.2726987387127349,False,False,0.0,False,True,0.0,0.0,-0.012530439381316705,-0.0,1.0371837866325908,1.0371837866325908,1.184796069143032,0.0378
1990-11-02,88.85,77.0,-1.1612652012624443,-0.567420497208218,-1.591160573988582,False,False,0.0,False,False,0.0,0.0,-0.005403779191964349,-0.0,1.0371837866325908,1.0371837866325908,1.184796069143032,0.0378
1990-11-03,88.7,77.1,-1.1588707315043825,-0.6489333989878787,-1.207660568229199,False,False,0.0,False,False,0.0,0.0,-0.0004578117949013454,-0.0,1.0371837866325908,1.0371837866325908,1.184796069143032,0.0378
1990-11-04,88.7,77.1,-1.1566399821258488,-0.47694262190293557,-0.8395256112496656,False,False,0.0,False,False,0.0,0.0,0.0009669087772130675,0.0,1.0371837866325908,1.0371837866325908,1.184796069143032,0.0378
1990-11-05,88.7,77.1,-1.1546099341598028,-0.3204259237207907,-0.5677237289277088,False,False,0.0,False,False,0.0,0.0,0.0008806905417237928,0.0,1.0371837866325908,1.0371837866325908,1.184796069143032,0.0378
1990-11-06,86.0,77.2,-1.149758566785353,-2.7613613558292514,-1.565023893671661,False,False,0.0,False,False,0.0,0.0,-0.013967248899706755,-0.0,1.0371837866325908,1.0371837866325908,1.184796069143032,0.0378
1990-11-07,85.85,77.57,-1.1443691499778226,-2.918714963779692,-1.4706110117865372,False,False,0.0,False,False,0.0,0.0,-0.000901126823565732,-0.0,1.0371837866325908,1.0371837866325908,1.184796069143032,0.0378
1990-11-08,85.85,77.6,-1.1393281393540144,-2.561863613871523,-0.9079583419283117,False,False,0.0,False,False,0.0,0.0,0.0020477879813042637,0.0,1.0371837866325908,1.0371837866325908,1.184796069143032,0.0378
1990-11-09,86.7,77.35,-1.1359579629841274,-1.166348436822247,0.333089481821239,False,True,0.0,False,False,0.0,0.0,0.007994182094920378,0.0,1.0371837866325908,1.0371837866325908,1.184796069143032,0.0378
1990-11-10,84.3,78.3,-1.129339144250145,-4.127254994786355,-1.465421196515234,False,False,0.0,False,True,0.0,0.0,-0.017142092358577003,-0.0,1.0371837866325908,1.0371837866325908,1.184796069143032,0.0378
1990-11-11,84.3,78.3,-1.1229073908257883,-3.6236487016592207,-0.8441116216875898,False,False,0.0,False,False,0.0,0.0,0.002924141352965557,0.0,1.0371837866325908,1.0371837866325908,1.184796069143032,0.0378
1990-11-12,84.3,78.3,-1.117038564725395,-3.1641196179984377,-0.27908920318464986,False,False,0.0,False,False,0.0,0.0,0.0026753496870171186,0.0,1.0371837866325908,1.0371837866325908,1.184796069143032,0.0378
1990-11-13,84.4,78.65,-1.1114186692452999,-3.01307833614284,-0.07909599476210581,False,False,0.0,False,False,0.0,0.0,0.000879102355410301,0.0,1.0371837866325908,1.0371837866325908,1.184796069143032,0.0378
1990-11-14,84.1,78.9,-1.10568809726702,-3.138790874367885,-0.1795927003376422,False,False,0.0,False,False,0.0,0.0,-0.000733707396810231,-0.0,1.0371837866325908,1.0371837866325908,1.184796069143032,0.0378
1990-11-15,84.3,79.12,-1.1003872490747035,-2.762639146790548,0.2561978039739807,False,True,0.0,False,False,0.0,0.0,0.0021950626428852015,0.0,1.0371837866325908,1.0371837866325908,1.184796069143032,0.0378
1990-11-16,81.75,78.97,-1.0930482782955355,-4.568022536998441,-1.6536057060507738,False,False,0.0,False,True,0.0,0.0,-0.01074198031818014,-0.0,1.0371837866325908,1.0371837866325908,1.184796069143032,0.0378
1990-11-17,81.35,79.05,-1.0855833547394083,-4.4653641921502185,-1.2953506956535017,False,False,0.0,False,False,0.0,0.0,0.0006141125306927871,0.0,1.0371837866325908,1.0371837866325908,1.184796069143032,0.0378
1990-11-18,81.35,79.05,-1.0787375750200396,-3.924205305334141,-0.4733517734727753,False,False,0.0,False,False,0.0,0.0,0.003247780752048716,0.0,1.0371837866325908,1.0371837866325908,1.184796069143032,0.0378
1990-11-19,81.35,79.05,-1.0725415336068191,-3.4344082316190594,0.2525545219741312,False,True,0.0,False,False,0.0,0.0,0.0029481976607291533,0.0,1.0371837866325908,1.0371837866325908,1.184796069143032,0.0378
1990-11-20,84.45,79.32,-1.0699261264704227,-0.4165403516339268,2.001099331092201,False,False,0.0,True,False,-1.0,-1.0,0.017823822018319484,0.0,1.0371837866325908,1.0371837866325908,1.184796069143032,0.0378
1990-11-21,82.7,79.12,-1.0663065453719474,-1.6661738698284836,0.8906176484385844,False,False,0.0,False,False,-1.0,-1.0,-0.007479871533828403,0.007479871533828403,1.0446636581664193,1.0446636581664193,1.184796069143032,0.0378
1990-11-22,82.15,79.15,-1.0622631598581465,-1.9281291027722887,0.6198350091920392,False,False,0.0,False,False,-1.0,-1.0,-0.001575877887561668,0.001575877887561668,1.046239536053981,1.046239536053981,1.184796069143032,0.0378
1990-11-23,82.15,79.15,-1.0585135776847108,-1.6313496737448645,0.5895385538290718,False,False,0.0,False,False,-1.0,-1.0,0.001788567558878738,-0.001788567558878738,1.0444509684951022,1.0444509684951022,1.184796069143032,0.0378
1990-11-24,82.15,79.35,-1.0548896300695867,-1.5554921460216917,0.4358096235265675,False,False,0.0,False,False,-1.0,-1.0,0.0004573712135886743,-0.0004573712135886743,1.0439935972815135,1.0439935972815135,1.184796069143032,0.0378
1990-11-25,82.15,79.35,-1.051586429984839,-1.293383219296956,0.4540006088596305,False,False,0.0,False,False,-1.0,-1.0,0.0015828466188025287,-0.0015828466188025287,1.042410750662711,1.042410750662711,1.184796069143032,0.0378
1990-11-26,82.15,79.35,-1.0485982586212348,-1.0562718215949758,0.6122024872046247,False,False,0.0,False,False,-1.0,-1.0,0.0014339425719382623,-0.0014339425719382623,1.0409768080907726,1.0409768080907726,1.184796069143032,0.0378
1990-11-27,85.3,79.75,-1.0487834329894066,1.6595212190948274,2.208987174667451,False,False,0.0,True,False,-1.0,-1.0,0.016075443021632784,-0.016075443021632784,1.0249013650691399,1.0249013650691399,1.184796069143032,0.0378
1990-11-28,84.95,79.1,-1.0496574387124253,1.9220965978471583,1.5223750973313823,False,False,0.0,False,False,-1.0,-1.0,0.0015631542806181114,-0.0015631542806181114,1.0233382107885218,1.0233382107885218,1.184796069143032,0.0378
1990-11-29,84.8,78.75,-1.050765005139611,2.052255845255644,1.159940777041648,False,False,0.0,False,False,-1.0,-1.0,0.000776848701038151,-0.000776848701038151,1.0225613620874836,1.0225613620874836,1.184796069143032,0.0378
1990-11-30,85.3,79.12,-1.051923797164999,2.0717891683052727,0.8803126665844039,False,False,0.0,False,False,-1.0,-1.0,0.0001159053606113242,-0.0001159053606113242,1.0224454567268724,1.0224454567268724,1.184796069143032,0.0378
1990-12-01,84.0,78.55,-1.052251654737881,1.34563252033945,0.2624004800061136,False,False,0.0,False,False,-1.0,-1.0,-0.004357261432434089,0.004357261432434089,1.0268027181593065,1.0268027181593065,1.184796069143032,0.0378
1990-12-02,84.0,78.55,-1.052459717237947,1.32928921095926,-0.002510929246577696,False,False,0.0,False,True,0.0,0.0,-9.805747694252074e-05,9.805747694252074e-05,1.026900775636249,1.026900775636249,1.184796069143032,0.0378
1990-12-03,84.0,78.55,-1.0526371917241237,1.3153485900700872,-1.0274600142658337,False,False,0.0,False,False,0.0,0.0,-8.36347004433446e-05,-0.0,1.026900775636249,1.026900775636249,1.184796069143032,0.0378
1990-12-04,84.05,78.7,-1.052682433387985,1.2038924923655827,-1.0338568559303662,False,False,0.0,False,False,0.0,0.0,-0.000667817238933545,-0.0,1.026900775636249,1.026900775636249,1.184796069143032,0.0378
1990-12-05,88.0,78.6,-1.0569985946015596,4.919910464317411,2.180881930520107,False,True,0.0,True,False,-1.0,-1.0,0.021720926041348426,0.0,1.026900775636249,1.026900775636249,1.184796069143032,0.0378
1990-12-06,88.0,79.07,-1.0609069897704582,4.114084318849876,1.1596045841868816,False,False,0.0,False,False,-1.0,-1.0,-0.004688145286797955,0.004688145286797955,1.0315889209230469,1.0315889209230469,1.184796069143032,0.0378
1990-12-07,90.0,79.27,-1.0663312418362005,5.471922459644389,1.37580495881628,False,False,0.0,False,False,-1.0,-1.0,0.007780055564300501,-0.007780055564300501,1.0238088653587465,1.0238088653587465,1.184796069143032,0.0378
1990-12-08,88.5,79.92,-1.0691489128915703,3.0536188817057024,-0.0025695586933400173,False,False,0.0,False,True,0.0,0.0,-0.013902580567595085,0.013902580567595085,1.0377114459263415,1.0377114459263415,1.184796069143032,0.0378
1990-12-09,88.5,79.92,-1.0714356227644526,2.8708650286649515,-0.24524470517572838,False,False,0.0,False,False,0.0,0.0,-0.001049530585854203,-0.0,1.0377114459263415,1.0377114459263415,1.184796069143032,0.0378
1990-12-10,88.5,79.92,-1.0734685141485607,2.7083963492470247,-0.5271647335068953,False,False,0.0,False,False,0.0,0.0,-0.0009321658416975899,-0.0,1.0377114459263415,1.0377114459263415,1.184796069143032,0.0378
1990-12-11,88.4,80.7,-1.0743123230108667,1.7029955330230706,-1.3811861240402976,False,False,0.0,False,False,0.0,0.0,-0.005741964685715519,-0.0,1.0377114459263415,1.0377114459263415,1.184796069143032,0.0378
1990-12-12,91.0,80.72,-1.0776625746023825,4.011076978095687,0.48527645472460906,False,True,0.0,False,False,0.0,0.0,0.012967556665245798,0.0,1.0377114459263415,1.0377114459263415,1.184796069143032,0.0378
1990-12-13,91.0,80.85,-1.080853489759918,3.6129953529106302,0.2237903084984231,False,False,0.0,False,False,0.0,0.0,-0.0022315617999898525,-0.0,1.0377114459263415,1.0377114459263415,1.184796069143032,0.0378
1990-12-14,92.45,80.92,-1.085192961595363,4.636185547703221,1.4710496127114574,False,False,0.0,False,False,0.0,0.0,0.00567607091806746,0.0,1.0377114459263415,1.0377114459263415,1.184796069143032,0.0378
1990-12-15,91.1,80.97,-1.087814147979012,3.019688438139397,-0.21232278762391357,False,False,0.0,False,True,0.0,0.0,-0.00902162238402929,-0.0,1.0377114459263415,1.0377114459263415,1.184796069143032,0.0378
1990-12-16,91.1,80.97,-1.0900217984173788,2.84093498214483,-0.39360007448263873,False,False,0.0,False,False,0.0,0.0,-0.0009966234824917942,-0.0,1.0377114459263415,1.0377114459263415,1.184796069143032,0.0378
1990-12-17,91.1,80.97,-1.091994955447224,2.6811684574382753,-0.5545035053542541,False,False,0.0,False,False,0.0,0.0,-0.0008899708366733451,-0.0,1.0377114459263415,1.0377114459263415,1.184796069143032,0.0378
1990-12-18,93.1,81.1,-1.0957136244195276,4.237625059576317,0.8770844727842609,False,True,0.0,False,False,0.0,0.0,0.008553727673908638,0.0,1.0377114459263415,1.0377114459263415,1.184796069143032,0.0378
1990-12-19,92.45,80.95,-1.0987977086855019,3.5023254819086276,-0.002872325664716403,False,False,0.0,False,True,0.0,0.0,-0.004053522624372758,-0.0,1.0377114459263415,1.0377114459263415,1.184796069143032,0.0378
1990-12-20,91.6,80.5,-1.1011803101061577,2.9549850364543033,-0.6039905403530081,False,False,0.0,False,False,0.0,0.0,-0.0030366467864036246,-0.0,1.0377114459263415,1.0377114459263415,1.184796069143032,0.0378
1990-12-21,90.75,80.35,-1.1025720683150682,2.1583343108842854,-1.3644422768621078,False,False,0.0,False,False,0.0,0.0,-0.004442083898958495,-0.0,1.0377114459263415,1.0377114459263415,1.184796069143032,0.0378
1990-12-22,89.1,76.57,-1.1063775472539739,4.38467120676323,1.3715294630651231,False,True,0.0,False,False,0.0,0.0,0.012808633803105473,0.0,1.0377114459263415,1.0377114459263415,1.184796069143032,0.0378
1990-12-23,89.1,76.57,-1.110154820960286,4.095445359070894,0.7749735018478474,False,False,0.0,False,False,0.0,0.0,-0.0016612193074950362,-0.0,1.0377114459263415,1.0377114459263415,1.184796069143032,0.0378
