Date,QS,DC,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,DC_QS_pair,sharpe,CAGR
1993-06-15,166.5,12.52,-12.352788229337666,11.843091368692427,-0.9798710204587922,False,False,0.0,False,False,0.0,0.0,0.00232907772541781,0.0,1.1551046497660618,1.1551046497660618,1.8271343616170785,0.0501
1993-06-16,165.75,12.52,-12.31370319271177,11.582436027248633,-1.0328604806746071,False,False,0.0,False,False,0.0,0.0,-0.0008147578338837157,-0.0,1.1551046497660618,1.1551046497660618,1.8271343616170785,0.0501
1993-06-17,165.75,12.52,-12.276269932368896,12.05110044674143,-0.921455303447535,False,False,0.0,False,False,0.0,0.0,0.0014671029393064498,0.0,1.1551046497660618,1.1551046497660618,1.8271343616170785,0.0501
1993-06-18,166.25,12.52,-12.242260469824418,12.976898917798309,-0.7085230606612597,False,False,0.0,False,False,0.0,0.0,0.0028974383007715765,0.0,1.1551046497660618,1.1551046497660618,1.8271343616170785,0.0501
1993-06-19,165.25,12.52,-12.208930032354559,12.39419599492092,-0.8375596512069385,False,False,0.0,False,False,0.0,0.0,-0.0018317896609899148,-0.0,1.1551046497660618,1.1551046497660618,1.8271343616170785,0.0501
1993-06-20,165.25,12.52,-12.177058899337723,12.793222580291712,-0.7471594899147244,False,False,0.0,False,False,0.0,0.0,0.0012559586818119868,0.0,1.1551046497660618,1.1551046497660618,1.8271343616170785,0.0501
1993-06-21,165.25,12.52,-12.147076322579794,13.168604441300971,-0.6618349378778904,False,False,0.0,False,False,0.0,0.0,0.001182933256094487,0.0,1.1551046497660618,1.1551046497660618,1.8271343616170785,0.0501
1993-06-22,165.5,12.52,-12.11980251736753,13.760072482558542,-0.5282334617470659,False,False,0.0,False,False,0.0,0.0,0.0018644186621970917,0.0,1.1551046497660618,1.1551046497660618,1.8271343616170785,0.0501
1993-06-23,164.5,12.52,-12.09256133477605,13.101132088603862,-0.6757539286985681,False,False,0.0,False,False,0.0,0.0,-0.002085921986081636,-0.0,1.1551046497660618,1.1551046497660618,1.8271343616170785,0.0501
1993-06-24,164.25,12.52,-12.065573328148865,13.189021931576207,-0.6543352325456242,False,False,0.0,False,False,0.0,0.0,0.00027874019328712516,0.0,1.1551046497660618,1.1551046497660618,1.8271343616170785,0.0501
1993-06-25,165.25,12.52,-12.042053212426888,14.483493780415358,-0.36169519677775513,False,False,0.0,False,False,0.0,0.0,0.0040962159360741915,0.0,1.1551046497660618,1.1551046497660618,1.8271343616170785,0.0501
1993-06-26,165.5,12.52,-12.021999742232685,14.984563227246781,-0.24951396536424567,False,False,0.0,False,False,0.0,0.0,0.0015855853497173998,0.0,1.1551046497660618,1.1551046497660618,1.8271343616170785,0.0501
1993-06-27,165.5,12.52,-12.00468607051398,15.20133039716498,-0.20118783503249527,False,False,0.0,False,False,0.0,0.0,0.0006864093828856759,0.0,1.1551046497660618,1.1551046497660618,1.8271343616170785,0.0501
1993-06-28,165.5,12.52,-11.98958311786447,15.39041936433685,-0.15873038268796302,False,False,0.0,False,False,0.0,0.0,0.0005991230265919975,0.0,1.1551046497660618,1.1551046497660618,1.8271343616170785,0.0501
1993-06-29,165.25,12.52,-11.975682021196235,15.314461094623141,-0.17584017401940735,False,False,0.0,False,False,0.0,0.0,-0.00024099541488327246,-0.0,1.1551046497660618,1.1551046497660618,1.8271343616170785,0.0501
1993-06-30,165.75,12.52,-11.964180655848518,15.958458188776575,-0.031111646053970248,False,False,0.0,False,False,0.0,0.0,0.0020409264987958807,0.0,1.1551046497660618,1.1551046497660618,1.8271343616170785,0.0501
1993-07-01,166.25,12.03,-11.970141164793127,22.24920178753868,1.3776032497582877,False,True,0.0,False,False,0.0,0.0,0.0202763172085513,0.0,1.1551046497660618,1.1551046497660618,1.8271343616170785,0.0501
1993-07-02,163.0,12.03,-11.978532622500738,18.89825255131612,0.6256553880762161,False,False,0.0,False,False,0.0,0.0,-0.010911527739784347,-0.0,1.1551046497660618,1.1551046497660618,1.8271343616170785,0.0501
1993-07-03,160.5,12.03,-11.982099712118213,16.355340463217914,0.05697975792566955,False,False,0.0,False,False,0.0,0.0,-0.008347141525358596,-0.0,1.1551046497660618,1.1551046497660618,1.8271343616170785,0.0501
1993-07-04,160.5,12.03,-11.982620038854538,16.34908093257991,0.058390333801055294,False,False,0.0,False,False,0.0,0.0,-2.054656738658783e-05,-0.0,1.1551046497660618,1.1551046497660618,1.8271343616170785,0.0501
1993-07-05,160.5,12.03,-11.981258086197546,16.365465223043543,0.06471927202223506,False,False,0.0,False,False,0.0,0.0,5.378343094170211e-05,0.0,1.1551046497660618,1.1551046497660618,1.8271343616170785,0.0501
1993-07-06,161.25,12.03,-11.980598643274726,17.123398321405062,0.2377213374705584,False,False,0.0,False,False,0.0,0.0,0.002481961925685565,0.0,1.1551046497660618,1.1551046497660618,1.8271343616170785,0.0501
1993-07-07,161.75,12.03,-11.981605437148671,17.611286591101504,0.3493937712482114,False,False,0.0,False,False,0.0,0.0,0.001594986177356121,0.0,1.1551046497660618,1.1551046497660618,1.8271343616170785,0.0501
1993-07-08,161.25,12.03,-11.982393648392424,17.101804409839133,0.2365752390805008,False,False,0.0,False,False,0.0,0.0,-0.001668255374848668,-0.0,1.1551046497660618,1.1551046497660618,1.8271343616170785,0.0501
1993-07-09,159.0,12.03,-11.977542648441602,14.91016193924753,-0.2549463608902659,False,False,0.0,False,True,0.0,0.0,-0.0072309995102914065,-0.0,1.1551046497660618,1.1551046497660618,1.8271343616170785,0.0501
1993-07-10,158.25,12.03,-11.967522101989204,14.28070911306989,-0.3929859307045156,False,False,0.0,False,False,0.0,0.0,-0.002082768523248038,-0.0,1.1551046497660618,1.1551046497660618,1.8271343616170785,0.0501
1993-07-11,158.25,12.03,-11.954601275905715,14.436146650854255,-0.35320043052411976,False,False,0.0,False,False,0.0,0.0,0.000514585032472258,0.0,1.1551046497660618,1.1551046497660618,1.8271343616170785,0.0501
1993-07-12,158.25,12.03,-11.9402665619214,14.60859326008557,-0.30859000257450064,False,False,0.0,False,False,0.0,0.0,0.0005712206620703228,0.0,1.1551046497660618,1.1551046497660618,1.8271343616170785,0.0501
1993-07-13,160.0,12.03,-11.929764136051972,16.484937443294797,0.12678437095229173,False,True,0.0,False,False,0.0,0.0,0.006182046345257323,0.0,1.1551046497660618,1.1551046497660618,1.8271343616170785,0.0501
1993-07-14,162.5,12.03,-11.928068671118778,19.00533388644112,0.7117638237883412,False,False,0.0,False,False,0.0,0.0,0.008236733257994016,0.0,1.1551046497660618,1.1551046497660618,1.8271343616170785,0.0501
1993-07-15,160.5,12.03,-11.926959626528735,17.01867569285932,0.26195085684305247,False,False,0.0,False,False,0.0,0.0,-0.006535461341613531,-0.0,1.1551046497660618,1.1551046497660618,1.8271343616170785,0.0501
1993-07-16,158.5,12.03,-11.921332606693596,15.086368741476036,-0.18197048426486315,False,False,0.0,False,True,0.0,0.0,-0.006400197776193409,-0.0,1.1551046497660618,1.1551046497660618,1.8271343616170785,0.0501
1993-07-17,158.25,12.03,-11.91246302209978,14.943069844139643,-0.21121050602591218,False,False,0.0,False,False,0.0,0.0,-0.00047519683020492677,-0.0,1.1551046497660618,1.1551046497660618,1.8271343616170785,0.0501
1993-07-18,158.25,12.03,-11.90185037063538,15.070740041256386,-0.17723876719061146,False,False,0.0,False,False,0.0,0.0,0.0004235494494934459,0.0,1.1551046497660618,1.1551046497660618,1.8271343616170785,0.0501
1993-07-19,158.25,12.03,-11.890474058387776,15.207597077595068,-0.14266918520409694,False,False,0.0,False,False,0.0,0.0,0.0004542332797349974,0.0,1.1551046497660618,1.1551046497660618,1.8271343616170785,0.0501
1993-07-20,158.25,12.03,-11.87896295674998,15.346075630297747,-0.1079875506071158,False,False,0.0,False,False,0.0,0.0,0.00045982649235771,0.0,1.1551046497660618,1.1551046497660618,1.8271343616170785,0.0501
1993-07-21,158.75,12.03,-11.868943398740425,15.966610913152692,0.03962345592310122,False,True,0.0,False,False,0.0,0.0,0.0020579322400552436,0.0,1.1551046497660618,1.1551046497660618,1.8271343616170785,0.0501
1993-07-22,159.0,12.03,-11.86076150817846,16.31503905661313,0.12242576071809726,False,False,0.0,False,False,0.0,0.0,0.0011549403800934683,0.0,1.1551046497660618,1.1551046497660618,1.8271343616170785,0.0501
1993-07-23,159.5,12.03,-11.855194493968101,16.882010237563748,0.2579049341332237,False,False,0.0,False,False,0.0,0.0,0.0018766548175315279,0.0,1.1551046497660618,1.1551046497660618,1.8271343616170785,0.0501
1993-07-24,160.25,12.03,-11.853263587513537,17.655239042212173,0.4432738190695554,False,False,0.0,False,False,0.0,0.0,0.002553218362447428,0.0,1.1551046497660618,1.1551046497660618,1.8271343616170785,0.0501
1993-07-25,160.25,12.03,-11.853640315342576,17.65070700642883,0.4449633934534877,False,False,0.0,False,False,0.0,0.0,-1.4964656970283999e-05,-0.0,1.1551046497660618,1.1551046497660618,1.8271343616170785,0.0501
1993-07-26,160.25,12.03,-11.855433835000055,17.629130964949354,0.4417847940521374,False,False,0.0,False,False,0.0,0.0,-7.123841770659124e-05,-0.0,1.1551046497660618,1.1551046497660618,1.8271343616170785,0.0501
1993-07-27,160.5,12.03,-11.858668680475366,17.84021577388134,0.4932663069063594,False,False,0.0,False,False,0.0,0.0,0.0006962823564175104,0.0,1.1551046497660618,1.1551046497660618,1.8271343616170785,0.0501
1993-07-28,161.5,12.03,-11.865172045705917,18.761980290157823,0.7120467295472396,False,False,0.0,False,False,0.0,0.0,0.0030297479491734384,0.0,1.1551046497660618,1.1551046497660618,1.8271343616170785,0.0501
1993-07-29,162.75,12.03,-11.87659618916911,19.87454784429562,0.9739246122963195,False,False,0.0,False,False,0.0,0.0,0.003640297450000948,0.0,1.1551046497660618,1.1551046497660618,1.8271343616170785,0.0501
1993-07-30,163.0,12.03,-11.891342734574893,19.947146903064038,0.9875319960882478,False,False,0.0,False,False,0.0,0.0,0.00023721085437953336,0.0,1.1551046497660618,1.1551046497660618,1.8271343616170785,0.0501
1993-07-31,161.0,12.03,-11.902754066086306,17.809868584981757,0.4845408495705519,False,False,0.0,False,False,0.0,0.0,-0.007026126416857062,-0.0,1.1551046497660618,1.1551046497660618,1.8271343616170785,0.0501
1993-08-01,161.0,11.42,-11.929382656930391,24.76645005785494,2.121631236332916,False,False,0.0,True,False,-1.0,-1.0,0.023404428854775124,0.0,1.1551046497660618,1.1551046497660618,1.8271343616170785,0.0501
1993-08-02,161.0,11.42,-11.964564329102938,24.36467536164446,2.0176245815124796,False,False,0.0,False,False,-1.0,-1.0,-0.001349889152769957,0.001349889152769957,1.1564545389188317,1.1564545389188317,1.8271343616170785,0.0501
1993-08-03,159.75,11.42,-12.001059557527263,22.69789985303865,1.6222617545619893,False,False,0.0,False,False,-1.0,-1.0,-0.005615780709706928,0.005615780709706928,1.1620703196285385,1.1620703196285385,1.8271343616170785,0.0501
1993-08-04,158.75,11.42,-12.034986438309232,21.310454874508565,1.2959399511457985,False,False,0.0,False,False,-1.0,-1.0,-0.004684314491729418,0.004684314491729418,1.166754634120268,1.166754634120268,1.8271343616170785,0.0501
1993-08-05,159.75,11.42,-12.068825741658681,21.924010030257847,1.435602724758876,False,False,0.0,False,False,-1.0,-1.0,0.0020618436178660403,-0.0020618436178660403,1.1646927905024018,1.1646927905024018,1.8271343616170785,0.0501
1993-08-06,159.75,11.42,-12.10170020903632,21.54858361280523,1.3438880978872956,False,False,0.0,False,False,-1.0,-1.0,-0.0012600256176152568,0.0012600256176152568,1.1659528161200172,1.1659528161200172,1.8271343616170785,0.0501
1993-08-07,157.5,11.42,-12.127625908547685,19.002512124385447,0.7506478037007535,False,False,0.0,False,False,-1.0,-1.0,-0.008601665867818806,0.008601665867818806,1.174554481987836,1.174554481987836,1.8271343616170785,0.0501
1993-08-08,157.5,11.42,-12.14848708616968,18.764277475942237,0.6984005502949249,False,False,0.0,False,False,-1.0,-1.0,-0.0008042063476117843,0.0008042063476117843,1.1753586883354479,1.1753586883354479,1.8271343616170785,0.0501
1993-08-09,157.5,11.42,-12.16559685374222,18.568883930263837,0.6603462861415129,False,False,0.0,False,False,-1.0,-1.0,-0.0006591532908860778,0.0006591532908860778,1.1760178416263338,1.1760178416263338,1.8271343616170785,0.0501
1993-08-10,158.75,11.42,-12.182927489263214,19.62096807261409,0.9152135356925513,False,False,0.0,False,False,-1.0,-1.0,0.003531917421454224,-0.003531917421454224,1.1724859242048797,1.1724859242048797,1.8271343616170785,0.0501
1993-08-11,157.75,11.42,-12.197474965667055,18.45483589208223,0.6453066741473116,False,False,0.0,False,False,-1.0,-1.0,-0.003925773994786193,0.003925773994786193,1.1764116981996657,1.1764116981996657,1.8271343616170785,0.0501
1993-08-12,159.0,11.42,-12.212929225726905,19.528348242198746,0.905021175199172,False,False,0.0,False,False,-1.0,-1.0,0.0035966978565442854,-0.0035966978565442854,1.1728150003431215,1.1728150003431215,1.8271343616170785,0.0501
1993-08-13,161.75,11.42,-12.235272571314058,22.02318723559347,1.5037099863421557,False,False,0.0,False,False,-1.0,-1.0,0.008275392626445043,-0.008275392626445043,1.1645396077166765,1.1645396077166765,1.8271343616170785,0.0501
1993-08-14,165.0,11.42,-12.26932066243378,24.884358035006244,2.173196504974287,False,False,0.0,True,False,-1.0,-1.0,0.009377332413986958,-0.009377332413986958,1.1551622753026896,1.1551622753026896,1.8271343616170785,0.0501
1993-08-15,165.0,11.42,-12.309791929892135,24.422176160631807,2.05954481222206,False,False,0.0,False,False,-1.0,-1.0,-0.001512484998313851,0.001512484998313851,1.1566747603010032,1.1566747603010032,1.8271343616170785,0.0501
1993-08-16,165.0,11.42,-12.353176737983688,23.92672165222629,1.9392658830077194,False,False,0.0,False,False,-1.0,-1.0,-0.0016187447368161251,0.0016187447368161251,1.1582935050378196,1.1582935050378196,1.8271343616170785,0.0501
1993-08-17,165.0,11.42,-12.397178893581215,23.42421703530252,1.81765042682648,False,False,0.0,False,False,-1.0,-1.0,-0.0016390877715923063,0.0016390877715923063,1.1599325928094117,1.1599325928094117,1.8271343616170785,0.0501
1993-08-18,164.5,11.42,-12.439095070270547,22.445534297510363,1.5851169904271427,False,False,0.0,False,False,-1.0,-1.0,-0.0031925248113722294,0.0031925248113722294,1.163125117620784,1.163125117620784,1.8271343616170785,0.0501
1993-08-19,164.0,11.42,-12.477275871446029,21.509509548086356,1.3645004629199204,False,False,0.0,False,False,-1.0,-1.0,-0.0030540091082234193,0.0030540091082234193,1.1661791267290074,1.1661791267290074,1.8271343616170785,0.0501
1993-08-20,164.25,11.42,-12.512641241117716,21.355637026435687,1.3267695947753977,False,False,0.0,False,False,-1.0,-1.0,-0.0005009778469022817,0.0005009778469022817,1.1666801045759096,1.1666801045759096,1.8271343616170785,0.0501
1993-08-21,164.5,11.42,-12.545849539858068,21.22639825482085,1.2899875005852395,False,False,0.0,False,False,-1.0,-1.0,-0.0004199150638066744,0.0004199150638066744,1.1671000196397163,1.1671000196397163,1.8271343616170785,0.0501
1993-08-22,164.5,11.42,-12.576755519504525,20.87345196725832,1.1985328555196957,False,False,0.0,False,False,-1.0,-1.0,-0.001145458870116661,0.001145458870116661,1.168245478509833,1.168245478509833,1.8271343616170785,0.0501
1993-08-23,164.5,11.42,-12.605331572037144,20.547113447335818,1.1141746851103969,False,False,0.0,False,False,-1.0,-1.0,-0.0010579849764731685,0.0010579849764731685,1.1693034634863062,1.1693034634863062,1.8271343616170785,0.0501
1993-08-24,165.5,11.42,-12.634110928799045,21.218453193114925,1.263362788448737,False,False,0.0,False,False,-1.0,-1.0,0.00216713923956747,-0.00216713923956747,1.1671363242467387,1.1671363242467387,1.8271343616170785,0.0501
1993-08-25,166.25,11.42,-12.664064257621067,21.62638617796742,1.3494351513692853,False,False,0.0,False,False,-1.0,-1.0,0.0013122148896368704,-0.0013122148896368704,1.1658241093571018,1.1658241093571018,1.8271343616170785,0.0501
1993-08-26,165.0,11.42,-12.690793119999809,20.071142569602188,0.9783047644163521,False,False,0.0,False,False,-1.0,-1.0,-0.005018066472608152,0.005018066472608152,1.17084217582971,1.17084217582971,1.8271343616170785,0.0501
1993-08-27,164.25,11.42,-12.712857921554306,19.069162535849813,0.7384021775774129,False,False,0.0,False,False,-1.0,-1.0,-0.003238138906787083,0.003238138906787083,1.174080314736497,1.174080314736497,1.8271343616170785,0.0501
1993-08-28,165.75,11.42,-12.735087660549421,20.31529891652562,1.024151133843219,False,False,0.0,False,False,-1.0,-1.0,0.00400449114733804,-0.00400449114733804,1.170075823589159,1.170075823589159,1.8271343616170785,0.0501
1993-08-29,165.75,11.42,-12.756785956141561,20.06750438086337,0.9604746440521796,False,False,0.0,False,False,-1.0,-1.0,-0.0007956605015466635,0.0007956605015466635,1.1708714840907057,1.1708714840907057,1.8271343616170785,0.0501
1993-08-30,165.75,11.42,-12.777528309592073,19.830626704458524,0.89954659929756,False,False,0.0,False,False,-1.0,-1.0,-0.0007600287249919317,0.0007600287249919317,1.1716315128156978,1.1716315128156978,1.8271343616170785,0.0501
1993-08-31,165.75,11.42,-12.797073914883194,19.607415892033913,0.8410090724551851,False,False,0.0,False,False,-1.0,-1.0,-0.0007156656611859147,0.0007156656611859147,1.1723471784768835,1.1723471784768835,1.8271343616170785,0.0501
1993-09-01,165.75,11.17,-12.82312739818578,22.515666962264817,1.5181883335976516,False,False,0.0,False,False,-1.0,-1.0,0.009412292984692299,-0.009412292984692299,1.1629348854921913,1.1629348854921913,1.8271343616170785,0.0501
1993-09-02,162.75,11.17,-12.845135114157292,19.26984077486304,0.7460005795310969,False,False,0.0,False,False,-1.0,-1.0,-0.010599302810718523,0.010599302810718523,1.1735341883029098,1.1735341883029098,1.8271343616170785,0.0501
1993-09-03,163.75,11.17,-12.866475710131462,20.03146631783156,0.9204789773442746,False,False,0.0,False,False,-1.0,-1.0,0.002477084512836076,-0.002477084512836076,1.1710571037900737,1.1710571037900737,1.8271343616170785,0.0501
1993-09-04,162.25,11.17,-12.88311394871627,18.345617192839256,0.5173407289124498,False,False,0.0,False,False,-1.0,-1.0,-0.005506532715731781,0.005506532715731781,1.1765636365058056,1.1765636365058056,1.8271343616170785,0.0501
1993-09-05,162.25,11.17,-12.896325401181864,18.19804526879858,0.4774689886784938,False,False,0.0,False,False,-1.0,-1.0,-0.00048178577302968707,0.00048178577302968707,1.1770454222788351,1.1770454222788351,1.8271343616170785,0.0501
1993-09-06,162.25,11.17,-12.907005224831378,18.07875163863352,0.4440043131498371,False,False,0.0,False,False,-1.0,-1.0,-0.00038931252582189064,0.00038931252582189064,1.1774347348046572,1.1774347348046572,1.8271343616170785,0.0501
1993-09-07,162.0,11.17,-12.915168753298625,17.737565025654362,0.35751405761473676,False,False,0.0,False,False,-1.0,-1.0,-0.0011140335020445372,0.0011140335020445372,1.1785487683067017,1.1785487683067017,1.8271343616170785,0.0501
1993-09-08,159.75,11.17,-12.915941804286964,15.478930046114613,-0.18893214268736266,False,False,0.0,False,True,0.0,0.0,-0.007429205416198109,0.007429205416198109,1.1859779737228997,1.1859779737228997,1.8271343616170785,0.0501
1993-09-09,158.5,11.17,-12.908904833855592,14.307533005833022,-0.47626803341688134,False,False,0.0,False,False,0.0,0.0,-0.0038699246529454055,-0.0,1.1859779737228997,1.1859779737228997,1.8271343616170785,0.0501
1993-09-10,158.5,11.17,-12.897102888792741,14.439360732185094,-0.4462651810042318,False,False,0.0,False,False,0.0,0.0,0.000435706794747292,0.0,1.1859779737228997,1.1859779737228997,1.8271343616170785,0.0501
1993-09-11,156.5,11.17,-12.87763498247927,12.656817245706549,-0.8757070925335841,False,False,0.0,False,False,0.0,0.0,-0.00593502229726592,-0.0,1.1859779737228997,1.1859779737228997,1.8271343616170785,0.0501
1993-09-12,156.5,11.17,-12.853837027205584,12.92264040611363,-0.8100118107121197,False,False,0.0,False,False,0.0,0.0,0.0008858487716861942,0.0,1.1859779737228997,1.1859779737228997,1.8271343616170785,0.0501
1993-09-13,156.5,11.17,-12.827949349263436,13.21180576872743,-0.7385826424589588,False,False,0.0,False,False,0.0,0.0,0.0009645655438676927,0.0,1.1859779737228997,1.1859779737228997,1.8271343616170785,0.0501
1993-09-14,161.25,11.17,-12.813282194194564,18.12563789084672,0.44438890828571775,False,True,0.0,False,False,0.0,0.0,0.0161440408057664,0.0,1.1859779737228997,1.1859779737228997,1.8271343616170785,0.0501
1993-09-15,162.75,11.17,-12.809893376105938,19.663490988896683,0.8109556968733789,False,False,0.0,False,False,0.0,0.0,0.0050283502876176675,0.0,1.1859779737228997,1.1859779737228997,1.8271343616170785,0.0501
1993-09-16,162.0,11.17,-12.81189725787764,18.891107629506763,0.6226255719220215,False,False,0.0,False,False,0.0,0.0,-0.002531500650108933,-0.0,1.1859779737228997,1.1859779737228997,1.8271343616170785,0.0501
1993-09-17,162.5,11.17,-12.818520630437927,19.317124558008345,0.7214775767913906,False,False,0.0,False,False,0.0,0.0,0.0013936565072073385,0.0,1.1859779737228997,1.1859779737228997,1.8271343616170785,0.0501
1993-09-18,163.0,11.17,-12.829143547317774,19.698466576460476,0.8078497360668572,False,False,0.0,False,False,0.0,0.0,0.0012449889303192895,0.0,1.1859779737228997,1.1859779737228997,1.8271343616170785,0.0501
1993-09-19,163.0,11.17,-12.842011216477367,19.554734711947816,0.7683508249381468,False,False,0.0,False,False,0.0,0.0,-0.00046902948354432745,-0.0,1.1859779737228997,1.1859779737228997,1.8271343616170785,0.0501
1993-09-20,163.0,11.17,-12.855944983200011,19.399094537655884,0.7260214992587714,False,False,0.0,False,False,0.0,0.0,-0.0005076311632453652,-0.0,1.1859779737228997,1.1859779737228997,1.8271343616170785,0.0501
1993-09-21,166.25,11.17,-12.878293663118082,22.399459782971007,1.4372877209300654,False,False,0.0,False,False,0.0,0.0,0.009675459588736182,0.0,1.1859779737228997,1.1859779737228997,1.8271343616170785,0.0501
1993-09-22,166.0,11.17,-12.904738509715601,21.85407084647673,1.297172372273047,False,False,0.0,False,False,0.0,0.0,-0.0017584913591572804,-0.0,1.1859779737228997,1.1859779737228997,1.8271343616170785,0.0501
1993-09-23,166.75,11.17,-12.934921366130755,22.266928340319453,1.3865047348902608,False,False,0.0,False,False,0.0,0.0,0.001326521926609918,0.0,1.1859779737228997,1.1859779737228997,1.8271343616170785,0.0501
1993-09-24,165.25,11.17,-12.962875755206426,20.454677814344222,0.9463594660066653,False,False,0.0,False,False,0.0,0.0,-0.005845114879333838,-0.0,1.1859779737228997,1.1859779737228997,1.8271343616170785,0.0501
1993-09-25,166.5,11.17,-12.991757778526463,21.382065613859425,1.1605349975117873,False,False,0.0,False,False,0.0,0.0,0.0029760411618865034,0.0,1.1859779737228997,1.1859779737228997,1.8271343616170785,0.0501
1993-09-26,166.5,11.17,-13.020416384558082,21.061948984486236,1.0770385940920986,False,False,0.0,False,False,0.0,0.0,-0.0010262185979910102,-0.0,1.1859779737228997,1.1859779737228997,1.8271343616170785,0.0501
1993-09-27,166.5,11.17,-13.048125734827325,20.75243554197877,0.9964422708717031,False,False,0.0,False,False,0.0,0.0,-0.0009912437365034352,-0.0,1.1859779737228997,1.1859779737228997,1.8271343616170785,0.0501
1993-09-28,168.0,11.17,-13.078210959170496,21.916383586065564,1.2664705260978057,False,False,0.0,False,False,0.0,0.0,0.00370585405687896,0.0,1.1859779737228997,1.1859779737228997,1.8271343616170785,0.0501
1993-09-29,167.5,11.17,-13.107704883261508,21.086936453968946,1.0609540207074672,False,False,0.0,False,False,0.0,0.0,-0.0026422829388716763,-0.0,1.1859779737228997,1.1859779737228997,1.8271343616170785,0.0501
1993-09-30,172.0,11.17,-13.147276395535371,25.144922661869913,2.0133963842253584,False,False,0.0,True,False,-1.0,-1.0,0.01272674169650331,0.0,1.1859779737228997,1.1859779737228997,1.8271343616170785,0.0501
1993-10-01,176.75,11.9,-13.180602211308578,19.900833685427926,0.7622526282455405,False,False,0.0,False,False,-1.0,-1.0,-0.0157197304608879,0.0157197304608879,1.2016977041837877,1.2016977041837877,1.8271343616170785,0.0501
1993-10-02,174.5,11.9,-13.20286566545783,17.385898581051805,0.16205141961828012,False,False,0.0,False,False,-1.0,-1.0,-0.007583920869513482,0.007583920869513482,1.2092816250533012,1.2092816250533012,1.8271343616170785,0.0501
1993-10-03,174.5,11.9,-13.217267379217557,17.214518187311086,0.11665457526086909,False,False,0.0,False,False,-1.0,-1.0,-0.000516539761789435,0.000516539761789435,1.2097981648150906,1.2097981648150906,1.8271343616170785,0.0501
1993-10-04,174.5,11.9,-13.22619640598966,17.10826276872305,0.08721672478676616,False,False,0.0,False,False,-1.0,-1.0,-0.00032015084037476636,0.00032015084037476636,1.2101183156554653,1.2101183156554653,1.8271343616170785,0.0501
1993-10-05,172.5,11.9,-13.226187281066121,15.108371355313153,-0.3941888934149235,False,False,0.0,False,True,0.0,0.0,-0.006062267847250836,0.006062267847250836,1.2161805835027162,1.2161805835027162,1.8271343616170785,0.0501
1993-10-06,173.25,11.9,-13.222510157681482,15.902129123590356,-0.20721945990422103,False,False,0.0,False,False,0.0,0.0,0.002400976649283808,0.0,1.2161805835027162,1.2161805835027162,1.8271343616170785,0.0501
1993-10-07,174.0,11.9,-13.21859453459878,16.698725038274517,-0.018864158190729403,False,False,0.0,False,False,0.0,0.0,0.002404445665885802,0.0,1.2161805835027162,1.2161805835027162,1.8271343616170785,0.0501
1993-10-08,174.0,11.9,-13.214654689636367,16.745609193327226,-0.009824430527534388,False,False,0.0,False,False,0.0,0.0,0.00014153519577064696,0.0,1.2161805835027162,1.2161805835027162,1.8271343616170785,0.0501
1993-10-09,173.0,11.9,-13.208252840116241,15.821791202616737,-0.23650203955872792,False,False,0.0,False,False,0.0,0.0,-0.002797937495861207,-0.0,1.2161805835027162,1.2161805835027162,1.8271343616170785,0.0501
1993-10-10,173.0,11.9,-13.200518333376857,15.91383183281539,-0.21420315251968378,False,False,0.0,False,False,0.0,0.0,0.0002788381915840706,0.0,1.2161805835027162,1.2161805835027162,1.8271343616170785,0.0501
1993-10-11,173.0,11.9,-13.192196204291363,16.012865168932763,-0.19016863717152568,False,False,0.0,False,False,0.0,0.0,0.0003001127185399861,0.0,1.2161805835027162,1.2161805835027162,1.8271343616170785,0.0501
1993-10-12,174.75,11.9,-13.188231857061917,17.8100409009632,0.24210829518951055,False,True,0.0,False,False,0.0,0.0,0.005418239783055459,0.0,1.2161805835027162,1.2161805835027162,1.8271343616170785,0.0501
1993-10-13,174.75,11.9,-13.18710240751444,17.823481350578163,0.2441749760259189,False,False,0.0,False,False,0.0,0.0,4.052276498104401e-05,0.0,1.2161805835027162,1.2161805835027162,1.8271343616170785,0.0501
1993-10-14,174.25,11.9,-13.186502025713018,17.33062589401507,0.12310369575522069,False,False,0.0,False,False,0.0,0.0,-0.0014882277622850538,-0.0,1.2161805835027162,1.2161805835027162,1.8271343616170785,0.0501
1993-10-15,172.75,11.9,-13.18244810783099,15.878867516811226,-0.229418140337823,False,False,0.0,False,True,0.0,0.0,-0.004404324341303836,-0.0,1.2161805835027162,1.2161805835027162,1.8271343616170785,0.0501
1993-10-16,172.0,11.9,-13.174473589728489,15.223764282230974,-0.38695839188653064,False,False,0.0,False,False,0.0,0.0,-0.0019925504443776523,-0.0,1.2161805835027162,1.2161805835027162,1.8271343616170785,0.0501
1993-10-17,172.0,11.9,-13.164304968819701,15.34477087104554,-0.35728466024472405,False,False,0.0,False,False,0.0,0.0,0.0003681870181566076,0.0,1.2161805835027162,1.2161805835027162,1.8271343616170785,0.0501
1993-10-18,172.0,11.9,-13.153082472020952,15.478318582950664,-0.3225897270915725,False,False,0.0,False,False,0.0,0.0,0.0004065111055351875,0.0,1.2161805835027162,1.2161805835027162,1.8271343616170785,0.0501
