Date,SB,LE,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,LE_SB_pair,sharpe,CAGR
1992-11-10,8.84,74.22,-0.11656325444620848,0.18867525500240667,-0.5911410082671428,False,False,0.0,False,False,0.0,0.0,-0.002097899827703164,-0.0,1.5730859123002927,1.5730859123002927,1.4166731401342785,0.0414
1992-11-11,8.74,73.57,-0.11659453933829944,0.16213974088131167,-0.9185783874082218,False,False,0.0,False,False,0.0,0.0,-0.0015322628618118556,-0.0,1.5730859123002927,1.5730859123002927,1.4166731401342785,0.0414
1992-11-12,8.71,73.75,-0.11656209521842557,0.11354547764111445,-1.3753327532475719,False,False,0.0,False,False,0.0,0.0,-0.0028078693517159387,-0.0,1.5730859123002927,1.5730859123002927,1.4166731401342785,0.0414
1992-11-13,8.73,74.12,-0.11649883231462377,0.09510654884008574,-1.4410995983181625,False,False,0.0,False,False,0.0,0.0,-0.001061850961129684,-0.0,1.5730859123002927,1.5730859123002927,1.4166731401342785,0.0414
1992-11-14,8.73,74.32,-0.11641116362218955,0.07832231959887359,-1.2521948786052517,False,False,0.0,False,False,0.0,0.0,-0.0009656276885249898,-0.0,1.5730859123002927,1.5730859123002927,1.4166731401342785,0.0414
1992-11-15,8.73,74.32,-0.11632773767916334,0.08452253568458268,-0.8899783259130987,False,False,0.0,False,False,0.0,0.0,0.0003568371630904919,0.0,1.5730859123002927,1.5730859123002927,1.4166731401342785,0.0414
1992-11-16,8.73,74.32,-0.11625171840719785,0.09017228797705634,-0.606737651292012,False,False,0.0,False,False,0.0,0.0,0.00032526242551980244,0.0,1.5730859123002927,1.5730859123002927,1.4166731401342785,0.0414
1992-11-17,8.64,74.97,-0.11599955334303005,-0.05648651412696282,-2.056006287656994,True,False,1.0,False,False,0.0,1.0,-0.008459545824611663,-0.0,1.5730859123002927,1.5730859123002927,1.4166731401342785,0.0414
1992-11-18,8.73,74.77,-0.11587219767868319,0.0662357795648596,-0.019628705927703535,False,False,1.0,False,False,0.0,1.0,0.007055533933686509,0.007055533933686509,1.5801414462339793,1.5801414462339793,1.4166731401342785,0.0414
1992-11-19,8.68,75.07,-0.11567698123811332,-0.0038709815451660745,-0.9395718877714638,False,False,1.0,False,False,0.0,1.0,-0.004037507603260656,-0.004037507603260656,1.5761039386307187,1.5761039386307187,1.4166731401342785,0.0414
1992-11-20,8.66,75.02,-0.11547410256894283,-0.0028671747220911925,-0.6892897609477823,False,False,1.0,False,False,0.0,1.0,5.7946921427629425e-05,5.7946921427629425e-05,1.5761618855521462,1.5761618855521462,1.4166731401342785,0.0414
1992-11-21,8.62,75.17,-0.11522393679489529,-0.041383328872280245,-1.0065485728156942,False,False,1.0,False,False,0.0,1.0,-0.002228765684853452,-0.002228765684853452,1.5739331198672928,1.5739331198672928,1.4166731401342785,0.0414
1992-11-22,8.62,75.17,-0.11498895443254317,-0.02371970469427076,-0.5077871430724585,False,False,1.0,False,False,0.0,1.0,0.0010231644442887055,0.0010231644442887055,1.5749562843115816,1.5749562843115816,1.4166731401342785,0.0414
1992-11-23,8.62,75.17,-0.11477546597512986,-0.007671777350513054,0.05846875445991236,False,True,0.0,False,False,0.0,0.0,0.0009304402096074034,0.0009304402096074034,1.575886724521189,1.575886724521189,1.4166731401342785,0.0414
1992-11-24,8.34,75.62,-0.11421690256933899,-0.2970821722934147,-2.1720435261770135,True,False,1.0,False,True,0.0,1.0,-0.017047122232536474,-0.0,1.575886724521189,1.575886724521189,1.4166731401342785,0.0414
1992-11-25,8.41,75.77,-0.11372183214154152,-0.2067032213646005,-1.0381696945442758,False,False,1.0,False,False,0.0,1.0,0.005308071078340603,0.005308071078340603,1.5811947955995296,1.5811947955995296,1.4166731401342785,0.0414
1992-11-26,8.43,76.45,-0.11321343610440177,-0.22516719018151576,-0.8923583666960383,False,False,1.0,False,False,0.0,1.0,-0.0010807016759851263,-0.0010807016759851263,1.5801140939235445,1.5801140939235445,1.4166731401342785,0.0414
1992-11-27,8.43,76.45,-0.11274695067335701,-0.18950437897814432,-0.4159510537151626,False,False,1.0,False,False,0.0,1.0,0.0020917212847162475,0.0020917212847162475,1.5822058152082605,1.5822058152082605,1.4166731401342785,0.0414
1992-11-28,8.43,76.35,-0.11233763613554235,-0.1469785189486572,0.09124689375251704,False,True,0.0,False,False,0.0,0.0,0.002500494722334487,0.002500494722334487,1.5847063099305951,1.5847063099305951,1.4166731401342785,0.0414
1992-11-29,8.43,76.35,-0.11196992317472776,-0.11890363439046325,0.5605772262854061,False,False,0.0,False,False,0.0,0.0,0.0016535157488807926,0.0,1.5847063099305951,1.5847063099305951,1.4166731401342785,0.0414
1992-11-30,8.43,76.35,-0.11163832913717739,-0.0935864296234925,1.2843170074440926,False,False,0.0,False,False,0.0,0.0,0.0014933244285547313,0.0,1.5847063099305951,1.5847063099305951,1.4166731401342785,0.0414
1992-12-01,8.41,76.77,-0.11126605746164125,-0.13189523133019776,0.5534724854992519,False,False,0.0,False,False,0.0,0.0,-0.0022598536142379873,-0.0,1.5847063099305951,1.5847063099305951,1.4166731401342785,0.0414
1992-12-02,8.48,76.52,-0.11102737785947638,-0.015814953807131715,1.7161088659641945,False,False,0.0,False,False,0.0,0.0,0.0068379796692489845,0.0,1.5847063099305951,1.5847063099305951,1.4166731401342785,0.0414
1992-12-03,8.52,76.42,-0.11088049411450741,0.04651263976934317,1.710815513621852,False,False,0.0,False,False,0.0,0.0,0.003667734129860729,0.0,1.5847063099305951,1.5847063099305951,1.4166731401342785,0.0414
1992-12-04,8.54,76.6,-0.11075693600454023,0.05601870205221893,1.3283531513043556,False,False,0.0,False,False,0.0,0.0,0.0005583924298613807,0.0,1.5847063099305951,1.5847063099305951,1.4166731401342785,0.0414
1992-12-05,8.37,76.25,-0.11050353879337195,-0.05589483299461229,-0.1454940807140239,False,False,0.0,False,True,0.0,0.0,-0.006663148118014124,-0.0,1.5847063099305951,1.5847063099305951,1.4166731401342785,0.0414
1992-12-06,8.37,76.25,-0.1102559011860158,-0.03701246543370651,-0.056791893368607516,False,False,0.0,False,False,0.0,0.0,0.0011254904649924896,0.0,1.5847063099305951,1.5847063099305951,1.4166731401342785,0.0414
1992-12-07,8.37,76.25,-0.1100296055947655,-0.01975742660087043,0.04389076741218758,False,True,0.0,False,False,0.0,0.0,0.0010295518242674027,0.0,1.5847063099305951,1.5847063099305951,1.4166731401342785,0.0414
1992-12-08,8.29,76.72,-0.10968146295456122,-0.1247618378739368,-1.6762274459450606,False,False,0.0,False,True,0.0,0.0,-0.006285896937183188,-0.0,1.5847063099305951,1.5847063099305951,1.4166731401342785,0.0414
1992-12-09,8.25,77.15,-0.10925360409343764,-0.17891555580871454,-1.5712511389804205,False,False,0.0,False,False,0.0,0.0,-0.0032468368673956023,-0.0,1.5847063099305951,1.5847063099305951,1.4166731401342785,0.0414
1992-12-10,8.26,77.5,-0.10882213196941516,-0.17371522762967473,-1.1245379826443784,False,False,0.0,False,False,0.0,0.0,0.00031151413020588615,0.0,1.5847063099305951,1.5847063099305951,1.4166731401342785,0.0414
1992-12-11,8.26,77.72,-0.10840120427316659,-0.1649415961105074,-0.829558052143737,False,False,0.0,False,False,0.0,0.0,0.0005258413083814798,0.0,1.5847063099305951,1.5847063099305951,1.4166731401342785,0.0414
1992-12-12,8.3,78.42,-0.10797893107700797,-0.16770777505896461,-0.6480238209756575,False,False,0.0,False,False,0.0,0.0,-0.00016497060812162694,-0.0,1.5847063099305951,1.5847063099305951,1.4166731401342785,0.0414
1992-12-13,8.3,78.42,-0.10759312609892238,-0.1374529486774918,0.01299862979023241,False,True,0.0,False,False,0.0,0.0,0.0018076123335040288,0.0,1.5847063099305951,1.5847063099305951,1.4166731401342785,0.0414
1992-12-14,8.3,78.42,-0.10724489191947835,-0.1101444243254921,1.5277952695284167,False,False,0.0,False,False,0.0,0.0,0.0016342482541470925,0.0,1.5847063099305951,1.5847063099305951,1.4166731401342785,0.0414
1992-12-15,8.27,79.3,-0.10679737367642966,-0.19903173254087214,-1.2770593003049766,False,False,0.0,False,True,0.0,0.0,-0.005310182191875655,-0.0,1.5847063099305951,1.5847063099305951,1.4166731401342785,0.0414
1992-12-16,8.18,79.22,-0.10629005174285454,-0.24029789906893662,-1.6716115510265341,False,False,0.0,False,False,0.0,0.0,-0.0024858690355417648,-0.0,1.5847063099305951,1.5847063099305951,1.4166731401342785,0.0414
1992-12-17,8.19,79.17,-0.10583635636093529,-0.1890643330952475,-0.3870990113316789,False,False,0.0,False,False,0.0,0.0,0.0030921218569569175,0.0,1.5847063099305951,1.5847063099305951,1.4166731401342785,0.0414
1992-12-18,8.32,78.77,-0.10561242214118434,0.0009095079389105365,1.9109455203522405,False,True,0.0,False,False,0.0,0.0,0.011417321224666644,0.0,1.5847063099305951,1.5847063099305951,1.4166731401342785,0.0414
1992-12-19,8.3,78.67,-0.10542379640557523,0.006309936773398306,1.3458468424934276,False,False,0.0,False,False,0.0,0.0,0.0003254507474775426,0.0,1.5847063099305951,1.5847063099305951,1.4166731401342785,0.0414
1992-12-20,8.3,78.67,-0.10525524812679507,0.019569629865031857,1.0970705828327025,False,False,0.0,False,False,0.0,0.0,0.0007997194762517864,0.0,1.5847063099305951,1.5847063099305951,1.4166731401342785,0.0414
1992-12-21,8.3,78.67,-0.10510329901680733,0.03152346634776748,0.932280515065092,False,False,0.0,False,False,0.0,0.0,0.0007214807262729429,0.0,1.5847063099305951,1.5847063099305951,1.4166731401342785,0.0414
1992-12-22,8.12,78.92,-0.1047461445936539,-0.14656573133116702,-0.6364680025156827,False,False,0.0,False,True,0.0,0.0,-0.010868000079994026,-0.0,1.5847063099305951,1.5847063099305951,1.4166731401342785,0.0414
1992-12-23,8.19,79.7,-0.10438382073027164,-0.12939051220265085,-0.7675744764236969,False,False,0.0,False,False,0.0,0.0,0.0010403302966164242,0.0,1.5847063099305951,1.5847063099305951,1.4166731401342785,0.0414
1992-12-24,8.19,76.25,-0.10443531027928445,0.22680759120456084,1.8303345596942664,False,True,0.0,False,False,0.0,0.0,0.022051251194981202,0.0,1.5847063099305951,1.5847063099305951,1.4166731401342785,0.0414
1992-12-25,8.21,76.37,-0.1045376430914454,0.2264601971063147,1.2886060171836753,False,False,0.0,False,False,0.0,0.0,-2.145263496891872e-05,-0.0,1.5847063099305951,1.5847063099305951,1.4166731401342785,0.0414
1992-12-26,8.21,76.37,-0.10463757436786075,0.21882844552647462,0.9439779746013239,False,False,0.0,False,False,0.0,0.0,-0.00047106171020902364,-0.0,1.5847063099305951,1.5847063099305951,1.4166731401342785,0.0414
1992-12-27,8.21,76.37,-0.10472919934103812,0.21183104632491911,0.7028628714866899,False,False,0.0,False,False,0.0,0.0,-0.0004317205244808915,-0.0,1.5847063099305951,1.5847063099305951,1.4166731401342785,0.0414
1992-12-28,8.21,76.37,-0.10481248725358466,0.20547034844373968,0.5133773270271529,False,False,0.0,False,False,0.0,0.0,-0.0003922838354160299,-0.0,1.5847063099305951,1.5847063099305951,1.4166731401342785,0.0414
1992-12-29,8.21,76.37,-0.10488808724686657,0.19969677695680055,0.2607123305330569,False,False,0.0,False,False,0.0,0.0,-0.00035594719824577446,-0.0,1.5847063099305951,1.5847063099305951,1.4166731401342785,0.0414
1992-12-30,8.38,76.27,-0.10515055077234638,0.36016749259314373,2.2298987265974226,False,False,0.0,True,False,-1.0,-1.0,0.009784899666741587,0.0,1.5847063099305951,1.5847063099305951,1.4166731401342785,0.0414
1992-12-31,8.39,76.17,-0.10543539684106605,0.358985822615999,1.4451552196297075,False,False,0.0,False,False,-1.0,-1.0,-7.196084020024881e-05,7.196084020024881e-05,1.5847782707707954,1.5847782707707954,1.4166731401342785,0.0414
1993-01-01,8.41,77.12,-0.10561337024625043,0.2650968866091663,0.07135355678881121,False,False,0.0,False,False,-1.0,-1.0,-0.0056713672900258975,0.0056713672900258975,1.5904496380608213,1.5904496380608213,1.4166731401342785,0.0414
1993-01-02,8.41,77.12,-0.10576421993384982,0.2534633587015005,-0.1663317715398349,False,False,0.0,False,True,0.0,0.0,-0.0007022305361438517,0.0007022305361438517,1.591151868596965,1.591151868596965,1.4166731401342785,0.0414
1993-01-03,8.41,77.12,-0.10589942318726941,0.2430364837977823,-0.3993844595127185,False,False,0.0,False,False,0.0,0.0,-0.0006289978797098169,-0.0,1.591151868596965,1.591151868596965,1.4166731401342785,0.0414
1993-01-04,8.41,77.12,-0.10602160390947946,0.2336139065009437,-0.6396416100189836,False,False,0.0,False,False,0.0,0.0,-0.0005680910382600899,-0.0,1.591151868596965,1.591151868596965,1.4166731401342785,0.0414
1993-01-05,8.29,77.6,-0.10594837085162506,0.06840642191389534,-1.9045622814850593,False,False,0.0,False,False,0.0,0.0,-0.010005544516690917,-0.0,1.591151868596965,1.591151868596965,1.4166731401342785,0.0414
1993-01-06,8.09,78.1,-0.10558697088227016,-0.156342425905299,-1.9629357630498434,False,False,0.0,False,False,0.0,0.0,-0.013757598975325077,-0.0,1.591151868596965,1.591151868596965,1.4166731401342785,0.0414
1993-01-07,8.17,78.7,-0.10524101236888217,-0.11246767343102704,-1.2388823415184966,False,False,0.0,False,False,0.0,0.0,0.002666758163283007,0.0,1.591151868596965,1.591151868596965,1.4166731401342785,0.0414
1993-01-08,8.16,79.3,-0.10484829505813288,-0.15446979810993788,-1.0783309418305234,False,False,0.0,False,False,0.0,0.0,-0.002549528160458895,-0.0,1.591151868596965,1.591151868596965,1.4166731401342785,0.0414
1993-01-09,8.6,79.2,-0.10496600231682672,0.2866926165073238,1.1473740268309818,False,True,0.0,False,False,0.0,0.0,0.026083746047673356,0.0,1.591151868596965,1.591151868596965,1.4166731401342785,0.0414
1993-01-10,8.6,79.2,-0.10513183432826004,0.2735587212018036,1.033539870602664,False,False,0.0,False,False,0.0,0.0,-0.0007759395545223996,-0.0,1.591151868596965,1.591151868596965,1.4166731401342785,0.0414
1993-01-11,8.6,79.2,-0.10528890042284815,0.26111908651042626,0.9346779417598303,False,False,0.0,False,False,0.0,0.0,-0.0007343835023641261,-0.0,1.591151868596965,1.591151868596965,1.4166731401342785,0.0414
1993-01-12,8.64,80.52,-0.10532603262960508,0.15914785266419962,0.376973916776721,False,False,0.0,False,False,0.0,0.0,-0.005955967201205841,-0.0,1.591151868596965,1.591151868596965,1.4166731401342785,0.0414
1993-01-13,8.52,79.85,-0.1052938279140324,0.1122878410645125,-0.031012383451924388,False,False,0.0,False,True,0.0,0.0,-0.0027682424629929406,-0.0,1.591151868596965,1.591151868596965,1.4166731401342785,0.0414
1993-01-14,8.46,80.07,-0.10516837710838878,0.039168044931312096,-0.6311854115513553,False,False,0.0,False,False,0.0,0.0,-0.004331527991500753,-0.0,1.591151868596965,1.591151868596965,1.4166731401342785,0.0414
1993-01-15,8.59,79.62,-0.10523114870593574,0.21149594003339622,0.21111411044291428,False,True,0.0,False,False,0.0,0.0,0.010155750589037092,0.0,1.591151868596965,1.591151868596965,1.4166731401342785,0.0414
1993-01-16,8.57,80.7,-0.10516823036218091,0.08292380977199976,-0.8882653564943793,False,False,0.0,False,True,0.0,0.0,-0.0075377590407349785,-0.0,1.591151868596965,1.591151868596965,1.4166731401342785,0.0414
1993-01-17,8.57,80.7,-0.10509675888153856,0.08869155825983732,-0.6085585122010524,False,False,0.0,False,False,0.0,0.0,0.00033825841034689185,0.0,1.591151868596965,1.591151868596965,1.4166731401342785,0.0414
1993-01-18,8.57,80.7,-0.10503054317207512,0.09403516601353701,-0.3275903678457444,False,False,0.0,False,False,0.0,0.0,0.000313482270187812,0.0,1.591151868596965,1.591151868596965,1.4166731401342785,0.0414
1993-01-19,8.41,80.65,-0.10480773740615408,-0.042744021806326415,-1.649521544668169,False,False,0.0,False,False,0.0,0.0,-0.008111324446542343,-0.0,1.591151868596965,1.591151868596965,1.4166731401342785,0.0414
1993-01-20,8.45,80.42,-0.10465418600694258,0.03371036132167582,-0.5000118614218105,False,False,0.0,False,False,0.0,0.0,0.004532969892362963,0.0,1.591151868596965,1.591151868596965,1.4166731401342785,0.0414
1993-01-21,8.54,80.45,-0.10461266358791026,0.12391121435261887,0.503906715921117,False,True,0.0,False,False,0.0,0.0,0.005319673314478884,0.0,1.591151868596965,1.591151868596965,1.4166731401342785,0.0414
1993-01-22,8.5,79.42,-0.10465817866095793,0.1880474507467209,1.4841727791362822,False,False,0.0,False,False,0.0,0.0,0.003814918951633059,0.0,1.591151868596965,1.591151868596965,1.4166731401342785,0.0414
1993-01-23,8.45,79.55,-0.104642678167801,0.12567495175142973,0.5186351137901932,False,False,0.0,False,False,0.0,0.0,-0.0037183313674849514,-0.0,1.591151868596965,1.591151868596965,1.4166731401342785,0.0414
1993-01-24,8.45,79.55,-0.1046217474782708,0.1273399881035573,0.4569236396130566,False,False,0.0,False,False,0.0,0.0,9.927085810757435e-05,0.0,1.591151868596965,1.591151868596965,1.4166731401342785,0.0414
1993-01-25,8.45,79.55,-0.10460196793763937,0.12891345056078762,0.4051401302733441,False,False,0.0,False,False,0.0,0.0,9.381994735951964e-05,0.0,1.591151868596965,1.591151868596965,1.4166731401342785,0.0414
1993-01-26,8.47,78.45,-0.1047259251137838,0.25425117482366133,1.6865818701833977,False,False,0.0,False,False,0.0,0.0,0.007511663130980224,0.0,1.591151868596965,1.591151868596965,1.4166731401342785,0.0414
1993-01-27,8.62,78.57,-0.10500022008522099,0.37013270790418673,1.9394893487936555,False,False,0.0,False,False,0.0,0.0,0.006869143133972393,0.0,1.591151868596965,1.591151868596965,1.4166731401342785,0.0414
1993-01-28,8.61,77.87,-0.10533570762784032,0.4075084470200725,1.5000145327677163,False,False,0.0,False,False,0.0,0.0,0.0022230934063583877,0.0,1.591151868596965,1.591151868596965,1.4166731401342785,0.0414
1993-01-29,8.47,77.4,-0.10555554087176539,0.30000113652535987,0.45885365269246103,False,False,0.0,False,False,0.0,0.0,-0.0064607763123526885,-0.0,1.591151868596965,1.591151868596965,1.4166731401342785,0.0414
1993-01-30,8.3,77.5,-0.1055541064703037,0.1195567485514637,-1.025888704819148,False,False,0.0,False,True,0.0,0.0,-0.010949000898870614,-0.0,1.591151868596965,1.591151868596965,1.4166731401342785,0.0414
1993-01-31,8.3,77.5,-0.10552808063365361,0.12157375089184619,-0.9947495039482684,False,False,0.0,False,False,0.0,0.0,0.00012240260749970915,0.0,1.591151868596965,1.591151868596965,1.4166731401342785,0.0414
1993-02-01,8.3,77.5,-0.10550140435605393,0.12364116240582135,-0.9650759268824151,False,False,0.0,False,False,0.0,0.0,0.00012547745132000508,0.0,1.591151868596965,1.591151868596965,1.4166731401342785,0.0414
1993-02-02,8.25,78.25,-0.1053399741858769,0.00714701995513245,-1.321681292608442,False,False,0.0,False,False,0.0,0.0,-0.007063310549826535,-0.0,1.591151868596965,1.591151868596965,1.4166731401342785,0.0414
1993-02-03,8.04,79.42,-0.10482388560730452,-0.28511299493212583,-1.807927521630778,False,False,0.0,False,False,0.0,0.0,-0.01785872269734795,-0.0,1.591151868596965,1.591151868596965,1.4166731401342785,0.0414
1993-02-04,8.14,79.97,-0.10435687130188608,-0.2054189980118295,-1.126106438376275,False,False,0.0,False,False,0.0,0.0,0.004834211185648818,0.0,1.591151868596965,1.591151868596965,1.4166731401342785,0.0414
1993-02-05,8.22,79.57,-0.1040639986684353,-0.06037237404739493,-0.20863013628527186,False,False,0.0,False,False,0.0,0.0,0.008790506097460632,0.0,1.591151868596965,1.591151868596965,1.4166731401342785,0.0414
1993-02-06,8.1,80.37,-0.10360093513060686,-0.22640715644687504,-0.901812989824828,False,False,0.0,False,False,0.0,0.0,-0.010107796599593991,-0.0,1.591151868596965,1.591151868596965,1.4166731401342785,0.0414
1993-02-07,8.1,80.37,-0.103158849074396,-0.19087670010920732,-0.48406069317279277,False,False,0.0,False,False,0.0,0.0,0.0021676971273556704,0.0,1.591151868596965,1.591151868596965,1.4166731401342785,0.0414
1993-02-08,8.1,80.37,-0.10275709403012964,-0.15858764720151974,0.013487494236196728,False,True,0.0,False,False,0.0,0.0,0.0019738288906139953,0.0,1.591151868596965,1.591151868596965,1.4166731401342785,0.0414
1993-02-09,8.05,81.05,-0.10226837506044664,-0.2388517986491987,-0.6127353519800075,False,False,0.0,False,True,0.0,0.0,-0.0049124719678475025,-0.0,1.591151868596965,1.591151868596965,1.4166731401342785,0.0414
1993-02-10,8.15,80.95,-0.10192821070248723,-0.10108865636634157,1.0188693356506215,False,True,0.0,False,False,0.0,0.0,0.008399634022427055,0.0,1.591151868596965,1.591151868596965,1.4166731401342785,0.0414
1993-02-11,8.57,81.8,-0.10198334052640105,0.22776274494039406,2.078166087657629,False,False,0.0,True,False,-1.0,-1.0,0.019444583016853884,0.0,1.591151868596965,1.591151868596965,1.4166731401342785,0.0414
1993-02-12,8.47,82.07,-0.10194357618018739,0.10349070289202267,1.0402653878828048,False,False,0.0,False,False,-1.0,-1.0,-0.007381104946125483,0.007381104946125483,1.5985329735430907,1.5985329735430907,1.4166731401342785,0.0414
1993-02-13,8.48,82.7,-0.10184039690206793,0.05779917619898178,0.5783971168000406,False,False,0.0,False,False,-1.0,-1.0,-0.00270328859355995,0.00270328859355995,1.6012362621366507,1.6012362621366507,1.4166731401342785,0.0414
1993-02-14,8.48,82.7,-0.10173947737091311,0.06614522142548473,0.43960408777301613,False,False,0.0,False,False,-1.0,-1.0,0.0004940284698722373,-0.0004940284698722373,1.6007422336667783,1.6007422336667783,1.4166731401342785,0.0414
1993-02-15,8.48,82.7,-0.1016477041528313,0.07373486656085149,0.3082734736886409,False,False,0.0,False,False,-1.0,-1.0,0.0004494567078860619,-0.0004494567078860619,1.6002927769588924,1.6002927769588924,1.4166731401342785,0.0414
1993-02-16,8.48,82.7,-0.10156497547820771,0.08057652795222303,0.08259115913672714,False,False,0.0,False,False,-1.0,-1.0,0.0004053255374925154,-0.0004053255374925154,1.5998874514213997,1.5998874514213997,1.4166731401342785,0.0414
1993-02-17,8.96,82.87,-0.10196931612045494,0.5098027730978991,2.121908663749851,False,False,0.0,True,False,-1.0,-1.0,0.024653726752873254,-0.024653726752873254,1.5752337246685264,1.5752337246685264,1.4166731401342785,0.0414
1993-02-18,9.33,82.87,-0.10277258612623884,0.8132357877185878,1.905305544303724,False,False,0.0,False,False,-1.0,-1.0,0.017002130526937678,-0.017002130526937678,1.558231594141589,1.558231594141589,1.4166731401342785,0.0414
1993-02-19,9.05,82.85,-0.10326164027219782,0.4947731034484111,0.6404971361637085,False,False,0.0,False,False,-1.0,-1.0,-0.018089098546781885,0.018089098546781885,1.5763206926883706,1.5763206926883706,1.4166731401342785,0.0414
1993-02-20,9.0,82.17,-0.10369589544869157,0.47930827098101325,0.4117714353682997,False,False,0.0,False,False,-1.0,-1.0,-0.0008826610676440302,0.0008826610676440302,1.5772033537560146,1.5772033537560146,1.4166731401342785,0.0414
1993-02-21,9.0,82.17,-0.1040872800834671,0.44714819554150864,0.12689226501942935,False,False,0.0,False,False,-1.0,-1.0,-0.0018321852082939496,0.0018321852082939496,1.5790355389643087,1.5790355389643087,1.4166731401342785,0.0414
1993-02-22,9.0,82.17,-0.10444076108092501,0.4181026619803916,-0.21115080937123681,False,False,0.0,False,True,0.0,0.0,-0.0016520136025540398,0.0016520136025540398,1.5806875525668627,1.5806875525668627,1.4166731401342785,0.0414
1993-02-23,9.34,79.97,-0.10534780953539495,0.915335671454466,1.6888616337155935,False,True,0.0,False,False,0.0,0.0,0.02799000309142261,0.0,1.5806875525668627,1.5806875525668627,1.4166731401342785,0.0414
1993-02-24,9.38,79.97,-0.10628143473136717,0.8806736645325692,1.1020240828101495,False,False,0.0,False,False,0.0,0.0,-0.0019386640341776955,-0.0,1.5806875525668627,1.5806875525668627,1.4166731401342785,0.0414
1993-02-25,9.54,80.12,-0.10729075066964455,0.943865056348077,1.1859569756338508,False,False,0.0,False,False,0.0,0.0,0.003484281078181231,0.0,1.5806875525668627,1.5806875525668627,1.4166731401342785,0.0414
1993-02-26,9.55,79.67,-0.10828622574015033,0.9228363952822232,0.8260929315141626,False,False,0.0,False,False,0.0,0.0,-0.001156872520000646,-0.0,1.5806875525668627,1.5806875525668627,1.4166731401342785,0.0414
1993-02-27,9.63,80.22,-0.1092202797768657,0.8683491562998338,0.4189012787845561,False,False,0.0,False,False,0.0,0.0,-0.0029626072964001114,-0.0,1.5806875525668627,1.5806875525668627,1.4166731401342785,0.0414
1993-02-28,9.63,80.22,-0.110070812137769,0.8001194503081717,-0.11531148626936935,False,False,0.0,False,True,0.0,0.0,-0.0036961076648354117,-0.0,1.5806875525668627,1.5806875525668627,1.4166731401342785,0.0414
1993-03-01,9.63,80.22,-0.11084222855350807,0.7382364254375826,-1.7475628255935096,False,False,0.0,False,False,0.0,0.0,-0.0033410978723202416,-0.0,1.5806875525668627,1.5806875525668627,1.4166731401342785,0.0414
1993-03-02,9.66,80.05,-0.1115921934698911,0.7270449127352183,-1.3088742498126025,False,False,0.0,False,False,0.0,0.0,-0.0006019222146150346,-0.0,1.5806875525668627,1.5806875525668627,1.4166731401342785,0.0414
1993-03-03,10.12,80.47,-0.11270663520095982,1.050497065378762,1.5792894234319843,False,True,0.0,False,False,0.0,0.0,0.016855681658120444,0.0,1.5806875525668627,1.5806875525668627,1.4166731401342785,0.0414
1993-03-04,10.18,80.47,-0.11382978361356881,1.020117312616117,1.1194455619414367,False,False,0.0,False,False,0.0,0.0,-0.0015708343868322877,-0.0,1.5806875525668627,1.5806875525668627,1.4166731401342785,0.0414
1993-03-05,10.2,80.65,-0.11485963474711018,0.936570457645562,0.4550788518758238,False,False,0.0,False,False,0.0,0.0,-0.004292504298317432,-0.0,1.5806875525668627,1.5806875525668627,1.4166731401342785,0.0414
1993-03-06,10.09,80.95,-0.11564306635845137,0.7286937782833611,-0.9055360077558625,False,False,0.0,False,True,0.0,0.0,-0.010687029292156973,-0.0,1.5806875525668627,1.5806875525668627,1.4166731401342785,0.0414
1993-03-07,10.09,80.95,-0.11633394695050024,0.6727669943570049,-1.0537956963120865,False,False,0.0,False,False,0.0,0.0,-0.0028669767726759534,-0.0,1.5806875525668627,1.5806875525668627,1.4166731401342785,0.0414
1993-03-08,10.09,80.95,-0.11695668062043328,0.6223567037759246,-1.141993318877637,False,False,0.0,False,False,0.0,0.0,-0.00257752377510704,-0.0,1.5806875525668627,1.5806875525668627,1.4166731401342785,0.0414
1993-03-09,10.01,81.85,-0.11732720430687557,0.4067683274822347,-1.5694972272044303,False,False,0.0,False,False,0.0,0.0,-0.010991986424948738,-0.0,1.5806875525668627,1.5806875525668627,1.4166731401342785,0.0414
1993-03-10,9.88,81.7,-0.11752243472735749,0.27841708277489374,-1.463597607892823,False,False,0.0,False,False,0.0,0.0,-0.006588337572603308,-0.0,1.5806875525668627,1.5806875525668627,1.4166731401342785,0.0414
1993-03-11,10.15,82.3,-0.11788855890228318,0.4477716023420939,-0.6147619064977273,False,False,0.0,False,False,0.0,0.0,0.008530756153660814,0.0,1.5806875525668627,1.5806875525668627,1.4166731401342785,0.0414
1993-03-12,10.21,82.1,-0.11832778656741397,0.49528872281531555,-0.16480990874359602,False,False,0.0,False,False,0.0,0.0,0.0023848335773694438,0.0,1.5806875525668627,1.5806875525668627,1.4166731401342785,0.0414
1993-03-13,10.55,82.3,-0.11906374833501224,0.7510535120284931,1.3676254357315234,False,True,0.0,False,False,0.0,0.0,0.012568944999897809,0.0,1.5806875525668627,1.5806875525668627,1.4166731401342785,0.0414
1993-03-14,10.55,82.3,-0.11976803325087558,0.6930908634529409,0.9806785291125815,False,False,0.0,False,False,0.0,0.0,-0.0028403443259197927,-0.0,1.5806875525668627,1.5806875525668627,1.4166731401342785,0.0414
