Date,SI,LE,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,LE_SI_pair,sharpe,CAGR
1990-11-16,4.106,78.97,-0.05293371563917664,-0.07417552402577954,-1.6994887308406679,False,False,0.0,False,False,0.0,0.0,-0.004222776600822637,-0.0,1.02655711803271,1.02655711803271,1.0470086786314239,0.0306
1990-11-17,4.14,79.05,-0.052797481363627365,-0.033640901794742994,-0.5326684590482919,False,False,0.0,False,False,0.0,0.0,0.0048756763384242355,0.0,1.02655711803271,1.02655711803271,1.0470086786314239,0.0306
1990-11-18,4.14,79.05,-0.052677504315766045,-0.02415671616130588,-0.10436482006618228,False,False,0.0,False,False,0.0,0.0,0.0011421009932265935,0.0,1.02655711803271,1.02655711803271,1.0470086786314239,0.0306
1990-11-19,4.14,79.05,-0.052569524237434107,-0.01562089096916619,0.5130656951975251,False,True,0.0,False,False,0.0,0.0,0.0010289555543011879,0.0,1.02655711803271,1.02655711803271,1.0470086786314239,0.0306
1990-11-20,4.13,79.32,-0.05244638206859634,-0.030047025681061434,0.06714791072041429,False,False,0.0,False,False,0.0,0.0,-0.0017401752568116555,-0.0,1.02655711803271,1.02655711803271,1.0470086786314239,0.0306
1990-11-21,4.102,79.12,-0.05231341142638997,-0.03703711205597404,-0.04156093945473959,False,False,0.0,False,True,0.0,0.0,-0.0008482046955821463,-0.0,1.02655711803271,1.02655711803271,1.0470086786314239,0.0306
1990-11-22,4.12,79.15,-0.05220798394618183,-0.012261929340291466,0.9819003382517296,False,True,0.0,False,False,0.0,0.0,0.003002229319405906,0.0,1.02655711803271,1.02655711803271,1.0470086786314239,0.0306
1990-11-23,4.12,79.15,-0.05211454765393102,-0.004866446808640568,1.4759595645608068,False,False,0.0,False,False,0.0,0.0,0.0008969802700095265,0.0,1.02655711803271,1.02655711803271,1.0470086786314239,0.0306
1990-11-24,4.126,79.35,-0.05202566794460651,-0.0022367514045260606,1.2204814526098025,False,False,0.0,False,False,0.0,0.0,0.00031858734893532617,0.0,1.02655711803271,1.02655711803271,1.0470086786314239,0.0306
1990-11-25,4.126,79.35,-0.05194481995007231,0.0041785369617626245,1.2126154066364587,False,False,0.0,False,False,0.0,0.0,0.0007778161051422049,0.0,1.02655711803271,1.02655711803271,1.0470086786314239,0.0306
1990-11-26,4.126,79.35,-0.05187170275326993,0.00998038652803146,1.164679976931275,False,False,0.0,False,False,0.0,0.0,0.0007039354233985853,0.0,1.02655711803271,1.02655711803271,1.0470086786314239,0.0306
1990-11-27,4.149,79.75,-0.05180802350759691,0.017310125269146326,1.179539848442117,False,False,0.0,False,False,0.0,0.0,0.0008851603975028837,0.0,1.02655711803271,1.02655711803271,1.0470086786314239,0.0306
1990-11-28,4.1,79.1,-0.0517345938525497,0.00779362626331892,0.495140546502167,False,False,0.0,False,False,0.0,0.0,-0.0011616527430676382,-0.0,1.02655711803271,1.02655711803271,1.0470086786314239,0.0306
1990-11-29,4.124,78.75,-0.051710688476974374,0.0517832824382678,2.0870652925485347,False,False,0.0,True,False,-1.0,-1.0,0.005367068452532967,0.0,1.02655711803271,1.02655711803271,1.0470086786314239,0.0306
1990-11-30,4.085,79.12,-0.05163288857070564,-0.0001941437142303215,-0.696700977744045,False,False,0.0,False,True,0.0,0.0,-0.006361834888891489,0.006361834888891489,1.0329189529216014,1.0329189529216014,1.0470086786314239,0.0306
1990-12-01,4.122,78.55,-0.051625754875244644,0.06679695454953372,1.6999007343434125,False,True,0.0,False,False,0.0,0.0,0.008192422016600866,0.0,1.0329189529216014,1.0329189529216014,1.0470086786314239,0.0306
1990-12-02,4.122,78.55,-0.05162709420697818,0.06669175004186378,1.2055732671859796,False,False,0.0,False,False,0.0,0.0,-1.2865420313642951e-05,-0.0,1.0329189529216014,1.0329189529216014,1.0470086786314239,0.0306
1990-12-03,4.122,78.55,-0.051629268774628,0.06652093775297097,0.8965160363989783,False,False,0.0,False,False,0.0,0.0,-2.0888135278928187e-05,-0.0,1.0329189529216014,1.0329189529216014,1.0470086786314239,0.0306
1990-12-04,4.138,78.7,-0.051640086870393474,0.07392516330003307,0.8557841265555823,False,False,0.0,False,False,0.0,0.0,0.0009027259192920421,0.0,1.0329189529216014,1.0329189529216014,1.0470086786314239,0.0306
1990-12-05,4.151,78.6,-0.05167018563428326,0.08972340914533561,1.0640222318909764,False,False,0.0,False,False,0.0,0.0,0.0019237352359631609,0.0,1.0329189529216014,1.0329189529216014,1.0470086786314239,0.0306
1990-12-06,4.148,79.07,-0.05167107657202148,0.06236797545026107,0.05406766700282663,False,False,0.0,False,False,0.0,0.0,-0.0033224017801026864,-0.0,1.0329189529216014,1.0329189529216014,1.0470086786314239,0.0306
1990-12-07,4.121,79.27,-0.051629163690795433,0.02835619423064628,-1.9781691208385899,False,False,0.0,False,True,0.0,0.0,-0.004140888261519758,-0.0,1.0329189529216014,1.0329189529216014,1.0470086786314239,0.0306
1990-12-08,4.055,79.92,-0.0514808835659609,-0.059352214591595676,-2.1098868501970016,True,False,1.0,False,False,0.0,1.0,-0.010736274617414903,-0.0,1.0329189529216014,1.0329189529216014,1.0470086786314239,0.0306
1990-12-09,4.055,79.92,-0.0513334083691741,-0.04756599686439422,-1.2939166636265451,False,False,1.0,False,False,0.0,1.0,0.0014448203951683432,0.0014448203951683432,1.0343637733167699,1.0343637733167699,1.0470086786314239,0.0306
1990-12-10,4.055,79.92,-0.051198583918452514,-0.036790826762725715,-0.8387258984286062,False,False,1.0,False,False,0.0,1.0,0.0013226275635151194,0.0013226275635151194,1.0356864008802849,1.0356864008802849,1.0470086786314239,0.0306
1990-12-11,4.05,80.7,-0.05102940520230585,-0.06807299982608228,-0.9977541421514984,False,False,1.0,False,False,0.0,1.0,-0.003829810662076923,-0.003829810662076923,1.031856590218208,1.031856590218208,1.0470086786314239,0.0306
1990-12-12,4.067,80.72,-0.05088783701857227,-0.04066620413915345,-0.3586989761377919,False,False,1.0,False,False,0.0,1.0,0.0033526501269313842,0.0033526501269313842,1.0352092403451394,1.0352092403451394,1.0470086786314239,0.0306
1990-12-13,4.026,80.85,-0.05071153039234959,-0.07402723222146435,-0.9195065462707714,False,False,1.0,False,False,0.0,1.0,-0.004105453640375111,-0.004105453640375111,1.0311037867047643,1.0311037867047643,1.0470086786314239,0.0306
1990-12-14,4.006,80.92,-0.050521903054188404,-0.08223239514492509,-1.3746309002532877,False,False,1.0,False,False,0.0,1.0,-0.0010137048855160564,-0.0010137048855160564,1.0300900818192482,1.0300900818192482,1.0470086786314239,0.0306
1990-12-15,3.937,80.97,-0.05027222403630563,-0.1335419802196669,-1.936715682873794,False,False,1.0,False,False,0.0,1.0,-0.006407657331236903,-0.006407657331236903,1.0236824244880114,1.0236824244880114,1.0470086786314239,0.0306
1990-12-16,3.937,80.97,-0.05003742214494491,-0.11453007107618918,-1.0081584576232676,False,False,1.0,False,False,0.0,1.0,0.002379900804568981,0.002379900804568981,1.0260623252925802,1.0260623252925802,1.0470086786314239,0.0306
1990-12-17,3.937,80.97,-0.049824378257021525,-0.09727990747103332,-0.326532413154657,False,False,1.0,False,False,0.0,1.0,0.0021640393770375878,0.0021640393770375878,1.028226364669618,1.028226364669618,1.0470086786314239,0.0306
1990-12-18,3.956,81.1,-0.049645034385073256,-0.07021228862944051,0.5634338703639548,False,True,0.0,False,False,0.0,0.0,0.00339099210379938,0.00339099210379938,1.0316173567734173,1.0316173567734173,1.0470086786314239,0.0306
1990-12-19,3.96,80.95,-0.04949664144115658,-0.046753124661624845,1.4260843102687606,False,False,0.0,False,False,0.0,0.0,0.0029446329766635083,0.0,1.0316173567734173,1.0316173567734173,1.0470086786314239,0.0306
1990-12-20,4.095,80.5,-0.04952824644015007,0.10797616156791934,2.120411103861197,False,False,0.0,True,False,-1.0,-1.0,0.019144868825277037,0.0,1.0316173567734173,1.0316173567734173,1.0470086786314239,0.0306
1990-12-21,4.199,80.35,-0.04969296989996203,0.20616986853805086,1.7737811618639694,False,False,0.0,False,False,-1.0,-1.0,0.011986785052219761,-0.011986785052219761,1.0196305717211975,1.0196305717211975,1.0470086786314239,0.0306
1990-12-22,4.025,76.57,-0.049873368787166805,0.2061961519666382,1.2585756729655475,False,False,0.0,False,False,-1.0,-1.0,3.3508523538535486e-06,-3.3508523538535486e-06,1.0196272208688437,1.0196272208688437,1.0470086786314239,0.0306
1990-12-23,4.025,76.57,-0.05004163127795715,0.19331229304682163,0.8809925693673656,False,False,0.0,False,False,-1.0,-1.0,-0.0016398588566036993,0.0016398588566036993,1.0212670797254473,1.0212670797254473,1.0470086786314239,0.0306
