Date,HE,LE,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,LE_HE_pair,sharpe,CAGR
1990-09-17,51.87,78.62,-0.6369023412129021,1.7967379338416265,0.9559511142393632,False,False,0.0,False,False,-1.0,-1.0,-0.0011337113445207942,0.0011337113445207942,1.0023746117428596,1.0023746117428596,1.2842245216314736,0.0408
1990-09-18,53.0,79.37,-0.6389295937823039,2.288158141498542,1.3135760799370075,False,False,0.0,False,False,-1.0,-1.0,0.004738323019346057,-0.004738323019346057,0.9976362887235136,0.9976362887235136,1.2842245216314736,0.0408
1990-09-19,53.47,79.47,-0.6412783798715579,2.5076071516072957,1.264954372863627,False,False,0.0,False,False,-1.0,-1.0,0.0021013500133750056,-0.0021013500133750056,0.9955349387101387,0.9955349387101387,1.2842245216314736,0.0408
1990-09-20,53.82,79.67,-0.6436955830815797,2.536772895890543,1.0286259439315404,False,False,0.0,False,False,-1.0,-1.0,0.0002774961824374563,-0.0002774961824374563,0.9952574425277011,0.9952574425277011,1.2842245216314736,0.0408
1990-09-21,54.22,79.4,-0.646522819759389,2.886088111104513,1.266435997463648,False,False,0.0,False,False,-1.0,-1.0,0.003309353570729374,-0.003309353570729374,0.9919480889569717,0.9919480889569717,1.2842245216314736,0.0408
1990-09-22,54.85,79.57,-0.6497063619896669,3.152864776482211,1.607249143219417,False,False,0.0,False,False,-1.0,-1.0,0.002503837055947547,-0.002503837055947547,0.9894442519010243,0.9894442519010243,1.2842245216314736,0.0408
1990-09-23,54.85,79.57,-0.6526551530486163,2.918229471921606,0.8653092112776631,False,False,0.0,False,False,-1.0,-1.0,-0.002197334839085736,0.002197334839085736,0.9916415867401099,0.9916415867401099,1.2842245216314736,0.0408
1990-09-24,54.85,79.57,-0.6553235627662116,2.7059041106925505,0.25237044518071416,False,False,0.0,False,False,-1.0,-1.0,-0.001984458670025309,0.001984458670025309,0.9936260454101353,0.9936260454101353,1.2842245216314736,0.0408
1990-09-25,55.15,79.25,-0.6582732572599017,2.981844362152785,0.8136291708968659,False,False,0.0,False,False,-1.0,-1.0,0.0025712354989719946,-0.0025712354989719946,0.9910548099111632,0.9910548099111632,1.2842245216314736,0.0408
1990-09-26,54.8,78.55,-0.6611232291315301,2.868770351718311,0.22101534567473624,False,False,0.0,False,False,-1.0,-1.0,-0.0010594275996547021,0.0010594275996547021,0.992114237510818,0.992114237510818,1.2842245216314736,0.0408
1990-09-27,54.07,78.47,-0.6630054519166285,2.0439621881021637,-2.0950986591559224,True,False,1.0,False,True,0.0,1.0,-0.007774165563830805,0.007774165563830805,0.9998884030746488,0.9998884030746488,1.2842245216314736,0.0408
1990-09-28,53.85,79.0,-0.6640150032497828,1.3928147432671594,-2.059041079470774,False,False,1.0,False,False,0.0,1.0,-0.006125149897088115,-0.006125149897088115,0.9937632531775606,0.9937632531775606,1.2842245216314736,0.0408
1990-09-29,54.82,79.05,-0.665834637096654,2.1857719375095,-0.5739594554003982,False,False,1.0,False,False,0.0,1.0,0.007379488071713594,0.007379488071713594,1.0011427412492742,1.0011427412492742,1.2842245216314736,0.0408
1990-09-30,54.82,79.05,-0.6675917548975946,2.046871775345153,-0.613032237414415,False,False,1.0,False,False,0.0,1.0,-0.0012909761474201517,-0.0012909761474201517,0.9998517651018541,0.9998517651018541,1.2842245216314736,0.0408
1990-10-01,54.82,79.05,-0.66919385565286,1.920225710641418,-0.6423588934647882,False,False,1.0,False,False,0.0,1.0,-0.0011756993136983018,-0.0011756993136983018,0.9986760657881558,0.9986760657881558,1.2842245216314736,0.0408
1990-10-02,56.32,80.17,-0.671436243524594,2.4909563566332977,0.47808453721472105,False,True,0.0,False,False,0.0,0.0,0.005181439866511721,0.005181439866511721,1.0038575056546675,1.0038575056546675,1.2842245216314736,0.0408
1990-10-03,56.2,79.92,-0.6736079457654686,2.365252974423754,0.4614983094399405,False,False,0.0,False,False,0.0,0.0,-0.0011423971573299974,-0.0,1.0038575056546675,1.0038575056546675,1.2842245216314736,0.0408
1990-10-04,56.6,79.92,-0.676008476441245,2.5734025628157013,1.187704353434673,False,False,0.0,False,False,0.0,0.0,0.0018815510303490826,0.0,1.0038575056546675,1.0038575056546675,1.2842245216314736,0.0408
1990-10-05,57.25,79.75,-0.679037054191548,3.0967949282240426,1.660804857303035,False,False,0.0,False,False,0.0,0.0,0.004698180497330618,0.0,1.0038575056546675,1.0038575056546675,1.2842245216314736,0.0408
1990-10-06,57.17,79.77,-0.681779909397893,2.7844166273300814,0.9010681184159939,False,False,0.0,False,False,0.0,0.0,-0.002800203194226591,-0.0,1.0038575056546675,1.0038575056546675,1.2842245216314736,0.0408
1990-10-07,57.17,79.77,-0.6842586604768334,2.586686653763003,0.2731235338599886,False,False,0.0,False,False,0.0,0.0,-0.001769343276243329,-0.0,1.0038575056546675,1.0038575056546675,1.2842245216314736,0.0408
1990-10-08,57.17,79.77,-0.6864983896080502,2.408023460965836,-0.3541266777994535,False,False,0.0,False,True,0.0,0.0,-0.001596176520074775,-0.0,1.0038575056546675,1.0038575056546675,1.2842245216314736,0.0408
1990-10-09,55.92,79.52,-0.6873874999703531,1.2589460023575256,-2.223755611818949,True,False,1.0,False,False,0.0,1.0,-0.010391268821084019,-0.0,1.0038575056546675,1.0038575056546675,1.2842245216314736,0.0408
1990-10-10,56.72,79.57,-0.6888582319645542,1.907550482580426,-0.8225248947616491,False,False,1.0,False,False,0.0,1.0,0.0058153881048008255,0.0058153881048008255,1.0096728937594683,1.0096728937594683,1.2842245216314736,0.0408
1990-10-11,56.57,79.2,-0.6903806304452915,1.8918540687329113,-0.7139419725504618,False,False,1.0,False,False,0.0,1.0,-0.00014109371186475696,-0.00014109371186475696,1.0095318000476037,1.0095318000476037,1.2842245216314736,0.0408
1990-10-12,56.52,78.52,-0.6922246662396758,2.166519206860663,-0.1649688830999187,False,False,1.0,False,False,0.0,1.0,0.0024772843439469917,0.0024772843439469917,1.0120090843915506,1.0120090843915506,1.2842245216314736,0.0408
1990-10-13,57.62,79.0,-0.6947612541894657,2.7338609190322103,0.9957923384975528,False,True,0.0,False,False,0.0,0.0,0.005042762259962064,0.005042762259962064,1.0170518466515126,1.0170518466515126,1.2842245216314736,0.0408
1990-10-14,57.62,79.0,-0.6971639749159183,2.544045981642448,0.7323615387756796,False,False,0.0,False,False,0.0,0.0,-0.0016843101337856601,-0.0,1.0170518466515126,1.0170518466515126,1.2842245216314736,0.0408
1990-10-15,57.62,79.0,-0.6993522214675,2.371174504067497,0.45109410840911185,False,False,0.0,False,False,0.0,0.0,-0.0015316140379362834,-0.0,1.0170518466515126,1.0170518466515126,1.2842245216314736,0.0408
1990-10-16,58.3,78.97,-0.7020737976454925,2.857232199935453,1.2205456029733917,False,False,0.0,False,False,0.0,0.0,0.0042733063848273975,0.0,1.0170518466515126,1.0170518466515126,1.2842245216314736,0.0408
1990-10-17,57.12,78.87,-0.703458487953315,1.6382290551220393,-1.4355841037384252,False,False,0.0,False,True,0.0,0.0,-0.010825790168168432,-0.0,1.0170518466515126,1.0170518466515126,1.2842245216314736,0.0408
1990-10-18,57.1,79.02,-0.7044473133499918,1.4345732990836524,-1.4931872580593948,False,False,0.0,False,False,0.0,0.0,-0.0018060123745067334,-0.0,1.0170518466515126,1.0170518466515126,1.2842245216314736,0.0408
1990-10-19,57.22,79.3,-0.7052281604432266,1.2954068768521338,-1.3839615226634951,False,False,0.0,False,False,0.0,0.0,-0.00122998738508033,-0.0,1.0170518466515126,1.0170518466515126,1.2842245216314736,0.0408
1990-10-20,57.17,79.3,-0.7058677601043343,1.194686623726298,-1.1851078321546928,False,False,0.0,False,False,0.0,0.0,-0.0008901849322815748,-0.0,1.0170518466515126,1.0170518466515126,1.2842245216314736,0.0408
1990-10-21,57.17,79.3,-0.7064381024399792,1.1494584765096576,-0.9777488583299743,False,False,0.0,False,False,0.0,0.0,-0.0003995753232371834,-0.0,1.0170518466515126,1.0170518466515126,1.2842245216314736,0.0408
1990-10-22,57.17,79.3,-0.706952999324611,1.108627153558352,-0.8121441844418781,False,False,0.0,False,False,0.0,0.0,-0.00036060079397499495,-0.0,1.0170518466515126,1.0170518466515126,1.2842245216314736,0.0408
1990-10-23,53.75,76.75,-0.7057115250056505,-0.4133595441836775,-1.9033125560096051,False,False,0.0,False,False,0.0,0.0,-0.014103783851886036,-0.0,1.0170518466515126,1.0170518466515126,1.2842245216314736,0.0408
1990-10-24,54.2,77.32,-0.7044233802724952,-0.26601576266931914,-1.4846675889823568,False,False,0.0,False,False,0.0,0.0,0.0013559324916831653,0.0,1.0170518466515126,1.0170518466515126,1.2842245216314736,0.0408
1990-10-25,53.82,77.62,-0.7026076342842906,-0.7164045731466402,-1.4694210456208379,False,False,0.0,False,False,0.0,0.0,-0.0041565499727640315,-0.0,1.0170518466515126,1.0170518466515126,1.2842245216314736,0.0408
1990-10-26,53.82,77.87,-0.7006943730604289,-0.7430708302156006,-1.1443138000600501,False,False,0.0,False,False,0.0,0.0,-0.0002460371058385463,-0.0,1.0170518466515126,1.0170518466515126,1.2842245216314736,0.0408
1990-10-27,52.95,77.87,-0.6980040065189705,-1.4035719876322332,-1.3678078106693417,False,False,0.0,False,False,0.0,0.0,-0.00615544427069736,-0.0,1.0170518466515126,1.0170518466515126,1.2842245216314736,0.0408
1990-10-28,52.95,77.87,-0.6954467618561841,-1.2044393457410578,-0.9267966154199929,False,False,0.0,False,False,0.0,0.0,0.0018592379840424772,0.0,1.0170518466515126,1.0170518466515126,1.2842245216314736,0.0408
1990-10-29,52.95,77.87,-0.6931143632223147,-1.022815464121642,-0.5624637179227077,False,False,0.0,False,False,0.0,0.0,0.0016986447731575155,0.0,1.0170518466515126,1.0170518466515126,1.2842245216314736,0.0408
1990-10-30,51.45,77.32,-0.6898086899870903,-1.886007909801819,-1.7360512304566083,False,False,0.0,False,False,0.0,0.0,-0.008237668968391273,-0.0,1.0170518466515126,1.0170518466515126,1.2842245216314736,0.0408
1990-10-31,51.42,77.05,-0.6868270939899215,-1.5000275919234483,-0.7907583914204024,False,False,0.0,False,False,0.0,0.0,0.00369925451225631,0.0,1.0170518466515126,1.0170518466515126,1.2842245216314736,0.0408
1990-11-01,51.77,77.45,-0.6842044566725343,-1.2216351692877794,-0.023953214081724034,False,False,0.0,False,False,0.0,0.0,0.0026573890545504124,0.0,1.0170518466515126,1.0170518466515126,1.2842245216314736,0.0408
1990-11-02,52.22,77.0,-0.6826441913061058,-0.34360273057014723,1.7376011866018644,False,True,0.0,False,False,0.0,0.0,0.00837948320001284,0.0,1.0170518466515126,1.0170518466515126,1.2842245216314736,0.0408
1990-11-03,52.75,77.1,-0.6818239029099048,0.18137708564634636,1.8517686030331322,False,False,0.0,False,False,0.0,0.0,0.004984681737088543,0.0,1.0170518466515126,1.0170518466515126,1.2842245216314736,0.0408
1990-11-04,52.75,77.1,-0.6811546434644866,0.23297698888808327,1.378890144701373,False,False,0.0,False,False,0.0,0.0,0.000490181082030695,0.0,1.0170518466515126,1.0170518466515126,1.2842245216314736,0.0408
1990-11-05,52.75,77.1,-0.6805572115985856,0.27903898574905384,1.0956279496658776,False,False,0.0,False,False,0.0,0.0,0.00043776445697670457,0.0,1.0170518466515126,1.0170518466515126,1.2842245216314736,0.0408
1990-11-06,52.32,77.2,-0.6794843310556156,-0.13619035749352548,0.4798273269240087,False,False,0.0,False,False,0.0,0.0,-0.003963012415567201,-0.0,1.0170518466515126,1.0170518466515126,1.2842245216314736,0.0408
1990-11-07,53.82,77.57,-0.6797807246505521,1.0894091888566848,1.5019305126914255,False,False,0.0,False,False,0.0,0.0,0.011502512909783267,0.0,1.0170518466515126,1.0170518466515126,1.2842245216314736,0.0408
1990-11-08,53.72,77.6,-0.6800802755351524,0.9457706184721815,1.117725704110385,False,False,0.0,False,False,0.0,0.0,-0.0013487920539797668,-0.0,1.0170518466515126,1.0170518466515126,1.2842245216314736,0.0408
1990-11-09,53.07,77.35,-0.6798419130435835,0.4842280260788172,0.29076053366494703,False,False,0.0,False,False,0.0,0.0,-0.004368361366071756,-0.0,1.0170518466515126,1.0170518466515126,1.2842245216314736,0.0408
1990-11-10,52.65,78.3,-0.6784222754984617,-0.47046417152954945,-1.5398252339774143,False,False,0.0,False,True,0.0,0.0,-0.009026075521991925,-0.0,1.0170518466515126,1.0170518466515126,1.2842245216314736,0.0408
1990-11-11,52.65,78.3,-0.6769874092731866,-0.3581141460905073,-1.079620434607073,False,False,0.0,False,False,0.0,0.0,0.0010633355170782146,0.0,1.0170518466515126,1.0170518466515126,1.2842245216314736,0.0408
1990-11-12,52.65,78.3,-0.6756716284240586,-0.25508850560378704,-0.7547183293663184,False,False,0.0,False,False,0.0,0.0,0.0009760367022121416,0.0,1.0170518466515126,1.0170518466515126,1.2842245216314736,0.0408
1990-11-13,53.52,78.65,-0.6751566265334991,0.41893132314029913,0.33784196569185176,False,True,0.0,False,False,0.0,0.0,0.006321638275703859,0.0,1.0170518466515126,1.0170518466515126,1.2842245216314736,0.0408
1990-11-14,54.1,78.9,-0.6752149453830931,0.8255408092739529,0.7913427820433341,False,False,0.0,False,False,0.0,0.0,0.0037868361731294544,0.0,1.0170518466515126,1.0170518466515126,1.2842245216314736,0.0408
1990-11-15,53.9,79.12,-0.6749621315519723,0.4969961516079522,0.43062935926177437,False,False,0.0,False,False,0.0,0.0,-0.003061840264324753,-0.0,1.0170518466515126,1.0170518466515126,1.2842245216314736,0.0408
1990-11-16,53.35,78.97,-0.6742179662622017,0.10700720427394117,-0.10373724641130617,False,False,0.0,False,True,0.0,0.0,-0.003658673399680058,-0.0,1.0170518466515126,1.0170518466515126,1.2842245216314736,0.0408
1990-11-17,53.7,79.05,-0.6737962286567242,0.43640812468596124,0.6102570921026935,False,True,0.0,False,False,0.0,0.0,0.003079561135119678,0.0,1.0170518466515126,1.0170518466515126,1.2842245216314736,0.0408
1990-11-18,53.7,79.05,-0.673446699140129,0.46403843297280645,0.48740013236108526,False,False,0.0,False,False,0.0,0.0,0.0002583818191930373,0.0,1.0170518466515126,1.0170518466515126,1.2842245216314736,0.0408
1990-11-19,53.7,79.05,-0.6731349231526687,0.4886843247815449,0.36300100462595714,False,False,0.0,False,False,0.0,0.0,0.00023052650370152767,0.0,1.0170518466515126,1.0170518466515126,1.2842245216314736,0.0408
1990-11-20,53.6,79.32,-0.672554893379498,0.25294585713822215,-0.8842156344484172,False,False,0.0,False,True,0.0,0.0,-0.002204253960360788,-0.0,1.0170518466515126,1.0170518466515126,1.2842245216314736,0.0408
1990-11-21,53.1,79.12,-0.6716063205538939,-0.03749208222409095,-1.56059269855834,False,False,0.0,False,False,0.0,0.0,-0.0027338553807117767,-0.0,1.0170518466515126,1.0170518466515126,1.2842245216314736,0.0408
1990-11-22,53.65,79.15,-0.6712580364774432,0.5199264128103636,0.8524651817947119,False,True,0.0,False,False,0.0,0.0,0.005220248275810589,0.0,1.0170518466515126,1.0170518466515126,1.2842245216314736,0.0408
1990-11-23,53.65,79.15,-0.6710065137976939,0.5398344329125209,0.9002267374651376,False,False,0.0,False,False,0.0,0.0,0.00018647423405921212,0.0,1.0170518466515126,1.0170518466515126,1.2842245216314736,0.0408
1990-11-24,53.45,79.35,-0.6704333005224519,0.2511176035434488,-0.5745339899946939,False,False,0.0,False,True,0.0,0.0,-0.0027071716353838206,-0.0,1.0170518466515126,1.0170518466515126,1.2842245216314736,0.0408
1990-11-25,53.45,79.35,-0.6698725811688642,0.29561068425063297,-0.2611144646002021,False,False,0.0,False,False,0.0,0.0,0.00041736631101934284,0.0,1.0170518466515126,1.0170518466515126,1.2842245216314736,0.0408
1990-11-26,53.45,79.35,-0.669360646876444,0.33623267035417115,0.028234120009860312,False,True,0.0,False,False,0.0,0.0,0.00038119885512190614,0.0,1.0170518466515126,1.0170518466515126,1.2842245216314736,0.0408
1990-11-27,52.02,79.75,-0.6671038087228589,-1.181528745647995,-2.342750260868889,True,False,1.0,False,True,0.0,1.0,-0.014424437984274594,-0.0,1.0170518466515126,1.0170518466515126,1.2842245216314736,0.0408
1990-11-28,52.5,79.1,-0.6658081821239762,-0.1654272060065125,-0.4185107060855939,False,False,1.0,False,False,0.0,1.0,0.009661935168589778,0.009661935168589778,1.0267137818201024,1.0267137818201024,1.2842245216314736,0.0408
1990-11-29,51.32,78.75,-0.6637273251013971,-0.9485268517350178,-1.3519503402571837,False,False,1.0,False,False,0.0,1.0,-0.007559714087346238,-0.007559714087346238,1.0191540677327562,1.0191540677327562,1.2842245216314736,0.0408
1990-11-30,50.52,79.12,-0.6606278494585669,-1.7488754491618153,-1.6686820209335322,False,False,1.0,False,False,0.0,1.0,-0.007786334794786625,-0.007786334794786625,1.0113677329379696,1.0113677329379696,1.2842245216314736,0.0408
1990-12-01,50.9,78.55,-0.6584724049198001,-0.8230074064502944,-0.41278836118543777,False,False,1.0,False,False,0.0,1.0,0.009022031863132928,0.009022031863132928,1.0203897648011024,1.0203897648011024,1.2842245216314736,0.0408
1990-12-02,50.9,78.55,-0.6566004203159975,-0.6759630158216083,-0.08530448807898441,False,False,1.0,False,False,0.0,1.0,0.001434915918828529,0.001434915918828529,1.021824680719931,1.021824680719931,1.2842245216314736,0.0408
1990-12-03,50.9,78.55,-0.654914950137577,-0.5435693333066709,0.2775796491913034,False,True,0.0,False,False,0.0,0.0,0.0012936199448327357,0.0012936199448327357,1.0231183006647637,1.0231183006647637,1.2842245216314736,0.0408
1990-12-04,50.62,78.7,-0.6529900550893102,-0.7703173355287163,0.1859126624893199,False,False,0.0,False,False,0.0,0.0,-0.0022227947931603223,-0.0,1.0231183006647637,1.0231183006647637,1.2842245216314736,0.0408
1990-12-05,49.3,78.6,-0.6498710815767742,-1.7798670119344493,-1.5027840998985298,False,False,0.0,False,True,0.0,0.0,-0.010057292427830223,-0.0,1.0231183006647637,1.0231183006647637,1.2842245216314736,0.0408
1990-12-06,49.62,79.07,-0.6468939754749017,-1.5299066408004762,-0.8509696685051422,False,False,0.0,False,False,0.0,0.0,0.002480506129920014,0.0,1.0231183006647637,1.0231183006647637,1.2842245216314736,0.0408
1990-12-07,49.0,79.27,-0.6433907605833167,-2.0015855914395075,-1.3074499703445899,False,False,0.0,False,False,0.0,0.0,-0.0047167147185655095,-0.0,1.0231183006647637,1.0231183006647637,1.2842245216314736,0.0408
1990-12-08,49.27,79.92,-0.6399691602484278,-1.8763352870543457,-1.0361443634783236,False,False,0.0,False,False,0.0,0.0,0.0012473100519663066,0.0,1.0231183006647637,1.0231183006647637,1.2842245216314736,0.0408
1990-12-09,49.27,79.92,-0.6368487214642405,-1.6269498194221015,-0.46850899334256135,False,False,0.0,False,False,0.0,0.0,0.0024896981297906013,0.0,1.0231183006647637,1.0231183006647637,1.2842245216314736,0.0408
1990-12-10,49.27,79.92,-0.6340275584917304,-1.4014824746590904,0.0759782690132216,False,True,0.0,False,False,0.0,0.0,0.002255993599256245,0.0,1.0231183006647637,1.0231183006647637,1.2842245216314736,0.0408
1990-12-11,49.95,80.7,-0.6316765093133174,-1.0262943015847128,1.1224854395474275,False,False,0.0,False,False,0.0,0.0,0.0037174472288980737,0.0,1.0231183006647637,1.0231183006647637,1.2842245216314736,0.0408
1990-12-12,49.85,80.72,-0.6294621770506955,-0.9601869315321423,1.4885914058718326,False,False,0.0,False,False,0.0,0.0,0.0006567380020616885,0.0,1.0231183006647637,1.0231183006647637,1.2842245216314736,0.0408
1990-12-13,49.85,80.85,-0.6273679794926875,-0.8727011419837822,1.2673685836603241,False,False,0.0,False,False,0.0,0.0,0.0008698761050958724,0.0,1.0231183006647637,1.0231183006647637,1.2842245216314736,0.0408
1990-12-14,49.6,80.92,-0.6251593388464589,-0.987893699455455,0.7977185310882873,False,False,0.0,False,False,0.0,0.0,-0.0011497652382754793,-0.0,1.0231183006647637,1.0231183006647637,1.2842245216314736,0.0408
1990-12-15,50.67,80.97,-0.6242162562956554,0.12720972774079087,1.9920181722215309,False,False,0.0,False,False,0.0,0.0,0.01101741612099274,0.0,1.0231183006647637,1.0231183006647637,1.2842245216314736,0.0408
1990-12-16,50.67,80.97,-0.6234928898341283,0.18578071013062925,1.5390783053920973,False,False,0.0,False,False,0.0,0.0,0.0005790265873339035,0.0,1.0231183006647637,1.0231183006647637,1.2842245216314736,0.0408
1990-12-17,50.67,80.97,-0.6228555660676316,0.23738481550387291,1.2544971895364057,False,False,0.0,False,False,0.0,0.0,0.0005104131607186858,0.0,1.0231183006647637,1.0231183006647637,1.2842245216314736,0.0408
1990-12-18,51.4,81.1,-0.6229599265334003,0.8779499581412438,1.5895829059720266,False,False,0.0,False,False,0.0,0.0,0.006284853398987704,0.0,1.0231183006647637,1.0231183006647637,1.2842245216314736,0.0408
1990-12-19,50.4,80.95,-0.6221902828191364,0.03369660579090805,0.29610043606726283,False,False,0.0,False,False,0.0,0.0,-0.008378330095602711,-0.0,1.0231183006647637,1.0231183006647637,1.2842245216314736,0.0408
1990-12-20,49.6,80.5,-0.6208484485875799,-0.3783001113001845,-0.454091850999392,False,False,0.0,False,True,0.0,0.0,-0.004137414643859129,-0.0,1.0231183006647637,1.0231183006647637,1.2842245216314736,0.0408
1990-12-21,49.25,80.35,-0.6192893732737506,-0.50990114254585,-0.8105050915258867,False,False,0.0,False,False,0.0,0.0,-0.00132917041353468,-0.0,1.0231183006647637,1.0231183006647637,1.2842245216314736,0.0408
1990-12-22,49.07,76.57,-0.6200936252022062,1.589431118267072,1.9437625403239134,False,True,0.0,False,False,0.0,0.0,0.021743344292299755,0.0,1.0231183006647637,1.0231183006647637,1.2842245216314736,0.0408
