Date,SI,DC,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,DC_SI_pair,sharpe,CAGR
1993-11-25,4.643,12.46,-0.3373091821234399,0.4401275907419384,0.2537833150346204,False,False,0.0,False,False,0.0,0.0,-0.0027919328311880273,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1993-11-26,4.643,12.46,-0.33789583046164495,0.43281795244790366,0.22767840040589765,False,False,0.0,False,False,0.0,0.0,-0.0008256509642265702,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1993-11-27,4.643,12.46,-0.33839616265474415,0.4265838133218871,0.20570149515030126,False,False,0.0,False,False,0.0,0.0,-0.0007036738081444713,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1993-11-28,4.643,12.46,-0.3388281787184292,0.42120089316837195,0.18690758725136772,False,False,0.0,False,False,0.0,0.0,-0.0006072241557472892,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1993-11-29,4.643,12.46,-0.33920501393134544,0.4165055264154356,0.1673559282358041,False,False,0.0,False,False,0.0,0.0,-0.0005293838072643558,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1993-11-30,4.445,12.46,-0.3390468360952542,0.22047642225313258,-0.6699324670853993,False,False,0.0,False,True,0.0,0.0,-0.022611289121523933,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1993-12-01,4.42,12.75,-0.33825692597622564,0.10722419380312331,-1.1463199628029301,False,False,0.0,False,False,0.0,0.0,-0.012968640322776202,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1993-12-02,4.648,12.75,-0.3376725756838128,0.3426746600313866,-0.13389077498923718,False,False,0.0,False,False,0.0,0.0,0.026297543905523784,0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1993-12-03,4.613,12.75,-0.3371460888486021,0.31438736718032345,-0.25169274145256454,False,False,0.0,False,False,0.0,0.0,-0.003174205838670177,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1993-12-04,4.811,12.75,-0.33716670738306725,0.512124480865892,0.5960604201230327,False,True,0.0,False,False,0.0,0.0,0.02170579754577848,0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1993-12-05,4.811,12.75,-0.33751982460232277,0.5076222363203851,0.5753200314787194,False,False,0.0,False,False,0.0,0.0,-0.000493971685423025,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1993-12-06,4.811,12.75,-0.3380636177621427,0.5006888735326802,0.5412618098857789,False,False,0.0,False,False,0.0,0.0,-0.00076012786885279,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1993-12-07,4.817,12.75,-0.33872053767742655,0.49831314461281195,0.5237038410791955,False,False,0.0,False,False,0.0,0.0,-0.0002600492943195972,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1993-12-08,4.9060000000000015,12.75,-0.3396463611498414,0.5755088953395235,0.8461899433723481,False,False,0.0,False,False,0.0,0.0,0.008357692315403273,0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1993-12-09,4.975,12.75,-0.34087695756499903,0.6288187910462621,1.0643927992533753,False,False,0.0,False,False,0.0,0.0,0.005719221042020962,0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1993-12-10,4.96,12.75,-0.342215509518713,0.5967522536364092,0.9167915370821501,False,False,0.0,False,False,0.0,0.0,-0.0034394170660497696,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1993-12-11,5.023,12.75,-0.34373279061788725,0.6404069196219373,1.0927207173975073,False,False,0.0,False,False,0.0,0.0,0.004641351758731776,0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1993-12-12,5.023,12.75,-0.3453097587029773,0.6203005765370389,0.9960043350312974,False,False,0.0,False,False,0.0,0.0,-0.002133140701988507,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1993-12-13,5.023,12.75,-0.346872432315209,0.6003764879810856,0.9011327386180491,False,False,0.0,False,False,0.0,0.0,-0.0021093460405870765,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1993-12-14,5.127000000000002,12.75,-0.34863379999735367,0.6819190500337422,1.2365186585618466,False,False,0.0,False,False,0.0,0.0,0.008518791522855233,0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1993-12-15,5.086,12.75,-0.3503579916940299,0.6189356059011191,0.957150768724083,False,False,0.0,False,False,0.0,0.0,-0.006593009482018069,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1993-12-16,5.086,12.75,-0.3520047189156089,0.5979398338259863,0.8580770024151564,False,False,0.0,False,False,0.0,0.0,-0.0021929851819098337,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1993-12-17,5.012,12.75,-0.35336941542014827,0.5065399533931094,0.4592041019288451,False,False,0.0,False,False,0.0,0.0,-0.009603389978554436,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1993-12-18,5.017,12.75,-0.3545322270238365,0.49671410544608463,0.4092657738409998,False,False,0.0,False,False,0.0,0.0,-0.001030256202410337,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1993-12-19,5.017,12.75,-0.35553582235825365,0.4839182649322664,0.3465904104096569,False,False,0.0,False,False,0.0,0.0,-0.001339867120386217,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1993-12-20,5.017,12.75,-0.35641113436161304,0.4727580368894344,0.2915189847032422,False,False,0.0,False,False,0.0,0.0,-0.0011672362320596732,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1993-12-21,5.1080000000000005,12.75,-0.35740521594364166,0.5510834967185696,0.6254754230424249,False,False,0.0,False,False,0.0,0.0,0.008104101034141591,0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1993-12-22,5.063,12.75,-0.35832888252954465,0.49430674774830585,0.37360809442003656,False,False,0.0,False,False,0.0,0.0,-0.005894783760580259,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1993-12-23,5.038,12.75,-0.35911909672203013,0.4592315167941159,0.2174092834383969,False,False,0.0,False,False,0.0,0.0,-0.0036472990917316064,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1993-12-24,5.035,12.75,-0.35979609825862235,0.447599747202565,0.1626998614090746,False,False,0.0,False,False,0.0,0.0,-0.0012088220491731547,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1993-12-25,5.035,12.75,-0.3603831246034991,0.4401151613053864,0.1263650922737361,False,False,0.0,False,False,0.0,0.0,-0.0007772248601669857,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1993-12-26,5.035,12.75,-0.36089710390121843,0.4335619252594656,0.0943701348990277,False,False,0.0,False,False,0.0,0.0,-0.0006800475440296221,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1993-12-27,5.035,12.75,-0.36135060461385343,0.42777979117336873,0.06593312243941687,False,False,0.0,False,False,0.0,0.0,-0.0005996683295828272,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1993-12-28,5.096,12.75,-0.36190315640358606,0.48173475585427816,0.29726359184794593,False,False,0.0,False,False,0.0,0.0,0.005556487214748192,0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1993-12-29,5.08,12.75,-0.3624588927078354,0.45864911797509933,0.19509563631712348,False,False,0.0,False,False,0.0,0.0,-0.0023796312657810305,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1993-12-30,5.08,12.75,-0.36299900854460265,0.451762641056316,0.16394883172678162,False,False,0.0,False,False,0.0,0.0,-0.0007093436907410546,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1993-12-31,5.087,12.75,-0.36352982038259885,0.45199479012186483,0.16625418642716247,False,False,0.0,False,False,0.0,0.0,2.387872260271227e-05,0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-01-01,5.087,12.51,-0.36424899899738483,0.530245022542716,0.5078997460805371,False,False,0.0,False,False,0.0,0.0,0.008114083425363319,0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-01-02,5.087,12.51,-0.36505998356541713,0.5200996055966316,0.462663183669659,False,False,0.0,False,False,0.0,0.0,-0.001050913779053073,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-01-03,5.087,12.51,-0.36590208370026844,0.5095649329096412,0.41480222479759615,False,False,0.0,False,False,0.0,0.0,-0.0010900453688041608,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-01-04,5.22,12.51,-0.36706140608962795,0.628061809818754,0.9297480662577899,False,False,0.0,False,False,0.0,0.0,0.01207680629579302,0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-01-05,5.2,12.51,-0.36832952183124,0.5921976818911876,0.7767893249632853,False,False,0.0,False,False,0.0,0.0,-0.0036566935960106023,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-01-06,5.055,12.51,-0.3692721377270681,0.435405557034378,0.1018919960728689,False,False,0.0,False,False,0.0,0.0,-0.016206583726185324,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-01-07,5.109,12.51,-0.37011972277810085,0.4788022680459587,0.3086225237193286,False,False,0.0,False,False,0.0,0.0,0.004455881501327085,0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-01-08,4.998,12.51,-0.3706129532038237,0.36163195542016613,-0.20681575076233913,False,False,0.0,False,True,0.0,0.0,-0.01216170194906671,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-01-09,4.998,12.51,-0.37087536671005833,0.35834916245717086,-0.21210407983813298,False,False,0.0,False,False,0.0,0.0,-0.0003406216948851655,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-01-10,4.998,12.51,-0.3709891708341426,0.3569254728648765,-0.20943268223495898,False,False,0.0,False,False,0.0,0.0,-0.0001476998220406407,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-01-11,5.035,12.51,-0.37109938466723263,0.39254669781291973,-0.029785876968483827,False,False,0.0,False,False,0.0,0.0,0.003680846999281608,0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-01-12,5.109,12.51,-0.3713850214502718,0.46297338165709956,0.3227348453788531,False,True,0.0,False,False,0.0,0.0,0.007219527593266917,0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-01-13,5.075,12.51,-0.3716856116798892,0.4252129978845858,0.15406373871182133,False,False,0.0,False,False,0.0,0.0,-0.003882900855751374,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-01-14,5.18,12.51,-0.37224320248024045,0.523237536972192,0.6469466222746774,False,False,0.0,False,False,0.0,0.0,0.00996512210760793,0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-01-15,5.21,12.51,-0.37301382937925215,0.5435969944655561,0.7581326175408017,False,False,0.0,False,False,0.0,0.0,0.0020614243345431793,0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-01-16,5.21,12.51,-0.37389063981811854,0.5326280958753369,0.7123223948317,False,False,0.0,False,False,0.0,0.0,-0.0011093846470611036,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-01-17,5.21,12.51,-0.3748052124067329,0.521186792791771,0.6654923679871398,False,False,0.0,False,False,0.0,0.0,-0.0011558257383051111,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-01-18,5.309,12.51,-0.37595752034356295,0.6057714205020277,1.0972701225934585,False,False,0.0,False,False,0.0,0.0,0.008448131905763767,0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-01-19,5.3260000000000005,12.51,-0.37726099857192386,0.6064649078652335,1.0981213080661252,False,False,0.0,False,False,0.0,0.0,6.903438760059865e-05,0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-01-20,5.3260000000000005,12.51,-0.37861646933696336,0.5895079685945888,1.0156808350531568,False,False,0.0,False,False,0.0,0.0,-0.001685163001145397,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-01-21,5.254,12.51,-0.3797850261031739,0.5028893234492946,0.5826046406789401,False,False,0.0,False,False,0.0,0.0,-0.008657439976981467,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-01-22,5.102,12.51,-0.38043018071792517,0.34281843921875677,-0.22308279667103917,False,False,0.0,False,True,0.0,0.0,-0.016232424405119295,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-01-23,5.102,12.51,-0.3807362590484259,0.33898939930419214,-0.23653847608086986,False,False,0.0,False,False,0.0,0.0,-0.0003881435174833519,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-01-24,5.102,12.51,-0.38082611865106586,0.33786525567516623,-0.2367622564011968,False,False,0.0,False,False,0.0,0.0,-0.0001139396185190492,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-01-25,5.106,12.51,-0.38079118360425185,0.3423022931108095,-0.20905723559758466,False,False,0.0,False,False,0.0,0.0,0.000449561634754645,0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-01-26,5.088,12.51,-0.3806369734713229,0.32623146187375074,-0.28844800643971236,False,False,0.0,False,False,0.0,0.0,-0.0016315948110711617,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-01-27,5.122999999999998,12.51,-0.38050085795897604,0.36293426693320807,-0.09762555786309235,False,False,0.0,False,False,0.0,0.0,0.0037137064601985782,0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-01-28,4.967,12.51,-0.37999633059892846,0.21324590420740464,-0.8569578184359986,False,False,0.0,False,False,0.0,0.0,-0.015398842646435486,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-01-29,5.008,12.51,-0.37938358597194216,0.26191133949100376,-0.6032618879845013,False,False,0.0,False,False,0.0,0.0,0.004989234461301239,0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-01-30,5.008,12.51,-0.378723804602763,0.2701652044194347,-0.5567142405486494,False,False,0.0,False,False,0.0,0.0,0.000846912050281605,0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-01-31,5.008,12.51,-0.3780557563325586,0.27852248827969195,-0.5076968607144293,False,False,0.0,False,False,0.0,0.0,0.000858259631429,0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-02-01,5.124,12.41,-0.3777824008794643,0.4357204050858474,0.2976292429837539,False,True,0.0,False,False,0.0,0.0,0.016020529713363797,0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-02-02,5.279,12.41,-0.37813730272124363,0.5863160732293666,1.067388351843707,False,False,0.0,False,False,0.0,0.0,0.015102330684511594,0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-02-03,5.335,12.41,-0.3790014155305625,0.6315924332657197,1.2976816560348172,False,False,0.0,False,False,0.0,0.0,0.004510312988923846,0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-02-04,5.465,12.41,-0.3804685363034834,0.7433854644737714,1.8737421277874897,False,False,0.0,False,False,0.0,0.0,0.010974502943855295,0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-02-05,5.417000000000002,12.41,-0.38214148809899035,0.6746241326915312,1.5610745642539154,False,False,0.0,False,False,0.0,0.0,-0.006768263393374889,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-02-06,5.417000000000002,12.41,-0.38388921722835206,0.6529348141961524,1.4834891641362327,False,False,0.0,False,False,0.0,0.0,-0.0021303584742411526,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-02-07,5.417000000000002,12.41,-0.38562935393258874,0.6313397176965756,1.4078303034145505,False,False,0.0,False,False,0.0,0.0,-0.002116614285103036,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-02-08,5.23,12.41,-0.38685282530498516,0.42915643796513425,0.32619992519805546,False,False,0.0,False,False,0.0,0.0,-0.02015615919848183,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-02-09,5.261,12.41,-0.3877991561643901,0.4484124719999194,0.4438634759931658,False,False,0.0,False,False,0.0,0.0,0.0019115368761389094,0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-02-10,5.327000000000001,12.41,-0.38870919613435256,0.5031188759726852,0.7410369627233375,False,False,0.0,False,False,0.0,0.0,0.0053893256461525095,0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-02-11,5.312,12.41,-0.3895323520191984,0.47790351144174803,0.5922332590489073,False,False,0.0,False,False,0.0,0.0,-0.0024852281426036653,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-02-12,5.247999999999998,12.41,-0.3901198786792741,0.40661230559020645,0.17955998899881484,False,False,0.0,False,False,0.0,0.0,-0.00706595960139799,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-02-13,5.247999999999998,12.41,-0.3905452987303219,0.40133284275670356,0.1394867998543863,False,False,0.0,False,False,0.0,0.0,-0.0005229952361247178,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-02-14,5.247999999999998,12.41,-0.39085853231337137,0.39744561399106004,0.11098304243554553,False,False,0.0,False,False,0.0,0.0,-0.0003849292301707146,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-02-15,5.343,12.41,-0.3913272396890514,0.48662895545887164,0.6205658060105533,False,False,0.0,False,False,0.0,0.0,0.008744004025183886,0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-02-16,5.255,12.41,-0.39166013743531664,0.3944976944277201,0.07987987956714473,False,False,0.0,False,False,0.0,0.0,-0.009107927441269982,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-02-17,5.274,12.41,-0.391946508519784,0.4099438292694799,0.16074281983714392,False,False,0.0,False,False,0.0,0.0,0.0015235795286234661,0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-02-18,5.23,12.41,-0.39208731502135885,0.3641964205849373,-0.11489604255294886,False,False,0.0,False,True,0.0,0.0,-0.004531329113595252,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-02-19,5.175,12.41,-0.3919993371031859,0.31028822654946264,-0.43877414315285806,False,False,0.0,False,False,0.0,0.0,-0.005369496181955331,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-02-20,5.175,12.41,-0.3917741100847735,0.31308329384796085,-0.4273881916975235,False,False,0.0,False,False,0.0,0.0,0.0002784786782961942,0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-02-21,5.175,12.41,-0.39147184475356234,0.3168344066082911,-0.4045230204377506,False,False,0.0,False,False,0.0,0.0,0.00037387130964935885,0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-02-22,5.175,12.41,-0.391131742636663,0.32105507387901167,-0.38029430664465264,False,False,0.0,False,False,0.0,0.0,0.00042084858395498683,0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-02-23,5.212999999999999,12.41,-0.39087256700345785,0.36227144348708684,-0.1370787381823814,False,False,0.0,False,False,0.0,0.0,0.004095536696625358,0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-02-24,5.229,12.41,-0.3907102894133024,0.3802853083809179,-0.03354091708145338,False,False,0.0,False,False,0.0,0.0,0.0017874950269044533,0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-02-25,5.1720000000000015,12.41,-0.39047182255235413,0.3262446821252869,-0.35208682590025764,False,False,0.0,False,False,0.0,0.0,-0.005394484546773279,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-02-26,5.226,12.41,-0.3903271594492043,0.3820399512353747,-0.019089812873283298,False,False,0.0,False,False,0.0,0.0,0.005540763701136305,0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-02-27,5.226,12.41,-0.3902443319876161,0.383067840033684,-0.011858107927913836,False,False,0.0,False,False,0.0,0.0,0.00010208518460340118,0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-02-28,5.226,12.41,-0.3902018816620126,0.38359464857442394,-0.008702460662214846,False,False,0.0,False,False,0.0,0.0,5.232293718342918e-05,0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-03-01,5.356,12.41,-0.390505887426843,0.5098219370328785,0.7362888789927798,False,True,0.0,False,False,0.0,0.0,0.01237258237205709,0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-03-02,5.273,12.41,-0.3908078800550225,0.42307420851717037,0.21890657141792622,False,False,0.0,False,False,0.0,0.0,-0.008569432425227837,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-03-03,5.276,12.41,-0.39110674180702276,0.422365334174847,0.21100194263243927,False,False,0.0,False,False,0.0,0.0,-6.998024763073901e-05,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-03-04,5.2410000000000005,12.41,-0.3913081986167265,0.38486525516642445,-0.012051662033398374,False,False,0.0,False,True,0.0,0.0,-0.0037139327102285436,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-03-05,5.239,12.41,-0.39143893270689817,0.38124284510739326,-0.03359826766644732,False,False,0.0,False,False,0.0,0.0,-0.0003587696528162877,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-03-06,5.239,12.41,-0.3915223754071123,0.3802073211977355,-0.03971560782554304,False,False,0.0,False,False,0.0,0.0,-0.00010254953162502475,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-03-07,5.239,12.41,-0.3915743171520292,0.3795627241433168,-0.04095101319894739,False,False,0.0,False,False,0.0,0.0,-6.383136685512339e-05,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-03-08,5.176,12.41,-0.39145004013994,0.31810500186334423,-0.3997976531333415,False,False,0.0,False,False,0.0,0.0,-0.006125011502650326,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-03-09,5.206,12.41,-0.3912957604905148,0.35001961231271217,-0.20637539969217406,False,False,0.0,False,False,0.0,0.0,0.0031718020926001234,0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-03-10,5.314,12.41,-0.3913942037954116,0.45679793089894183,0.42496024628651907,False,True,0.0,False,False,0.0,0.0,0.010498102177186107,0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-03-11,5.396,12.41,-0.3918464433732897,0.5331856377374748,0.8713594167420841,False,False,0.0,False,False,0.0,0.0,0.007446056058829603,0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-03-12,5.377000000000002,12.41,-0.3924543453670292,0.5066415739951688,0.7050665361563562,False,False,0.0,False,False,0.0,0.0,-0.002590332321639579,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-03-13,5.377000000000002,12.41,-0.3931387563934188,0.4981480331576744,0.6469364410814377,False,False,0.0,False,False,0.0,0.0,-0.0008281653113709579,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-03-14,5.377000000000002,12.41,-0.39384889460832084,0.48933521791073975,0.587369584610381,False,False,0.0,False,False,0.0,0.0,-0.0008585585047367631,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-03-15,5.447,12.41,-0.39472553774236985,0.5484560766171898,0.9345617451470721,False,False,0.0,False,False,0.0,0.0,0.005714620627420674,0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-03-16,5.4620000000000015,12.41,-0.39571403854946835,0.5511887816010992,0.9459870070285099,False,False,0.0,False,False,0.0,0.0,0.00026344883044456246,0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-03-17,5.377000000000002,12.41,-0.396530885144253,0.4560517153598216,0.3534911067764649,False,False,0.0,False,False,0.0,0.0,-0.00923844863186762,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-03-18,5.354,12.41,-0.39716082769561756,0.4252341282973857,0.14846447975914906,False,False,0.0,False,False,0.0,0.0,-0.0029970133957093695,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-03-19,5.4129999999999985,12.41,-0.3978025375286434,0.4762705092695336,0.4670672213574374,False,False,0.0,False,False,0.0,0.0,0.004931180183777524,0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-03-20,5.4129999999999985,12.41,-0.39843167879453634,0.46846286615980226,0.4075039695132403,False,False,0.0,False,False,0.0,0.0,-0.0007538127074845039,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-03-21,5.4129999999999985,12.41,-0.3990337499378876,0.4609911632708137,0.3491440695007793,False,False,0.0,False,False,0.0,0.0,-0.0007208583231026332,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-03-22,5.42,12.41,-0.3996179779917056,0.4607408931229333,0.3379399471452264,False,False,0.0,False,False,0.0,0.0,-2.4112525306796518e-05,-0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-03-23,5.593,12.41,-0.40059999553578074,0.6215540554009609,1.5011917226156122,False,False,0.0,False,False,0.0,0.0,0.015222110380548784,0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-03-24,5.631,12.41,-0.40188885140417313,0.6435593540742115,1.6538893388984466,False,False,0.0,False,False,0.0,0.0,0.0020723663113089855,0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-03-25,5.725,12.41,-0.403557575853917,0.7168504836528893,2.1767109916001615,False,False,0.0,True,False,-1.0,-1.0,0.006828483053091902,0.0,1.6508441748842673,1.6508441748842673,1.8158425734557542,0.0518
1994-03-26,5.7810000000000015,12.41,-0.40554541775878916,0.7481813656134282,2.378846429151228,False,False,0.0,False,False,-1.0,-1.0,0.0028973004837449987,-0.0028973004837449987,1.6479468744005223,1.6479468744005223,1.8158425734557542,0.0518
1994-03-27,5.7810000000000015,12.41,-0.40766725211911664,0.721849401201764,2.158543240481848,False,False,0.0,False,False,-1.0,-1.0,-0.002429114261067868,0.002429114261067868,1.6503759886615903,1.6503759886615903,1.8158425734557542,0.0518
1994-03-28,5.7810000000000015,12.41,-0.4098056927740573,0.6953113526739498,1.93658561856343,False,False,0.0,False,False,-1.0,-1.0,-0.0024421467651366204,0.0024421467651366204,1.6528181354267268,1.6528181354267268,1.8158425734557542,0.0518
1994-03-29,5.6789999999999985,12.41,-0.41163682072735314,0.5705870547735463,1.0079303186993096,False,False,0.0,False,False,-1.0,-1.0,-0.011562021268092403,0.011562021268092403,1.6643801566948193,1.6643801566948193,1.8158425734557542,0.0518
