Date,PA,LE,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,LE_PA_pair,sharpe,CAGR
1995-03-11,158.25,72.37,-2.0989927962433343,6.345891335869879,1.1057512695145195,False,False,0.0,False,False,-1.0,-1.0,0.003657119379260119,-0.003657119379260119,1.39242476757498,1.39242476757498,1.035709530924761,0.0321
1995-03-12,158.25,72.37,-2.105154537337868,5.899966132858481,0.7134590989578866,False,False,0.0,False,False,-1.0,-1.0,-0.0014356894861194452,0.0014356894861194452,1.3938604570610993,1.3938604570610993,1.035709530924761,0.0321
1995-03-13,158.25,72.37,-2.110783756049935,5.492579574666195,0.3473475880525116,False,False,0.0,False,False,-1.0,-1.0,-0.0013098933705026846,0.0013098933705026846,1.395170350431602,1.395170350431602,1.035709530924761,0.0321
1995-03-14,159.5,71.37,-2.11966335821413,8.21962612425753,1.8130351151969752,False,False,0.0,False,False,-1.0,-1.0,0.00877483515314154,-0.00877483515314154,1.3863955152784604,1.3863955152784604,1.035709530924761,0.0321
1995-03-15,161.0,71.2,-2.1303455204919723,9.319398940971553,1.6173667426732268,False,False,0.0,False,False,-1.0,-1.0,0.0035172403180407253,-0.0035172403180407253,1.3828782749604196,1.3828782749604196,1.035709530924761,0.0321
1995-03-16,162.45,71.12,-2.142242214042449,10.093733737300994,1.458667724041579,False,False,0.0,False,False,-1.0,-1.0,0.0024597184977356063,-0.0024597184977356063,1.380418556462684,1.380418556462684,1.035709530924761,0.0321
1995-03-17,164.1,70.15,-2.1575675399511893,12.74663707242405,1.6898785648400212,False,False,0.0,False,False,-1.0,-1.0,0.00840981155028019,-0.00840981155028019,1.3720087449124039,1.3720087449124039,1.035709530924761,0.0321
1995-03-18,166.65,69.8,-2.1758913802774176,14.772781656636255,1.5486404152218398,False,False,0.0,False,False,-1.0,-1.0,0.0063609778616409325,-0.0063609778616409325,1.365647767050763,1.365647767050763,1.035709530924761,0.0321
1995-03-19,166.65,69.8,-2.193200376813194,13.564613698439075,0.9040900869119817,False,False,0.0,False,False,-1.0,-1.0,-0.0037786495019280935,0.0037786495019280935,1.369426416552691,1.369426416552691,1.035709530924761,0.0321
1995-03-20,166.65,69.8,-2.209050406538579,12.458281623607178,0.35747827804028287,False,False,0.0,False,False,-1.0,-1.0,-0.003448217645854935,0.003448217645854935,1.372874634198546,1.372874634198546,1.035709530924761,0.0321
1995-03-21,167.0,70.27,-2.2227029088776846,10.81066659316511,-0.5887297935065473,False,False,0.0,False,True,0.0,0.0,-0.005097987031546086,0.005097987031546086,1.377972621230092,1.377972621230092,1.035709530924761,0.0321
1995-03-22,165.65,69.42,-2.2356195941241936,10.453287775898474,-0.9611365906414372,False,False,0.0,False,False,0.0,0.0,-0.001113861553354542,-0.0,1.377972621230092,1.377972621230092,1.035709530924761,0.0321
1995-03-23,168.8,68.87,-2.2524514733092986,13.673667033188593,0.6616372216439287,False,True,0.0,False,False,0.0,0.0,0.009941702571059792,0.0,1.377972621230092,1.377972621230092,1.035709530924761,0.0321
1995-03-24,172.1,68.1,-2.274284365318965,17.2212347217785,1.687005530716995,False,False,0.0,False,False,0.0,0.0,0.010849535398946576,0.0,1.377972621230092,1.377972621230092,1.035709530924761,0.0321
1995-03-25,167.5,67.62,-2.2911130027418647,12.57493875459511,-0.17357921951796237,False,False,0.0,False,True,0.0,0.0,-0.014410467813005987,-0.0,1.377972621230092,1.377972621230092,1.035709530924761,0.0321
1995-03-26,167.5,67.62,-2.3060254689562414,11.566557789178944,-0.48692250021863825,False,False,0.0,False,False,0.0,0.0,-0.0031177387178128618,-0.0,1.377972621230092,1.377972621230092,1.035709530924761,0.0321
1995-03-27,167.5,67.62,-2.3195633227078574,10.651128118494682,-0.7334524825871347,False,False,0.0,False,False,0.0,0.0,-0.0028223611982183686,-0.0,1.377972621230092,1.377972621230092,1.035709530924761,0.0321
1995-03-28,168.25,68.82,-2.3295320202476746,7.931606366555059,-1.3943052779907514,False,False,0.0,False,False,0.0,0.0,-0.008276881783625106,-0.0,1.377972621230092,1.377972621230092,1.035709530924761,0.0321
1995-03-29,168.25,67.77,-2.341080060225346,9.59500431852831,-0.7596989986894984,False,False,0.0,False,False,0.0,0.0,0.005088322215773131,0.0,1.377972621230092,1.377972621230092,1.035709530924761,0.0321
1995-03-30,177.3,66.27,-2.3665769992322967,20.466942260875726,1.7123276569778647,False,True,0.0,False,False,0.0,0.0,0.032537750128380664,0.0,1.377972621230092,1.377972621230092,1.035709530924761,0.0321
1995-03-31,178.15,67.22,-2.390444005190071,17.464353971123444,1.0194828899983308,False,False,0.0,False,False,0.0,0.0,-0.008861488821918083,-0.0,1.377972621230092,1.377972621230092,1.035709530924761,0.0321
1995-04-01,175.8,67.35,-2.4091557414383766,13.54336081412535,0.11411164225222993,False,False,0.0,False,False,0.0,0.0,-0.0115986278702907,-0.0,1.377972621230092,1.377972621230092,1.035709530924761,0.0321
1995-04-02,175.8,67.35,-2.425722375532514,12.427598007885223,-0.16321337732609648,False,False,0.0,False,True,0.0,0.0,-0.003289662719274155,-0.0,1.377972621230092,1.377972621230092,1.035709530924761,0.0321
1995-04-03,175.8,67.35,-2.440714985096849,11.41784575372725,-0.42054053943570296,False,False,0.0,False,False,0.0,0.0,-0.002968269327340933,-0.0,1.377972621230092,1.377972621230092,1.035709530924761,0.0321
1995-04-04,175.3,68.55,-2.4502958100207244,7.332222223079356,-1.2948097676991805,False,False,0.0,False,False,0.0,0.0,-0.011902146939358278,-0.0,1.377972621230092,1.377972621230092,1.035709530924761,0.0321
1995-04-05,177.5,68.72,-2.460453162623585,8.417658664507229,-0.9793398258353994,False,False,0.0,False,False,0.0,0.0,0.003131828463173684,0.0,1.377972621230092,1.377972621230092,1.035709530924761,0.0321
1995-04-06,177.4,70.17,-2.4655610705920563,4.391579676555409,-1.4523471851982503,False,False,0.0,False,False,0.0,0.0,-0.011489675345802326,-0.0,1.377972621230092,1.377972621230092,1.035709530924761,0.0321
1995-04-07,175.9,70.22,-2.4676456536905444,2.621922197849983,-1.4474175923270174,False,False,0.0,False,False,0.0,0.0,-0.005068065812849061,-0.0,1.377972621230092,1.377972621230092,1.035709530924761,0.0321
1995-04-08,176.5,70.1,-2.470190604782884,3.339638604719852,-0.9782535977766706,False,False,0.0,False,False,0.0,0.0,0.0020526101500493296,0.0,1.377972621230092,1.377972621230092,1.035709530924761,0.0321
1995-04-09,176.5,70.1,-2.4725868593870057,3.171661156970913,-0.7976436293241828,False,False,0.0,False,False,0.0,0.0,-0.0004801710699152699,-0.0,1.377972621230092,1.377972621230092,1.035709530924761,0.0321
1995-04-10,176.5,70.1,-2.4747641440077355,3.019033505057763,-0.6890565015997534,False,False,0.0,False,False,0.0,0.0,-0.00043610272136143636,-0.0,1.377972621230092,1.377972621230092,1.035709530924761,0.0321
1995-04-11,173.25,69.42,-2.474903812745753,1.4421773191897955,-1.0448531693988046,False,False,0.0,False,False,0.0,0.0,-0.004569831727381562,-0.0,1.377972621230092,1.377972621230092,1.035709530924761,0.0321
1995-04-12,175.0,67.92,-2.4811320383577846,6.481511954739261,1.8851748200729204,False,True,0.0,False,False,0.0,0.0,0.014669762504559876,0.0,1.377972621230092,1.377972621230092,1.035709530924761,0.0321
1995-04-13,173.15,67.52,-2.486703363986773,5.247788863613096,0.9622878959168555,False,False,0.0,False,False,0.0,0.0,-0.0036174024118342373,-0.0,1.377972621230092,1.377972621230092,1.035709530924761,0.0321
1995-04-14,174.15,67.5,-2.4929831604830195,5.873636667396198,0.9860236213711046,False,False,0.0,False,False,0.0,0.0,0.0018276858057660918,0.0,1.377972621230092,1.377972621230092,1.035709530924761,0.0321
1995-04-15,174.15,67.5,-2.498873007840904,5.476071970738985,0.588329484531986,False,False,0.0,False,False,0.0,0.0,-0.0011596760440341245,-0.0,1.377972621230092,1.377972621230092,1.035709530924761,0.0321
1995-04-16,174.15,67.5,-2.5042507279258466,5.1130758650053565,0.2515727210312587,False,False,0.0,False,False,0.0,0.0,-0.0010577212597728289,-0.0,1.377972621230092,1.377972621230092,1.035709530924761,0.0321
1995-04-17,174.15,67.5,-2.509137959236102,4.783187751563105,-0.08202405136359209,False,False,0.0,False,True,0.0,0.0,-0.0009603259627469737,-0.0,1.377972621230092,1.377972621230092,1.035709530924761,0.0321
1995-04-18,176.4,66.55,-2.5190326505399088,8.758377106569071,2.0696377957364587,False,True,0.0,True,False,-1.0,-1.0,0.011554384965325275,0.0,1.377972621230092,1.377972621230092,1.035709530924761,0.0321
1995-04-19,176.35,67.35,-2.5264272539054033,6.195124449471081,0.20498983236784107,False,False,0.0,False,False,-1.0,-1.0,-0.0073974504775018825,0.0073974504775018825,1.385370071707594,1.385370071707594,1.035709530924761,0.0321
1995-04-20,174.0,66.85,-2.5316119358595053,4.761742087792101,-0.7843772209032215,False,False,0.0,False,True,0.0,0.0,-0.0041760565107098425,0.0041760565107098425,1.3895461282183037,1.3895461282183037,1.035709530924761,0.0321
1995-04-21,169.05,66.67,-2.5307736650912225,0.323319748368192,-1.888016031554401,False,False,0.0,False,False,0.0,0.0,-0.013140108832017175,-0.0,1.3895461282183037,1.3895461282183037,1.035709530924761,0.0321
1995-04-22,166.7,67.3,-2.5244902603464183,-3.198194521313951,-1.7636634190513907,False,False,0.0,False,False,0.0,0.0,-0.010462071178635379,-0.0,1.3895461282183037,1.3895461282183037,1.035709530924761,0.0321
1995-04-23,166.7,67.3,-2.517940247729738,-2.7573786722113596,-1.1817562093963896,False,False,0.0,False,False,0.0,0.0,0.0013113377158156423,0.0,1.3895461282183037,1.3895461282183037,1.035709530924761,0.0321
1995-04-24,166.7,67.3,-2.5118711219139906,-2.3489265048115726,-0.828734534747239,False,False,0.0,False,False,0.0,0.0,0.001216540501415225,0.0,1.3895461282183037,1.3895461282183037,1.035709530924761,0.0321
1995-04-25,166.35,63.8,-2.5163665780145212,5.805812322673546,1.0767580546500717,False,True,0.0,False,False,0.0,0.0,0.024946111417357378,0.0,1.3895461282183037,1.3895461282183037,1.035709530924761,0.0321
1995-04-26,164.25,63.15,-2.521480646759582,5.018497157132401,0.9791610214751957,False,False,0.0,False,False,0.0,0.0,-0.0024338800166993973,-0.0,1.3895461282183037,1.3895461282183037,1.035709530924761,0.0321
1995-04-27,160.7,62.7,-2.523428457780631,2.4810356971543968,0.45857402412520654,False,False,0.0,False,False,0.0,0.0,-0.00795644581853223,-0.0,1.3895461282183037,1.3895461282183037,1.035709530924761,0.0321
1995-04-28,162.05,63.7,-2.5233706713625983,1.3112882342024932,0.10918230305201497,False,False,0.0,False,False,0.0,0.0,-0.00362387970927752,-0.0,1.3895461282183037,1.3895461282183037,1.035709530924761,0.0321
1995-04-29,163.75,62.95,-2.52735848512317,4.652783361496432,0.7544666288312492,False,False,0.0,False,False,0.0,0.0,0.010350081881100608,0.0,1.3895461282183037,1.3895461282183037,1.035709530924761,0.0321
1995-04-30,163.75,62.95,-2.5316481062454317,4.382751711850062,0.47204084273892316,False,False,0.0,False,False,0.0,0.0,-0.0008357079390746753,-0.0,1.3895461282183037,1.3895461282183037,1.035709530924761,0.0321
1995-05-01,163.75,62.95,-2.5356685909728105,4.12966219826157,0.10375232505354581,False,False,0.0,False,False,0.0,0.0,-0.0007826614998425229,-0.0,1.3895461282183037,1.3895461282183037,1.035709530924761,0.0321
1995-05-02,162.85,63.05,-2.537949261215944,2.832299080334707,-0.5239602888341507,False,False,0.0,False,True,0.0,0.0,-0.0040182499340485865,-0.0,1.3895461282183037,1.3895461282183037,1.035709530924761,0.0321
1995-05-03,163.55,61.95,-2.544064839752319,5.945183177343836,1.4573951344902596,False,True,0.0,False,False,0.0,0.0,0.009692783461280247,0.0,1.3895461282183037,1.3895461282183037,1.035709530924761,0.0321
1995-05-04,164.0,61.77,-2.551424608537096,6.398501930663571,1.2372405244358176,False,False,0.0,False,False,0.0,0.0,0.001409566671925143,0.0,1.3895461282183037,1.3895461282183037,1.035709530924761,0.0321
1995-05-05,164.4,62.0,-2.558208591319542,5.791067338188412,0.7339709387350416,False,False,0.0,False,False,0.0,0.0,-0.0018805504462972192,-0.0,1.3895461282183037,1.3895461282183037,1.035709530924761,0.0321
1995-05-06,160.75,60.75,-2.5638530418320933,4.9959277087003215,0.05700797043673668,False,False,0.0,False,False,0.0,0.0,-0.0025122571843444437,-0.0,1.3895461282183037,1.3895461282183037,1.035709530924761,0.0321
1995-05-07,160.75,60.75,-2.568922727841908,4.687944283604111,-0.2289210797070451,False,False,0.0,False,True,0.0,0.0,-0.0009721329082625305,-0.0,1.3895461282183037,1.3895461282183037,1.035709530924761,0.0321
1995-05-08,160.75,60.75,-2.573540346396362,4.407423956420985,-0.5012834190177416,False,False,0.0,False,False,0.0,0.0,-0.0008846638123264457,-0.0,1.3895461282183037,1.3895461282183037,1.035709530924761,0.0321
1995-05-09,162.0,59.25,-2.584120981898703,8.890831822501838,1.995361914590715,False,True,0.0,False,False,0.0,0.0,0.014228109870657236,0.0,1.3895461282183037,1.3895461282183037,1.035709530924761,0.0321
1995-05-10,159.95,59.62,-2.591137568240119,5.466378181524078,-0.22320593644261494,False,False,0.0,False,True,0.0,0.0,-0.010890863455291411,-0.0,1.3895461282183037,1.3895461282183037,1.035709530924761,0.0321
1995-05-11,160.2,59.1,-2.5991013927380107,6.593107689183569,0.4955357304480089,False,True,0.0,False,False,0.0,0.0,0.0035905186765098148,0.0,1.3895461282183037,1.3895461282183037,1.035709530924761,0.0321
1995-05-12,158.9,59.27,-2.6044607435015785,4.533611732661427,-0.6952639326129451,False,False,0.0,False,True,0.0,0.0,-0.006574264056584925,-0.0,1.3895461282183037,1.3895461282183037,1.035709530924761,0.0321
1995-05-13,163.55,59.35,-2.6146336832482193,8.371490899218202,1.197972816616382,False,True,0.0,False,False,0.0,0.0,0.01204121707651586,0.0,1.3895461282183037,1.3895461282183037,1.035709530924761,0.0321
1995-05-14,163.55,59.35,-2.6248451282506635,7.765441638323125,0.6501087701509232,False,False,0.0,False,False,0.0,0.0,-0.0018978505301911858,-0.0,1.3895461282183037,1.3895461282183037,1.035709530924761,0.0321
1995-05-15,163.55,59.35,-2.634321429067635,7.203023184835871,0.14588193211107392,False,False,0.0,False,False,0.0,0.0,-0.0017581236905912314,-0.0,1.3895461282183037,1.3895461282183037,1.035709530924761,0.0321
1995-05-16,162.55,59.32,-2.641813950256951,5.837596470757688,-0.5184779602815622,False,False,0.0,False,True,0.0,0.0,-0.004276816496349901,-0.0,1.3895461282183037,1.3895461282183037,1.035709530924761,0.0321
1995-05-17,161.25,59.85,-2.6449878957470587,2.9474744395385244,-1.6948292633565862,False,False,0.0,False,False,0.0,0.0,-0.009044278483326626,-0.0,1.3895461282183037,1.3895461282183037,1.035709530924761,0.0321
1995-05-18,158.0,60.55,-2.640702324969504,-1.894525776903464,-1.921084423881267,False,False,0.0,False,False,0.0,0.0,-0.01523146774738762,-0.0,1.3895461282183037,1.3895461282183037,1.035709530924761,0.0321
1995-05-19,158.1,60.3,-2.6364985589125625,-0.8808631024275257,-1.2051704090902635,False,False,0.0,False,False,0.0,0.0,0.0031968585696339922,0.0,1.3895461282183037,1.3895461282183037,1.035709530924761,0.0321
1995-05-20,158.5,60.92,-2.6310511660768965,-1.7836370374045316,-1.057629566790446,False,False,0.0,False,False,0.0,0.0,-0.0028319331047442645,-0.0,1.3895461282183037,1.3895461282183037,1.035709530924761,0.0321
1995-05-21,158.5,60.92,-2.6258250827295284,-1.465264039882868,-0.7451891289857482,False,False,0.0,False,False,0.0,0.0,0.0009997102776075203,0.0,1.3895461282183037,1.3895461282183037,1.035709530924761,0.0321
1995-05-22,158.5,60.92,-2.621042409793105,-1.1739036045959494,-0.4691443872949516,False,False,0.0,False,False,0.0,0.0,0.0009157270033340031,0.0,1.3895461282183037,1.3895461282183037,1.035709530924761,0.0321
1995-05-23,157.5,61.7,-2.6128138754523285,-3.710616115408669,-1.2741431999382649,False,False,0.0,False,False,0.0,0.0,-0.00795929718856352,-0.0,1.3895461282183037,1.3895461282183037,1.035709530924761,0.0321
1995-05-24,157.75,61.95,-2.60416514327295,-3.5780306257592542,-1.3349474976774904,False,False,0.0,False,False,0.0,0.0,0.000415526852128914,0.0,1.3895461282183037,1.3895461282183037,1.035709530924761,0.0321
1995-05-25,161.6,61.77,-2.601653310581882,0.8958750053571123,1.6067550337127927,False,True,0.0,False,False,0.0,0.0,0.013881006428914707,0.0,1.3895461282183037,1.3895461282183037,1.035709530924761,0.0321
1995-05-26,161.2,61.6,-2.600392514124468,1.0158211299327604,1.2793895349482218,False,False,0.0,False,False,0.0,0.0,0.000373217266006555,0.0,1.3895461282183037,1.3895461282183037,1.035709530924761,0.0321
1995-05-27,163.35,61.92,-2.6011145400335143,2.2889876811247802,1.3353689596603988,False,False,0.0,False,False,0.0,0.0,0.003924547881687132,0.0,1.3895461282183037,1.3895461282183037,1.035709530924761,0.0321
1995-05-28,163.35,61.92,-2.602100584605603,2.2279318012210467,0.9828614136831116,False,False,0.0,False,False,0.0,0.0,-0.00018816991010249084,-0.0,1.3895461282183037,1.3895461282183037,1.035709530924761,0.0321
1995-05-29,163.35,61.92,-2.603050895303492,2.1690885628077865,0.7398024644296586,False,False,0.0,False,False,0.0,0.0,-0.00018131782317028493,-0.0,1.3895461282183037,1.3895461282183037,1.035709530924761,0.0321
1995-05-30,163.35,61.92,-2.603919905530325,2.11527944956228,0.5190995214253031,False,False,0.0,False,False,0.0,0.0,-0.00016577833101402887,-0.0,1.3895461282183037,1.3895461282183037,1.035709530924761,0.0321
1995-05-31,162.95,61.35,-2.6060858157829627,3.066635201715229,1.4386336800252604,False,False,0.0,False,False,0.0,0.0,0.0029468941438174547,0.0,1.3895461282183037,1.3895461282183037,1.035709530924761,0.0321
1995-06-01,159.5,61.02,-2.6049985443448227,0.5429888240789182,-1.613212641814863,False,False,0.0,False,True,0.0,0.0,-0.007924606113451858,-0.0,1.3895461282183037,1.3895461282183037,1.035709530924761,0.0321
1995-06-02,159.15,61.95,-2.599943239931188,-1.9164837137370796,-2.027956327389361,True,False,1.0,False,False,0.0,1.0,-0.007680655628005349,-0.0,1.3895461282183037,1.3895461282183037,1.035709530924761,0.0321
1995-06-03,155.85,62.35,-2.5891327147898004,-5.582424767144062,-1.9210653502289923,False,False,1.0,False,False,0.0,1.0,-0.01155418884641166,-0.01155418884641166,1.377991939371892,1.377991939371892,1.035709530924761,0.0321
1995-06-04,155.85,62.35,-2.5782619632800805,-4.904633410513043,-1.2061116950647282,False,False,1.0,False,False,0.0,1.0,0.002140813131285376,0.002140813131285376,1.3801327525031775,1.3801327525031775,1.035709530924761,0.0321
1995-06-05,155.85,62.35,-2.5682520301047402,-4.280514077030574,-0.7718653224474799,False,False,1.0,False,False,0.0,1.0,0.001975182980208454,0.001975182980208454,1.3821079354833858,1.3821079354833858,1.035709530924761,0.0321
1995-06-06,156.7,63.2,-2.5574941242972553,-4.933628655586546,-0.7177400547414566,False,False,1.0,False,False,0.0,1.0,-0.0020516669298002235,-0.0020516669298002235,1.3800562685535858,1.3800562685535858,1.035709530924761,0.0321
1995-06-07,155.5,63.62,-2.5446208559104453,-6.388778853022529,-1.0219851960474833,False,False,1.0,False,False,0.0,1.0,-0.004584756281222657,-0.004584756281222657,1.375471512272363,1.375471512272363,1.035709530924761,0.0321
1995-06-08,157.05,63.55,-2.534654070896723,-4.027266205486711,0.3882462991959866,False,True,0.0,False,False,0.0,0.0,0.007423169587766347,0.007423169587766347,1.3828946818601293,1.3828946818601293,1.035709530924761,0.0321
1995-06-09,157.3,64.35,-2.52372773546687,-5.101879777293078,-0.08928658140759627,False,False,0.0,False,True,0.0,0.0,-0.0033612988843073157,-0.0,1.3828946818601293,1.3828946818601293,1.035709530924761,0.0321
1995-06-10,157.55,64.9,-2.512133712310396,-5.487477928944713,-0.602105528775047,False,False,0.0,False,False,0.0,0.0,-0.0012027860668254154,-0.0,1.3828946818601293,1.3828946818601293,1.035709530924761,0.0321
1995-06-11,157.55,64.9,-2.501412741502396,-4.791686923505523,0.2677363012050515,False,True,0.0,False,False,0.0,0.0,0.002175083110570398,0.0,1.3828946818601293,1.3828946818601293,1.035709530924761,0.0321
1995-06-12,157.55,64.9,-2.4917272207320305,-4.163096625508786,1.0232409967035878,False,False,0.0,False,False,0.0,0.0,0.0019688786603923258,0.0,1.3828946818601293,1.3828946818601293,1.035709530924761,0.0321
1995-06-13,161.5,64.85,-2.488097716114433,0.1468631099790514,2.0959205514210373,False,False,0.0,True,False,-1.0,-1.0,0.013349598449018674,0.0,1.3828946818601293,1.3828946818601293,1.035709530924761,0.0321
1995-06-14,160.0,63.67,-2.487497854221353,1.6210116217264385,1.6851375799730128,False,False,0.0,False,False,-1.0,-1.0,0.004630168967042249,-0.004630168967042249,1.378264512893087,1.378264512893087,1.035709530924761,0.0321
1995-06-15,159.7,63.37,-2.4879712199654,2.0372637907925935,1.2744948546869064,False,False,0.0,False,False,-1.0,-1.0,0.0013115974926298816,-0.0013115974926298816,1.3769529154004572,1.3769529154004572,1.035709530924761,0.0321
1995-06-16,161.65,62.8,-2.4927710257637097,5.103979582039045,1.451983271203325,False,False,0.0,False,False,-1.0,-1.0,0.009637819439785008,-0.009637819439785008,1.3673150959606721,1.3673150959606721,1.035709530924761,0.0321
1995-06-17,159.2,63.2,-2.4935713416871534,1.606291205371889,0.3902965845648377,False,False,0.0,False,False,-1.0,-1.0,-0.011040902264049213,0.011040902264049213,1.3783559982247213,1.3783559982247213,1.035709530924761,0.0321
1995-06-18,159.2,63.2,-2.4936873530778447,1.5989592854801913,0.16672007032850464,False,False,0.0,False,False,-1.0,-1.0,-2.3143610498125613e-05,2.3143610498125613e-05,1.3783791418352194,1.3783791418352194,1.035709530924761,0.0321
1995-06-19,159.2,63.2,-2.493687971054801,1.5989202293365565,-0.23850654241633498,False,False,0.0,False,True,0.0,0.0,-1.2328286148211927e-07,1.2328286148211927e-07,1.378379265118081,1.378379265118081,1.035709530924761,0.0321
1995-06-20,160.2,63.77,-2.4931454732236995,1.2121131725246528,-0.6704466248774704,False,False,0.0,False,False,0.0,0.0,-0.0012118475442677978,-0.0,1.378379265118081,1.378379265118081,1.035709530924761,0.0321
1995-06-21,159.1,63.55,-2.4918751285512064,0.7413355805708477,-0.8684222660898064,False,False,0.0,False,False,0.0,0.0,-0.0014829571365291502,-0.0,1.378379265118081,1.378379265118081,1.035709530924761,0.0321
1995-06-22,158.05,63.25,-2.490216139726884,0.5438291622745908,-0.8020548290207632,False,False,0.0,False,False,0.0,0.0,-0.0006258994009590277,-0.0,1.378379265118081,1.378379265118081,1.035709530924761,0.0321
1995-06-23,157.5,63.55,-2.4870125530358993,-0.5496477454314004,-1.9032638324586653,False,False,0.0,False,False,0.0,0.0,-0.0034653085988806107,-0.0,1.378379265118081,1.378379265118081,1.035709530924761,0.0321
1995-06-24,157.7,64.12,-2.4823095277182925,-1.4656869172969493,-1.7306857249133676,False,False,0.0,False,False,0.0,0.0,-0.0028909383681693453,-0.0,1.378379265118081,1.378379265118081,1.035709530924761,0.0321
1995-06-25,157.7,64.12,-2.4777541979723394,-1.1735991739864176,-1.0897220848896252,False,False,0.0,False,False,0.0,0.0,0.0009226535127144403,0.0,1.378379265118081,1.378379265118081,1.035709530924761,0.0321
1995-06-26,157.7,64.12,-2.4735885274646994,-0.9064963810365327,-0.6466719282283361,False,False,0.0,False,False,0.0,0.0,0.0008444429564548723,0.0,1.378379265118081,1.378379265118081,1.035709530924761,0.0321
1995-06-27,157.9,62.25,-2.475812625449216,3.7806640657863113,2.012325624635803,False,True,0.0,True,False,-1.0,-1.0,0.015022019173231902,0.0,1.378379265118081,1.378379265118081,1.035709530924761,0.0321
1995-06-28,157.9,62.35,-2.4785458110913337,3.36266867845535,1.3028334805508888,False,False,0.0,False,False,-1.0,-1.0,-0.0013378535323001518,0.0013378535323001518,1.3797171186503812,1.3797171186503812,1.035709530924761,0.0321
1995-06-29,160.7,62.27,-2.4848835642054996,5.966300456923534,1.5560772379900463,False,False,0.0,False,False,-1.0,-1.0,0.00825413322114819,-0.00825413322114819,1.3714629854292328,1.3714629854292328,1.035709530924761,0.0321
1995-06-30,160.55,63.02,-2.488784231819812,3.7068177107154554,0.6029615483992812,False,False,0.0,False,False,-1.0,-1.0,-0.007118876120498069,0.007118876120498069,1.378581861549731,1.378581861549731,1.035709530924761,0.0321
1995-07-01,159.75,62.8,-2.491685453374793,3.2721535280630007,0.2659303084615778,False,False,0.0,False,False,-1.0,-1.0,-0.0013745284847677954,0.0013745284847677954,1.3799563900344989,1.3799563900344989,1.035709530924761,0.0321
1995-07-02,159.75,62.8,-2.4942052565762993,3.1139098870084183,-0.03479578418510005,False,False,0.0,False,True,0.0,0.0,-0.0005001599185288727,0.0005001599185288727,1.3804565499530277,1.3804565499530277,1.035709530924761,0.0321
1995-07-03,159.75,62.8,-2.496469177677082,2.971735641879235,-0.7487906246534947,False,False,0.0,False,False,0.0,0.0,-0.00044916761356997547,-0.0,1.3804565499530277,1.3804565499530277,1.035709530924761,0.0321
1995-07-04,159.75,62.77,-2.498610055657146,2.912246806400958,-0.6565267184071601,False,False,0.0,False,False,0.0,0.0,-0.00018790630679228545,-0.0,1.3804565499530277,1.3804565499530277,1.035709530924761,0.0321
1995-07-05,159.75,62.77,-2.500564678978218,2.7895551005372567,-0.6674993400670031,False,False,0.0,False,False,0.0,0.0,-0.0003873939361319419,-0.0,1.3804565499530277,1.3804565499530277,1.035709530924761,0.0321
1995-07-06,158.7,62.12,-2.5030569669189853,3.210101214992619,0.23374551821661094,False,True,0.0,False,False,0.0,0.0,0.0013385093412666715,0.0,1.3804565499530277,1.3804565499530277,1.035709530924761,0.0321
1995-07-07,158.5,63.15,-2.5019686223575155,0.5006814981229013,-2.233463307537485,True,False,1.0,False,True,0.0,1.0,-0.008560586258746236,-0.0,1.3804565499530277,1.3804565499530277,1.035709530924761,0.0321
1995-07-08,159.75,63.92,-2.499562237759558,-0.02201823759094168,-1.639436100145063,False,False,1.0,False,False,0.0,1.0,-0.0016358801768871299,-0.0016358801768871299,1.3788206697761405,1.3788206697761405,1.035709530924761,0.0321
1995-07-09,159.75,63.92,-2.497145192248662,0.1324793114655165,-1.1072226474484237,False,False,1.0,False,False,0.0,1.0,0.0004837609933639215,0.0004837609933639215,1.3793044307695044,1.3793044307695044,1.035709530924761,0.0321
1995-07-10,159.75,63.92,-2.4949215975174686,0.27461148668339774,-0.7585617914101032,False,False,1.0,False,False,0.0,1.0,0.0004452408246092624,0.0004452408246092624,1.3797496715941138,1.3797496715941138,1.035709530924761,0.0321
1995-07-11,159.65,63.67,-2.493559664952384,0.8850561324817079,-0.16938296043092582,False,False,1.0,False,False,0.0,1.0,0.0019171356670128381,0.0019171356670128381,1.3816668072611265,1.3816668072611265,1.035709530924761,0.0321
1995-07-12,158.5,63.32,-2.4920944355748045,0.7005803394033876,-0.1006074000934774,False,False,1.0,False,False,0.0,1.0,-0.0005832315256103569,-0.0005832315256103569,1.3810835757355162,1.3810835757355162,1.035709530924761,0.0321
1995-07-13,157.5,62.25,-2.4928052379213086,2.3228739393985336,2.0773219320404017,False,True,0.0,True,False,-1.0,-1.0,0.00518839871798208,0.00518839871798208,1.3862719744534984,1.3862719744534984,1.035709530924761,0.0321
1995-07-14,156.35,61.92,-2.4933912480168097,1.9592139227991368,1.1657763817470699,False,False,0.0,False,False,-1.0,-1.0,-0.0011703002402428393,0.0011703002402428393,1.3874422746937412,1.3874422746937412,1.035709530924761,0.0321
