Date,Price,Open,High,Low,Vol.,Change %
2013-12-25,1289.38,1335.88,1353.38,1289.38,-,-3.56%
2013-11-25,1337.0,1265.88,1340.88,1247.13,-,5.64%
2013-10-25,1265.63,1278.38,1318.63,1261.88,-,-1.23%
2013-09-25,1281.38,1393.88,1408.38,1281.38,-,-5.53%
2013-08-25,1356.38,1247.63,1409.38,1186.88,-,8.75%
2013-07-25,1247.25,1427.13,1526.13,1237.5,-,-12.74%
2013-06-25,1429.38,1509.38,1558.5,1401.5,-,-5.35%
2013-05-25,1510.13,1396.13,1546.38,1365.63,-,8.14%
2013-04-25,1396.5,1406.75,1441.13,1354.63,-,-0.74%
2013-03-25,1406.88,1449.0,1484.13,1397.63,-,-2.89%
2013-02-25,1448.75,1470.88,1516.38,1404.63,-,-1.49%
2013-01-25,1470.63,1432.63,1484.0,1352.63,-,4.41%
2012-12-25,1408.5,1440.63,1508.63,1400.88,-,-2.23%
2012-11-25,1440.63,1551.0,1571.13,1372.38,-,-7.11%
2012-10-25,1550.88,1592.0,1596.75,1485.88,-,-2.58%
2012-09-25,1591.88,1772.63,1788.88,1557.63,-,-9.26%
2012-08-25,1754.37,1673.63,1770.62,1570.75,-,4.82%
2012-07-25,1673.75,1480.88,1777.62,1480.88,-,13.02%
2012-06-25,1480.88,1438.38,1486.38,1431.13,-,10.16%
2012-05-25,1344.25,1501.0,1512.38,1339.63,-,-10.44%
2012-04-25,1500.88,1406.63,1506.63,1404.0,-,7.06%
2012-03-25,1401.88,1315.63,1415.88,1306.38,-,6.27%
2012-02-25,1319.13,1202.13,1324.13,1202.13,-,9.89%
2012-01-25,1200.38,1211.88,1244.38,1150.38,-,-0.95%
2011-12-25,1211.88,1133.63,1218.63,1094.63,-,6.93%
2011-11-25,1133.38,1214.88,1231.38,1102.88,-,-6.64%
2011-10-25,1214.0,1176.38,1275.63,1152.25,-,3.31%
2011-09-25,1175.13,1454.38,1456.75,1175.13,-,-19.24%
2011-08-25,1455.13,1352.75,1464.88,1276.75,-,7.57%
2011-07-25,1352.75,1303.63,1407.88,1299.75,-,3.76%
2011-06-25,1303.75,1384.13,1419.38,1287.63,-,-5.69%
2011-05-25,1382.38,1391.0,1402.13,1306.75,-,-0.90%
2011-04-25,1394.88,1416.5,1416.5,1316.88,-,-1.54%
2011-03-25,1416.63,1368.25,1431.75,1269.0,-,3.72%
2011-02-25,1365.88,1413.5,1455.75,1296.25,-,-3.19%
2011-01-25,1410.88,1395.75,1432.38,1355.88,-,0.50%
2010-12-25,1403.88,1243.38,1403.88,1240.38,-,12.68%
2010-11-25,1245.88,1241.75,1348.0,1175.38,-,0.34%
2010-10-25,1241.63,1102.63,1248.5,1042.13,-,12.61%
2010-09-25,1102.63,1009.88,1143.38,1000.88,-,9.10%
2010-08-25,1010.63,1013.25,1053.88,993.63,-,-0.32%
2010-07-25,1013.88,934.75,1022.25,926.5,-,8.51%
2010-06-25,934.38,940.75,964.5,926.38,-,-0.69%
2010-05-25,940.88,994.13,999.88,927.63,-,-5.89%
2010-04-25,999.75,940.38,1019.88,932.63,-,6.31%
2010-03-25,940.38,966.63,977.38,922.13,-,-2.31%
2010-02-25,962.63,915.63,984.88,900.25,-,5.15%
2010-01-25,915.5,1048.63,1074.63,913.88,-,-12.75%
2009-12-25,1049.25,1058.13,1077.88,992.38,-,-0.82%
2009-11-25,1057.88,975.75,1069.13,952.75,-,15.24%
2009-10-25,918.0,924.75,932.75,914.75,76.08K,-0.97%
2009-09-25,927.0,1100.0,1114.25,901.5,895.72K,-15.73%
2009-08-25,1100.0,1140.5,1241.25,976.75,123.35K,-3.00%
2009-07-25,1134.0,1228.0,1265.5,970.25,293.28K,-7.52%
2009-06-25,1226.25,1186.0,1291.25,1150.5,1.57M,3.57%
2009-05-25,1184.0,1068.25,1200.75,1060.75,830.08K,10.65%
2009-04-25,1070.0,949.0,1073.0,943.0,1.47M,12.39%
2009-03-25,952.0,869.5,981.25,843.0,958.09K,8.86%
2009-02-25,874.5,972.5,1019.0,851.0,1.40M,-10.77%
2009-01-25,980.0,965.0,1046.5,951.25,1.04M,0.80%
2008-12-25,972.25,879.25,976.25,776.25,1.40M,10.11%
2008-11-25,883.0,922.75,972.0,835.25,671.68K,-4.57%
2008-10-25,925.25,1054.75,1066.0,825.0,2.16M,-11.46%
2008-09-25,1045.0,1306.0,1490.0,1039.0,1.15M,-21.55%
2008-08-25,1332.0,1395.0,1404.5,1186.25,134.30K,-4.57%
2008-07-25,1395.75,1604.75,1663.0,1354.25,460.78K,-13.04%
2008-06-25,1605.0,1357.0,1607.25,1346.5,1.70M,17.71%
2008-05-25,1363.5,1305.0,1402.0,1226.25,812.77K,4.74%
2008-04-25,1301.75,1167.0,1398.0,1106.5,1.67M,8.73%
2008-03-25,1197.25,1519.5,1571.0,1197.25,1.46M,-21.34%
2008-02-25,1522.0,1275.25,1524.0,1275.25,1.93M,19.42%
2008-01-25,1274.5,1206.25,1320.0,1189.5,1.04M,6.30%
2007-12-25,1199.0,1083.25,1230.0,1068.5,1.41M,11.02%
