Date,Price,Open,High,Low,Vol.,Change %
2017-03-25,1295.1,1265.2,1265.2,1265.2,0.24K,-0.35%
2017-02-25,1299.7,1268.7,1268.7,1268.7,0.36K,3.40%
2017-01-25,1257.0,1257.0,1257.0,1257.0,55.32K,4.79%
2016-12-25,1199.5,1199.5,1199.5,1199.5,8.61K,-1.20%
2016-11-25,1214.1,1230.0,1230.0,1229.6,0.00K,-7.52%
2016-10-25,1312.8,1312.8,1312.8,1312.8,5.50K,-3.01%
2016-09-25,1353.5,1363.5,1363.5,1363.5,0.00K,0.48%
2016-08-25,1347.0,1347.0,1347.0,1347.0,11.45K,-3.45%
2016-07-25,1395.2,1395.2,1395.2,1395.2,0.00K,2.74%
2016-06-25,1358.0,1358.0,1358.0,1358.0,12.33K,8.41%
2016-05-25,1252.7,1252.7,1252.7,1252.7,72.11K,-5.23%
2016-04-25,1321.9,1321.9,1321.9,1321.9,0.20K,4.78%
2016-03-25,1261.6,1261.6,1261.6,1261.6,0.15K,0.53%
2016-02-25,1255.0,1255.0,1255.0,1255.0,0.30K,10.09%
2016-01-25,1140.0,1140.0,1140.0,1140.0,60.86K,4.03%
2015-12-25,1095.8,1095.8,1095.8,1095.8,0.01K,-0.23%
2015-11-25,1098.3,1098.3,1098.3,1098.3,57.85K,-6.12%
