Date,Price,Open,High,Low,Vol.,Change %
2011-11-01,3.0379,3.046,3.0524,2.97,66.83K,-0.16%
2011-11-02,3.0007,3.0293,3.0637,2.994,74.44K,-1.22%
2011-11-03,3.0381,3.0138,3.0536,2.975,57.87K,1.25%
2011-11-04,3.0707,3.057,3.0832,3.0324,37.95K,1.07%
2011-11-07,3.1198,3.0792,3.1344,3.0577,51.75K,1.60%
2011-11-08,3.1161,3.1233,3.1574,3.1036,75.79K,-0.12%
2011-11-09,3.0986,3.1201,3.1509,3.077,65.04K,-0.56%
2011-11-10,3.1511,3.0989,3.174,3.0829,69.30K,1.69%
2011-11-11,3.1716,3.1415,3.1995,3.1337,49.93K,0.65%
2011-11-14,3.1622,3.1862,3.2004,3.1564,47.59K,-0.30%
2011-11-15,3.1713,3.1645,3.1925,3.1527,52.78K,0.29%
2011-11-16,3.1346,3.1785,3.1798,3.1083,75.20K,-1.16%
2011-11-17,3.0832,3.115,3.1475,3.0746,60.36K,-1.64%
2011-11-18,3.0325,3.0809,3.1286,3.03,48.11K,-1.64%
2011-11-21,2.9943,3.0491,3.059,2.9683,43.18K,-1.26%
2011-11-22,3.0346,2.9843,3.038,2.974,44.01K,1.35%
2011-11-23,2.9591,3.03,3.03,2.9547,30.45K,-2.49%
2011-11-24,2.9683,2.9573,2.9938,2.9564,-,0.31%
2011-11-25,2.9273,2.9565,2.9932,2.9175,16.51K,-1.38%
2011-11-28,2.9699,2.9495,2.9966,2.9422,35.22K,1.46%
2011-11-29,3.0211,2.963,3.0344,2.9606,33.34K,1.72%
2011-11-30,3.0214,3.004,3.0536,2.9983,11.85K,0.01%
2011-12-01,2.9695,3.0251,3.0401,2.962,82.97K,-1.72%
2011-12-02,2.99,3.0,3.0286,2.9679,53.26K,0.69%
2011-12-05,2.9924,2.9905,3.0807,2.9833,54.23K,0.08%
2011-12-06,3.0217,2.9887,3.0246,2.98,44.87K,0.98%
2011-12-07,2.9824,3.022,3.0409,2.9798,55.38K,-1.30%
2011-12-08,2.9298,2.986,3.0227,2.9107,63.29K,-1.76%
2011-12-09,2.9125,2.9185,2.954,2.8958,62.99K,-0.59%
2011-12-12,2.8961,2.9103,2.9177,2.8835,52.06K,-0.56%
2011-12-13,2.9288,2.8905,2.9829,2.8892,65.79K,1.13%
2011-12-14,2.8299,2.9315,2.9335,2.8175,61.30K,-3.38%
2011-12-15,2.8225,2.8277,2.8791,2.8106,61.56K,-0.26%
2011-12-16,2.8005,2.8173,2.8508,2.7975,55.98K,-0.78%
2011-12-19,2.7804,2.8004,2.8362,2.7771,40.59K,-0.72%
2011-12-20,2.8494,2.7856,2.868,2.785,35.33K,2.48%
2011-12-21,2.9087,2.9087,2.915,2.853,30.83K,2.08%
2011-12-22,2.9076,2.9055,2.9258,2.8937,27.73K,-0.04%
2011-12-23,2.8907,2.9014,2.9227,2.8858,19.34K,-0.58%
2011-12-26,2.9047,2.9085,2.912,2.9047,-,0.48%
2011-12-27,2.9085,2.9025,2.9354,2.8908,26.84K,0.13%
2011-12-28,2.8934,2.9004,2.9252,2.8838,24.71K,-0.52%
2011-12-29,2.9175,2.8965,2.9306,2.8905,28.54K,0.83%
2011-12-30,2.935,2.92,2.951,2.894,-,0.60%
2012-01-02,2.9375,2.9108,2.943,2.9108,-,0.09%
2012-01-03,3.0382,2.9267,3.0453,2.9267,62.57K,3.43%
2012-01-04,3.0899,3.0422,3.1011,3.023,75.09K,1.70%
2012-01-05,3.0388,3.0914,3.1028,3.0339,80.94K,-1.65%
2012-01-06,3.0702,3.044,3.093,3.0417,60.49K,1.03%
2012-01-09,3.073,3.092,3.0969,3.0531,55.44K,0.09%
2012-01-10,3.1014,3.0705,3.1188,3.0701,67.29K,0.92%
2012-01-11,3.0646,3.112,3.1231,3.0618,72.19K,-1.19%
2012-01-12,3.0541,3.0646,3.1364,3.0395,63.01K,-0.34%
2012-01-13,3.0272,3.0525,3.0794,3.023,55.65K,-0.88%
2012-01-16,3.0579,3.0441,3.0676,3.041,-,1.01%
2012-01-17,3.0372,3.0419,3.0937,3.0186,63.00K,-0.68%
2012-01-18,3.0134,3.0375,3.0682,2.9928,78.25K,-0.78%
2012-01-19,3.036,3.032,3.0497,3.01,37.98K,0.75%
2012-01-20,2.9884,3.04,3.0469,2.9859,38.29K,-1.57%
2012-01-23,3.0098,2.9986,3.0356,2.9902,26.52K,0.72%
2012-01-24,3.0242,3.0204,3.039,3.0104,31.41K,0.48%
2012-01-25,3.0192,3.0376,3.0489,2.9986,32.34K,-0.17%
2012-01-26,3.0535,3.046,3.065,3.032,28.85K,1.14%
2012-01-27,3.0704,3.0587,3.0966,3.0428,27.40K,0.55%
2012-01-30,3.0518,3.0899,3.0918,3.0425,27.53K,-0.61%
2012-01-31,3.0628,3.0706,3.104,3.0553,9.59K,0.36%
2012-02-01,3.0455,3.0575,3.0886,3.0351,65.77K,-0.56%
2012-02-02,3.0529,3.05,3.0694,3.029,61.64K,0.24%
2012-02-03,3.1144,3.0614,3.1186,3.0482,64.35K,2.01%
2012-02-06,3.1707,3.1186,3.1918,3.1013,72.63K,1.81%
2012-02-07,3.1909,3.1876,3.2208,3.1707,86.42K,0.64%
2012-02-08,3.1895,3.1854,3.2034,3.1654,72.25K,-0.04%
2012-02-09,3.2085,3.2029,3.2224,3.1787,59.17K,0.60%
2012-02-10,3.1821,3.22,3.22,3.1751,64.73K,-0.82%
2012-02-13,3.16,3.1921,3.2081,3.1517,63.64K,-0.69%
2012-02-14,3.1648,3.16,3.1849,3.1454,55.91K,0.15%
2012-02-15,3.1916,3.1825,3.2175,3.171,55.26K,0.85%
2012-02-16,3.2097,3.1916,3.218,3.177,52.92K,0.57%
2012-02-17,3.1889,3.2081,3.2153,3.1776,39.09K,-0.65%
2012-02-20,3.2132,3.211,3.2214,3.1976,-,0.76%
2012-02-21,3.2393,3.2002,3.2481,3.1879,41.94K,0.81%
2012-02-22,3.2724,3.235,3.282,3.2187,37.90K,1.02%
2012-02-23,3.2949,3.2686,3.314,3.2607,38.79K,0.69%
2012-02-24,3.3159,3.2952,3.3176,3.2748,36.87K,0.64%
2012-02-27,3.2864,3.3046,3.3095,3.2635,24.12K,-0.89%
2012-02-28,3.2238,3.2789,3.2824,3.2216,28.79K,-1.90%
2012-02-29,3.188,3.2358,3.26,3.1697,7.68K,-1.11%
2012-03-01,3.2753,3.2145,3.3165,3.1888,87.71K,2.74%
2012-03-02,3.2018,3.2601,3.2772,3.1879,59.17K,-2.24%
2012-03-05,3.2174,3.2018,3.234,3.1851,42.13K,0.49%
2012-03-06,3.1882,3.2236,3.2262,3.176,51.76K,-0.91%
2012-03-07,3.2194,3.1946,3.2286,3.1767,61.20K,0.98%
2012-03-08,3.2695,3.2156,3.2822,3.2111,57.46K,1.56%
2012-03-09,3.2638,3.2725,3.2778,3.2481,44.78K,-0.17%
2012-03-12,3.2429,3.267,3.2735,3.2198,38.04K,-0.64%
2012-03-13,3.2712,3.25,3.2836,3.239,39.05K,0.87%
2012-03-14,3.2618,3.2774,3.3032,3.2514,52.09K,-0.29%
2012-03-15,3.2225,3.258,3.2696,3.2,60.50K,-1.20%
2012-03-16,3.2819,3.2265,3.2902,3.2193,48.80K,1.84%
2012-03-19,3.2613,3.29,3.2912,3.2488,48.05K,-0.63%
2012-03-20,3.2367,3.2524,3.2524,3.2038,46.32K,-0.75%
2012-03-21,3.2162,3.239,3.2484,3.21,35.57K,-0.63%
2012-03-22,3.1787,3.2183,3.2209,3.1575,33.90K,-1.17%
2012-03-23,3.2101,3.186,3.2669,3.1856,33.87K,0.99%
2012-03-26,3.2288,3.2099,3.2311,3.1982,38.82K,0.58%
2012-03-27,3.2186,3.2298,3.236,3.203,28.05K,-0.32%
2012-03-28,3.2079,3.2091,3.2134,3.1886,21.13K,-0.33%
2012-03-29,3.1589,3.2088,3.23,3.1437,16.86K,-1.53%
2012-03-30,3.1684,3.17,3.1951,3.1518,-,0.30%
2012-04-02,3.2496,3.1723,3.2578,3.149,60.35K,2.56%
2012-04-03,3.2275,3.248,3.261,3.2178,53.23K,-0.68%
2012-04-04,3.1609,3.2367,3.2374,3.1587,61.76K,-2.06%
2012-04-05,3.1692,3.168,3.1895,3.1419,54.49K,0.26%
2012-04-09,3.1459,3.1647,3.165,3.1109,39.40K,-0.74%
2012-04-10,3.0957,3.1459,3.1505,3.088,59.81K,-1.60%
2012-04-11,3.1149,3.09,3.1326,3.0796,63.18K,0.62%
2012-04-12,3.1663,3.1129,3.1739,3.1033,55.41K,1.65%
2012-04-13,3.1746,3.165,3.1881,3.151,62.55K,0.26%
2012-04-16,3.1166,3.1746,3.1746,3.1135,54.93K,-1.83%
2012-04-17,3.1266,3.1194,3.1354,3.105,43.42K,0.32%
