Date,value
2006-08-31,40.50278297737051
2006-09-30,45.817130942460274
2006-10-31,42.73588641964998
2006-11-30,38.799365475665205
2006-12-31,43.129456780513166
2007-01-31,43.42232993564612
2007-02-28,41.226340826862746
2007-03-31,40.94538453998067
2007-04-30,40.4424140373885
2007-05-31,40.90805054846612
2007-06-30,42.33910775948126
2007-07-31,41.33153623895565
2007-08-31,44.57804509872989
2007-09-30,38.94794356764898
2007-10-31,36.58385449353799
2007-11-30,39.64845307860587
2007-12-31,36.282586526251464
2008-01-31,33.3572600939634
2008-02-29,24.34453481201328
2008-03-31,29.75319719017373
2008-04-30,27.304134278209343
2008-05-31,25.207331127629814
2008-06-30,18.699523972805526
2008-07-31,28.856012134532378
2008-08-31,35.41113908888856
2008-09-30,45.310916468082986
2008-10-31,64.89314002368887
