Date,value
1990-02-28,62.56205945685748
1990-03-31,63.450271350524375
1990-04-30,64.99033962289842
1990-05-31,64.41719869566364
1990-06-30,65.21682694975387
1990-07-31,63.948345059311634
1990-08-31,63.1701685832264
1990-09-30,63.33052232971325
1990-10-31,62.691242691277374
1990-11-30,62.49226743679916
1990-12-31,62.244113512293836
1991-01-31,63.08893701659181
1991-02-28,63.288458481529986
1991-03-31,63.9596135642261
1991-04-30,63.749024699277385
1991-05-31,64.11514547810623
1991-06-30,62.339118343182506
1991-07-31,64.80520669938106
1991-08-31,64.56678546281344
1991-09-30,64.99345197257708
1991-10-31,64.89049630256376
1991-11-30,64.63798119252264
1991-12-31,65.16840993733241
1992-01-31,66.29997932623654
1992-02-29,66.47369281682593
1992-03-31,66.63975664089709
1992-04-30,65.87714413146573
1992-05-31,67.04688140505944
1992-06-30,66.55847946873126
1992-07-31,65.0
1992-08-31,64.83144788491498
1992-09-30,65.1217605241332
1992-10-31,65.36169238036156
1992-11-30,66.26363687931119
1992-12-31,66.50099031498908
1993-01-31,66.85645726980611
1993-02-28,66.76718227941986
1993-03-31,67.41180307621885
1993-04-30,67.50786432021641
1993-05-31,67.54184167268455
1993-06-30,68.68595502502652
1993-07-31,69.51581058629422
1993-08-31,69.30217397051535
1993-09-30,69.6581762468136
1993-10-31,70.39228409367665
1993-11-30,72.18927560896249
1993-12-31,74.00043203898798
1994-01-31,73.55498508072351
1994-02-28,73.19433777045231
1994-03-31,73.12294844635845
1994-04-30,72.7946075325731
1994-05-31,73.30919893988207
1994-06-30,71.77909073090834
1994-07-31,70.09919247708208
1994-08-31,70.6086794911163
1994-09-30,70.3044054981429
1994-10-31,70.63836612913543
1994-11-30,71.28408800242094
1994-12-31,72.1382611333904
1995-01-31,71.70572967919162
1995-02-28,72.03886940879234
1995-03-31,72.50401962801482
1995-04-30,72.71105649389852
1995-05-31,73.73668477869323
1995-06-30,74.25041655436104
1995-07-31,75.32394708626654
1995-08-31,75.68517027579057
1995-09-30,77.12906168254821
1995-10-31,77.8911541642145
1995-11-30,78.00124538320534
1995-12-31,79.34977648702184
1996-01-31,79.34666776199538
1996-02-29,79.68632483113561
1996-03-31,80.5162836293186
1996-04-30,82.45478219467704
1996-05-31,82.22984612612451
1996-06-30,82.24573157791043
1996-07-31,80.00238735519625
1996-08-31,80.76230750146583
1996-09-30,78.7876982996189
1996-10-31,76.76027262202187
1996-11-30,77.6718185051441
1996-12-31,77.23854561034453
1997-01-31,78.35021043764267
1997-02-28,79.82568303653753
1997-03-31,80.7352206671542
1997-04-30,81.22201221893636
1997-05-31,80.25716459494397
1997-06-30,78.24052837100008
1997-07-31,78.94524023335754
1997-08-31,78.12506703961384
1997-09-30,77.82774777152063
1997-10-31,79.58090429572309
1997-11-30,79.75679613367818
1997-12-31,79.02973418133213
1998-01-31,79.42937913146109
1998-02-28,79.32636275550959
1998-03-31,79.30403422400319
1998-04-30,79.00748115948653
1998-05-31,78.49295714768292
1998-06-30,78.6559918793958
1998-07-31,76.88540379055368
1998-08-31,74.97109474953126
1998-09-30,76.22453889186292
1998-10-31,77.48665440365252
1998-11-30,78.05562098254205
1998-12-31,76.74716630807947
1999-01-31,76.19283740340289
1999-02-28,73.80015892211138
1999-03-31,75.70706201559246
1999-04-30,75.5409401117503
1999-05-31,75.09978256890226
1999-06-30,74.40320790605958
1999-07-31,73.58395878882202
1999-08-31,74.97233102266054
1999-09-30,75.31528392305553
1999-10-31,74.70273260298617
1999-11-30,74.5575430113358
1999-12-31,74.61621914717517
2000-01-31,76.33048484413129
2000-02-29,75.78020760000216
2000-03-31,78.08125429829683
2000-04-30,77.33336240879518
2000-05-31,77.0725321688147
2000-06-30,75.29377970888713
2000-07-31,74.71939538679716
2000-08-31,75.89229687366723
2000-09-30,76.27449690850209
2000-10-31,75.8422289016214
2000-11-30,76.88018497987213
2000-12-31,77.41720877127453
2001-01-31,76.42494015305415
2001-02-28,76.85457412216371
2001-03-31,76.41761060420146
2001-04-30,76.49290166452666
2001-05-31,76.86139691547484
2001-06-30,77.1490292728331
2001-07-31,79.92092902547509
2001-08-31,78.91118968214467
2001-09-30,78.34099640079843
2001-10-31,78.16721441440251
2001-11-30,79.20270938801812
2001-12-31,78.35422868365004
2002-01-31,78.80353084431064
2002-02-28,78.9264181723058
2002-03-31,80.11412618700794
2002-04-30,79.25277330032351
2002-05-31,81.73188079312169
2002-06-30,82.66838320620563
2002-07-31,84.29013501896516
2002-08-31,84.69005139118117
2002-09-30,84.76684493457411
2002-10-31,85.52892135532765
2002-11-30,85.88876856907112
2002-12-31,85.18704906255152
2003-01-31,85.17517951513781
2003-02-28,85.53008575525222
2003-03-31,85.55914767416738
2003-04-30,86.26672893117026
2003-05-31,86.71768917039377
2003-06-30,86.3813211503656
2003-07-31,84.62339532929396
2003-08-31,86.6813459048437
2003-09-30,88.34767915177132
2003-10-31,90.45898749776929
2003-11-30,90.67784722047128
2003-12-31,91.25299684147545
2004-01-31,92.56980930848789
2004-02-29,94.9485588911481
2004-03-31,95.90285846296212
2004-04-30,96.61433687537215
2004-05-31,93.39514554944736
2004-06-30,93.31391919591366
2004-07-31,87.62265206798887
2004-08-31,89.57696731768762
2004-09-30,86.66102247030801
2004-10-31,87.08762445210698
2004-11-30,86.99565804363782
2004-12-31,87.58473148617983
2005-01-31,86.7387687906961
2005-02-28,89.6895366751373
2005-03-31,89.86267318622636
2005-04-30,89.49613373304092
2005-05-31,90.84210631190963
2005-06-30,90.47399277421258
2005-07-31,91.66476172677962
