,close,volume,dollar_transaction,triple_ret,triple_bin,met_ret,met_bin,met_side
1980-01-02,0.8205,120.0,98.46000000000001,,,,,
1980-01-03,0.8270000000000001,150.0,124.05000000000001,,,,,
1980-01-04,0.85,80.0,68.0,,,,,
1980-01-05,0.85,0.0,0.0,,,,,
1980-01-06,0.85,0.0,0.0,,,,,
1980-01-07,0.8275,60.0,49.65,,,,,
1980-01-08,0.7855,190.0,149.245,-0.05075528700906351,-1.0,,,
1980-01-09,0.7915,60.0,47.49,0.007638446849140612,1.0,-0.007638446849140612,0.0,-1.0
1980-01-10,0.7975,230.0,183.42499999999998,,,,,
1980-01-11,0.7759999999999999,110.0,85.35999999999999,,,,,
1980-01-12,0.7759999999999999,0.0,0.0,0.0,0.0,,,
1980-01-13,0.7759999999999999,0.0,0.0,,,,,
1980-01-14,0.7575,110.0,83.32499999999999,,,,,
1980-01-15,0.75,70.0,52.5,-0.009900990099009799,-1.0,,,
1980-01-16,0.73,80.0,58.4,,,,,
1980-01-17,0.73,70.0,51.1,0.0,0.0,,,
1980-01-18,0.7275,90.0,65.47500000000001,,,,,
1980-01-19,0.7275,0.0,0.0,,,,,
1980-01-20,0.7275,0.0,0.0,,,,,
1980-01-21,0.7212,40.0,28.848,,,,,
1980-01-22,0.75,180.0,135.0,,,,,
1980-01-23,0.754,130.0,98.02,0.005333333333333412,1.0,,,
1980-01-24,0.754,20.0,15.08,,,,,
1980-01-25,0.7509999999999999,110.0,82.60999999999999,,,,,
1980-01-26,0.7509999999999999,0.0,0.0,,,,,
1980-01-27,0.7509999999999999,0.0,0.0,,,,,
1980-01-28,0.7515,230.0,172.845,,,,,
1980-01-29,0.765,90.0,68.85,,,,,
1980-01-30,0.77,150.0,115.5,,,,,
1980-01-31,0.7825,70.0,54.775,0.016233766233766156,1.0,,,
1980-02-01,0.8128,90.0,73.152,,,,,
1980-02-02,0.8128,0.0,0.0,0.0,0.0,,,
1980-02-03,0.8128,0.0,0.0,,,,,
1980-02-04,0.8059999999999999,290.0,233.73999999999998,,,,,
1980-02-05,0.802,140.0,112.28,,,,,
1980-02-06,0.7795,150.0,116.925,,,,,
1980-02-07,0.78,140.0,109.2,0.0006414368184735064,1.0,,,
1980-02-08,0.7625,120.0,91.5,,,,,
1980-02-09,0.7625,0.0,0.0,,,,,
1980-02-10,0.7625,0.0,0.0,,,,,
1980-02-11,0.7655,80.0,61.239999999999995,,,,,
1980-02-12,0.752,90.0,67.68,,,,,
1980-02-13,0.7559999999999999,80.0,60.47999999999999,0.005319148936170137,1.0,,,
1980-02-14,0.7423,60.0,44.538,,,,,
1980-02-15,0.747,40.0,29.88,,,,,
1980-02-16,0.747,0.0,0.0,,,,,
1980-02-17,0.747,0.0,0.0,,,,,
1980-02-18,0.747,0.0,0.0,,,,,
1980-02-19,0.733,140.0,102.62,,,,,
1980-02-20,0.7315,80.0,58.52,,,,,
1980-02-21,0.7445,90.0,67.00500000000001,,,,,
